playerId,impact_paired,impact_combined_converted,residual,war_residual,DIAGNOSTIC_CANDIDATE
1629731,63.69953606690075,63.69953606690075,0,0,true
1631207,62.964174372270364,62.964174372270364,0,0,true
1641744,62.60043243116524,62.60043243116524,0,0,true
1630643,62.15927785334471,62.15927785334471,0,0,true
1631260,57.92510248063337,57.92510248063337,0,0,true
1630540,57.57805566644237,57.57805566644237,0,0,true
203939,57.136495527167625,57.136495527167625,0,0,true
1629312,56.09142493150948,56.09142493150948,0,0,true
1630548,55.55550902339935,55.55550902339935,0,0,true
203484,54.74244583893148,54.74244583893148,0,0,true
1628371,54.45718149807265,54.45718149807265,0,0,true
1641764,54.02855847741677,54.02855847741677,0,0,true
1630228,54.015385024425306,54.015385024425306,0,0,true
1642272,52.74847814872383,52.74847814872383,0,0,true
1630570,52.60728440848817,52.60728440848817,0,0,true
1627780,52.3850484024072,52.3850484024072,0,0,true
1627747,52.37517487750727,52.37517487750727,0,0,true
1642024,51.822061996654774,51.822061996654774,0,0,true
203991,51.000146485193284,51.000146485193284,0,0,true
1627832,50.54349304086316,50.54349304086316,0,0,true
1629674,50.33926804814133,50.33926804814133,0,0,true
201950,49.55861768521994,49.55861768521994,0,0,true
1631110,48.47658264306144,48.47658264306144,0,0,true
1628368,48.15467480361566,48.15467480361566,0,0,true
1642271,47.87385121479517,47.87385121479517,0,0,true
1641787,46.43460406271537,46.43460406271537,0,0,true
1630533,46.26614725608936,46.26614725608936,0,0,true
201143,45.952371069686166,45.952371069686166,0,0,true
1629673,45.850440930094244,45.850440930094244,0,0,true
1630696,44.99463331897624,44.99463331897624,0,0,true
1626158,44.667905425412656,44.667905425412656,0,0,true
1641824,43.718357681911385,43.718357681911385,0,0,true
1627752,43.469873971929786,43.469873971929786,0,0,true
1630539,43.26904227396523,43.26904227396523,0,0,true
1630264,42.517463956582525,42.517463956582525,0,0,true
1630625,40.746584243280516,40.746584243280516,0,0,true
201145,40.406297759229346,40.406297759229346,0,0,true
1630549,40.237555017189564,40.237555017189564,0,0,true
203937,39.90514051014195,39.90514051014195,0,0,true
1628998,39.90101195289212,39.90101195289212,0,0,true
1631230,39.76315315324766,39.76315315324766,0,0,true
1641796,39.68508986758051,39.68508986758051,0,0,true
1629726,39.65056170751378,39.65056170751378,0,0,true
203903,38.75246774994937,38.75246774994937,0,0,true
1629750,38.36160279245247,38.36160279245247,0,0,true
1629057,38.22090506262845,38.22090506262845,0,0,true
1631131,37.79030383574263,37.79030383574263,0,0,true
1630591,36.78077092722432,36.78077092722432,0,0,true
1631096,36.71900887785027,36.71900887785027,0,0,true
1630557,36.12533693386718,36.12533693386718,0,0,true
1631221,36.117126502700394,36.117126502700394,0,0,true
1629680,35.720767500467524,35.720767500467524,0,0,true
1630531,34.77553504754752,34.77553504754752,0,0,true
1629014,34.715418585656806,34.715418585656806,0,0,true
1628978,34.46190474655952,34.46190474655952,0,0,true
1628366,34.29382432430469,34.29382432430469,0,0,true
1631255,34.04531143724006,34.04531143724006,0,0,true
1641711,32.4112109715101,32.4112109715101,0,0,true
1641774,32.201351884053715,32.201351884053715,0,0,true
1630170,32.16720886148309,32.16720886148309,0,0,true
1631095,31.80254492455398,31.80254492455398,0,0,true
1629021,31.739688734566034,31.739688734566034,0,0,true
1641730,31.379999490294846,31.379999490294846,0,0,true
203114,31.33982848236865,31.33982848236865,0,0,true
1629622,30.976471678759623,30.976471678759623,0,0,true
1629011,30.949611256115194,30.949611256115194,0,0,true
1628470,30.76735077150408,30.76735077150408,0,0,true
1641741,30.71769137617405,30.71769137617405,0,0,true
1630163,30.7009816607184,30.7009816607184,0,0,true
1641810,30.49269230032943,30.49269230032943,0,0,true
1627741,30.35495020901712,30.35495020901712,0,0,true
1631218,29.645293524542875,29.645293524542875,0,0,true
1631209,29.22931876938381,29.22931876938381,0,0,true
1626162,28.976904906317042,28.976904906317042,0,0,true
201144,28.674606984380848,28.674606984380848,0,0,true
1630639,28.159748177098983,28.159748177098983,0,0,true
203926,27.632267363695036,27.632267363695036,0,0,true
1642366,26.688018178473403,26.688018178473403,0,0,true
1641727,26.15057922662872,26.15057922662872,0,0,true
203944,25.885989766810347,25.885989766810347,0,0,true
1642261,25.8408936672674,25.8408936672674,0,0,true
1631107,24.83863752325867,24.83863752325867,0,0,true
1628380,24.453094465707846,24.453094465707846,0,0,true
1631157,23.44531509988009,23.44531509988009,0,0,true
1629626,22.703759110520814,22.703759110520814,0,0,true
1642382,22.667302345265306,22.667302345265306,0,0,true
1642349,22.52536167170388,22.52536167170388,0,0,true
1626167,22.423769986275193,22.423769986275193,0,0,true
1630560,22.4025290698238,22.4025290698238,0,0,true
1628975,22.335243798630746,22.335243798630746,0,0,true
1641989,21.329468898407672,21.329468898407672,0,0,true
1628420,21.219535484938525,21.219535484938525,0,0,true
1630249,20.71501411817688,20.71501411817688,0,0,true
1628963,20.65982566561122,20.65982566561122,0,0,true
1631466,19.844151132211472,19.844151132211472,0,0,true
1630169,19.79543415666355,19.79543415666355,0,0,true
1641767,19.11255036358463,19.11255036358463,0,0,true
1631116,18.473793990891807,18.473793990891807,0,0,true
1642258,18.240882090127386,18.240882090127386,0,0,true
1631243,17.89100801659005,17.89100801659005,0,0,true
1641763,17.78693336139485,17.78693336139485,0,0,true
1629001,17.447513436709897,17.447513436709897,0,0,true
1631111,17.34193907944657,17.34193907944657,0,0,true
1630205,17.166395159350717,17.166395159350717,0,0,true
1627739,17.043760961635286,17.043760961635286,0,0,true
1630692,16.493851724500324,16.493851724500324,0,0,true
201587,16.183232498481804,16.183232498481804,0,0,true
1630545,16.11180699920571,16.11180699920571,0,0,true
1641724,16.109111036733033,16.109111036733033,0,0,true
1630611,15.970951713133285,15.970951713133285,0,0,true
1629659,15.530990478008992,15.530990478008992,0,0,true
1627759,15.275384642057904,15.275384642057904,0,0,true
1629643,15.067489172289946,15.067489172289946,0,0,true
1631098,14.682777661605687,14.682777661605687,0,0,true
1630193,14.540959531793023,14.540959531793023,0,0,true
1627763,14.034179858804272,14.034179858804272,0,0,true
1631342,13.387020486196612,13.387020486196612,0,0,true
1628396,13.061255436373262,13.061255436373262,0,0,true
1641720,12.417798635603074,12.417798635603074,0,0,true
1630208,12.374963759995538,12.374963759995538,0,0,true
202687,11.51583871453617,11.51583871453617,0,0,true
1641890,11.133003290291233,11.133003290291233,0,0,true
1641871,10.895551435406157,10.895551435406157,0,0,true
1642348,9.874341858256184,9.874341858256184,0,0,true
1631321,9.718302818170988,9.718302818170988,0,0,true
1629013,9.442357637634379,9.442357637634379,0,0,true
1630230,9.406108029668431,9.406108029668431,0,0,true
1629646,9.2368576063838,9.2368576063838,0,0,true
1630537,9.203245606724462,9.203245606724462,0,0,true
1630283,9.075239908021809,9.075239908021809,0,0,true
203914,8.818108110627858,8.818108110627858,0,0,true
1630538,8.142576942474413,8.142576942474413,0,0,true
1641809,7.593423391790123,7.593423391790123,0,0,true
202685,7.4487459078397755,7.4487459078397755,0,0,true
1642484,7.27107497839048,7.27107497839048,0,0,true
1629162,7.135057252685694,7.135057252685694,0,0,true
1628365,6.941799925477706,6.941799925477706,0,0,true
1631303,6.293788582045346,6.293788582045346,0,0,true
1631132,6.241398211742992,6.241398211742992,0,0,true
1641738,6.1023635756521175,6.1023635756521175,0,0,true
1628981,5.981068606048118,5.981068606048118,0,0,true
1630314,5.969981314493822,5.969981314493822,0,0,true
1629650,5.806044038030337,5.806044038030337,0,0,true
1631197,5.7260754888408245,5.7260754888408245,0,0,true
1629003,5.636338452250317,5.636338452250317,0,0,true
1630578,5.599665776580321,5.599665776580321,0,0,true
1642403,5.446926664586683,5.446926664586683,0,0,true
1630604,5.334542376142374,5.334542376142374,0,0,true
1628971,5.109896343002509,5.109896343002509,0,0,true
1630543,5.096524485846367,5.096524485846367,0,0,true
1631301,4.932263343761166,4.932263343761166,0,0,true
1629111,4.529196530137942,4.529196530137942,0,0,true
1626153,4.523361113530418,4.523361113530418,0,0,true
1641878,3.888225616842561,3.888225616842561,0,0,true
1642270,3.754133578618254,3.754133578618254,0,0,true
1642368,3.7107764332243547,3.7107764332243547,0,0,true
1630256,3.70211667497879,3.70211667497879,0,0,true
1628995,3.6332237465103567,3.6332237465103567,0,0,true
1630322,3.608458238428022,3.608458238428022,0,0,true
1629723,3.0671008043313845,3.0671008043313845,0,0,true
203109,2.9664777980595396,2.9664777980595396,0,0,true
1627814,2.907788095529364,2.907788095529364,0,0,true
1641715,2.822310913062345,2.822310913062345,0,0,true
1631127,2.815320083966534,2.815320083966534,0,0,true
1631119,2.7826213270062707,2.7826213270062707,0,0,true
1628427,2.6028292236201436,2.6028292236201436,0,0,true
1627824,2.545044010664134,2.545044010664134,0,0,true
1630658,2.4851959779373645,2.4851959779373645,0,0,true
203078,2.457877475089239,2.457877475089239,0,0,true
1631245,2.383721000840821,2.383721000840821,0,0,true
203957,2.3155166515320773,2.3155166515320773,0,0,true
1630222,2.284591861220502,2.284591861220502,0,0,true
1642352,2.185147609103376,2.185147609103376,0,0,true
1630526,2.1694911863453865,2.1694911863453865,0,0,true
1642353,2.120587477466031,2.120587477466031,0,0,true
1641736,2.09882429122827,2.09882429122827,0,0,true
1641752,1.7747690184709253,1.7747690184709253,0,0,true
1642384,1.7449179448151344,1.7449179448151344,0,0,true
1641706,1.5149616825624248,1.5149616825624248,0,0,true
1630201,1.4403004447774543,1.4403004447774543,0,0,true
1642280,1.4193192043651004,1.4193192043651004,0,0,true
1631159,1.413830995045724,1.413830995045724,0,0,true
1641798,1.2854226525971517,1.2854226525971517,0,0,true
1641936,1.2319731541805325,1.2319731541805325,0,0,true
1642050,1.0590580892663721,1.0590580892663721,0,0,true
1631232,1.050865164349407,1.050865164349407,0,0,true
1641755,0.9366894030065873,0.9366894030065873,0,0,true
1642443,0.8348438769554656,0.8348438769554656,0,0,true
1631386,0.8270681843259393,0.8270681843259393,0,0,true
1628408,0.7825293670690101,0.7825293670690101,0,0,true
1630618,0.7670392536843369,0.7670392536843369,0,0,true
1641707,0.7562991694181882,0.7562991694181882,0,0,true
1630600,0.6400664237212154,0.6400664237212154,0,0,true
201567,0.6042282126261038,0.6042282126261038,0,0,true
1630191,0.6017598314011253,0.6017598314011253,0,0,true
1641801,0.5393675570334721,0.5393675570334721,0,0,true
1642449,0.5015978230412709,0.5015978230412709,0,0,true
1641789,0.4818566086580162,0.4818566086580162,0,0,true
1641766,0.44059729553451554,0.44059729553451554,0,0,true
1631121,0.3977770084685021,0.3977770084685021,0,0,true
1641879,0.3686524441803483,0.3686524441803483,0,0,true
1630592,0.32939759666153834,0.32939759666153834,0,0,true
1642285,0.2992985177999214,0.2992985177999214,0,0,true
1641803,0.22561179458840866,0.22561179458840866,0,0,true
1631250,0.2241441873116164,0.2241441873116164,0,0,true
1631199,0.21576452906321142,0.21576452906321142,0,0,true
1630296,0.009966891565651502,0.009966891565651502,0,0,true
1641739,0,0,0,0,true
200782,0,0,0,0,true
1642450,-0.04207335374025031,-0.04207335374025031,0,0,true
1630227,-0.043074127688440794,-0.043074127688440794,0,0,true
1641790,-0.054625334863035106,-0.054625334863035106,0,0,true
1642502,-0.24308011420303277,-0.24308011420303277,0,0,true
1641817,-0.3083900968744449,-0.3083900968744449,0,0,true
1631123,-0.5202390613940073,-0.5202390613940073,0,0,true
1629098,-0.5305269008730726,-0.5305269008730726,0,0,true
1641779,-0.5530224318950789,-0.5530224318950789,0,0,true
1630561,-0.5837721597084287,-0.5837721597084287,0,0,true
1631170,-0.8177752833784565,-0.8177752833784565,0,0,true
1641753,-0.877343216108065,-0.877343216108065,0,0,true
1642279,-1.0317745989178924,-1.0317745989178924,0,0,true
1630699,-1.2574214060059457,-1.2574214060059457,0,0,true
1630649,-1.2590669934892678,-1.2590669934892678,0,0,true
1641772,-1.2643626340605965,-1.2643626340605965,0,0,true
1630585,-1.344777592620585,-1.344777592620585,0,0,true
201949,-1.5408359198001873,-1.5408359198001873,0,0,true
1628976,-1.5580562342089936,-1.5580562342089936,0,0,true
1630762,-1.5767995923523594,-1.5767995923523594,0,0,true
1642358,-1.7882050652097525,-1.7882050652097525,0,0,true
1629628,-1.8266283658619977,-1.8266283658619977,0,0,true
1641857,-2.051035146920948,-2.051035146920948,0,0,true
1630200,-2.1268255378194785,-2.1268255378194785,0,0,true
202709,-2.272719706132494,-2.272719706132494,0,0,true
203083,-2.3493387261892855,-2.3493387261892855,0,0,true
1641757,-2.4069430412304644,-2.4069430412304644,0,0,true
1631166,-2.447811381441261,-2.447811381441261,0,0,true
1631102,-2.801980321601734,-2.801980321601734,0,0,true
1630542,-2.9827556926862293,-2.9827556926862293,0,0,true
1631210,-3.053836902382484,-3.053836902382484,0,0,true
202704,-3.121294318365465,-3.121294318365465,0,0,true
1631216,-3.2848143625415105,-3.2848143625415105,0,0,true
1631169,-3.2907518989396674,-3.2907518989396674,0,0,true
1630243,-3.868723654540216,-3.868723654540216,0,0,true
1642505,-3.9122500270157388,-3.9122500270157388,0,0,true
1631306,-3.9200782383947335,-3.9200782383947335,0,0,true
1629610,-3.978411980511851,-3.978411980511851,0,0,true
1629234,-4.060329558848277,-4.060329558848277,0,0,true
201988,-4.199539257437376,-4.199539257437376,0,0,true
203500,-4.3769125806396865,-4.3769125806396865,0,0,true
1642422,-4.486049459741909,-4.486049459741909,0,0,true
1629020,-4.638062062367916,-4.638062062367916,0,0,true
1641712,-4.66892266309681,-4.66892266309681,0,0,true
1631097,-4.806836899199036,-4.806836899199036,0,0,true
1630346,-5.43537545741209,-5.43537545741209,0,0,true
1630623,-5.508989237916008,-5.508989237916008,0,0,true
1631212,-5.541136548006855,-5.541136548006855,0,0,true
1629052,-5.589433373559036,-5.589433373559036,0,0,true
1631222,-5.758785916634304,-5.758785916634304,0,0,true
1642359,-5.812696412962916,-5.812696412962916,0,0,true
201569,-6.065868880188663,-6.065868880188663,0,0,true
1630811,-6.796906531112876,-6.796906531112876,0,0,true
1629669,-6.942978679632424,-6.942978679632424,0,0,true
1641732,-7.071497894996543,-7.071497894996543,0,0,true
204060,-7.13603760267576,-7.13603760267576,0,0,true
1642278,-7.383406748085324,-7.383406748085324,0,0,true
202066,-7.519284423791527,-7.519284423791527,0,0,true
1641723,-7.948420961108865,-7.948420961108865,0,0,true
203924,-8.25018786013377,-8.25018786013377,0,0,true
1630550,-8.328338677050038,-8.328338677050038,0,0,true
203468,-8.330976285356641,-8.330976285356641,0,0,true
200768,-8.478122150531975,-8.478122150531975,0,0,true
1630528,-8.734877563554738,-8.734877563554738,0,0,true
1642346,-8.909805847198495,-8.909805847198495,0,0,true
1641734,-9.201827600488835,-9.201827600488835,0,0,true
1631099,-9.202101865069393,-9.202101865069393,0,0,true
1631223,-9.435874489783417,-9.435874489783417,0,0,true
1642345,-9.743984486660702,-9.743984486660702,0,0,true
1642266,-9.793670141365467,-9.793670141365467,0,0,true
1631247,-10.39072079156432,-10.39072079156432,0,0,true
1641783,-10.487702497873071,-10.487702497873071,0,0,true
1642461,-11.211046152000264,-11.211046152000264,0,0,true
203482,-11.290874651191196,-11.290874651191196,0,0,true
1641842,-11.29877872298609,-11.29877872298609,0,0,true
1642269,-11.436535402839912,-11.436535402839912,0,0,true
1630311,-11.558034612025178,-11.558034612025178,0,0,true
1641725,-11.584792914878983,-11.584792914878983,0,0,true
1642530,-12.007837277258066,-12.007837277258066,0,0,true
1631120,-12.344995978007605,-12.344995978007605,0,0,true
1642277,-13.168708797784218,-13.168708797784218,0,0,true
201959,-13.471642780130628,-13.471642780130628,0,0,true
1626196,-14.530327402734118,-14.530327402734118,0,0,true
1630245,-14.618150422677362,-14.618150422677362,0,0,true
1642402,-14.927544211208296,-14.927544211208296,0,0,true
1628964,-15.142833153817996,-15.142833153817996,0,0,true
1631213,-15.674430853638551,-15.674430853638551,0,0,true
1630192,-15.739002656109102,-15.739002656109102,0,0,true
1631311,-15.748622340386614,-15.748622340386614,0,0,true
1641737,-16.577730002816875,-16.577730002816875,0,0,true
1629651,-16.94594479075166,-16.94594479075166,0,0,true
1630173,-17.04310447726694,-17.04310447726694,0,0,true
1629629,-17.33107645143166,-17.33107645143166,0,0,true
203501,-17.483094889474277,-17.483094889474277,0,0,true
201599,-17.56693815529119,-17.56693815529119,0,0,true
1641729,-17.93587069946869,-17.93587069946869,0,0,true
1631104,-17.945490383746197,-17.945490383746197,0,0,true
203954,-18.5650715774667,-18.5650715774667,0,0,true
203458,-19.495397458662783,-19.495397458662783,0,0,true
1630568,-19.547507728967975,-19.547507728967975,0,0,true
1630695,-19.828048300083015,-19.828048300083015,0,0,true
1626204,-21.546132081628446,-21.546132081628446,0,0,true
1631288,-21.982168999084184,-21.982168999084184,0,0,true
1642355,-22.47013820663858,-22.47013820663858,0,0,true
1641765,-22.535882927847247,-22.535882927847247,0,0,true
1631172,-23.009266511591147,-23.009266511591147,0,0,true
1641745,-23.278037047408798,-23.278037047408798,0,0,true
1641775,-23.746317559329412,-23.746317559329412,0,0,true
1628989,-23.80636983163744,-23.80636983163744,0,0,true
1642281,-23.983527244425282,-23.983527244425282,0,0,true
1642367,-24.689694349768228,-24.689694349768228,0,0,true
203967,-25.340821805668998,-25.340821805668998,0,0,true
1630165,-25.505012922754915,-25.505012922754915,0,0,true
204456,-26.033121043444172,-26.033121043444172,0,0,true
1630574,-26.074537912816073,-26.074537912816073,0,0,true
1631103,-27.666672980013004,-27.666672980013004,0,0,true
202693,-27.904641269267845,-27.904641269267845,0,0,true
1628969,-28.304956683960622,-28.304956683960622,0,0,true
1641998,-28.485381930048664,-28.485381930048664,0,0,true
1641854,-28.604573231965652,-28.604573231965652,0,0,true
1628997,-29.507738166562014,-29.507738166562014,0,0,true
1641721,-29.745452615194424,-29.745452615194424,0,0,true
1631093,-29.91351261349113,-29.91351261349113,0,0,true
202691,-29.92546354670334,-29.92546354670334,0,0,true
1629632,-29.93936350906246,-29.93936350906246,0,0,true
1630544,-32.03169881702316,-32.03169881702316,0,0,true
1626192,-32.04841145018711,-32.04841145018711,0,0,true
1626168,-33.27541282941803,-33.27541282941803,0,0,true
1631115,-34.47811553389522,-34.47811553389522,0,0,true
203935,-34.682874467236644,-34.682874467236644,0,0,true
1631200,-34.75912585604716,-34.75912585604716,0,0,true
1630214,-35.32330560449583,-35.32330560449583,0,0,true
1642275,-38.321180861612156,-38.321180861612156,0,0,true
1628464,-38.75593106970593,-38.75593106970593,0,0,true
1631248,-40.30912931958916,-40.30912931958916,0,0,true
1629004,-42.088409115097704,-42.088409115097704,0,0,true
1629611,-43.62470799848554,-43.62470799848554,0,0,true
1630579,-44.24594353281427,-44.24594353281427,0,0,true
203901,-44.61402118845877,-44.61402118845877,0,0,true
1629618,-45.08772572011608,-45.08772572011608,0,0,true
202331,-47.96411343888037,-47.96411343888037,0,0,true
202695,-48.2810232440018,-48.2810232440018,0,0,true
1642265,-49.32361378760172,-49.32361378760172,0,0,true
1629630,-49.95577322181975,-49.95577322181975,0,0,true
203915,-50.448483705367764,-50.448483705367764,0,0,true
1630556,-50.48358957167863,-50.48358957167863,0,0,true
203471,-51.63908667350924,-51.63908667350924,0,0,true
1641816,-51.850652620323345,-51.850652620323345,0,0,true
1630288,-53.80134486096962,-53.80134486096962,0,0,true
1628392,-54.503969868431795,-54.503969868431795,0,0,true
1627742,-55.181076599069264,-55.181076599069264,0,0,true
1631114,-55.5304079788621,-55.5304079788621,0,0,true
1641713,-55.54083003292314,-55.54083003292314,0,0,true
1631101,-55.84143568404315,-55.84143568404315,0,0,true
1629216,-57.30036277863182,-57.30036277863182,0,0,true
1641710,-57.698218565224515,-57.698218565224515,0,0,true
203486,-58.08919731334527,-58.08919731334527,0,0,true
1631124,-62.790273121949525,-62.790273121949525,0,0,true
1641716,-64.04220340092779,-64.04220340092779,0,0,true
1631323,-68.1626610925,-68.1626610925,0,0,true
202684,-68.71420424628506,-68.71420424628506,0,0,true
1641794,-70.04588424633008,-70.04588424633008,0,0,true
1628467,-70.17571059501427,-70.17571059501427,0,0,true
1630175,-72.84929424500065,-72.84929424500065,0,0,true
1630172,-76.68270487594043,-76.68270487594043,0,0,true
203992,-79.23781789796085,-79.23781789796085,0,0,true
1629022,-80.33370621914561,-80.33370621914561,0,0,true
203995,-83.65982366043518,-83.65982366043518,0,0,true
203994,-89.03249756639941,-89.03249756639941,0,0,true
1626156,-89.7149728803158,-89.7149728803158,0,0,true
101108,-90.1782611933287,-90.1782611933287,0,0,true
1628370,-92.32252003826312,-92.32252003826312,0,0,true
1631246,-93.6130661866417,-93.6130661866417,0,0,true
1641748,-94.63401608775263,-94.63401608775263,0,0,true
1630702,-94.9284566212268,-94.9284566212268,0,0,true
1630553,-95.25568344291032,-95.25568344291032,0,0,true
1630595,-100.17608630241672,-100.17608630241672,0,0,true
