playerId,playerName,productionToPairedRatio,productionWAR,WAR_paired,DIAGNOSTIC_CANDIDATE
1630217,Desmond Bane,2,3.936846200351941,1.9684231001759704,true
1641726,Dereck Lively II,2,3.9330078527970542,1.9665039263985271,true
1630194,Paul Reed,2,3.9043984847367668,1.9521992423683834,true
1626164,Devin Booker,2,3.8867440454784252,1.9433720227392126,true
201572,Brook Lopez,2,3.853815349417634,1.926907674708817,true
1627750,Jamal Murray,2,3.851667140921571,1.9258335704607854,true
1628960,Grayson Allen,2,3.7892675023012288,1.8946337511506144,true
1628988,Aaron Holiday,2,3.4877569740148076,1.7438784870074038,true
1641740,Jaylen Clark,2,3.388130715038365,1.6940653575191824,true
1629638,Nickeil Alexander-Walker,2,3.3859335191888618,1.6929667595944309,true
1631204,Marcus Sasser,2,3.340677344047905,1.6703386720239526,true
1629731,Dean Wade,2,3.2907509407255,1.64537547036275,true
1631207,Dalen Terry,2,3.252761775689244,1.626380887844622,true
1641744,Zach Edey,2,3.233970679100787,1.6169853395503935,true
1630643,Jay Huff,2,3.211180405707845,1.6055902028539224,true
1631260,AJ Green,2,2.9924407185567055,1.4962203592783527,true
1630540,Miles McBride,2,2.974512100849421,1.4872560504247105,true
203939,Dwight Powell,2,2.951700875942239,1.4758504379711195,true
1629312,Haywood Highsmith,2,2.8977119890816705,1.4488559945408352,true
1630548,Johnny Juzang,2,2.8700262964117744,1.4350131482058872,true
203484,Kentavious Caldwell-Pope,2,2.828023032269523,1.4140115161347615,true
1628371,Jonathan Isaac,2,2.8132861290517237,1.4066430645258619,true
1641764,Brandin Podziemski,2,2.791143242375774,1.395571621187887,true
1630228,Jonathan Kuminga,2,2.790462694988761,1.3952313474943805,true
1642272,Jared McCain,2,2.725013631299386,1.362506815649693,true
1630570,Trendon Watford,2,2.717719489737396,1.358859744868698,true
1627780,Gary Payton II,2,2.7062386628549846,1.3531193314274923,true
1627747,Caris LeVert,2,2.70572859145794,1.35286429572897,true
1642024,Alex Reese,2,2.6771544942921284,1.3385772471460642,true
203991,Clint Capela,2,2.6346939143642287,1.3173469571821144,true
1627832,Fred VanVleet,2,2.611102961520606,1.305551480760303,true
1629674,Neemias Queta,2,2.60055259289291,1.300276296446455,true
201950,Jrue Holiday,2,2.5602237918563806,1.2801118959281903,true
1631110,Jeremy Sochan,2,2.50432530259358,1.25216265129679,true
1628368,De'Aaron Fox,2,2.487695377308558,1.243847688654279,true
1642271,Kyle Filipowski,2,2.4731878856351748,1.2365939428175874,true
1641787,Tosan Evbuomwan,2,2.3988356342362183,1.1994178171181091,true
1630533,Ziaire Williams,2,2.390133068580262,1.195066534290131,true
201143,Al Horford,2,2.373923228692274,1.186961614346137,true
1629673,Jordan Poole,2,2.3686574650233188,1.1843287325116594,true
1630696,Dru Smith,2,2.32444600171833,1.162223000859165,true
1626158,Richaun Holmes,2,2.3075670699475173,1.1537835349737586,true
1641824,Matas Buzelis,2,2.2585129429769717,1.1292564714884858,true
1627752,Taurean Prince,2,2.245676146151354,1.122838073075677,true
1630539,Kai Jones,2,2.235301076883813,1.1176505384419064,true
1630264,Anthony Gill,2,2.1964741527385807,1.0982370763692904,true
1630625,Dalano Banton,2,2.1049895919037906,1.0524947959518953,true
201145,Jeff Green,2,2.0874102163439514,1.0437051081719757,true
1630549,Day'Ron Sharpe,2,2.078692879116804,1.039346439558402,true
203937,Kyle Anderson,2,2.0615201739556723,1.0307600869778362,true
1628998,Cody Martin,2,2.0613068905553122,1.0306534452776561,true
1631230,Dominick Barlow,2,2.0541850337471113,1.0270925168735556,true
1641796,Pelle Larsson,2,2.0501522440816498,1.0250761220408249,true
1629726,Garrison Mathews,2,2.048368501495177,1.0241842507475885,true
203903,Jordan Clarkson,2,2.001972503687421,1.0009862518437105,true
1629750,Javonte Green,2,1.9817802180602753,0.9908901090301376,true
1629057,Robert Williams III,2,1.974511700652392,0.987255850326196,true
1631131,Oscar Tshiebwe,2,1.9522666188206523,0.9761333094103262,true
1630591,Jalen Suggs,2,1.9001136272366805,0.9500568136183403,true
1631096,Chet Holmgren,2,1.8969229678594235,0.9484614839297117,true
1630557,Corey Kispert,2,1.866253568539264,0.933126784269632,true
1631221,Collin Gillespie,2,1.8658294134236366,0.9329147067118183,true
1629680,Matisse Thybulle,2,1.8453533026071782,0.9226766513035891,true
1630531,Jaden Springer,2,1.7965221057773626,0.8982610528886813,true
1629014,Anfernee Simons,2,1.7934164582996135,0.8967082291498067,true
1628978,Donte DiVincenzo,2,1.7803198024052886,0.8901599012026443,true
1628366,Lonzo Ball,2,1.7716366809603896,0.8858183404801948,true
1631255,Karlo Matković,2,1.7587983768315898,0.8793991884157949,true
1641711,Gradey Dick,2,1.6743799025872377,0.8371899512936188,true
1641774,Tristan Vukcevic,2,1.663538473714952,0.831769236857476,true
1630170,Devin Vassell,2,1.6617746275304917,0.8308873137652458,true
1631095,Jabari Smith Jr.,2,1.6429359001614603,0.8214679500807301,true
1629021,Moritz Wagner,2,1.6396887169148504,0.8198443584574252,true
1641730,Noah Clowney,2,1.6211069847384791,0.8105534923692396,true
203114,Khris Middleton,2,1.6190317297164616,0.8095158648582308,true
1629622,Max Strus,2,1.6002605295300174,0.8001302647650087,true
1629011,Mitchell Robinson,2,1.5988729062199731,0.7994364531099866,true
1628470,Torrey Craig,2,1.589457235428255,0.7947286177141275,true
1641741,Ricky Council IV,2,1.5868918054112053,0.7934459027056027,true
1630163,LaMelo Ball,2,1.5860285728784413,0.7930142864392207,true
1641810,Antonio Reeves,2,1.5752682369173876,0.7876341184586938,true
1627741,Buddy Hield,2,1.5681524093219175,0.7840762046609587,true
1631218,Trayce Jackson-Davis,2,1.5314911783896688,0.7657455891948344,true
1631209,Isaiah Wong,2,1.510001707643444,0.755000853821722,true
1626162,Kelly Oubre Jr.,2,1.496961877079109,0.7484809385395546,true
201144,Mike Conley,2,1.4813450102632173,0.7406725051316086,true
1630639,A.J. Lawson,2,1.4547471383003163,0.7273735691501582,true
203926,Doug McDermott,2,1.4274972069805554,0.7137486034902777,true
1642366,Quinten Post,2,1.3787168062679986,0.6893584031339993,true
1641727,Dariq Whitehead,2,1.3509524323719635,0.6754762161859817,true
203944,Julius Randle,2,1.3372836041894645,0.6686418020947322,true
1642261,Dalton Knecht,2,1.3349539163901978,0.6674769581950989,true
1631107,Nikola Jović,2,1.283176846220005,0.6415884231100025,true
1628380,Zach Collins,2,1.2632594926933942,0.6316297463466971,true
1631157,Ryan Rollins,2,1.2111970900307059,0.6055985450153529,true
1629626,Bol Bol,2,1.1728879245287505,0.5864439622643752,true
1642382,Branden Carlson,2,1.1710045492018977,0.5855022746009488,true
1642349,Ajay Mitchell,2,1.1636718206784291,0.5818359103392146,true
1626167,Myles Turner,2,1.1584235417263937,0.5792117708631969,true
1630560,Cam Thomas,2,1.1573262250093475,0.5786631125046737,true
1628975,Jevon Carter,2,1.1538502331395957,0.5769251165697978,true
1641989,Elijah Harkless,2,1.1018913822055623,0.5509456911027811,true
1628420,Monté Morris,2,1.096212165273577,0.5481060826367885,true
1630249,Vít Krejčí,2,1.070148330828326,0.535074165414163,true
1628963,Marvin Bagley III,2,1.0672972668581442,0.5336486334290721,true
1631466,Nate Williams,2,1.0251590990810355,0.5125795495405178,true
1630169,Tyrese Haliburton,2,1.0226423549567885,0.5113211774783942,true
1641767,Ben Sheppard,2,0.9873642254250363,0.49368211271251816,true
1631116,Patrick Baldwin Jr.,2,0.954365741226883,0.4771828706134415,true
1642258,Zaccharie Risacher,2,0.9423333921099019,0.47116669605495093,true
1631243,Mouhamed Gueye,2,0.9242587167242092,0.4621293583621046,true
1641763,Julian Phillips,2,0.9188821662713207,0.45944108313566034,true
1629001,De'Anthony Melton,2,0.9013475576160095,0.45067377880800474,true
1631111,Wendell Moore Jr.,2,0.8958935317795275,0.44794676588976373,true
1630205,Lamar Stevens,2,0.8868248421804799,0.4434124210902399,true
1627739,Kris Dunn,2,0.8804894961730406,0.4402447480865203,true
1630692,Jordan Goodwin,2,0.8520809008966956,0.4260404504483478,true
201587,Nicolas Batum,2,0.8360341512130821,0.41801707560654106,true
1630545,Terrence Shannon Jr.,2,0.8323442730216972,0.4161721365108486,true
1641724,Jett Howard,2,0.8322049982076105,0.41610249910380526,true
1630611,Gui Santos,2,0.8250676161766273,0.41253380808831364,true
1629659,Talen Horton-Tucker,2,0.8023389914838593,0.40116949574192967,true
1627759,Jaylen Brown,2,0.7891342619513309,0.3945671309756654,true
1629643,Chuma Okeke,2,0.7783942745832444,0.3891971372916222,true
1631098,Johnny Davis,2,0.7585198791973418,0.3792599395986709,true
1630193,Immanuel Quickley,2,0.7511934813472411,0.37559674067362053,true
1627763,Malcolm Brogdon,2,0.725012981635645,0.3625064908178225,true
1631342,Daeqwon Plowden,2,0.6915803941208581,0.34579019706042907,true
1628396,Tony Bradley,2,0.6747512033550762,0.3373756016775381,true
1641720,Jalen Hood-Schifino,2,0.6415098926141809,0.32075494630709045,true
1630208,Nick Richards,2,0.6392970208115776,0.3196485104057888,true
202687,Bismack Biyombo,2,0.5949141771347098,0.2974570885673549,true
1641890,Tyler Smith,2,0.5751367013434585,0.28756835067172926,true
1641871,Duop Reath,2,0.5628698158512405,0.28143490792562026,true
1642348,Justin Edwards,2,0.5101136015335298,0.2550568007667649,true
1631321,Sidy Cissoko,2,0.5020525441121544,0.2510262720560772,true
1629013,Landry Shamet,2,0.48779707353092727,0.24389853676546364,true
1630230,Naji Marshall,2,0.4859244000566717,0.24296220002833585,true
1629646,Charles Bassey,2,0.47718083575414466,0.23859041787707233,true
1630537,Chris Duarte,2,0.47544442248761054,0.23772221124380527,true
1630283,Kylor Kelley,2,0.46883158196422625,0.23441579098211313,true
203914,Gary Harris,2,0.45554802047523985,0.22777401023761992,true
1630538,Bones Hyland,2,0.4206497313455416,0.2103248656727708,true
1641809,Drew Peterson,2,0.39228017522162995,0.19614008761081497,true
202685,Jonas Valančiūnas,2,0.3848060616596194,0.1924030308298097,true
1642484,RayJ Dennis,2,0.3756274896585488,0.1878137448292744,true
1629162,Jordan McLaughlin,2,0.3686007436811798,0.1843003718405899,true
1628365,Markelle Fultz,2,0.3586169703198815,0.17930848515994074,true
1631303,Justin Minaya,2,0.3251403695521581,0.16257018477607904,true
1631132,Christian Koloko,2,0.32243385595720253,0.16121692797860127,true
1641738,Kobe Brown,2,0.3152512548307367,0.15762562741536834,true
1628981,Bruno Fernando,2,0.3089850940393862,0.1544925470196931,true
1630314,Brandon Williams,2,0.30841231882993914,0.15420615941496957,true
1629650,Moses Brown,2,0.29994323443699156,0.14997161721849578,true
1631197,Jared Rhoden,2,0.2958120178736957,0.14790600893684785,true
1629003,Shake Milton,2,0.2911761562048134,0.1455880781024067,true
1630578,Alperen Sengun,2,0.2892816268344077,0.14464081341720386,true
1642403,Isaac Jones,2,0.2813910454030021,0.14069552270150104,true
1630604,E.J. Liddell,2,0.27558521500366506,0.13779260750183253,true
1628971,Bruce Brown,2,0.2639798848783584,0.1319899424391792,true
1630543,Isaiah Jackson,2,0.2632890878297016,0.1316445439148508,true
1631301,Jaylen Sims,2,0.2548032723714255,0.12740163618571276,true
1629111,Jock Landale,2,0.23398063255325163,0.11699031627662582,true
1626153,Delon Wright,2,0.23367917191670057,0.11683958595835028,true
1641878,Damion Baugh,2,0.2008677440435271,0.10043387202176356,true
1642270,Donovan Clingan,2,0.19394048007621978,0.09697024003810989,true
1642368,N'Faly Dante,2,0.19170062754664563,0.09585031377332281,true
1630256,Jae'Sean Tate,2,0.1912532599620039,0.09562662998100195,true
1628995,Kevin Knox II,2,0.18769421568688188,0.09384710784344094,true
1630322,Lindy Waters III,2,0.18641481674535906,0.09320740837267953,true
1629723,John Konchar,2,0.15844801203187964,0.07922400601593982,true
203109,Jae Crowder,2,0.15324977554551128,0.07662488777275564,true
1627814,Damion Lee,2,0.15021783519339887,0.07510891759669944,true
1641715,Cam Whitmore,2,0.14580203978919865,0.07290101989459932,true
1631127,Harrison Ingram,2,0.1454408899466106,0.0727204449733053,true
1631119,Jaylin Williams,2,0.14375165526969663,0.07187582763484832,true
1628427,Vlatko Čančar,2,0.1344635023272399,0.06723175116361994,true
1627824,Guerschon Yabusele,2,0.13147828837379288,0.06573914418689644,true
1630658,Colin Castleton,2,0.1283865080853251,0.06419325404266255,true
203078,Bradley Beal,2,0.12697522011531123,0.06348761005765562,true
1631245,Quenton Jackson,2,0.12314425834602027,0.06157212917301014,true
203957,Danté Exum,2,0.11962078642601137,0.059810393213005686,true
1630222,Mason Jones,2,0.11802319578260895,0.059011597891304474,true
1642352,Keshad Johnson,2,0.11288585434482384,0.05644292717241192,true
1630526,Jeremiah Robinson-Earl,2,0.11207703545695723,0.056038517728478614,true
1642353,Cam Christie,2,0.1095506445923411,0.05477532229617055,true
1641736,Reece Beekman,2,0.1084263471483239,0.05421317357416195,true
1641752,Bobi Klintman,2,0.0916854843490515,0.04584274217452575,true
1642384,Isaiah Crawford,2,0.09014336246277446,0.04507168123138723,true
1641706,Brandon Miller,2,0.07826370315820645,0.039131851579103226,true
1630201,Malachi Flynn,2,0.07440666504385372,0.03720333252192686,true
1642280,Trentyn Flowers,2,0.07332276332513434,0.03666138166256717,true
1631159,Leonard Miller,2,0.07303923959645807,0.036519619798229035,true
1641798,Jaylen Martin,2,0.06640559828915175,0.03320279914457588,true
1641936,Miles Norris,2,0.0636443695886622,0.0318221847943311,true
1642050,Jackson Rowe,2,0.05471148800638085,0.027355744003190425,true
1631232,Keion Brooks Jr.,2,0.05428823727266309,0.027144118636331545,true
1641755,Kevin McCullar Jr.,2,0.04838985845790488,0.02419492922895244,true
1642443,Jahmir Young,2,0.043128465968179035,0.021564232984089517,true
1631386,Tazé Moore,2,0.042726769669974726,0.021363384834987363,true
1628408,PJ Dozier,2,0.04042587136149867,0.020212935680749337,true
1630618,D.J. Carton,2,0.03962564410177386,0.01981282205088693,true
1641707,Taylor Hendricks,2,0.039070805800201606,0.019535402900100803,true
1630600,Isaiah Mobley,2,0.033066162111059096,0.016533081055529548,true
201567,Kevin Love,2,0.03121474161168064,0.01560737080584032,true
1630191,Isaiah Stewart,2,0.031087223762419756,0.015543611881209878,true
1641801,Emanuel Miller,2,0.027864006636415528,0.013932003318207764,true
1642449,Tolu Smith,2,0.025912802666338716,0.012956401333169358,true
1641789,Jazian Gortman,2,0.024892961332886446,0.012446480666443223,true
1641766,Adama Sanogo,2,0.022761483902152095,0.011380741951076048,true
1631121,Bryce McGowens,2,0.02054936575114033,0.010274682875570165,true
1641879,Yuri Collins,2,0.019044775714113935,0.009522387857056967,true
1630592,Jalen Wilson,2,0.01701685001203519,0.008508425006017594,true
1642285,Cam Spencer,2,0.015461916048704425,0.0077309580243522125,true
1641803,Tristen Newton,2,0.011655221860655797,0.0058276109303278985,true
1631250,Pete Nance,2,0.011579404510563208,0.005789702255281604,true
1631199,Ron Harper Jr.,2,0.011146507036475866,0.005573253518237933,true
1630296,Braxton Key,2,0.0005148947672292288,0.0002574473836146144,true
1641739,Toumani Camara,NaN,0,0,true
200782,P.J. Tucker,NaN,0,0,true
1642450,Daniss Jenkins,2,-0.0021735311895332266,-0.0010867655947666133,true
1630227,Daishen Nix,2,-0.0022252316887017383,-0.0011126158443508691,true
1641790,PJ Hall,2,-0.002821973018754581,-0.0014109865093772905,true
1642502,Malevy Leons,2,-0.012557644276171434,-0.006278822138085717,true
1641817,Anton Watson,2,-0.015931591720451027,-0.007965795860225514,true
1631123,Jamaree Bouyea,2,-0.026875818669801117,-0.013437909334900558,true
1629098,Jack McVeigh,2,-0.027407293772040653,-0.013703646886020326,true
1641779,Jalen Bridges,2,-0.028569424525945037,-0.014284712262972519,true
1630561,David Duke Jr.,2,-0.030157971350250928,-0.015078985675125464,true
1631170,Jaime Jaquez Jr.,2,-0.04224669360626712,-0.02112334680313356,true
1641753,Chris Livingston,2,-0.04532400378418048,-0.02266200189209024,true
1642279,Ulrich Chomche,2,-0.05330200880018632,-0.02665100440009316,true
1630699,MarJon Beauchamp,2,-0.0649590394246614,-0.0324795197123307,true
1630649,Stanley Umude,2,-0.06504405132416881,-0.032522025662084404,true
1641772,Nae'Qwan Tomlin,2,-0.06531762685183894,-0.03265881342591947,true
1630585,Marcus Garrett,2,-0.06947190515383095,-0.034735952576915474,true
201949,James Johnson,2,-0.07960037962067389,-0.03980018981033694,true
1628976,Wendell Carter Jr.,2,-0.0804899899591362,-0.0402449949795681,true
1630762,Phillip Wheeler,2,-0.08145828152373813,-0.040729140761869065,true
1642358,AJ Johnson,2,-0.09237959746471046,-0.04618979873235523,true
1629628,RJ Barrett,2,-0.09436456502608107,-0.04718228251304053,true
1641857,Liam Robbins,2,-0.10595753526528882,-0.05297876763264441,true
1630200,Tre Jones,2,-0.10987290601281438,-0.05493645300640719,true
202709,Cory Joseph,2,-0.11740987411754582,-0.05870493705877291,true
203083,Andre Drummond,2,-0.12136805227546124,-0.06068402613773062,true
1641757,Jordan Miller,2,-0.12434392094917528,-0.06217196047458764,true
1631166,Drew Timme,2,-0.12645520051726072,-0.06322760025863036,true
1631102,TyTy Washington Jr.,2,-0.1447517509314549,-0.07237587546572745,true
1630542,Marcus Bagley,2,-0.1540906999911705,-0.07704534999558525,true
1631210,Jacob Toppin,2,-0.15776279200499915,-0.07888139600249958,true
202704,Reggie Jackson,2,-0.16124767696352954,-0.08062383848176477,true
1631216,Caleb Houstan,2,-0.16969520692096363,-0.08484760346048181,true
1631169,Josh Minott,2,-0.1700019431186544,-0.0850009715593272,true
1630243,Trevelin Queen,2,-0.1998602625961735,-0.09993013129808676,true
1642505,Alex Ducas,2,-0.2021088574842079,-0.10105442874210395,true
1631306,Cole Swider,2,-0.2025132669281412,-0.1012566334640706,true
1629610,DaQuan Jeffries,2,-0.20552681818142404,-0.10276340909071202,true
1629234,Drew Eubanks,2,-0.20975872259732797,-0.10487936129866399,true
201988,Patty Mills,2,-0.21695036754289027,-0.10847518377144513,true
203500,Steven Adams,2,-0.2261135650514967,-0.11305678252574836,true
1642422,Armel Traoré,2,-0.23175163260659307,-0.11587581630329653,true
1629020,Jarred Vanderbilt,2,-0.23960468218874842,-0.11980234109437421,true
1641712,Rayan Rupert,2,-0.24119895676514883,-0.12059947838257441,true
1631097,Bennedict Mathurin,2,-0.24832367744939668,-0.12416183872469834,true
1630346,Matt Ryan,2,-0.2807943040729493,-0.14039715203647465,true
1630623,Tyson Etienne,2,-0.284597230003041,-0.1422986150015205,true
1631212,Peyton Watson,2,-0.2862579766498006,-0.1431289883249003,true
1629052,Oshae Brissett,2,-0.28875301560821587,-0.14437650780410793,true
1631222,Jake LaRavia,2,-0.29750185547188285,-0.14875092773594142,true
1642359,Pacôme Dadiet,2,-0.30028689956265986,-0.15014344978132993,true
201569,Eric Gordon,2,-0.31336592000974645,-0.15668296000487322,true
1630811,Keaton Wallace,2,-0.3511317027143183,-0.17556585135715916,true
1629669,Jaylen Nowell,2,-0.3586778653684647,-0.17933893268423234,true
1641732,Colby Jones,2,-0.3653172344278657,-0.18265861721393284,true
204060,Joe Ingles,2,-0.36865138906812045,-0.18432569453406022,true
1642278,Tyler Kolek,2,-0.38143060691215697,-0.19071530345607848,true
202066,Garrett Temple,2,-0.3884501178342486,-0.1942250589171243,true
1641723,Kobe Bufkin,2,-0.4106195330462144,-0.2053097665231072,true
203924,Jerami Grant,2,-0.42620896694418003,-0.21310448347209002,true
1630550,JT Thor,2,-0.4302462785191901,-0.21512313925959506,true
