playerId,playerName,teamId,posteriorAbilityRate,productionWAR,WAR_paired,WAR_combined_converted,WAR_combined_refit,N_combined,N_paired,calibratedRate_paired,calibratedRate_combined_converted,calibratedRate_combined_refit,replacement_paired,replacement_combined_converted,replacement_combined_refit,seasonalImpact_production,seasonalImpact_paired,seasonalImpact_combined_converted,seasonalImpact_combined_refit,DIAGNOSTIC_CANDIDATE
1626157,Karl-Anthony Towns,1610612752,0.4707,11.024244550491758,5.512122275245879,5.512122275245879,5.512122275245879,10077,5038.5,2.7467305971616933,1.3733652985808467,1.3733652985808469,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,426.7957533118952,213.3978766559476,213.3978766559476,213.3978766559476,true
1630552,Jalen Johnson,1610612737,1.0738,10.808485856845154,5.404242928422577,5.404242928422577,5.404242928422578,5396,2698,6.266070353159606,3.133035176579803,3.1330351765798032,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,418.44280960071956,209.22140480035978,209.22140480035978,209.2214048003598,true
1628369,Jayson Tatum,1610612738,0.4024,10.49226585825886,5.24613292912943,5.24613292912943,5.2461329291294305,10587,5293.5,2.348171642867783,1.1740858214338914,1.1740858214338916,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,406.2005782268787,203.10028911343935,203.10028911343935,203.1002891134394,true
1628378,Donovan Mitchell,1610612739,0.4699,10.171734068187975,5.0858670340939875,5.0858670340939875,5.0858670340939875,9308,4654,2.742062263875674,1.371031131937837,1.371031131937837,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,393.79141892556305,196.89570946278153,196.89570946278153,196.89570946278153,true
202696,Nikola Vučević,1610612741,0.4312,10.10772990532959,5.053864952664795,5.053864952664795,5.053864952664796,9771,4885.5,2.516231641164483,1.2581158205822416,1.2581158205822418,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,391.3135434777599,195.65677173887994,195.65677173887994,195.65677173887997,true
1629636,Darius Garland,1610612739,0.4311,10.016272023761136,5.008136011880568,5.008136011880568,5.008136011880568,9684,4842,2.5156480995037307,1.2578240497518653,1.2578240497518653,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,387.77281691989543,193.88640845994772,193.88640845994772,193.88640845994772,true
1627734,Domantas Sabonis,1610612758,0.3824,9.723405577767181,4.861702788883591,4.861702788883591,4.861702788883591,10119,5059.5,2.2314633107172965,1.1157316553586483,1.1157316553586485,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,376.434701653558,188.217350826779,188.217350826779,188.217350826779,true
1630529,Herbert Jones,1610612740,2.1365,9.682670859983533,4.841335429991767,4.841335429991767,4.841335429991767,2686,1343,12.46736758197569,6.233683790987845,6.233683790987846,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,374.8576861507911,187.42884307539555,187.42884307539555,187.42884307539555,true
1630551,Justin Champagnie,1610612764,0.8972,9.516285841582219,4.7581429207911095,4.7581429207911095,4.758142920791111,5479,2739.5,5.235535780270812,2.617767890135406,2.6177678901354065,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,368.41620900982593,184.20810450491297,184.20810450491297,184.20810450491302,true
1630183,Jaden McDaniels,1610612750,0.3435,9.504529931868959,4.752264965934479,4.752264965934479,4.752264965934479,10534,5267,2.004465604684601,1.0022328023423006,1.0022328023423006,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,367.9610873623554,183.9805436811777,183.9805436811777,183.9805436811777,true
1629660,Ty Jerome,1610612739,0.8313,9.48951056003471,4.744755280017355,4.744755280017355,4.744755280017356,5795,2897.5,4.85098182583496,2.42549091291748,2.4254909129174806,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,367.3796231099152,183.6898115549576,183.6898115549576,183.68981155495763,true
1630168,Onyeka Okongwu,1610612737,0.4499,9.479889443819182,4.739944721909591,4.739944721909591,4.739944721909591,8921,4460.5,2.6253539317251877,1.3126769658625939,1.312676965862594,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,367.0071484678569,183.50357423392845,183.50357423392845,183.50357423392845,true
1628384,OG Anunoby,1610612752,0.3044,9.215977236853728,4.607988618426864,4.607988618426864,4.607988618426865,10928,5464,1.7763008153304003,0.8881504076652001,0.8881504076652004,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,356.78997588390865,178.39498794195433,178.39498794195433,178.39498794195435,true
1629008,Michael Porter Jr.,1610612743,0.3044,9.11815024568654,4.55907512284327,4.55907512284327,4.5590751228432715,10812,5406,1.7763008153304003,0.8881504076652001,0.8881504076652004,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,353.0026737972932,176.5013368986466,176.5013368986466,176.50133689864666,true
1628970,Miles Bridges,1610612766,0.4688,9.105536379001652,4.552768189500826,4.552768189500826,4.552768189500828,8345,4172.5,2.735643305607397,1.3678216528036986,1.3678216528036988,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,352.51433695849255,176.25716847924627,176.25716847924627,176.25716847924633,true
203507,Giannis Antetokounmpo,1610612749,0.3916,9.099505658967447,4.549752829483723,4.549752829483723,4.549752829483724,9335,4667.5,2.28514914350652,1.14257457175326,1.1425745717532603,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,352.28086194002543,176.14043097001272,176.14043097001272,176.14043097001274,true
1629661,Cameron Johnson,1610612751,0.5644,8.912220223903729,4.4561101119518645,4.4561101119518645,4.456110111951865,7215,3607.5,3.2935091332867215,1.6467545666433607,1.646754566643361,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,345.03024009684435,172.51512004842218,172.51512004842218,172.5151200484222,true
1630583,Santi Aldama,1610612763,0.5739,8.895577335811335,4.447788667905668,4.447788667905668,4.447788667905669,7119,3559.5,3.348945591058202,1.674472795529101,1.6744727955291012,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,344.38592257212457,172.19296128606229,172.19296128606229,172.1929612860623,true
1630530,Trey Murphy III,1610612740,0.4875,8.760943809685083,4.380471904842541,4.380471904842541,4.380471904842541,7827,3913.5,2.8447655961681018,1.4223827980840509,1.422382798084051,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,339.17368177495104,169.58684088747552,169.58684088747552,169.58684088747552,true
1630541,Moses Moody,1610612744,0.5732,8.523504217788043,4.261752108894021,4.261752108894021,4.261752108894022,6827,3413.5,3.3448607994329356,1.6724303997164678,1.672430399716468,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,329.9813775743657,164.99068878718285,164.99068878718285,164.99068878718288,true
1629048,Goga Bitadze,1610612753,0.7243,8.331970448703728,4.165985224351864,4.165985224351864,4.165985224351865,5644,2822,4.226592248829859,2.1132961244149295,2.11329612441493,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,322.5662845141015,161.28314225705074,161.28314225705074,161.28314225705077,true
203084,Harrison Barnes,1610612759,0.3522,8.297051660250744,4.148525830125372,4.148525830125372,4.148525830125372,9064,4532,2.0552337291700624,1.0276168645850312,1.0276168645850314,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,321.21442856113595,160.60721428056797,160.60721428056797,160.607214280568,true
1628436,Luke Kornet,1610612738,0.7805,8.266860980421429,4.133430490210714,4.133430490210714,4.133430490210714,5296,2648,4.554542662172725,2.2772713310863626,2.2772713310863626,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,320.0456179563153,160.02280897815766,160.02280897815766,160.02280897815766,true
1631105,Jalen Duren,1610612765,0.3907,8.146521813298515,4.073260906649257,4.073260906649257,4.073260906649258,8369,4184.5,2.2798972685597483,1.1399486342798741,1.1399486342798744,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,315.38677305769966,157.69338652884983,157.69338652884983,157.69338652884986,true
203076,Anthony Davis,1610612747,0.5152,8.092697222484867,4.046348611242434,4.046348611242434,4.046348611242434,6970,3485,3.006406636196525,1.5032033180982625,1.5032033180982627,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,313.30299247048555,156.65149623524277,156.65149623524277,156.6514962352428,true
1630162,Anthony Edwards,1610612750,0.2064,8.076153062750945,4.038076531375473,4.038076531375473,4.038076531375473,11610,5805,1.2044299877930178,0.6022149938965089,0.602214993896509,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,312.66249714364375,156.33124857182187,156.33124857182187,156.33124857182187,true
1642377,Jaylen Wells,1610612763,0.3616,8.04435921525645,4.022179607628225,4.022179607628225,4.022179607628225,8654,4327,2.110086645280791,1.0550433226403955,1.0550433226403955,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,311.4316210477854,155.7158105238927,155.7158105238927,155.7158105238927,true
1631109,Mark Williams,1610612766,0.8354,7.934208061076099,3.9671040305380494,3.9671040305380494,3.9671040305380507,4827,2413.5,4.87490703392581,2.437453516962905,2.4374535169629055,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,307.167197793089,153.5835988965445,153.5835988965445,153.58359889654454,true
1627884,Derrick Jones Jr.,1610612746,0.4192,7.859624287908271,3.9298121439541354,3.9298121439541354,3.929812143954136,7733,3866.5,2.4462066418741912,1.2231033209370956,1.2231033209370958,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,304.2797402890202,152.1398701445101,152.1398701445101,152.13987014451013,true
201142,Kevin Durant,1610612756,0.3034,7.785232997356881,3.8926164986784406,3.8926164986784406,3.8926164986784415,9248,4624,1.770465398722876,0.885232699361438,0.8852326993614381,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,301.3997346119593,150.69986730597964,150.69986730597964,150.69986730597967,true
1641709,Ausar Thompson,1610612765,0.6755,7.735870325424827,3.8679351627124134,3.8679351627124134,3.8679351627124134,5515,2757.5,3.941823918382672,1.970911959191336,1.9709119591913364,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,299.48869402716116,149.74434701358058,149.74434701358058,149.74434701358058,true
1628401,Derrick White,1610612738,0.2355,7.728336221196142,3.864168110598071,3.864168110598071,3.864168110598071,10451,5225.5,1.3742406110719751,0.6871203055359876,0.6871203055359877,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,299.19701656345063,149.59850828172532,149.59850828172532,149.59850828172532,true
203552,Seth Curry,1610612766,0.9175,7.633675772555285,3.8168378862776424,3.8168378862776424,3.8168378862776433,4319,2159.5,5.353994737403555,2.6769973687017776,2.676997368701778,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,295.53230490892605,147.76615245446303,147.76615245446303,147.76615245446305,true
1628449,Chris Boucher,1610612761,1.2006,7.589672920010791,3.7948364600053957,3.7948364600053957,3.7948364600053957,3459,1729.5,7.006001178993688,3.503000589496844,3.5030005894968443,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,293.8287659032749,146.91438295163746,146.91438295163746,146.91438295163746,true
1630178,Tyrese Maxey,1610612755,0.3705,7.3325259419204984,3.6662629709602492,3.6662629709602492,3.6662629709602497,7776,3888,2.162021853087757,1.0810109265438785,1.0810109265438788,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,283.87350432292214,141.93675216146107,141.93675216146107,141.9367521614611,true
1629655,Daniel Gafford,1610612742,0.6834,7.278137770446818,3.639068885223409,3.639068885223409,3.6390688852234105,5145,2572.5,3.9879237095821143,1.9939618547910571,1.9939618547910576,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,281.76790511301255,140.88395255650627,140.88395255650627,140.88395255650633,true
1629060,Rui Hachimura,1610612747,0.3896,7.268752547179392,3.634376273589696,3.634376273589696,3.6343762735896967,7480,3740,2.2734783102914715,1.1367391551457358,1.136739155145736,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,281.404562897945,140.7022814489725,140.7022814489725,140.70228144897254,true
1627827,Dorian Finney-Smith,1610612751,0.4087,7.2629768628437095,3.6314884314218547,3.6314884314218547,3.6314884314218556,7259,3629.5,2.384934767495186,1.192467383747593,1.1924673837475932,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,281.1809614043779,140.59048070218896,140.59048070218896,140.59048070218898,true
1630534,Ochai Agbaji,1610612761,0.3991,7.2526017935761695,3.6263008967880848,3.6263008967880848,3.626300896788085,7355,3677.5,2.3289147680629525,1.1644573840314763,1.1644573840314765,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,280.77929800844885,140.38964900422442,140.38964900422442,140.38964900422445,true
201939,Stephen Curry,1610612744,0.2546,7.247882125850325,3.6239410629251627,3.6239410629251627,3.6239410629251627,9434,4717,1.4856970682756896,0.7428485341378448,0.7428485341378449,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,280.596579443634,140.298289721817,140.298289721817,140.298289721817,true
1630198,Isaiah Joe,1610612760,0.466,7.243210390365693,3.6216051951828465,3.6216051951828465,3.621605195182848,6664,3332,2.7193041391063293,1.3596520695531646,1.3596520695531649,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,280.4157165413004,140.2078582706502,140.2078582706502,140.20785827065026,true
202681,Kyrie Irving,1610612742,0.3701,7.0243957902463725,3.5121978951231863,3.5121978951231863,3.5121978951231863,7454,3727,2.1596876864447476,1.0798438432223738,1.0798438432223738,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,271.94446559382385,135.97223279691192,135.97223279691192,135.97223279691192,true
1630174,Aaron Nesmith,1610612754,0.7848,6.9970726039919295,3.4985363019959648,3.4985363019959648,3.498536301995965,4464,2232,4.57963495358508,2.28981747679254,2.2898174767925403,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,270.8866679545447,135.44333397727235,135.44333397727235,135.44333397727237,true
1642419,Jamison Battle,1610612761,0.7934,6.852646430547949,3.4263232152739747,3.4263232152739747,3.4263232152739747,4336,2168,4.629819536409789,2.3149097682048945,2.3149097682048945,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,265.2953118112135,132.64765590560674,132.64765590560674,132.64765590560674,true
1629012,Collin Sexton,1610612762,0.3601,6.746983271594251,3.3734916357971256,3.3734916357971256,3.373491635797126,7276,3638,2.1013335203695043,1.0506667601847521,1.0506667601847524,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,261.204638086006,130.602319043003,130.602319043003,130.60231904300304,true
1629599,Amir Coffey,1610612746,0.3696,6.71934536043525,3.359672680217625,3.359672680217625,3.3596726802176256,7136,3568,2.1567699781409853,1.0783849890704926,1.0783849890704928,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,260.1346560968504,130.0673280484252,130.0673280484252,130.06732804842522,true
1628381,John Collins,1610612762,0.6063,6.638672986791001,3.3193364933955003,3.3193364933955003,3.3193364933955007,5113,2556.5,3.5380130891419896,1.7690065445709948,1.769006544570995,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,257.0114827743373,128.50574138716865,128.50574138716865,128.50574138716868,true
1631117,Walker Kessler,1610612762,0.3503,6.6093921151627955,3.3046960575813977,3.3046960575813977,3.3046960575813977,7243,3621.5,2.0441464376157663,1.0220732188078832,1.0220732188078834,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,255.87789474415965,127.93894737207982,127.93894737207982,127.93894737207984,true
1630215,Jared Butler,1610612764,0.7267,6.468512927568475,3.2342564637842375,3.2342564637842375,3.234256463784238,4371,2185.5,4.240597248687917,2.1202986243439583,2.1202986243439588,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,250.42385762443666,125.21192881221833,125.21192881221833,125.21192881221836,true
1629637,Jaxson Hayes,1610612747,0.6704,6.313811166867015,3.1569055834335074,3.1569055834335074,3.1569055834335087,4526,2263,3.912063293684298,1.956031646842149,1.9560316468421495,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,244.4346894601373,122.21734473006865,122.21734473006865,122.21734473006869,true
1627936,Alex Caruso,1610612760,0.726,6.311583071302267,3.1557915356511335,3.1557915356511335,3.1557915356511335,4268,2134,4.23651245706265,2.118256228531325,2.118256228531325,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,244.3484303318449,122.17421516592245,122.17421516592245,122.17421516592245,true
1630573,Sam Hauser,1610612738,0.4259,6.194767376099363,3.0973836880496814,3.0973836880496814,3.097383688049682,6035,3017.5,2.4853039331446043,1.2426519665723021,1.2426519665723024,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,239.82599413184678,119.91299706592339,119.91299706592339,119.9129970659234,true
1641717,Cason Wallace,1610612760,0.2729,6.128887675890675,3.0644438379453374,3.0644438379453374,3.064443837945338,7701,3850.5,1.5924851921933845,0.7962425960966922,0.7962425960966923,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,237.27550859519613,118.63775429759806,118.63775429759806,118.63775429759808,true
1629006,Josh Okogie,1610612756,1.3065,5.941002937081493,2.9705014685407467,2.9705014685407467,2.9705014685407467,2524,1262,7.623971797730513,3.8119858988652564,3.811985898865257,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,230.00168513558353,115.00084256779176,115.00084256779176,115.00084256779176,true
1631108,Max Christie,1610612747,0.1955,5.9361277156671886,2.9680638578335943,2.9680638578335943,2.9680638578335947,8740,4370,1.1408239467710029,0.5704119733855014,0.5704119733855015,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,229.81294442082972,114.90647221041486,114.90647221041486,114.90647221041489,true
1629018,Gary Trent Jr.,1610612749,0.2437,5.8102413713711,2.90512068568555,2.90512068568555,2.9051206856855503,7728,3864,1.4220910272536746,0.7110455136268373,0.7110455136268374,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,224.939344520224,112.469672260112,112.469672260112,112.46967226011202,true
1628973,Jalen Brunson,1610612752,0.1566,5.794758654538473,2.8973793272692365,2.8973793272692365,2.897379327269237,9338,4669,0.9138262407383071,0.45691312036915355,0.4569131203691536,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,224.33994219713233,112.16997109856617,112.16997109856617,112.16997109856618,true
1629634,Brandon Clarke,1610612763,0.4625,5.719716359742453,2.8598581798712264,2.8598581798712264,2.8598581798712264,5288,2644,2.698880180979994,1.349440090489997,1.3494400904899972,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,221.43473335574353,110.71736667787177,110.71736667787177,110.71736667787177,true
1628404,Josh Hart,1610612752,0.0688,5.709192067459818,2.854596033729909,2.854596033729909,2.854596033729909,11694,5847,0.4014766625976726,0.2007383312988363,0.20073833129883634,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,221.02729289737294,110.51364644868647,110.51364644868647,110.51364644868649,true
1626220,Royce O'Neale,1610612756,0.2532,5.6941175283290795,2.8470587641645397,2.8470587641645397,2.847058764164541,7432,3716,1.4775274850251554,0.7387637425125777,0.7387637425125778,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,220.44369288245437,110.22184644122719,110.22184644122719,110.22184644122723,true
204001,Kristaps Porziņģis,1610612738,0.4905,5.658560849169154,2.829280424584577,2.829280424584577,2.829280424584578,5035,2517.5,2.8622718459906746,1.4311359229953373,1.4311359229953375,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,219.06714144640583,109.53357072320291,109.53357072320291,109.53357072320296,true
203932,Aaron Gordon,1610612743,0.3677,5.604328080653618,2.802164040326809,2.802164040326809,2.8021640403268093,5970,2985,2.1456826865866896,1.0728413432933448,1.0728413432933448,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,216.96755855101864,108.48377927550932,108.48377927550932,108.48377927550933,true
1629627,Zion Williamson,1610612740,0.7584,5.571346026060155,2.7856730130300775,2.7856730130300775,2.7856730130300784,3647,1823.5,4.425579955146437,2.2127899775732187,2.212789977573219,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,215.69068186604315,107.84534093302157,107.84534093302157,107.84534093302162,true
1629026,Kenrich Williams,1610612760,0.5368,5.5289098644438175,2.7644549322219087,2.7644549322219087,2.764454932221909,4632,2316,3.1324516349190508,1.5662258174595254,1.5662258174595256,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,214.04779618061065,107.02389809030532,107.02389809030532,107.02389809030534,true
1629130,Duncan Robinson,1610612748,0.2529,5.486312270656604,2.743156135328302,2.743156135328302,2.743156135328302,7165,3582.5,1.4757768600428984,0.7378884300214492,0.7378884300214493,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,212.3986607639914,106.1993303819957,106.1993303819957,106.1993303819957,true
1628415,Dillon Brooks,1610612745,0.1273,5.486106071581203,2.7430530357906013,2.7430530357906013,2.7430530357906022,9518,4759,0.7428485341378448,0.3714242670689224,0.37142426706892245,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,212.39067791407228,106.19533895703614,106.19533895703614,106.19533895703617,true
1630167,Obi Toppin,1610612754,0.3103,5.438074649820157,2.7190373249100785,2.7190373249100785,2.719037324910079,6381,3190.5,1.8107297733147938,0.9053648866573969,0.9053648866573971,-1.4886147765794517,-0.7443073882897259,-0.744307388289726,210.5311757287518,105.2655878643759,105.2655878643759,105.26558786437592,true
