playerId,playerName,rawCombinedRate,pairedEquivalentRate,impact_combined_formula,impact_paired_formula,residual,seasonalImpactStored,residual_vs_stored_combined,DIAGNOSTIC_CANDIDATE
202696,Nikola Vučević,0.8572,1.7144,83.75701199999999,83.75701199999999,0,83.76,-0.0029880000000162,true
1629636,Darius Garland,0.7003,1.4006,67.817052,67.817052,0,67.82,-0.0029479999999892925,true
1627734,Domantas Sabonis,0.5931,1.1862,60.015789,60.015789,0,60.02,-0.004211000000005072,true
1630529,Herbert Jones,0.4559,0.9118,12.245474000000002,12.245474000000002,0,12.24,0.005474000000001311,true
1630551,Justin Champagnie,1.1111,2.2222,60.877168999999995,60.877168999999995,0,60.88,-0.0028310000000075775,true
1630183,Jaden McDaniels,0.7592,1.5184,79.97412800000001,79.97412800000001,0,79.97,0.004128000000008569,true
1629660,Ty Jerome,1.8019,3.6038,104.420105,104.420105,0,104.42,0.00010500000000490672,true
1630168,Onyeka Okongwu,0.7473,1.4946,66.66663299999999,66.66663299999999,0,66.66,0.006632999999993672,true
1628384,OG Anunoby,1.0764,2.1528,117.628992,117.628992,0,117.63,-0.0010079999999987876,true
1629008,Michael Porter Jr.,0.4308,0.8616,46.578096,46.578096,0,46.57,0.00809600000000188,true
1628970,Miles Bridges,0.6839,1.3678,57.07145499999999,57.07145499999999,0,57.07,0.0014549999999928787,true
203507,Giannis Antetokounmpo,1.5068,3.0136,140.65977999999998,140.65977999999998,0,140.66,-0.00022000000001298758,true
1629661,Cameron Johnson,1.0392,2.0784,74.97828,74.97828,0,74.98,-0.001720000000005939,true
1630583,Santi Aldama,0.4475,0.895,31.857525,31.857525,0,31.86,-0.002475000000000449,true
1630530,Trey Murphy III,0.8141,1.6282,63.719607,63.719607,0,63.72,-0.0003929999999954248,true
1630541,Moses Moody,0.6486,1.2972,44.279922,44.279922,0,44.28,-0.0000780000000020209,true
1629048,Goga Bitadze,1.0343,2.0686,58.375892,58.375892,0,58.37,0.005892000000002895,true
203084,Harrison Barnes,1.1506,2.3012,104.29038400000002,104.29038400000002,0,104.29,0.0003840000000110422,true
1628436,Luke Kornet,1.3802,2.7604,73.095392,73.095392,0,73.09,0.0053920000000005075,true
1631105,Jalen Duren,0.6982,1.3964,58.432358,58.432358,0,58.44,-0.00764199999999704,true
203076,Anthony Davis,0.6092,1.2184,42.46124,42.46124,0,42.46,0.001239999999995689,true
1630162,Anthony Edwards,0.8152,1.6304,94.64471999999999,94.64471999999999,0,94.65,-0.005280000000013274,true
1642377,Jaylen Wells,0.2628,0.5256,22.742711999999997,22.742711999999997,0,22.74,0.0027119999999989375,true
1631109,Mark Williams,1.2984,2.5968,62.673768,62.673768,0,62.67,0.0037680000000008818,true
1627884,Derrick Jones Jr.,0.8821,1.7642,68.212793,68.212793,0,68.22,-0.007206999999993968,true
201142,Kevin Durant,0.7265,1.453,67.18672000000001,67.18672000000001,0,67.18,0.0067200000000013915,true
1641709,Ausar Thompson,0.9746,1.9492,53.74919,53.74919,0,53.75,-0.0008100000000013097,true
1628401,Derrick White,0.4988,0.9976,52.129588000000005,52.129588000000005,0,52.13,-0.0004119999999971924,true
203552,Seth Curry,1.3126,2.6252,56.691193999999996,56.691193999999996,0,56.69,0.001193999999998141,true
1628449,Chris Boucher,2.0391,4.0782,70.532469,70.532469,0,70.53,0.0024690000000049395,true
1630178,Tyrese Maxey,0.5813,1.1626,45.201888,45.201888,0,45.2,0.0018879999999938946,true
1629655,Daniel Gafford,1.5596,3.1192,80.24142,80.24142,0,80.24,0.0014200000000101909,true
1629060,Rui Hachimura,1.0483,2.0966,78.41284,78.41284,0,78.42,-0.007159999999998945,true
1627827,Dorian Finney-Smith,0.291,0.582,21.123689999999996,21.123689999999996,0,21.12,0.003689999999995308,true
1630534,Ochai Agbaji,1.0336,2.0672,76.02128,76.02128,0,76.02,0.0012800000000083855,true
201939,Stephen Curry,1.1632,2.3264,109.736288,109.736288,0,109.74,-0.003711999999993054,true
1630198,Isaiah Joe,1.2799,2.5598,85.292536,85.292536,0,85.29,0.0025359999999921,true
202681,Kyrie Irving,1.0784,2.1568,80.383936,80.383936,0,80.39,-0.006063999999994962,true
1630174,Aaron Nesmith,1.9777,3.9554,88.28452800000001,88.28452800000001,0,88.28,0.004528000000007637,true
1642419,Jamison Battle,0.9463,1.8926,41.031568,41.031568,0,41.03,0.0015679999999989036,true
1629012,Collin Sexton,0.5341,1.0682,38.861116,38.861116,0,38.86,0.0011160000000032255,true
1629599,Amir Coffey,0.4438,0.8876,31.669567999999998,31.669567999999998,0,31.67,-0.00043200000000354066,true
1628381,John Collins,1.3288,2.6576,67.94154400000001,67.94154400000001,0,67.94,0.0015440000000097598,true
1631117,Walker Kessler,0.5495,1.099,39.800285,39.800285,0,39.8,0.00028500000000519776,true
1630215,Jared Butler,0.7148,1.4296,31.243908,31.243908,0,31.24,0.003908000000002687,true
1629637,Jaxson Hayes,0.9998,1.9996,45.250948,45.250948,0,45.25,0.0009480000000010591,true
1627936,Alex Caruso,1.4982,2.9964,63.943176,63.943176,0,63.94,0.0031760000000033983,true
1630573,Sam Hauser,1.1216,2.2432,67.68856,67.68856,0,67.69,-0.0014400000000023283,true
1641717,Cason Wallace,0.7636,1.5272,58.804835999999995,58.804835999999995,0,58.81,-0.005164000000007718,true
1629006,Josh Okogie,2.081,4.162,52.52444,52.52444,0,52.53,-0.005560000000002674,true
1631108,Max Christie,-0.2143,-0.4286,-18.72982,-18.72982,0,-18.73,0.00018000000000029104,true
1629018,Gary Trent Jr.,0.818,1.636,63.21504,63.21504,0,63.21,0.005040000000001044,true
1628973,Jalen Brunson,0.5316,1.0632,49.640808,49.640808,0,49.64,0.0008079999999992538,true
1629634,Brandon Clarke,1.225,2.45,64.778,64.778,0,64.78,-0.001999999999995339,true
1628404,Josh Hart,0.0585,0.117,6.840990000000001,6.840990000000001,0,6.84,0.0009900000000007125,true
1626220,Royce O'Neale,0.195,0.39,14.4924,14.4924,0,14.49,0.0023999999999997357,true
204001,Kristaps Porziņģis,1.3021,2.6042,65.56073500000001,65.56073500000001,0,65.56,0.0007350000000059254,true
203932,Aaron Gordon,0.9402,1.8804,56.129940000000005,56.129940000000005,0,56.13,-0.00005999999999772854,true
1629627,Zion Williamson,2.0876,4.1752,76.134772,76.134772,0,76.13,0.004772000000002663,true
1629026,Kenrich Williams,0.5963,1.1926,27.620616000000005,27.620616000000005,0,27.62,0.0006160000000043908,true
1629130,Duncan Robinson,0.5663,1.1326,40.575395,40.575395,0,40.58,-0.004604999999997972,true
1628415,Dillon Brooks,0.809,1.618,77.00062000000001,77.00062000000001,0,77,0.0006200000000120554,true
1630167,Obi Toppin,0.7606,1.5212,48.533886,48.533886,0,48.54,-0.006113999999996622,true
1629029,Luka Dončić,0.8165,1.633,60.15972,60.15972,0,60.16,-0.00027999999999650527,true
1631217,Moussa Diabaté,0.8369,1.6738,40.932779000000004,40.932779000000004,0,40.93,0.0027790000000038617,true
1630182,Josh Green,-0.0145,-0.029,-1.128825,-1.128825,0,-1.13,0.001174999999999926,true
1631133,Jabari Walker,1.8049,3.6098,56.67386,56.67386,0,56.67,0.0038599999999959778,true
1629639,Tyler Herro,0.6898,1.3796,75.195098,75.195098,0,75.19,0.005098000000003822,true
1630572,Sandro Mamukelashvili,1.922,3.844,51.5096,51.5096,0,51.51,-0.00039999999999906777,true
1629640,Keldon Johnson,0.6356,1.2712,47.70178000000001,47.70178000000001,0,47.7,0.0017800000000036675,true
1629656,Quentin Grimes,0.2307,0.4614,19.062741,19.062741,0,19.06,0.0027410000000003265,true
1630598,Aaron Wiggins,0.3632,0.7264,26.226672000000004,26.226672000000004,0,26.23,-0.003327999999996223,true
1628379,Luke Kennard,0.2911,0.5822,18.435363000000002,18.435363000000002,0,18.44,-0.004636999999998892,true
1630577,Julian Champagnie,0.2792,0.5584,22.104263999999997,22.104263999999997,0,22.11,-0.005736000000002406,true
202699,Tobias Harris,0.5639,1.1278,53.147574999999996,53.147574999999996,0,53.15,-0.002425000000002342,true
203952,Andrew Wiggins,0.4804,0.9608,36.659324,36.659324,0,36.66,-0.0006759999999985666,true
1641708,Amen Thompson,0.7403,1.4806,67.21924,67.21924,0,67.22,-0.0007599999999996498,true
203081,Damian Lillard,0.7697,1.5394,65.54765200000001,65.54765200000001,0,65.55,-0.0023479999999835854,true
1627751,Jakob Pöltl,1.0462,2.0924,73.86172,73.86172,0,73.86,0.001720000000005939,true
1628418,Thomas Bryant,0.0755,0.151,2.940725,2.940725,0,2.94,0.0007250000000000867,true
1627777,Georges Niang,-0.2891,-0.5782,-20.719797000000003,-20.719797000000003,0,-20.72,0.00020299999999551233,true
1630231,KJ Martin,0.1849,0.3698,7.100160000000001,7.100160000000001,0,7.1,0.0001600000000010482,true
1626172,Kevon Looney,0.6589,1.3178,30.296222000000004,30.296222000000004,0,30.3,-0.0037779999999969505,true
1629023,P.J. Washington,0.0883,0.1766,6.747002999999999,6.747002999999999,0,6.74,0.007002999999999204,true
1630527,Brandon Boston Jr.,0.2554,0.5108,10.313052,10.313052,0,10.31,0.0030520000000002767,true
1630631,Jose Alvarado,0.0192,0.0384,1.0890239999999998,1.0890239999999998,0,1.09,-0.00097600000000031,true
1630241,Sam Merrill,0.5667,1.1334,32.874267,32.874267,0,32.88,-0.005732999999999322,true
1630188,Jalen Smith,0.5442,1.0884,22.622394,22.622394,0,22.62,0.002393999999998897,true
1630224,Jalen Green,0.2529,0.5058,27.740601,27.740601,0,27.74,0.0006010000000031823,true
1626166,Cameron Payne,0.305,0.61,13.5054,13.5054,0,13.5,0.005399999999999849,true
1630171,Isaac Okoro,0.7631,1.5262,33.156695,33.156695,0,33.16,-0.003304999999997449,true
1642276,Kel'el Ware,0.349,0.698,19.9279,19.9279,0,19.93,-0.0020999999999986585,true
1628374,Lauri Markkanen,0.5565,1.113,34.23588,34.23588,0,34.24,-0.004120000000000346,true
1630559,Austin Reaves,0.2929,0.5858,30.994678,30.994678,0,31,-0.005321999999999605,true
202692,Alec Burks,1.2808,2.5616,43.252615999999996,43.252615999999996,0,43.25,0.002615999999996177,true
1629684,Grant Williams,0.2298,0.4596,4.499484,4.499484,0,4.5,-0.000516000000000183,true
1630166,Deni Avdija,0.7592,1.5184,67.993952,67.993952,0,68,-0.006048000000006937,true
1629652,Luguentz Dort,0.4646,0.9292,40.076396,40.076396,0,40.08,-0.0036039999999957217,true
1630217,Desmond Bane,0.6535,1.307,62.13478,62.13478,0,62.13,0.004779999999996676,true
1641726,Dereck Lively II,1.1322,2.2644,39.072222000000004,39.072222000000004,0,39.07,0.002222000000003277,true
1630194,Paul Reed,1.0525,2.105,19.229175,19.229175,0,19.23,-0.0008249999999989654,true
1626164,Devin Booker,-0.1727,-0.3454,-19.73961,-19.73961,0,-19.74,0.00038999999999944635,true
201572,Brook Lopez,0.3988,0.7976,41.566924,41.566924,0,41.57,-0.0030760000000000787,true
1627750,Jamal Murray,0.4723,0.9446,47.310291,47.310291,0,47.31,0.00029099999999715465,true
1628960,Grayson Allen,0.1689,0.3378,10.601852999999998,10.601852999999998,0,10.6,0.0018529999999987723,true
1628988,Aaron Holiday,0.6644,1.3288,21.732523999999998,21.732523999999998,0,21.73,0.0025239999999975282,true
1641740,Jaylen Clark,1.9022,3.8044,41.030454,41.030454,0,41.03,0.000453999999997734,true
1629638,Nickeil Alexander-Walker,-0.0528,-0.1056,-4.47744,-4.47744,0,-4.48,0.002560000000000784,true
1631204,Marcus Sasser,0.6753,1.3506,23.291097,23.291097,0,23.29,0.001097000000001458,true
1629731,Dean Wade,0.1093,0.2186,5.6978089999999995,5.6978089999999995,0,5.7,-0.00219100000000072,true
1631207,Dalen Terry,-0.0721,-0.1442,-3.0902060000000002,-3.0902060000000002,0,-3.09,-0.00020600000000037255,true
1641744,Zach Edey,0.2151,0.4302,13.114647,13.114647,0,13.12,-0.005352999999999497,true
1630643,Jay Huff,1.296,2.592,41.26464,41.26464,0,41.27,-0.00536000000000314,true
1631260,AJ Green,0.4584,0.9168,30.964919999999996,30.964919999999996,0,30.96,0.004919999999994928,true
1630540,Miles McBride,0.2766,0.5532,17.979,17.979,0,17.98,-0.0010000000000012221,true
203939,Dwight Powell,0.0787,0.1574,1.736122,1.736122,0,1.74,-0.003878000000000048,true
1629312,Haywood Highsmith,-0.0352,-0.0704,-2.55552,-2.55552,0,-2.55,-0.005520000000000191,true
1630548,Johnny Juzang,0.4094,0.8188,21.587662,21.587662,0,21.59,-0.002337999999998175,true
203484,Kentavious Caldwell-Pope,0.4788,0.9576,43.566012,43.566012,0,43.57,-0.0039879999999996585,true
1628371,Jonathan Isaac,0.2586,0.5172,11.298234,11.298234,0,11.3,-0.0017659999999999343,true
1641764,Brandin Podziemski,0.5095,1.019,35.629335,35.629335,0,35.63,-0.0006650000000050227,true
1630228,Jonathan Kuminga,0.037,0.074,1.7171699999999999,1.7171699999999999,0,1.72,-0.00283000000000011,true
1642272,Jared McCain,0.8158,1.6316,19.513935999999998,19.513935999999998,0,19.51,0.003935999999995943,true
1630570,Trendon Watford,-0.3031,-0.6062,-10.899476,-10.899476,0,-10.9,0.000524000000000413,true
1627780,Gary Payton II,1.4066,2.8132,53.324206000000004,53.324206000000004,0,53.32,0.004206000000003485,true
1627747,Caris LeVert,0.2541,0.5082,17.225438999999998,17.225438999999998,0,17.22,0.0054389999999990835,true
1642024,Alex Reese,0.9317,1.8634,9.307682999999999,9.307682999999999,0,9.31,-0.0023170000000014568,true
203991,Clint Capela,-0.0012,-0.0024,-0.058152,-0.058152,0,-0.06,0.0018479999999999955,true
1627832,Fred VanVleet,0.4368,0.8736,36.678096000000004,36.678096000000004,0,36.68,-0.001903999999996131,true
1629674,Neemias Queta,0.1357,0.2714,4.509310999999999,4.509310999999999,0,4.51,-0.0006890000000003837,true
201950,Jrue Holiday,0.028,0.056,2.2008,2.2008,0,2.2,0.0007999999999999119,true
1631110,Jeremy Sochan,0.0351,0.0702,1.985607,1.985607,0,1.99,-0.004393000000000091,true
1628368,De'Aaron Fox,0.034,0.068,3.1739000000000006,3.1739000000000006,0,3.18,-0.00609999999999955,true
1642271,Kyle Filipowski,0.1047,0.2094,6.734304,6.734304,0,6.73,0.004303999999999419,true
1641787,Tosan Evbuomwan,0.3473,0.6946,9.224288,9.224288,0,9.22,0.004287999999998959,true
1630533,Ziaire Williams,-0.1248,-0.2496,-7.757568,-7.757568,0,-7.76,0.0024319999999997677,true
201143,Al Horford,0.2436,0.4872,16.277352,16.277352,0,16.28,-0.00264800000000065,true
1629673,Jordan Poole,0.4191,0.8382,35.275647,35.275647,0,35.28,-0.004353000000001828,true
1630696,Dru Smith,1.8654,3.7308,20.370168,20.370168,0,20.37,0.0001679999999986137,true
1626158,Richaun Holmes,1.3308,2.6616,30.062772,30.062772,0,30.06,0.0027720000000002187,true
1641824,Matas Buzelis,0.0973,0.1946,6.450989999999999,6.450989999999999,0,6.45,0.0009899999999989362,true
1627752,Taurean Prince,-0.1132,-0.2264,-10.092912,-10.092912,0,-10.09,-0.0029120000000002477,true
1630539,Kai Jones,2.8355,5.671,53.335755,53.335755,0,53.34,-0.004245000000004495,true
1630264,Anthony Gill,1.2355,2.471,20.08923,20.08923,0,20.09,-0.0007699999999992713,true
1630625,Dalano Banton,-0.8123,-1.6246,-37.438907,-37.438907,0,-37.44,0.001092999999997346,true
201145,Jeff Green,1.2011,2.4022,19.529886,19.529886,0,19.53,-0.00011399999999994748,true
1630549,Day'Ron Sharpe,0.7552,1.5104,26.870016,26.870016,0,26.87,0.000015999999998683734,true
203937,Kyle Anderson,0.2424,0.4848,10.003848,10.003848,0,10,0.0038479999999996295,true
1628998,Cody Martin,-0.1075,-0.215,-5.178275,-5.178275,0,-5.18,0.0017249999999995325,true
1631230,Dominick Barlow,0.787,1.574,12.607740000000002,12.607740000000002,0,12.61,-0.0022599999999979303,true
1641796,Pelle Larsson,0.0329,0.0658,1.010359,1.010359,0,1.01,0.0003589999999999982,true
1629726,Garrison Mathews,0.4307,0.8614,15.104649000000002,15.104649000000002,0,15.11,-0.005350999999997441,true
203903,Jordan Clarkson,-0.1304,-0.2608,-5.227736,-5.227736,0,-5.23,0.002264000000000266,true
1629750,Javonte Green,-0.2167,-0.4334,-11.168718000000002,-11.168718000000002,0,-11.17,0.001281999999998007,true
1629057,Robert Williams III,1.1774,2.3548,17.142944,17.142944,0,17.14,0.0029439999999993915,true
1631131,Oscar Tshiebwe,2.2036,4.4072,24.085348,24.085348,0,24.09,-0.0046520000000001005,true
1630591,Jalen Suggs,-0.4138,-0.8276,-16.783728,-16.783728,0,-16.78,-0.0037279999999988434,true
1631096,Chet Holmgren,0.4821,0.9642,17.818416,17.818416,0,17.82,-0.00158400000000114,true
1630557,Corey Kispert,0.0922,0.1844,6.098108,6.098108,0,6.1,-0.0018919999999997827,true
1631221,Collin Gillespie,0.7776,1.5552,14.362271999999997,14.362271999999997,0,14.36,0.0022719999999978313,true
1629680,Matisse Thybulle,2.0422,4.0844,26.875352,26.875352,0,26.88,-0.004647999999999541,true
1630531,Jaden Springer,-0.0493,-0.0986,-0.7256959999999999,-0.7256959999999999,0,-0.73,0.0043040000000000855,true
1629014,Anfernee Simons,0.2504,0.5008,23.312240000000003,23.312240000000003,0,23.31,0.0022400000000040166,true
1628978,Donte DiVincenzo,0.4146,0.8292,27.604068,27.604068,0,27.6,0.004068000000000183,true
1628366,Lonzo Ball,0.3799,0.7598,12.776037,12.776037,0,12.78,-0.003962999999998829,true
1631255,Karlo Matković,0.687,1.374,22.348110000000002,22.348110000000002,0,22.35,-0.0018899999999995032,true
1641711,Gradey Dick,-0.209,-0.418,-13.844159999999999,-13.844159999999999,0,-13.84,-0.004159999999998831,true
1641774,Tristan Vukcevic,0.6772,1.3544,14.370184000000002,14.370184000000002,0,14.37,0.0001840000000026265,true
1630170,Devin Vassell,0.1977,0.3954,15.794253,15.794253,0,15.79,0.004253000000000284,true
1631095,Jabari Smith Jr.,0.0842,0.1684,5.812326,5.812326,0,5.81,0.0023260000000000502,true
1629021,Moritz Wagner,1.5326,3.0652,34.973932,34.973932,0,34.97,0.003931999999998936,true
1641730,Noah Clowney,-0.3566,-0.7132,-15.034255999999997,-15.034255999999997,0,-15.03,-0.004255999999998039,true
203114,Khris Middleton,0.4339,0.8678,15.412128000000001,15.412128000000001,0,15.41,0.002128000000000796,true
1629622,Max Strus,-0.0531,-0.1062,-2.857311,-2.857311,0,-2.86,0.0026889999999997194,true
1629011,Mitchell Robinson,1.0062,2.0124,11.460618,11.460618,0,11.46,0.0006179999999993413,true
1628470,Torrey Craig,0.024,0.048,0.3036,0.3036,0,0.3,0.003599999999999992,true
1641741,Ricky Council IV,-0.9109,-1.8218,-46.328374000000004,-46.328374000000004,0,-46.33,0.0016259999999945762,true
1630163,LaMelo Ball,-0.036,-0.072,-2.25612,-2.25612,0,-2.26,0.0038799999999996615,true
1641810,Antonio Reeves,0.8799,1.7598,23.854089,23.854089,0,23.85,0.004088999999996901,true
1627741,Buddy Hield,0.4482,0.8964,33.740496,33.740496,0,33.74,0.0004959999999982756,true
1631218,Trayce Jackson-Davis,0.1249,0.2498,5.167113,5.167113,0,5.17,-0.002887000000000306,true
1631209,Isaiah Wong,-0.167,-0.334,-1.88209,-1.88209,0,-1.88,-0.0020900000000001473,true
1626162,Kelly Oubre Jr.,0.1953,0.3906,16.381764,16.381764,0,16.38,0.001764000000001431,true
201144,Mike Conley,0.3099,0.6198,22.005999000000003,22.005999000000003,0,22,0.005999000000002752,true
1630639,A.J. Lawson,-0.0873,-0.1746,-1.812348,-1.812348,0,-1.81,-0.0023480000000000167,true
203926,Doug McDermott,1.5189,3.0378,21.051954000000002,21.051954000000002,0,21.05,0.0019540000000013436,true
1642366,Quinten Post,0.6729,1.3458,18.161571000000002,18.161571000000002,0,18.16,0.0015710000000019875,true
1641727,Dariq Whitehead,0.9903,1.9806,10.239702,10.239702,0,10.24,-0.0002980000000007976,true
203944,Julius Randle,-0.5376,-1.0752,-48.373248,-48.373248,0,-48.38,0.006752000000005864,true
1642261,Dalton Knecht,0.2525,0.505,15.038900000000002,15.038900000000002,0,15.04,-0.0010999999999974364,true
1631107,Nikola Jović,0.3565,0.713,16.29918,16.29918,0,16.3,-0.0008200000000009311,true
1628380,Zach Collins,0.0361,0.0722,1.458079,1.458079,0,1.46,-0.0019210000000000615,true
1631157,Ryan Rollins,0.3751,0.7502,12.760901999999998,12.760901999999998,0,12.76,0.000901999999998182,true
1629626,Bol Bol,0.6217,1.2434,11.830951,11.830951,0,11.83,0.0009510000000005903,true
1642382,Branden Carlson,-0.5201,-1.0402,-5.336226,-5.336226,0,-5.34,0.003773999999999944,true
1642349,Ajay Mitchell,0.2203,0.4406,5.172644,5.172644,0,5.17,0.0026440000000000907,true
1626167,Myles Turner,0.4392,0.8784,37.96884,37.96884,0,37.97,-0.0011599999999987176,true
1630560,Cam Thomas,-0.2678,-0.5356,-8.36875,-8.36875,0,-8.37,0.0012499999999988631,true
1628975,Jevon Carter,0.0923,0.1846,1.2608179999999998,1.2608179999999998,0,1.26,0.0008179999999997634,true
1641989,Elijah Harkless,0.285,0.57,1.6701,1.6701,0,1.67,0.00009999999999998899,true
1628420,Monté Morris,0.76,1.52,17.8068,17.8068,0,17.81,-0.0031999999999996476,true
1630249,Vít Krejčí,0.7054,1.4108,33.499446000000006,33.499446000000006,0,33.5,-0.0005539999999939482,true
1628963,Marvin Bagley III,0.4739,0.9478,5.54463,5.54463,0,5.54,0.00462999999999969,true
1631466,Nate Williams,-1.8368,-3.6736,-11.755519999999999,-11.755519999999999,0,-11.76,0.004480000000000928,true
1630169,Tyrese Haliburton,0.8411,1.6822,82.823117,82.823117,0,82.82,0.003117000000003145,true
1641767,Ben Sheppard,-0.2392,-0.4784,-12.04372,-12.04372,0,-12.05,0.006280000000000285,true
1631116,Patrick Baldwin Jr.,4.6818,9.3636,20.084922,20.084922,0,20.08,0.004922000000000537,true
1642258,Zaccharie Risacher,-0.3183,-0.6366,-24.999282000000004,-24.999282000000004,0,-25,0.0007179999999955555,true
1631243,Mouhamed Gueye,0.1148,0.2296,2.573816,2.573816,0,2.57,0.0038160000000000416,true
1641763,Julian Phillips,0.2278,0.4556,10.64965,10.64965,0,10.65,-0.00035000000000096065,true
1629001,De'Anthony Melton,1.4776,2.9552,7.786952,7.786952,0,7.79,-0.0030479999999997176,true
1631111,Wendell Moore Jr.,0.2893,0.5786,5.898827,5.898827,0,5.9,-0.0011730000000005347,true
1630205,Lamar Stevens,0.0385,0.077,0.2464,0.2464,0,0.25,-0.003599999999999992,true
1627739,Kris Dunn,0.2486,0.4972,18.175145999999998,18.175145999999998,0,18.17,0.00514599999999632,true
1630692,Jordan Goodwin,-0.2155,-0.431,-4.77548,-4.77548,0,-4.77,-0.0054800000000003735,true
201587,Nicolas Batum,0.6541,1.3082,36.027828,36.027828,0,36.03,-0.002172000000001617,true
1630545,Terrence Shannon Jr.,0.5266,1.0532,7.519848,7.519848,0,7.52,-0.00015199999999992997,true
1641724,Jett Howard,-1.2025,-2.405,-35.016799999999996,-35.016799999999996,0,-35.02,0.003200000000006753,true
1630611,Gui Santos,-0.3973,-0.7946,-12.081893,-12.081893,0,-12.08,-0.0018930000000008107,true
1629659,Talen Horton-Tucker,0.2447,0.4894,7.639534,7.639534,0,7.64,-0.00046599999999941133,true
1627759,Jaylen Brown,-0.2029,-0.4058,-17.853171,-17.853171,0,-17.86,0.006828999999999752,true
1629643,Chuma Okeke,0.4757,0.9514,3.929282,3.929282,0,3.93,-0.0007179999999999964,true
1631098,Johnny Davis,0.4509,0.9018,4.468419,4.468419,0,4.47,-0.0015809999999998325,true
1630193,Immanuel Quickley,1.0585,2.117,40.085395,40.085395,0,40.08,0.005395000000000039,true
1627763,Malcolm Brogdon,0.0997,0.1994,2.3519229999999998,2.3519229999999998,0,2.35,0.001922999999999675,true
1631342,Daeqwon Plowden,4.3848,8.7696,12.759768000000001,12.759768000000001,0,12.76,-0.0002319999999986777,true
1628396,Tony Bradley,2.4509,4.9018,11.911373999999999,11.911373999999999,0,11.91,0.001373999999998432,true
1641720,Jalen Hood-Schifino,-2.452,-4.904,-30.576439999999998,-30.576439999999998,0,-30.58,0.0035600000000002296,true
1630208,Nick Richards,-0.7643,-1.5286,-39.628955,-39.628955,0,-39.63,0.0010450000000048476,true
202687,Bismack Biyombo,-1.2326,-2.4652,-26.759746,-26.759746,0,-26.76,0.0002540000000017528,true
1641890,Tyler Smith,1.7241,3.4482,8.430849,8.430849,0,8.43,0.0008490000000005438,true
1641871,Duop Reath,-0.0962,-0.1924,-1.874938,-1.874938,0,-1.87,-0.004937999999999887,true
1642348,Justin Edwards,-0.5224,-1.0448,-24.218463999999997,-24.218463999999997,0,-24.22,0.0015360000000015361,true
