playerId,aboveP_times_Npaired,aboveC_times_Ncombined,residual,DIAGNOSTIC_CANDIDATE
1641796,3968.508986758051,3968.508986758051,0,true
1629726,3965.056170751378,3965.056170751378,0,true
203903,3875.2467749949365,3875.2467749949365,0,true
1629750,3836.1602792452472,3836.1602792452472,0,true
1629057,3822.090506262845,3822.090506262845,0,true
1631131,3779.0303835742625,3779.0303835742625,0,true
1630591,3678.0770927224316,3678.0770927224316,0,true
1631096,3671.9008877850274,3671.9008877850274,0,true
1630557,3612.533693386718,3612.533693386718,0,true
1631221,3611.7126502700394,3611.7126502700394,0,true
1629680,3572.0767500467523,3572.0767500467523,0,true
1630531,3477.5535047547523,3477.5535047547523,0,true
1629014,3471.5418585656803,3471.5418585656803,0,true
1628978,3446.1904746559517,3446.1904746559517,0,true
1628366,3429.3824324304687,3429.3824324304687,0,true
1631255,3404.5311437240057,3404.5311437240057,0,true
1641711,3241.1210971510104,3241.1210971510104,0,true
1641774,3220.1351884053715,3220.1351884053715,0,true
1630170,3216.7208861483086,3216.7208861483086,0,true
1631095,3180.254492455398,3180.254492455398,0,true
1629021,3173.9688734566034,3173.9688734566034,0,true
1641730,3137.9999490294845,3137.9999490294845,0,true
203114,3133.982848236865,3133.982848236865,0,true
1629622,3097.647167875962,3097.647167875962,0,true
1629011,3094.9611256115195,3094.9611256115195,0,true
1628470,3076.735077150408,3076.735077150408,0,true
1641741,3071.769137617405,3071.769137617405,0,true
1630163,3070.0981660718403,3070.0981660718403,0,true
1641810,3049.269230032943,3049.269230032943,0,true
1627741,3035.495020901712,3035.495020901712,0,true
1631218,2964.5293524542876,2964.5293524542876,0,true
1631209,2922.931876938381,2922.931876938381,0,true
1626162,2897.690490631704,2897.690490631704,0,true
201144,2867.460698438085,2867.460698438085,0,true
1630639,2815.974817709898,2815.974817709898,0,true
203926,2763.2267363695037,2763.2267363695037,0,true
1642366,2668.8018178473403,2668.8018178473403,0,true
1641727,2615.057922662872,2615.057922662872,0,true
203944,2588.598976681035,2588.598976681035,0,true
1642261,2584.08936672674,2584.08936672674,0,true
1631107,2483.8637523258667,2483.8637523258667,0,true
1628380,2445.3094465707845,2445.3094465707845,0,true
1631157,2344.531509988009,2344.531509988009,0,true
1629626,2270.3759110520814,2270.3759110520814,0,true
1642382,2266.7302345265307,2266.7302345265307,0,true
1642349,2252.536167170388,2252.536167170388,0,true
1626167,2242.3769986275192,2242.3769986275192,0,true
1630560,2240.25290698238,2240.25290698238,0,true
1628975,2233.5243798630745,2233.5243798630745,0,true
1641989,2132.946889840767,2132.946889840767,0,true
1628420,2121.9535484938524,2121.9535484938524,0,true
1630249,2071.501411817688,2071.501411817688,0,true
1628963,2065.982566561122,2065.982566561122,0,true
1631466,1984.4151132211473,1984.4151132211473,0,true
1630169,1979.543415666355,1979.543415666355,0,true
1641767,1911.255036358463,1911.255036358463,0,true
1631116,1847.3793990891807,1847.3793990891807,0,true
1642258,1824.0882090127384,1824.0882090127384,0,true
1631243,1789.100801659005,1789.100801659005,0,true
1641763,1778.6933361394852,1778.6933361394852,0,true
1629001,1744.7513436709899,1744.7513436709899,0,true
1631111,1734.1939079446568,1734.1939079446568,0,true
1630205,1716.6395159350718,1716.6395159350718,0,true
1627739,1704.3760961635287,1704.3760961635287,0,true
1630692,1649.3851724500325,1649.3851724500325,0,true
201587,1618.3232498481805,1618.3232498481805,0,true
1630545,1611.180699920571,1611.180699920571,0,true
1641724,1610.9111036733032,1610.9111036733032,0,true
1630611,1597.0951713133286,1597.0951713133286,0,true
1629659,1553.0990478008991,1553.0990478008991,0,true
1627759,1527.5384642057904,1527.5384642057904,0,true
1629643,1506.7489172289945,1506.7489172289945,0,true
1631098,1468.2777661605687,1468.2777661605687,0,true
1630193,1454.0959531793023,1454.0959531793023,0,true
1627763,1403.4179858804273,1403.4179858804273,0,true
1631342,1338.7020486196611,1338.7020486196611,0,true
1628396,1306.1255436373262,1306.1255436373262,0,true
1641720,1241.7798635603074,1241.7798635603074,0,true
1630208,1237.4963759995537,1237.4963759995537,0,true
202687,1151.583871453617,1151.583871453617,0,true
1641890,1113.3003290291233,1113.3003290291233,0,true
1641871,1089.5551435406157,1089.5551435406157,0,true
1642348,987.4341858256184,987.4341858256184,0,true
1631321,971.8302818170988,971.8302818170988,0,true
1629013,944.2357637634378,944.2357637634378,0,true
1630230,940.610802966843,940.610802966843,0,true
1629646,923.6857606383801,923.6857606383801,0,true
1630537,920.3245606724462,920.3245606724462,0,true
1630283,907.5239908021808,907.5239908021808,0,true
203914,881.8108110627858,881.8108110627858,0,true
1630538,814.2576942474413,814.2576942474413,0,true
1641809,759.3423391790122,759.3423391790122,0,true
202685,744.8745907839775,744.8745907839775,0,true
1642484,727.107497839048,727.107497839048,0,true
1629162,713.5057252685694,713.5057252685694,0,true
1628365,694.1799925477706,694.1799925477706,0,true
1631303,629.3788582045346,629.3788582045346,0,true
1631132,624.1398211742992,624.1398211742992,0,true
1641738,610.2363575652117,610.2363575652117,0,true
1628981,598.1068606048118,598.1068606048118,0,true
1630314,596.9981314493822,596.9981314493822,0,true
1629650,580.6044038030337,580.6044038030337,0,true
1631197,572.6075488840825,572.6075488840825,0,true
1629003,563.6338452250317,563.6338452250317,0,true
1630578,559.9665776580321,559.9665776580321,0,true
1642403,544.6926664586683,544.6926664586683,0,true
1630604,533.4542376142374,533.4542376142374,0,true
1628971,510.98963430025094,510.98963430025094,0,true
1630543,509.6524485846367,509.6524485846367,0,true
1631301,493.2263343761166,493.2263343761166,0,true
1629111,452.91965301379423,452.91965301379423,0,true
1626153,452.3361113530419,452.3361113530419,0,true
1641878,388.8225616842561,388.8225616842561,0,true
1642270,375.41335786182543,375.41335786182543,0,true
1642368,371.07764332243545,371.07764332243545,0,true
1630256,370.211667497879,370.211667497879,0,true
1628995,363.32237465103566,363.32237465103566,0,true
1630322,360.8458238428022,360.8458238428022,0,true
1629723,306.71008043313844,306.71008043313844,0,true
203109,296.647779805954,296.647779805954,0,true
1627814,290.7788095529364,290.7788095529364,0,true
1641715,282.23109130623453,282.23109130623453,0,true
1631127,281.5320083966534,281.5320083966534,0,true
1631119,278.2621327006271,278.2621327006271,0,true
1628427,260.28292236201435,260.28292236201435,0,true
1627824,254.50440106641338,254.50440106641338,0,true
1630658,248.51959779373647,248.51959779373647,0,true
203078,245.7877475089239,245.7877475089239,0,true
1631245,238.37210008408212,238.37210008408212,0,true
203957,231.55166515320775,231.55166515320775,0,true
1630222,228.45918612205017,228.45918612205017,0,true
1642352,218.51476091033757,218.51476091033757,0,true
1630526,216.94911863453865,216.94911863453865,0,true
1642353,212.0587477466031,212.0587477466031,0,true
1641736,209.882429122827,209.882429122827,0,true
1641752,177.47690184709253,177.47690184709253,0,true
1642384,174.49179448151344,174.49179448151344,0,true
1641706,151.49616825624247,151.49616825624247,0,true
1630201,144.03004447774543,144.03004447774543,0,true
1642280,141.93192043651004,141.93192043651004,0,true
1631159,141.38309950457239,141.38309950457239,0,true
1641798,128.54226525971518,128.54226525971518,0,true
1641936,123.19731541805325,123.19731541805325,0,true
1642050,105.9058089266372,105.9058089266372,0,true
1631232,105.08651643494069,105.08651643494069,0,true
1641755,93.66894030065873,93.66894030065873,0,true
1642443,83.48438769554656,83.48438769554656,0,true
1631386,82.70681843259393,82.70681843259393,0,true
1628408,78.25293670690101,78.25293670690101,0,true
1630618,76.70392536843369,76.70392536843369,0,true
1641707,75.62991694181882,75.62991694181882,0,true
1630600,64.00664237212153,64.00664237212153,0,true
201567,60.422821262610384,60.422821262610384,0,true
1630191,60.17598314011253,60.17598314011253,0,true
1641801,53.93675570334721,53.93675570334721,0,true
1642449,50.15978230412709,50.15978230412709,0,true
1641789,48.18566086580162,48.18566086580162,0,true
1641766,44.059729553451554,44.059729553451554,0,true
1631121,39.77770084685021,39.77770084685021,0,true
1641879,36.865244418034834,36.865244418034834,0,true
1630592,32.93975966615383,32.93975966615383,0,true
1642285,29.929851779992138,29.929851779992138,0,true
1641803,22.561179458840865,22.561179458840865,0,true
1631250,22.41441873116164,22.41441873116164,0,true
1631199,21.57645290632114,21.57645290632114,0,true
1630296,0.9966891565651501,0.9966891565651501,0,true
1641739,0,0,0,true
200782,0,0,0,true
1642450,-4.207335374025031,-4.207335374025031,0,true
1630227,-4.307412768844079,-4.307412768844079,0,true
1641790,-5.462533486303511,-5.462533486303511,0,true
1642502,-24.308011420303277,-24.308011420303277,0,true
1641817,-30.83900968744449,-30.83900968744449,0,true
1631123,-52.02390613940074,-52.02390613940074,0,true
1629098,-53.05269008730727,-53.05269008730727,0,true
1641779,-55.3022431895079,-55.3022431895079,0,true
1630561,-58.37721597084286,-58.37721597084286,0,true
1631170,-81.77752833784565,-81.77752833784565,0,true
1641753,-87.7343216108065,-87.7343216108065,0,true
1642279,-103.17745989178923,-103.17745989178923,0,true
1630699,-125.74214060059457,-125.74214060059457,0,true
1630649,-125.90669934892678,-125.90669934892678,0,true
1641772,-126.43626340605965,-126.43626340605965,0,true
1630585,-134.4777592620585,-134.4777592620585,0,true
201949,-154.08359198001872,-154.08359198001872,0,true
1628976,-155.80562342089937,-155.80562342089937,0,true
1630762,-157.67995923523594,-157.67995923523594,0,true
1642358,-178.82050652097524,-178.82050652097524,0,true
1629628,-182.66283658619977,-182.66283658619977,0,true
1641857,-205.10351469209482,-205.10351469209482,0,true
1630200,-212.68255378194783,-212.68255378194783,0,true
202709,-227.27197061324944,-227.27197061324944,0,true
203083,-234.93387261892855,-234.93387261892855,0,true
1641757,-240.69430412304646,-240.69430412304646,0,true
1631166,-244.7811381441261,-244.7811381441261,0,true
1631102,-280.1980321601734,-280.1980321601734,0,true
1630542,-298.2755692686229,-298.2755692686229,0,true
1631210,-305.3836902382484,-305.3836902382484,0,true
202704,-312.1294318365465,-312.1294318365465,0,true
1631216,-328.48143625415105,-328.48143625415105,0,true
1631169,-329.07518989396675,-329.07518989396675,0,true
1630243,-386.8723654540216,-386.8723654540216,0,true
1642505,-391.2250027015739,-391.2250027015739,0,true
1631306,-392.00782383947336,-392.00782383947336,0,true
1629610,-397.84119805118513,-397.84119805118513,0,true
1629234,-406.03295588482774,-406.03295588482774,0,true
201988,-419.9539257437376,-419.9539257437376,0,true
203500,-437.69125806396863,-437.69125806396863,0,true
1642422,-448.6049459741909,-448.6049459741909,0,true
1629020,-463.8062062367916,-463.8062062367916,0,true
1641712,-466.89226630968096,-466.89226630968096,0,true
1631097,-480.68368991990354,-480.68368991990354,0,true
1630346,-543.537545741209,-543.537545741209,0,true
1630623,-550.8989237916009,-550.8989237916009,0,true
1631212,-554.1136548006855,-554.1136548006855,0,true
1629052,-558.9433373559036,-558.9433373559036,0,true
1631222,-575.8785916634304,-575.8785916634304,0,true
1642359,-581.2696412962916,-581.2696412962916,0,true
201569,-606.5868880188664,-606.5868880188664,0,true
1630811,-679.6906531112876,-679.6906531112876,0,true
1629669,-694.2978679632424,-694.2978679632424,0,true
1641732,-707.1497894996543,-707.1497894996543,0,true
204060,-713.603760267576,-713.603760267576,0,true
1642278,-738.3406748085324,-738.3406748085324,0,true
202066,-751.9284423791527,-751.9284423791527,0,true
1641723,-794.8420961108865,-794.8420961108865,0,true
203924,-825.0187860133772,-825.0187860133772,0,true
1630550,-832.8338677050037,-832.8338677050037,0,true
203468,-833.0976285356641,-833.0976285356641,0,true
200768,-847.8122150531975,-847.8122150531975,0,true
1630528,-873.4877563554738,-873.4877563554738,0,true
1642346,-890.9805847198495,-890.9805847198495,0,true
1641734,-920.1827600488836,-920.1827600488836,0,true
1631099,-920.2101865069393,-920.2101865069393,0,true
1631223,-943.5874489783417,-943.5874489783417,0,true
1642345,-974.3984486660702,-974.3984486660702,0,true
1642266,-979.3670141365467,-979.3670141365467,0,true
1631247,-1039.072079156432,-1039.072079156432,0,true
1641783,-1048.7702497873072,-1048.7702497873072,0,true
1642461,-1121.1046152000265,-1121.1046152000265,0,true
203482,-1129.0874651191195,-1129.0874651191195,0,true
1641842,-1129.877872298609,-1129.877872298609,0,true
1642269,-1143.653540283991,-1143.653540283991,0,true
1630311,-1155.8034612025178,-1155.8034612025178,0,true
1641725,-1158.4792914878983,-1158.4792914878983,0,true
1642530,-1200.7837277258066,-1200.7837277258066,0,true
1631120,-1234.4995978007605,-1234.4995978007605,0,true
1642277,-1316.8708797784218,-1316.8708797784218,0,true
201959,-1347.1642780130628,-1347.1642780130628,0,true
1626196,-1453.0327402734117,-1453.0327402734117,0,true
1630245,-1461.815042267736,-1461.815042267736,0,true
1642402,-1492.7544211208296,-1492.7544211208296,0,true
1628964,-1514.2833153817996,-1514.2833153817996,0,true
1631213,-1567.443085363855,-1567.443085363855,0,true
1630192,-1573.9002656109103,-1573.9002656109103,0,true
1631311,-1574.8622340386614,-1574.8622340386614,0,true
1641737,-1657.7730002816875,-1657.7730002816875,0,true
1629651,-1694.594479075166,-1694.594479075166,0,true
1630173,-1704.310447726694,-1704.310447726694,0,true
1629629,-1733.1076451431659,-1733.1076451431659,0,true
203501,-1748.3094889474278,-1748.3094889474278,0,true
201599,-1756.693815529119,-1756.693815529119,0,true
1641729,-1793.5870699468692,-1793.5870699468692,0,true
1631104,-1794.5490383746198,-1794.5490383746198,0,true
203954,-1856.50715774667,-1856.50715774667,0,true
203458,-1949.5397458662783,-1949.5397458662783,0,true
1630568,-1954.7507728967976,-1954.7507728967976,0,true
1630695,-1982.8048300083015,-1982.8048300083015,0,true
1626204,-2154.613208162845,-2154.613208162845,0,true
1631288,-2198.2168999084183,-2198.2168999084183,0,true
1642355,-2247.013820663858,-2247.013820663858,0,true
1641765,-2253.5882927847247,-2253.5882927847247,0,true
1631172,-2300.9266511591145,-2300.9266511591145,0,true
1641745,-2327.8037047408798,-2327.8037047408798,0,true
1641775,-2374.6317559329414,-2374.6317559329414,0,true
1628989,-2380.636983163744,-2380.636983163744,0,true
1642281,-2398.352724442528,-2398.352724442528,0,true
1642367,-2468.969434976823,-2468.969434976823,0,true
203967,-2534.0821805668998,-2534.0821805668998,0,true
1630165,-2550.5012922754913,-2550.5012922754913,0,true
204456,-2603.312104344417,-2603.312104344417,0,true
1630574,-2607.453791281607,-2607.453791281607,0,true
1631103,-2766.6672980013004,-2766.6672980013004,0,true
202693,-2790.4641269267845,-2790.4641269267845,0,true
1628969,-2830.4956683960622,-2830.4956683960622,0,true
1641998,-2848.5381930048666,-2848.5381930048666,0,true
1641854,-2860.457323196565,-2860.457323196565,0,true
1628997,-2950.7738166562012,-2950.7738166562012,0,true
1641721,-2974.545261519442,-2974.545261519442,0,true
1631093,-2991.351261349113,-2991.351261349113,0,true
202691,-2992.546354670334,-2992.546354670334,0,true
1629632,-2993.936350906246,-2993.936350906246,0,true
1630544,-3203.169881702316,-3203.169881702316,0,true
1626192,-3204.8411450187114,-3204.8411450187114,0,true
1626168,-3327.541282941803,-3327.541282941803,0,true
1631115,-3447.811553389522,-3447.811553389522,0,true
203935,-3468.2874467236643,-3468.2874467236643,0,true
1631200,-3475.9125856047162,-3475.9125856047162,0,true
1630214,-3532.3305604495827,-3532.3305604495827,0,true
1642275,-3832.1180861612156,-3832.1180861612156,0,true
1628464,-3875.593106970593,-3875.593106970593,0,true
1631248,-4030.912931958916,-4030.912931958916,0,true
1629004,-4208.84091150977,-4208.84091150977,0,true
1629611,-4362.470799848554,-4362.470799848554,0,true
1630579,-4424.594353281427,-4424.594353281427,0,true
203901,-4461.402118845877,-4461.402118845877,0,true
1629618,-4508.772572011609,-4508.772572011609,0,true
202331,-4796.411343888037,-4796.411343888037,0,true
202695,-4828.10232440018,-4828.10232440018,0,true
1642265,-4932.361378760173,-4932.361378760173,0,true
1629630,-4995.5773221819745,-4995.5773221819745,0,true
203915,-5044.848370536776,-5044.848370536776,0,true
1630556,-5048.358957167863,-5048.358957167863,0,true
203471,-5163.908667350924,-5163.908667350924,0,true
1641816,-5185.065262032334,-5185.065262032334,0,true
1630288,-5380.134486096962,-5380.134486096962,0,true
1628392,-5450.39698684318,-5450.39698684318,0,true
1627742,-5518.1076599069265,-5518.1076599069265,0,true
1631114,-5553.04079788621,-5553.04079788621,0,true
1641713,-5554.083003292314,-5554.083003292314,0,true
1631101,-5584.1435684043145,-5584.1435684043145,0,true
1629216,-5730.0362778631825,-5730.0362778631825,0,true
1641710,-5769.8218565224515,-5769.8218565224515,0,true
203486,-5808.919731334527,-5808.919731334527,0,true
1631124,-6279.027312194952,-6279.027312194952,0,true
1641716,-6404.220340092779,-6404.220340092779,0,true
1631323,-6816.26610925,-6816.26610925,0,true
202684,-6871.420424628506,-6871.420424628506,0,true
1641794,-7004.588424633007,-7004.588424633007,0,true
1628467,-7017.571059501427,-7017.571059501427,0,true
1630175,-7284.929424500066,-7284.929424500066,0,true
1630172,-7668.270487594043,-7668.270487594043,0,true
203992,-7923.781789796085,-7923.781789796085,0,true
1629022,-8033.370621914561,-8033.370621914561,0,true
203995,-8365.982366043518,-8365.982366043518,0,true
203994,-8903.249756639942,-8903.249756639942,0,true
1626156,-8971.49728803158,-8971.49728803158,0,true
101108,-9017.826119332869,-9017.826119332869,0,true
1628370,-9232.252003826312,-9232.252003826312,0,true
1631246,-9361.30661866417,-9361.30661866417,0,true
1641748,-9463.401608775263,-9463.401608775263,0,true
1630702,-9492.84566212268,-9492.84566212268,0,true
1630553,-9525.568344291032,-9525.568344291032,0,true
1630595,-10017.608630241672,-10017.608630241672,0,true
2544,-10069.787466691998,-10069.787466691998,0,true
1642263,-10355.616092336773,-10355.616092336773,0,true
1626145,-10545.869930616873,-10545.869930616873,0,true
1629028,-10590.685346620998,-10590.685346620998,0,true
1627732,-11055.733621282701,-11055.733621282701,0,true
1642274,-11168.69853367946,-11168.69853367946,0,true
203110,-11185.14798955441,-11185.14798955441,0,true
1626171,-11312.61449576253,-11312.61449576253,0,true
1642273,-11380.976401319675,-11380.976401319675,0,true
1641722,-11503.016261853625,-11503.016261853625,0,true
1630567,-11740.664478507546,-11740.664478507546,0,true
1642354,-12016.872252791494,-12016.872252791494,0,true
1630703,-12358.391468601007,-12358.391468601007,0,true
1641733,-12501.081701425663,-12501.081701425663,0,true
1627749,-12535.989163571874,-12535.989163571874,0,true
1628398,-12673.67290071811,-12673.67290071811,0,true
1631094,-12991.634247912212,-12991.634247912212,0,true
1641731,-14008.159736151325,-14008.159736151325,0,true
1642264,-14321.075198604904,-14321.075198604904,0,true
1642262,-14829.655097617077,-14829.655097617077,0,true
1630590,-15123.176552975548,-15123.176552975548,0,true
1626179,-15421.941713697544,-15421.941713697544,0,true
1630581,-15607.972169207946,-15607.972169207946,0,true
1628389,-16983.318591727046,-16983.318591727046,0,true
1630558,-17080.587108762058,-17080.587108762058,0,true
1642267,-18315.132514583183,-18315.132514583183,0,true
1642259,-19000.929055861754,-19000.929055861754,0,true
1629614,-20121.360847526936,-20121.360847526936,0,true
1641718,-20477.093095796565,-20477.093095796565,0,true
1629645,-23098.80456047533,-23098.80456047533,0,true
201935,-24354.514438790295,-24354.514438790295,0,true
1642347,-26818.999647875065,-26818.999647875065,0,true
1629027,-33883.40926231844,-33883.40926231844,0,true
201566,-34489.13396753355,-34489.13396753355,0,true
1642268,-47935.703129584974,-47935.703129584974,0,true
