playerId,n,meanCredit,withinPlayerSD,p10,p90
1626162,109,-0.09600481250726925,0.023029971537058436,-0.12336913030600091,-0.06328835671475797
1630178,106,0.12014323953523763,0.0747171687970302,0.00995215260089576,0.20269517007762275
1631097,26,-0.05968657251736787,0.030087078148044052,-0.0946464439142621,-0.0096325674958741
201939,74,0.07077717717668908,0.035022018510192154,0.022965916413432718,0.10953160814216309
203110,7,0.05916495670145314,0.04656720138648721,-0.027253567065280582,0.10664337694267505
203471,57,-0.016532276900135836,0.03998771268864124,-0.044125997751452685,0.05861686886971841
203952,84,-0.1091809420489674,0.024353186328646026,-0.1470094565863719,-0.08083564991178063
203924,89,-0.08422918773199563,0.05598946785045511,-0.16402793608471306,-0.009590329296205135
1627832,79,-0.017111065041327984,0.02610136216264875,-0.053121041283258175,0.020660579156387335
1629661,16,0.07992916175614943,0.0548915571931497,0.00046501574334810263,0.13242501325265024
203076,53,-0.007228046947786671,0.028940218230965865,-0.040833372951868965,0.02334219178513697
1626157,81,-0.016689070494770836,0.032027079720208254,-0.058142339433824596,0.025535557540991863
203078,62,-0.010126725145847358,0.04231798684297481,-0.07982610117723712,0.03158266027075685
1631117,55,-0.016779678870275122,0.03729097103724354,-0.0704997425927061,0.022619105031232947
202331,23,-0.05623186753770256,0.008548802655492883,-0.0650320251514216,-0.0495534859371944
1628374,58,0.017554321395364388,0.04167518923410367,-0.03277082299119177,0.07293070042812683
1630591,6,-0.0774149884888259,0.0285988191595448,-0.1326789736825389,-0.05803377452439808
1629048,16,0.06622848851869478,0.03825435476979117,0.016966141763164536,0.12462249445509944
1630534,31,-0.09036866288954877,0.04455565435410984,-0.14039791836293322,-0.04062508214796442
1642258,31,-0.04543498705835834,0.046265234732941675,-0.13139631505496266,0.012264936283633482
