foldId,playerId,N,locked_DRBL100,target,error,reliability,sigma_U0,sigma_U1,sigma_U2,wis_U0,wis_U1,wis_U2
1,201939,1706,1.4682127041742286,1.0906593213211486,-0.37755338285307993,0.5160314579552329,2.2660846602764346,1.1952912978750931,1.6902609329867053,1.8047402613004613,1.0988903721985783,1.5084215558196177
1,1626181,2022,1.3307127001656545,3.0522407750280904,1.721528074862436,0.5582551076753175,2.2660846602764346,1.0979250538886267,1.665652115972817,3.0451603669338785,3.4226763247963747,2.978083719695563
1,1626157,2024,1.2763933774834437,1.1178286038409193,-0.15856477364252441,0.5584988962472406,2.2660846602764346,1.0973824667273018,1.6655198598416763,1.6796039131801435,0.9014137068515222,1.3643637442809164
1,1628378,2163,1.2289955620515547,0.4972756459766252,-0.7317199160749295,0.5748073345734787,2.2660846602764346,1.0615366950738518,1.6569046236895844,2.0071211374272324,1.284505350724307,1.6852922132732517
1,1627783,2352,1.1551700404858298,-0.6790003255251216,-1.8341703660109514,0.5951417004048583,2.2660846602764346,1.0179925798029659,1.646766778485742,3.238261437474191,3.8534232555048566,3.170879877609301
1,1628368,2697,1.012269397253898,-0.49945585347488425,-1.5117252507287824,0.6276471957179427,2.2660846602764346,0.9506546961014671,1.6318116625305605,2.6854983827047585,3.0239025798401857,2.617875365482289
1,1628401,2429,1.052024075452966,1.7524826247172824,0.7004585492643165,0.6028791263340779,2.2660846602764346,1.0017273091977064,1.6430733845910612,1.9892574992497392,1.2292169364979257,1.656850728164887
1,1631128,2236,1.0848330552659018,0.43002934651344793,-0.6548037087524539,0.5828988529718456,2.2660846602764346,1.044064601605408,1.6527933090467715,1.9631690189572464,1.1521531053653042,1.638195846000498
1,1628384,2350,1.0344164556962023,0.30432281481151435,-0.730093640884688,0.5949367088607594,2.2660846602764346,1.0184256760062662,1.6468658215790202,2.006191837318523,1.2804938808764559,1.6766854439704628
1,1630162,2386,0.9988756146512795,1.113430702694162,0.11455508804288239,0.5985950827897641,2.2660846602764346,1.0107134648255995,1.6451075643328141,1.6544555214089196,0.8122295890094801,1.3236044491146723
1,203952,1697,1.2075104640582346,0.39971588953314885,-0.8077945745250857,0.5147103427358204,2.2660846602764346,1.1984567062955989,1.6910897639301088,2.0505923708273217,1.4188050911126346,1.754907538189572
1,1628386,2270,0.9576819121447028,0.2663212449377304,-0.6913606672069723,0.58656330749354,2.2660846602764346,1.036216116122817,1.650965429943341,1.9840587095026854,1.2145994226377517,1.6576876122365893
1,1630202,1885,1.0606302725968437,4.127644709151773,3.0670144365549294,0.5408895265423243,2.2660846602764346,1.1371233926917306,1.6753510878819855,5.889134275291737,8.320890671821596,6.444599455489654
1,1629661,2269,0.9494729904368054,0.8206076156553549,-0.12886537478145055,0.5864564486947532,2.2660846602764346,1.0364444329959464,1.6510184376764692,1.662632828116673,0.8394183207150896,1.3363022700736493
1,1631114,2264,0.9400521739130435,2.060801438964894,1.1207492650518502,0.5859213250517599,2.2660846602764346,1.0375882854939265,1.6512841530932874,2.2294236225569013,1.9507331064752749,1.9479452110957678
1,1627832,2353,0.9010210220086011,-0.8165652356144466,-1.7175862576230476,0.5952441183910954,2.2660846602764346,1.0177762387996083,1.6467173178474088,3.0384029659520704,3.5206205779164934,2.971020607521989
1,203507,2333,0.8866942283244343,1.0151724525604868,0.12847822423605249,0.5931858632087466,2.2660846602764346,1.0221294504494498,1.6477142999556538,1.6624115992335884,0.8286204118086714,1.333554104681092
1,201942,2136,0.906828051391863,2.1540902206342087,1.2472621692423458,0.5717344753747323,2.2660846602764346,1.0682247768149598,1.658493700225707,2.301716710665756,2.168481890424517,2.164940876940391
1,1630596,2122,0.8983437399247718,2.750004089422476,1.8516603494977044,0.570123589468028,2.2660846602764346,1.0717428166550544,1.6593329712819411,3.2682442663086246,3.83015737232572,3.2010655935170607
1,202696,2460,0.8214945812807881,2.959629388548291,2.1381348072675026,0.6059113300492611,2.2660846602764346,0.9953956020442298,1.6416494997450242,3.759343336771136,5.097335711455971,3.8372928711471523
1,1629639,1891,0.9503209395588657,2.5266357846382714,1.5763148450794058,0.5416786021197365,2.2660846602764346,1.1353179561584243,1.6748981425552978,2.7962234015915413,2.9568317675071394,2.7292960357866427
1,1629655,1466,1.049437964774951,2.937200288261422,1.887762323486471,0.4781474233529028,2.2660846602764346,1.2894255929075968,1.7156611872271152,3.330133364575082,3.6367026912852856,3.2638641372348283
1,1628374,1711,0.9637100271821202,-2.2380256160122003,-3.2017356431943202,0.5167623074599819,2.2660846602764346,1.1935435395226486,1.6898040652936754,6.27405200854714,8.663930661015868,6.809517606341914
1,1630643,1097,1.1484129773822764,0.9619270145587104,-0.186485962823566,0.40674823878383387,2.2660846602764346,1.4905960201224395,1.7749212894640747,1.695558878426453,1.2078960214389753,1.4639866707504439
1,1627884,1963,0.8626071007577883,-0.14997350826542627,-1.0125806090232146,0.5509402189166432,2.2660846602764346,1.1143025421744985,1.6696699067911618,2.1676129619691094,1.767478415538841,1.8555466635434448
1,1629599,1844,0.7997627177700349,0.6707093231795054,-0.12905339459052956,0.5354239256678281,2.2660846602764346,1.1496954503932553,1.6785216738647126,1.6627402680075751,0.9232017112708063,1.3574436188161396
1,1631260,1260,0.9346027972027973,-0.5436077091593996,-1.4782105063621969,0.4405594405594406,2.2660846602764346,1.3908426460470917,1.7447157157652962,2.6280445352191832,2.57354981031381,2.562244406862017
1,1629675,1646,0.8171685150955021,1.5827342221054304,0.7655657070099282,0.5070856438693777,2.2660846602764346,1.21688168778458,1.6959495013452883,2.0264615893900886,1.346935681453742,1.7344933838842849
1,1627747,1325,0.9020418803418804,1.080061983613123,0.1780201032712425,0.452991452991453,2.2660846602764346,1.356298657832238,1.7346277368792655,1.690721244396554,1.1038322637091347,1.4283333571919723
1,201950,2050,0.7162643835616439,-1.4378592247428128,-2.154123608304457,0.5616438356164384,2.2660846602764346,1.0904012497621203,1.6638230820211641,3.786752709977343,4.831508618481011,3.852292043586408
1,202710,1145,0.9439054644808744,2.5773612667951404,1.633455802314266,0.41712204007285975,2.2660846602764346,1.4590175899283346,1.7651896326448855,2.894179328279873,2.8416195328955927,2.828709760908249
1,1629652,2001,0.7064346848097751,0.011060700955207402,-0.6953739838545677,0.5556789780616496,2.2660846602764346,1.1036712429494604,1.6670561198023572,1.9863520333013116,1.2233938938309927,1.6722867643943664
1,1627736,2189,0.6672723673792558,2.126581710826024,1.4593093434467683,0.577724993401953,2.2660846602764346,1.0552136252878006,1.6554100614374685,2.595642541649877,2.7316763104889112,2.5284005316399387
1,1628449,1227,0.8918428015564203,-3.70830621557103,-4.60014901712745,0.4340290060134418,2.2660846602764346,1.409421816764268,1.750221687310868,10.568117413385895,13.508230451176601,12.111419661535596
1,1642272,1548,0.7970134688691233,-0.20488724088358612,-1.0019007097527095,0.49174078780177893,2.2660846602764346,1.2548094853283938,1.7061413721742305,2.1615101623859636,1.7531578606620803,1.8773364898789626
1,1642261,1508,0.7935922779922779,-1.9326210958279684,-2.7262133738202463,0.4851994851994852,2.2660846602764346,1.2713426024319487,1.7106624520628158,4.915416953192643,6.491786546829401,5.422019361548772
1,201142,1417,0.8016359297315214,-0.5038623347230582,-1.3054982644545796,0.46967185946304274,2.2660846602764346,1.3115303529803641,1.7218473736474509,2.334994479358461,2.2752206534809156,2.2657970577740865
1,1630578,2147,0.6450167867627435,-0.0941826564167244,-0.739199443179468,0.5729917267147051,2.2660846602764346,1.065484776372593,1.6578416583572437,2.01139515291554,1.2974394509529985,1.6902828535854686
1,1641726,1221,0.8328856079404466,0.5529680339264736,-0.279917574013973,0.4328252392768522,2.2660846602764346,1.4128805258098496,1.7512528200760011,1.7489483705352573,1.2038651210653146,1.4992750047134238
1,1629636,2188,0.6180464625131996,1.8461665278687285,1.2281200653555289,0.5776135163674763,2.2660846602764346,1.0554547343107776,1.655466912476908,2.290778365587575,2.1353044180419514,2.132076972798781
1,201143,1587,0.7055601819893317,-1.2964824044860703,-2.002042586475402,0.49796046438657043,2.2660846602764346,1.2392953145427408,1.7019420321460557,3.5260423868418203,4.031522626655305,3.4595516573116805
1,1629008,2345,0.5529920152091254,-0.40705429821403966,-0.9600463134231652,0.5944233206590621,2.2660846602764346,1.019510839527759,1.647114142250577,2.1375933644833673,1.6747292612952474,1.8082768816729522
1,203084,2071,0.584742985562517,-1.3698582638819492,-1.9546012494444662,0.5641514573685644,2.2660846602764346,1.084858813716144,1.6624824866233077,3.4447143805030733,4.10640305696231,3.377586558113088
1,1627739,1679,0.6477898444647758,-1.3492113623572097,-1.9970012068219856,0.5120463555962184,2.2660846602764346,1.2048637079103612,1.6927728323799345,3.517400021721678,4.064033393116851,3.4507612511630845
1,1629023,1550,0.6444555555555556,0.2863019206712973,-0.3581536348842583,0.49206349206349204,2.2660846602764346,1.2539996695064974,1.7059211379066435,1.793654691032563,1.131181708568145,1.5093125878914826
1,1630534,2311,0.4721270774737919,1.7583574406292366,1.2862303631554446,0.5908974686780875,2.2660846602764346,1.0269831034546586,1.6488301956110818,2.3239842500446697,2.2756303723827895,2.2315874732651855
1,1628998,1657,0.5660356770033774,-0.9890229854330057,-1.5550586624363831,0.5087503837887627,2.2660846602764346,1.2128358254242597,1.694877218689473,2.7597842313463596,2.790478018334408,2.693179437091203
1,1627734,2344,0.4518618661257606,2.452726060636072,2.0008641945103114,0.5943204868154158,2.2660846602764346,1.0197282887868229,1.647163929005777,3.524022286330237,4.463789973013291,3.4566471386466637
1,1629631,710,0.7698428571428572,2.7914151908897726,2.0215723337469154,0.30735930735930733,2.2660846602764346,1.8528236978372286,1.8969149375546754,3.559521953592987,3.5181390953706453,3.496179153017763
1,1630700,2175,0.46559403973509933,0.8753763791804251,0.40978233944532577,0.5761589403973509,2.2660846602764346,1.0586042676621508,1.6562105533852185,1.8231568079246014,1.0163151797684618,1.5007970730900635
1,1630163,2235,0.4480490221642764,0.37474043361424875,-0.07330858855002764,0.5827900912646675,2.2660846602764346,1.0442981469839259,1.6528478809994855,1.6308860931272886,0.8134743325733406,1.3059546556765507
1,1629029,2141,0.45876118684843625,3.051624927438701,2.5928637405902646,0.5723068698209035,2.2660846602764346,1.0669767044448488,1.6581965187664474,4.538878651038727,6.667780107018201,5.113621142615147
1,203078,1281,0.5923013189864631,-1.821130575012333,-2.413431893998796,0.44463727872266573,2.2660846602764346,1.379395186802431,1.7413510769695848,4.231281199739068,5.016027881684929,4.485892022188045
1,1642377,1888,0.48601926605504586,-0.15848590258917894,-0.6445051686442248,0.5412844036697247,2.2660846602764346,1.1362195986217756,1.6751242706666518,1.9572841388954012,1.207788897142366,1.6493892256774707
1,203932,863,0.6785219244823387,-0.4543479101261315,-1.1328698346084702,0.3503857084855867,2.2660846602764346,1.6805749013712645,1.8366205998400171,2.2363496623035415,1.989760361158496,2.051963817053062
1,1628973,2231,0.43175760897937876,2.2661129862182907,1.834355377238912,0.5823544766379536,2.2660846602764346,1.0452338981994385,1.6530666399371723,3.2385785995792666,3.8168342617806865,3.1712987539306843
1,1630198,1336,0.5607923705722071,1.6538280120569124,1.0930356414847053,0.4550408719346049,2.2660846602764346,1.3507035523227444,1.7330122222983821,2.2135872662328184,1.912110821104156,1.9499638667339692
1,1629021,1380,0.548758389261745,2.8574088732297143,2.3086504839679693,0.46308724832214765,2.2660846602764346,1.3289961655869178,1.7267936608324943,4.051655925400508,4.785323497680701,4.206660666433054
1,1629634,1143,0.5766253736784542,1.9460976133756522,1.3694722396971981,0.41669704702880056,2.2660846602764346,1.4602935128568504,1.765579829216455,2.4416360780791853,2.389112495719815,2.376172810614121
1,203897,2227,0.40844821008622945,-0.7310560899437704,-1.1395043000299998,0.5819179513979619,2.2660846602764346,1.0461721693921389,1.6532861556156468,2.2401407854015583,1.9831282213243504,1.9801290228989372
1,1628371,1047,0.5850463543634303,0.7984110371919608,0.2133646828285305,0.3955421231582924,2.2660846602764346,1.5257730172386241,1.7859426661473254,1.7109181470007186,1.2492459499020065,1.4877748613245723
1,1628381,1877,0.44498449813057234,1.3186003896880547,0.8736158915574823,0.5398331895312051,2.2660846602764346,1.1395440945110304,1.6759593268433886,2.0882045519886914,1.5299695869907313,1.7809482725441543
1,1626204,594,0.6978281677301732,1.0498447305872631,0.35201656285708993,0.2707383773928897,2.2660846602764346,2.025676307747757,1.9611858053697728,1.790147792731324,1.6978310684145679,1.7010268523545558
1,1641708,1943,0.4260012418854079,1.918826285973404,1.4928250440879962,0.5484053062376517,2.2660846602764346,1.1200228186870502,1.6710849406132358,2.6530980284634107,2.739129834188938,2.58610909672565
1,1629673,1703,0.4423262791401756,-3.0599300367858384,-3.502256315926014,0.5155918861640932,2.2660846602764346,1.196343645516529,1.690536281661264,7.132682502066265,9.856293662544902,7.934319999313461
1,1641717,1686,0.44074071819841754,1.0690193277677857,0.6282786095693682,0.5130858186244674,2.2660846602764346,1.2023599064942232,1.6921142348124858,1.9480118194240545,1.2473845990422965,1.6531104810272566
1,1631218,1290,0.49457439446366785,-0.8509113904318403,-1.3454857848955082,0.4463667820069204,2.2660846602764346,1.374574920971618,1.7399406916513505,2.400516441276288,2.3455600085982717,2.334639217916423
1,1626164,2395,0.3549036295369211,-0.6771317884262092,-1.0320354179631304,0.5994993742177722,2.2660846602764346,1.0088126333065441,1.6446759719593929,2.1787299956490616,1.797835520145029,1.8475488503924378
1,1629057,524,0.6673105461393597,1.3062634641666062,0.6389529180272465,0.24670433145009416,2.2660846602764346,2.15673917849268,2.012211954929928,1.9541114242571278,1.9586310070965998,1.9040142326330465
1,1630171,1390,0.46618461538461536,-0.777152769349769,-1.2433373847343843,0.46488294314381273,2.2660846602764346,1.3242069746392582,1.7254322743481378,2.299473976661207,2.1690189310828267,2.1592934295846233
1,1630322,1024,0.5230829268292684,-2.8428036853758223,-3.3658866122050908,0.3902439024390244,2.2660846602764346,1.5428130112034952,1.7913489815835801,6.743054777149341,8.108155152753376,7.13800566554468
1,202692,452,0.6619861598440545,-0.6773872228650442,-1.3393733827090988,0.2202729044834308,2.2660846602764346,2.3221702330445835,2.0791949606946267,2.3900380375281576,2.4811006448434703,2.355481722053547
1,1631095,2069,0.366769582992641,0.6180822760053772,0.25131269301273623,0.5639138729899155,2.2660846602764346,1.0853830267516726,1.6626090360944763,1.7326027242488362,0.9455466854492917,1.415136417270345
1,1641705,1805,0.38220411160058737,1.346571444014328,0.9643673324137405,0.5301027900146843,2.2660846602764346,1.1620496066095698,1.6816653483203508,2.1400625181922672,1.686182233171573,1.8371700865084144
1,1627780,768,0.5360756756756757,-1.1122786481915357,-1.6483543238672114,0.32432432432432434,2.2660846602764346,1.7814870146551902,1.8714684480852302,2.919719650942065,2.8763121272580823,2.855966004865853
1,1631165,1412,0.4196621513944223,0.8682131931575072,0.4485510417630849,0.46879150066401065,2.2660846602764346,1.313850415563251,1.7225014566463013,1.8453103521061784,1.2270583240260187,1.5736485354126
1,201572,2298,0.3221208825038481,-1.0542408042968314,-1.3763616868006796,0.5895330938943047,2.2660846602764346,1.0298838762815798,1.649499269189893,2.4534465588280105,2.5291959984366352,2.386109116306444
1,1642349,1058,0.45138148984198645,-0.3259072623795501,-0.7772887522215366,0.3980436418359669,2.2660846602764346,1.5178205806258482,1.7834345801864777,2.033160472368151,1.565612586830003,1.80809905418093
1,1630215,343,0.6078143592382913,-3.132920915294867,-3.7407352745331583,0.17653113741636645,2.2660846602764346,2.6657303164859796,2.2264041380717257,7.814050955229534,7.055630211121536,7.606985995661295
1,1631222,1788,0.34498689492325857,2.267030987094802,1.9220440921715434,0.5277449822904369,2.2660846602764346,1.1675608227165628,1.683076673080875,3.3889021108923485,3.9006971708884675,3.3221067912966205
1,1628404,2410,0.28739700748129676,2.2594705846477185,1.9720735771664217,0.600997506234414,2.2660846602764346,1.0056682745929237,1.6439635669624637,3.47466694231214,4.3974324314480375,3.40724012328315
1,1630572,502,0.5407366317792579,-1.6155682686293191,-2.156304900408577,0.23882017126546146,2.2660846602764346,2.2034916674146947,2.0308607449236913,3.79049206787012,3.759061807593718,3.729311885144404
1,1629656,1211,0.4036666666666667,0.8257387015708983,0.4220720349042317,0.43080754180007114,2.2660846602764346,1.4187020606682887,1.7529927036895931,1.8301794910439766,1.2893975050399444,1.5818367523923489
1,1629638,1558,0.35629753008233056,2.648588897966458,2.2922913678841272,0.493350221659278,2.2660846602764346,1.2507760146377727,1.7050455739268169,4.023611726399635,4.84516185710786,4.190014663690475
1,1629312,1202,0.39637687366167024,-0.10883172271822501,-0.5052085963798952,0.4289793004996431,2.2660846602764346,1.4240034362279905,1.7545818413544858,1.8776860976014984,1.3408210533608504,1.6305586987217873
1,203944,2194,0.2901816552451239,0.6677489955354169,0.377567340290293,0.5782814971006853,2.2660846602764346,1.0540105538382565,1.655126554457289,1.8047482369788688,0.9945125256601205,1.4815594820795923
1,1626172,871,0.4454401861594496,0.8381784098150402,0.39273822365559063,0.3524888709024686,2.2660846602764346,1.672839187567763,1.8340066618376178,1.8134173131876103,1.460405522818424,1.6270323819637622
1,1627759,1958,0.30575177065767284,0.8126613025501714,0.5069095318924985,0.5503091624508151,2.2660846602764346,1.1157243910904802,1.6700210669741915,1.8786580607515577,1.1140198559270527,1.566860322404845
1,1630577,2006,0.27531042706600106,0.8350184592928434,0.5597080322268423,0.5562950637825845,2.2660846602764346,1.1022949221210547,1.6667192747425248,1.9088286323711827,1.1342680126424651,1.5945057512968137
1,1630540,1165,0.3536291139240506,1.2527403714202021,0.8991112574961515,0.4213381555153707,2.2660846602764346,1.4464396173810299,1.7613567677286697,2.1027733325250737,1.5824853471966853,1.8608272578668268
1,1630583,2016,0.26894867256637167,4.490224573641142,4.221275901074771,0.5575221238938053,2.2660846602764346,1.0995576571010486,1.6660503954124388,9.187024173919855,13.06833419439548,10.898384941386709
1,1631097,2201,0.25050055248618786,-1.1792297325698533,-1.4297302850560412,0.5790581425940542,2.2660846602764346,1.0523331459600618,1.654731727763252,2.5449355844086305,2.651089505729044,2.477682622383541
1,1630241,1140,0.3376313868613139,-0.253592762154754,-0.5912241490160679,0.41605839416058393,2.2660846602764346,1.4622136892456261,1.7661675283850535,1.9268378419650258,1.4182045904258682,1.6885709380218397
1,203081,2060,0.25035191256830597,1.1485191493774876,0.8981672368091815,0.5628415300546448,2.2660846602764346,1.0877514250681228,1.6631814292694571,2.1022338921325194,1.570587636794065,1.7852053396708933
1,203991,1601,0.2852890971571384,1.1342709827176736,0.8489818855605351,0.500156201187129,2.2660846602764346,1.2338648864142807,1.7004820556476357,2.0741279771332928,1.490416858903247,1.7856261758501744
1,201567,344,0.4616572016460906,-1.1896788695057938,-1.6513360711518845,0.17695473251028807,2.2660846602764346,2.6618528885187263,2.224687592154862,2.9248312177157905,2.910340877347552,2.8667804602984797
1,1627936,1051,0.324973481705017,3.4140721735285062,3.089098691823489,0.39645416823840063,2.2660846602764346,1.5228667802815168,1.785024969359077,5.9522321474876225,7.070240553552052,6.355934008087494
1,1630191,1646,0.2627717806531115,-2.409860335466755,-2.6726321161198663,0.5070856438693777,2.2660846602764346,1.21688168778458,1.6959495013452883,4.7623276454772725,6.466505493593802,5.289289379243442
1,1630228,1412,0.2774308100929615,0.435160047918505,0.1577292378255435,0.46879150066401065,2.2660846602764346,1.313850415563251,1.7225014566463013,1.6791264641418688,1.0608744360617093,1.4074646474482908
1,1629130,1052,0.3134579185520362,0.6341946205908091,0.3207367020387729,0.39668174962292607,2.2660846602764346,1.5221428121967315,1.7847965622738327,1.7722735865494283,1.30791919846498,1.5482537842246775
1,1631111,482,0.397893083573487,-0.27077693669721054,-0.6686700202706976,0.23150816522574447,2.2660846602764346,2.248742624804702,2.0491247137531023,1.9710926255390997,2.0435893092604984,1.94922555197215
1,1627777,1482,0.26759669046073975,0.05178858444226229,-0.21580810601847747,0.4808565866320571,2.2660846602764346,1.2824462420933929,1.713725229287562,1.7123143888235455,1.0708592661458838,1.4339406941145558
1,1630230,1688,0.25083844282238443,1.7492164534563044,1.49837801063392,0.51338199513382,2.2660846602764346,1.2016473968574333,1.6919270205780228,2.662617399684994,2.6437780671279043,2.5959649730983685
1,1629006,630,0.3502291479820628,1.1944829043322316,0.8442537563501689,0.2825112107623318,2.2660846602764346,1.9669485331666794,1.9389491016863543,2.0714261890130836,1.9357182221147191,1.965299075426897
1,1628370,997,0.3002901039661147,1.0072445965466938,0.7069544925805791,0.3839045051983057,2.2660846602764346,1.5635641059386938,1.7979914352269635,1.992969466859032,1.5592193612903498,1.779040831737473
1,1628436,964,0.30344945397815914,3.104143481434826,2.8006940274566667,0.37597503900156004,2.2660846602764346,1.590101159142641,1.8065788567427985,5.128218820725272,5.835394170494735,5.502095079681973
1,1628988,405,0.3806798004987531,4.978555659525524,4.597875859026771,0.20199501246882792,2.2660846602764346,2.453215836175758,2.1341305664340213,10.55902478098318,9.875934380735362,10.72280426209474
1,1629048,1145,0.27446630236794173,2.102782829666119,1.8283165272981772,0.41712204007285975,2.2660846602764346,1.4590175899283346,1.7651896326448855,3.2282262853951496,3.23578036446064,3.1627567180235254
1,1629060,1473,0.24455730556459485,2.1909002807850526,1.9463429752204577,0.4793361535958347,2.2660846602764346,1.2863581360050342,1.7148092998801545,3.4305573389762016,3.808255538470896,3.364274357515394
1,1630178,1432,0.24455461741424803,0.9167892722012895,0.6722346547870415,0.47229551451187335,2.2660846602764346,1.3046432214300097,1.7199110741353798,1.9731295595484393,1.348074760599108,1.6994866716364576
1,101108,2015,0.2050116182572614,-1.5483048530965846,-1.753316471353846,0.5573997233748271,2.2660846602764346,1.099830466349038,1.6661169966261828,3.099654760919153,3.510904099300972,3.0325856193969076
1,1626166,873,0.29162365547917507,2.272430793474909,1.9808071379957337,0.35301253538212696,2.2660846602764346,1.670921892739968,1.8333600885087702,3.4896387608766752,3.4430931969360015,3.425269837471114
1,1627826,2484,0.17571684622918704,0.25989580826431846,0.08417896203513142,0.6082272282076395,2.2660846602764346,0.9905752560296383,1.6405707235404539,1.6370977351187765,0.7799926095393148,1.3027769803825238
1,1629650,96,0.4054415094339623,-5.765193135783092,-6.170634645217055,0.05660377358490566,2.2660846602764346,5.038806194633854,3.423354721059858,16.85005992574431,10.764770630711027,12.893252489810177
1,1630537,150,0.38442,-2.8401258277977175,-3.2245458277977175,0.08571428571428572,2.2660846602764346,4.031044955707083,2.8876745030419446,6.3392239645568464,5.642201271651856,5.57441570615478
1,1628420,575,0.3070896551724138,2.242801208495508,1.9357115533230942,0.26436781609195403,2.2660846602764346,2.058872006596659,1.9739301149670903,3.4123320442950074,3.376797213701178,3.3502326898613726
1,203471,2206,0.17521644771413558,0.22644544202231592,0.05122899430818034,0.5796111403047819,2.2660846602764346,1.0511398888057186,1.6544511855540027,1.618269182131947,0.8059124688905838,1.2945639189986688
1,1629731,1226,0.23283588110403394,0.09181955205534664,-0.1410163290486873,0.4338287331917905,2.2660846602764346,1.4099965045829568,1.7503928839376293,1.6695762305550939,1.1223621108868629,1.4192452032773903
1,1629637,731,0.27098116688116686,0.7011760274385437,0.4301948605573768,0.3135993135993136,2.2660846602764346,1.8260160169538475,1.8872756463503446,1.8348211057029167,1.5949846060574961,1.689175197232191
1,1630560,2169,0.16758100291854602,3.1476123827638967,2.9800313798453506,0.5754842133191828,2.2660846602764346,1.0600674394284275,1.6565566649010552,5.640611256121511,8.240434009695127,6.222083576607534
1,1629651,1270,0.21589999999999998,-0.6100549056219136,-0.8259549056219135,0.4425087108013937,2.2660846602764346,1.385356065898807,1.7431004399853314,2.0609697028826517,1.495549900130259,1.8050615645934263
1,1630264,168,0.3497402714932127,-2.408114122035082,-2.7578543935282944,0.09502262443438914,2.2660846602764346,3.808979455900828,2.773936267190691,5.0058198666442095,4.83585618811679,4.772536890272512
1,1630541,1078,0.22759566840926063,-2.6476398511874617,-2.8752355195967225,0.40253920836445106,2.2660846602764346,1.5036746934461331,1.7789969247681252,5.3411945125540035,6.28140717239337,5.753237794515887
1,1641890,133,0.34487137911136756,-0.2588049857305008,-0.6036763648418684,0.07674552798615118,2.2660846602764346,4.2809233380034515,3.0177599460939244,1.9339533938654832,3.5079346294037768,2.6528786055425093
1,204456,1289,0.20327739702319142,0.8264737231072817,0.6231963260840903,0.44617514710972656,2.2660846602764346,1.3751080119053578,1.740096484680356,1.945107657432467,1.3721160404917931,1.686902155965809
1,1631204,465,0.27990072639225183,2.8491903515617727,2.569289625169521,0.22518159806295399,2.2660846602764346,2.2894796869757728,2.065742289214015,4.498465881746024,4.469476118638183,4.482317315352715
1,1630548,732,0.23940668953687821,-2.3487808500232195,-2.5881875395600975,0.313893653516295,2.2660846602764346,1.824768311979359,1.886829238206417,4.530862306415584,4.908487574163339,4.783885693901022
1,1629646,384,0.27394838709677416,-3.41191598343929,-3.685864370536064,0.1935483870967742,2.2660846602764346,2.519403097316927,2.1624629628297867,7.657276943809266,7.098234023719905,7.538691801705533
1,1629726,1252,0.18630743338008415,-5.320027707374946,-5.50633514075503,0.43899018232819076,2.2660846602764346,1.39527915698269,1.746025416291013,14.192861907896214,17.182066751724008,15.75124286800948
1,203468,588,0.24103162705667278,-0.782819284139337,-1.0238509111960097,0.2687385740402194,2.2660846602764346,2.0359851596059317,1.9651301673573014,2.1740531346392786,2.089353145247466,2.0879487611114254
1,1641745,99,0.29297357268981755,-0.753735277037306,-1.0467088497271235,0.05826957033549147,2.2660846602764346,4.961873338027031,3.3815362463488112,2.187114813799915,4.26421858118517,3.184248651165869
