playerId,playerName,teamId,rawDRBL100,posteriorDRBL100,drblP,drblLn,drblB,warInputRate,calibratedWarInputRate,replacementLevelDRBL100,fringeReplacementEstimate,aboveReplacementDRBL100,actualOnCourtPossessions,modelObservationCount,seasonImpactAboveReplacement,seasonImpactUnitFixed,pointsPerWin,DRBL_WAR,oldWAR,diagnosedScaleError,rateCalibrationSlope,warFormulaVersion,rankingFormulaVersion,dataVersion
1630231,KJ Martin,1610612755,1.8954,0.6204,1.7,0,0,1.8954,4.7745457066887,0,-0.4347,4.7745457066887,1751,1751,83.60229532411915,33.188454,38.714285714285715,2.1594688829108266,1.1062818,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1628973,Jalen Brunson,1610612752,0.8727,0.3195,0.83,0,0,0.8727,2.198346543329761,0,-0.4347,2.198346543329761,3730,3730,81.9983260662001,32.55171,38.714285714285715,2.118037942669375,1.085057,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1628386,Jarrett Allen,1610612739,0.9295,0.3376,0.88,0,0,0.9295,2.3414267354474765,0,-0.4347,2.3414267354474765,3468,3468,81.20067918531849,32.23506,38.714285714285715,2.0974345177019535,1.0745019999999998,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1630577,Julian Champagnie,1610612759,0.9929,0.3578,0.94,0,0,0.9929,2.501132442846476,0,-0.4347,2.501132442846476,3234,3234,80.88662320165504,32.110386,38.714285714285715,2.089322370522455,1.0703462,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1628368,De'Aaron Fox,1610612758,0.7473,0.2771,0.71,0,0,0.7473,1.8824617529853676,0,-0.4347,1.8824617529853676,4268,4268,80.34346761741548,31.894764,38.714285714285715,2.075292521483057,1.0631587999999998,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
203497,Rudy Gobert,1610612750,0.888,0.3234,0.84,0,0,0.888,2.2368875105727373,0,-0.4347,2.2368875105727373,3554,3554,79.49898212575508,31.559520000000003,38.714285714285715,2.0534792431006847,1.051984,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1631095,Jabari Smith Jr.,1610612745,0.9299,0.3365,0.88,0,0,0.9299,2.342434342434221,0,-0.4347,2.342434342434221,3355,3355,78.58867218866811,31.198145,38.714285714285715,2.0299657022903204,1.0399381666666667,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1626220,Royce O'Neale,1610612756,1.1593,0.4077,1.08,0,0,1.1593,2.920296949332178,0,-0.4347,2.920296949332178,2669,2669,77.94272557767584,30.941716999999997,38.714285714285715,2.0132807344787116,1.0313905666666665,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1642272,Jared McCain,1610612755,1.353,0.4644,1.24,0,0,1.353,3.408230632663191,0,-0.4347,3.408230632663191,2272,2272,77.4349999741077,30.74016,38.714285714285715,2.000166050991712,1.024672,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
203076,Anthony Davis,1610612747,0.8442,0.3082,0.8,0,0,0.8442,2.126554545524217,0,-0.4347,2.126554545524217,3634,3634,77.27899218435005,30.678228,38.714285714285715,1.9961363294850565,1.0226076,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1629660,Ty Jerome,1610612739,1.4967,0.5045,1.36,0,0,1.4967,3.7702134426511433,0,-0.4347,3.7702134426511433,2043,2043,77.02546063336285,30.577581,38.714285714285715,1.9895875440352029,1.0192527,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
201942,DeMar DeRozan,1610612758,0.8858,0.3214,0.84,0,0,0.8858,2.2313456721456424,0,-0.4347,2.2313456721456424,3429,3429,76.51284309787407,30.374082,38.714285714285715,1.976346500683094,1.0124694,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
203084,Harrison Barnes,1610612759,0.9619,0.3455,0.9,0,0,0.9619,2.423042901373779,0,-0.4347,2.423042901373779,3143,3143,76.15623839017786,30.232516999999998,38.714285714285715,1.967135308971384,1.0077505666666666,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1627884,Derrick Jones Jr.,1610612746,1.0617,0.3766,0.99,0,0,1.0617,2.674440844566526,0,-0.4347,2.674440844566526,2843,2843,76.03435321102634,30.184131,38.714285714285715,1.9639869833106436,1.0061377,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1628378,Donovan Mitchell,1610612739,0.8074,0.2942,0.76,0,0,0.8074,2.0338547027437253,0,-0.4347,2.0338547027437253,3572,3572,72.64928998200587,28.840328,38.714285714285715,1.8765499257344689,0.9613442666666666,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1630643,Jay Huff,1610612763,1.7474,0.5645,1.56,0,0,1.7474,4.401731121593245,0,-0.4347,4.401731121593245,1646,1646,72.4524942614248,28.762204,38.714285714285715,1.871466641439017,0.9587401333333333,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
201142,Kevin Durant,1610612756,1.2657,0.433,1.16,0,0,1.2657,3.188320407806209,0,-0.4347,3.188320407806209,2227,2227,71.00389548184427,28.187139000000002,38.714285714285715,1.8340489607856452,0.9395713000000001,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1629659,Talen Horton-Tucker,1610612741,2.4633,0.7235,2.09,0,0,2.4633,6.20509572611917,0,-0.4347,6.20509572611917,1135,1135,70.42783649145258,27.958455,38.714285714285715,1.8191692082663027,0.9319485000000001,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1629638,Nickeil Alexander-Walker,1610612750,1.0883,0.3799,1.01,0,0,1.0883,2.7414467091850336,0,-0.4347,2.7414467091850336,2536,2536,69.52308854493245,27.599288,38.714285714285715,1.7957993351089563,0.9199762666666668,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1642419,Jamison Battle,1610612761,1.8555,0.5835,1.63,0,0,1.8555,4.674036909760939,0,-0.4347,4.674036909760939,1463,1463,68.38115998980254,27.145965,38.714285714285715,1.7663030255668553,0.9048655,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1629130,Duncan Robinson,1610612748,1.1694,0.4007,1.07,0,0,1.1694,2.9457390257474763,0,-0.4347,2.9457390257474763,2248,2248,66.22021329880326,26.288112,38.714285714285715,1.7104852143602318,0.8762704,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
203991,Clint Capela,1610612737,0.9463,0.3332,0.88,0,0,0.9463,2.3837462288907445,0,-0.4347,2.3837462288907445,2692,2692,64.17044848173884,25.474396000000002,38.714285714285715,1.657539259675911,0.8491465333333335,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1631106,Tari Eason,1610612745,1.1817,0.4019,1.08,0,0,1.1817,2.9767229405898687,0,-0.4347,2.9767229405898687,2147,2147,63.91024153446448,25.371099,38.714285714285715,1.6508180470156877,0.8457033,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1628449,Chris Boucher,1610612761,1.3545,0.4474,1.22,0,0,1.3545,3.4120091588634827,0,-0.4347,3.4120091588634827,1833,1833,62.54212788196764,24.827984999999998,38.714285714285715,1.6154793179844038,0.8275994999999999,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1628381,John Collins,1610612762,0.8294,0.2959,0.78,0,0,0.8294,2.0892730870146714,0,-0.4347,2.0892730870146714,2973,2973,62.11408887694618,24.658062,38.714285714285715,1.6044229599211188,0.8219354,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1628404,Josh Hart,1610612752,0.63,0.2315,0.6,0,0,0.63,1.58698100412255,0,-0.4347,1.58698100412255,3879,3879,61.55899314991371,24.4377,38.714285714285715,1.5900846939092101,0.81459,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1631222,Jake LaRavia,1610612763,0.8886,0.3137,0.83,0,0,0.8886,2.2383989210528537,0,-0.4347,2.2383989210528537,2747,2747,61.48881836132189,24.409841999999998,38.714285714285715,1.5882720609935543,0.8136613999999999,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1630170,Devin Vassell,1610612759,1.8024,0.555,1.57,0,0,1.8024,4.5402770822706096,0,-0.4347,4.5402770822706096,1344,1344,61.02132398571699,24.224256,38.714285714285715,1.576196560516675,0.8074752000000001,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1626204,Larry Nance Jr.,1610612737,2.2832,0.6564,1.92,0,0,2.2832,5.7514206803374694,0,-0.4347,5.7514206803374694,1059,1059,60.9075450047738,24.179087999999997,38.714285714285715,1.5732576200495076,0.8059695999999998,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1629029,Luka Dončić,1610612742,0.8038,0.2866,0.75,0,0,0.8038,2.0247862398630248,0,-0.4347,2.0247862398630248,2961,2961,59.953920562344166,23.800517999999997,38.714285714285715,1.5486252543778936,0.7933505999999999,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1642377,Jaylen Wells,1610612763,0.8219,0.2922,0.77,0,0,0.8219,2.070380456013212,0,-0.4347,2.070380456013212,2894,2894,59.91681039702237,23.785785999999998,38.714285714285715,1.54766668922198,0.7928595333333333,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1628401,Derrick White,1610612738,0.6376,0.2333,0.6,0,0,0.6376,1.6061255368706948,0,-0.4347,1.6061255368706948,3713,3713,59.6354411840089,23.674087999999998,38.714285714285715,1.5403988497714476,0.7891362666666666,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1629021,Moritz Wagner,1610612753,1.1114,0.3766,1.01,0,0,1.1114,2.7996360126695268,0,-0.4347,2.7996360126695268,2104,2104,58.904341706566846,23.383856,38.714285714285715,1.521514361424236,0.7794618666666667,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1631114,Jalen Williams,1610612760,0.6527,0.2378,0.62,0,0,0.6527,1.6441627006202988,0,-0.4347,1.6441627006202988,3571,3571,58.713050039150865,23.307916999999996,38.714285714285715,1.5165732482437493,0.7769305666666665,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1631117,Walker Kessler,1610612762,0.9286,0.3229,0.86,0,0,0.9286,2.3391596197273015,0,-0.4347,2.3391596197273015,2469,2469,57.75385101106707,22.927134000000002,38.714285714285715,1.4917968895847582,0.7642378000000001,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1629008,Michael Porter Jr.,1610612743,0.636,0.2317,0.6,0,0,0.636,1.6020951089237172,0,-0.4347,1.6020951089237172,3566,3566,57.13071158421975,22.67976,38.714285714285715,1.4757010372307684,0.7559920000000001,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1629634,Brandon Clarke,1610612763,0.9797,0.3355,0.9,0,0,0.9797,2.467881412283908,0,-0.4347,2.467881412283908,2240,2240,55.28054363515954,21.945280000000004,38.714285714285715,1.4279107212033828,0.7315093333333335,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1631260,AJ Green,1610612749,1.0109,0.3441,0.93,0,0,1.0109,2.5464747572499773,0,-0.4347,2.5464747572499773,2161,2161,55.02931950417201,21.845548999999995,38.714285714285715,1.4214215370081331,0.7281849666666665,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1628988,Aaron Holiday,1610612745,3.2598,0.7791,2.5,0,0,3.2598,8.211493138474108,0,-0.4347,8.211493138474108,658,658,54.031624851159634,21.449483999999998,38.714285714285715,1.3956508264137175,0.7149827999999999,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1627747,Caris LeVert,1610612739,0.9259,0.317,0.85,0,0,0.9259,2.332358272566776,0,-0.4347,2.332358272566776,2237,2237,52.174854557318774,20.712383,38.714285714285715,1.3476899701152452,0.6904127666666666,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
1631204,Marcus Sasser,1610612765,2.1005,0.5895,1.75,0,0,2.1005,5.29119618914193,0,-0.4347,5.29119618914193,984,984,52.06537050115659,20.66892,38.714285714285715,1.3448619686645613,0.688964,POINTS_PER_WIN_UNIT_MISMATCH,2.5190174668611904,3.0.0,2.2.0,drbl-ranking-v2-seq
