season,playerId,playerName,selectedRateSource,selectedRate,N,seasonPointValue,PPW,WAR,researchWarModelVersion
2024-25,1627741,Buddy Hield,W0,0.4481982565446067,7528,33.74036475267799,37.490662671779255,0.8999671477686558,drbl-war-r1-v1
2024-25,1627742,Brandon Ingram,W0,-0.6304821665783815,2446,-15.421593794507212,37.490662671779255,-0.41134492418870133,drbl-war-r1-v1
2024-25,1627746,Skal Labissiere,W0,-1.340560863094831,42,-0.563035562499829,37.490662671779255,-0.01501802108511805,drbl-war-r1-v1
2024-25,1627747,Caris LeVert,W0,0.254075956959125,6779,17.223809122259084,37.490662671779255,0.4594159690653893,drbl-war-r1-v1
2024-25,1627749,Dejounte Murray,W0,-1.8512542019500664,4195,-77.66011377180529,37.490662671779255,-2.071452149344461,drbl-war-r1-v1
2024-25,1627750,Jamal Murray,W0,0.47230516089185914,10017,47.31080796653753,37.490662671779255,1.2619357619984215,drbl-war-r1-v1
2024-25,1627751,Jakob Poeltl,W0,1.0462044159635029,7060,73.8620317670233,37.490662671779255,1.9701447374687844,drbl-war-r1-v1
2024-25,1627752,Taurean Prince,W0,-0.11319873011199726,8916,-10.092798776785676,37.490662671779255,-0.2692083323558571,drbl-war-r1-v1
2024-25,1627759,Jaylen Brown,W0,-0.20294439706028572,8799,-17.85707749733454,37.490662671779255,-0.4763073316059651,drbl-war-r1-v1
2024-25,1627763,Malcolm Brogdon,W0,0.09972445485863196,2359,2.352499890115128,37.490662671779255,0.06274895460532764,drbl-war-r1-v1
2024-25,1627777,Georges Niang,W0,-0.2891284284905292,7167,-20.72183446991623,37.490662671779255,-0.5527198772486462,drbl-war-r1-v1
2024-25,1627780,Gary Payton II,W0,1.4065924587821792,3791,53.32392011243242,37.490662671779255,1.4223253554963566,drbl-war-r1-v1
2024-25,1627783,Pascal Siakam,W0,1.2412276548206003,10334,128.26846584916083,37.490662671779255,3.421344321707968,drbl-war-r1-v1
2024-25,1627814,Damion Lee,W0,0.4055846910798911,604,2.449731534122542,37.490662671779255,0.06534244421255735,drbl-war-r1-v1
2024-25,1627824,Guerschon Yabusele,W0,-0.296748661919485,7585,-22.508386006592936,37.490662671779255,-0.6003731169984337,drbl-war-r1-v1
2024-25,1627826,Ivica Zubac,W0,1.2933834692219082,10739,138.8964507597407,37.490662671779255,3.7048278387539333,drbl-war-r1-v1
2024-25,1627827,Dorian Finney-Smith,W0,0.2909928706305033,7259,21.123172479068234,37.490662671779255,0.563424889658419,drbl-war-r1-v1
2024-25,1627832,Fred VanVleet,W0,0.4368332390628365,8397,36.68088708410638,37.490662671779255,0.9784006061786039,drbl-war-r1-v1
2024-25,1627884,Derrick Jones Jr.,W0,0.8821480344744054,7733,68.21650750590577,37.490662671779255,1.8195599289114488,drbl-war-r1-v1
2024-25,1627936,Alex Caruso,W0,1.4981933507734757,4268,63.94289221101194,37.490662671779255,1.705568471030104,drbl-war-r1-v1
2024-25,1628365,Markelle Fultz,W0,-1.6047572997137396,766,-12.292440915807244,37.490662671779255,-0.32788006505577894,drbl-war-r1-v1
2024-25,1628366,Lonzo Ball,W0,0.37987419233047615,3363,12.775169088073913,37.490662671779255,0.34075602237061287,drbl-war-r1-v1
2024-25,1628368,De'Aaron Fox,W0,0.03402298970794719,9335,3.1760460892368703,37.490662671779255,0.08471565618997738,drbl-war-r1-v1
2024-25,1628369,Jayson Tatum,W0,0.5172687694435693,10587,54.76324462099068,37.490662671779255,1.4607169017103878,drbl-war-r1-v1
2024-25,1628370,Malik Monk,W0,-0.739445282086079,8545,-63.185599354255444,37.490662671779255,-1.685368965265525,drbl-war-r1-v1
2024-25,1628371,Jonathan Isaac,W0,0.2586468774202212,4369,11.300282074489465,37.490662671779255,0.3014159064997175,drbl-war-r1-v1
2024-25,1628374,Lauri Markkanen,W0,0.556527947342987,6152,34.23759932054056,37.490662671779255,0.9132300386440646,drbl-war-r1-v1
2024-25,1628378,Donovan Mitchell,W0,1.002515311214625,9308,93.3141251678573,37.490662671779255,2.4889964198498586,drbl-war-r1-v1
2024-25,1628379,Luke Kennard,W0,0.2911265905338274,6333,18.43704697850729,37.490662671779255,0.49177703632284964,drbl-war-r1-v1
2024-25,1628380,Zach Collins,W0,0.03613694180519413,4039,1.4595710795117909,37.490662671779255,0.038931589241031725,drbl-war-r1-v1
2024-25,1628381,John Collins,W0,1.3287895094916888,5113,67.94100762031005,37.490662671779255,1.8122114355543788,drbl-war-r1-v1
2024-25,1628384,OG Anunoby,W0,1.0764314418405037,10928,117.63242796433023,37.490662671779255,3.1376460051979005,drbl-war-r1-v1
2024-25,1628386,Jarrett Allen,W0,1.4013769802163412,9655,135.30294743988773,37.490662671779255,3.6089772171921557,drbl-war-r1-v1
2024-25,1628389,Bam Adebayo,W0,-0.46566304601133074,10589,-49.30905994213981,37.490662671779255,-1.31523575280137,drbl-war-r1-v1
2024-25,1628392,Isaiah Hartenstein,W0,-0.35141457722225466,6484,-22.785721187090996,37.490662671779255,-0.6077705637420684,drbl-war-r1-v1
2024-25,1628396,Tony Bradley,W0,2.4509418948171913,486,11.911577608811548,37.490662671779255,0.3177211806868881,drbl-war-r1-v1
2024-25,1628398,Kyle Kuzma,W0,-1.6345944552180942,8258,-134.98481011191024,37.490662671779255,-3.6004914421936527,drbl-war-r1-v1
2024-25,1628401,Derrick White,W0,0.49882082868177374,10451,52.13176480553218,37.490662671779255,1.390526629575259,drbl-war-r1-v1
2024-25,1628404,Josh Hart,W0,0.05849574072067174,11694,6.840491919875353,37.490662671779255,0.18245854920629262,drbl-war-r1-v1
2024-25,1628408,PJ Dozier,W0,0.35752211404149437,149,0.5327079499218266,37.490662671779255,0.014209083327908672,drbl-war-r1-v1
2024-25,1628415,Dillon Brooks,W0,0.8090281408591111,9518,77.00329844697019,37.490662671779255,2.0539327117558184,drbl-war-r1-v1
2024-25,1628418,Thomas Bryant,W0,0.07549126879545277,3895,2.9403849195828853,37.490662671779255,0.07842979318144282,drbl-war-r1-v1
2024-25,1628420,Monté Morris,W0,0.7599656811397617,2343,17.805995909104617,37.490662671779255,0.47494481665985366,drbl-war-r1-v1
2024-25,1628427,Vlatko Čančar,W0,-1.2920969375800306,560,-7.2357428504481724,37.490662671779255,-0.19300119909309604,drbl-war-r1-v1
2024-25,1628436,Luke Kornet,W0,1.3801808004150562,5296,73.09437518998138,37.490662671779255,1.9496687969989521,drbl-war-r1-v1
2024-25,1628449,Chris Boucher,W0,2.0390629956480835,3459,70.5311890194672,37.490662671779255,1.8813001423034035,drbl-war-r1-v1
2024-25,1628464,Daniel Theis,W0,-1.4078535623886828,2604,-36.6605067646013,37.490662671779255,-0.9778569956352666,drbl-war-r1-v1
2024-25,1628467,Maxi Kleber,W0,-1.7742264927803661,2673,-47.425074152019185,37.490662671779255,-1.2649836191804091,drbl-war-r1-v1
2024-25,1628470,Torrey Craig,W0,0.024005761620842708,1265,0.30367288450366026,37.490662671779255,0.008099960439809649,drbl-war-r1-v1
2024-25,1628960,Grayson Allen,W0,0.16888471028121074,6277,10.600893264351598,37.490662671779255,0.28276089321652137,drbl-war-r1-v1
2024-25,1628963,Marvin Bagley III,W0,0.4739089721225385,1170,5.544734973833701,37.490662671779255,0.14789642483453483,drbl-war-r1-v1
2024-25,1628964,Mo Bamba,W0,-1.1025254055835543,1645,-18.13654292184947,37.490662671779255,-0.48376159900479915,drbl-war-r1-v1
2024-25,1628969,Mikal Bridges,W0,-0.055186162258289505,12218,-6.742645304717812,37.490662671779255,-0.17984865628404256,drbl-war-r1-v1
2024-25,1628970,Miles Bridges,W0,0.6838718611629443,8345,57.0691068140477,37.490662671779255,1.522221874648429,drbl-war-r1-v1
2024-25,1628971,Bruce Brown,W0,-0.5941384074870532,3799,-22.57131810043315,37.490662671779255,-0.6020517241329932,drbl-war-r1-v1
2024-25,1628973,Jalen Brunson,W0,0.5316360657950941,9338,49.644175823945886,37.490662671779255,1.324174401998903,drbl-war-r1-v1
2024-25,1628975,Jevon Carter,W0,0.09234909091461821,1366,1.2614885818936847,37.490662671779255,0.03364807373339011,drbl-war-r1-v1
2024-25,1628976,Wendell Carter Jr.,W0,-0.3042663455737325,7120,-21.663763804849754,37.490662671779255,-0.5778442487002757,drbl-war-r1-v1
2024-25,1628978,Donte DiVincenzo,W0,0.41455791444168977,6658,27.601265943527707,37.490662671779255,0.7362170731728437,drbl-war-r1-v1
2024-25,1628981,Bruno Fernando,W0,-0.29244688380999795,640,-1.871660056383987,37.490662671779255,-0.04992336552623439,drbl-war-r1-v1
2024-25,1628983,Shai Gilgeous-Alexander,W0,2.764427604441204,10880,300.769723363203,37.490662671779255,8.022523527961127,drbl-war-r1-v1
2024-25,1628988,Aaron Holiday,W0,0.6643584149540119,3271,21.73116375314573,37.490662671779255,0.5796420282937186,drbl-war-r1-v1
2024-25,1628989,Kevin Huerter,W0,0.14475089033916572,7126,10.314948445568948,37.490662671779255,0.2751337989374466,drbl-war-r1-v1
2024-25,1628991,Jaren Jackson Jr.,W0,1.3944301382781172,9713,135.44099933095353,37.490662671779255,3.6126595178299015,drbl-war-r1-v1
2024-25,1628995,Kevin Knox II,W0,-2.4068057016857654,349,-8.399751898883322,37.490662671779255,-0.22404917118752762,drbl-war-r1-v1
2024-25,1628997,Caleb Martin,W0,-0.9713329142203855,4907,-47.663306100794316,37.490662671779255,-1.2713380533727514,drbl-war-r1-v1
2024-25,1628998,Cody Martin,W0,-0.10746123550564822,4817,-5.176407714307074,37.490662671779255,-0.13807191832337407,drbl-war-r1-v1
2024-25,1629001,De'Anthony Melton,W0,1.4775828374903357,527,7.786861553574069,37.490662671779255,0.20770135811537832,drbl-war-r1-v1
2024-25,1629003,Shake Milton,W0,-0.25980107844871797,3407,-8.851422742747822,37.490662671779255,-0.2360967268100771,drbl-war-r1-v1
2024-25,1629004,Svi Mykhailiuk,W0,-1.0070750921347909,3140,-31.62215789303243,37.490662671779255,-0.8434675633737387,drbl-war-r1-v1
2024-25,1629006,Josh Okogie,W0,2.081044795375602,2524,52.525570635280204,37.490662671779255,1.401030733842385,drbl-war-r1-v1
2024-25,1629008,Michael Porter Jr.,W0,0.43077078436194455,10812,46.574937205213445,37.490662671779255,1.2423076543875629,drbl-war-r1-v1
2024-25,1629011,Mitchell Robinson,W0,1.0062351372320038,1139,11.461018213072522,37.490662671779255,0.30570327106273576,drbl-war-r1-v1
2024-25,1629012,Collin Sexton,W0,0.5341417695123469,7276,38.864155149718364,37.490662671779255,1.0366355881720115,drbl-war-r1-v1
2024-25,1629013,Landry Shamet,W0,0.7701045298359322,3088,23.78082788133359,37.490662671779255,0.6343133512877164,drbl-war-r1-v1
2024-25,1629014,Anfernee Simons,W0,0.25042776472959727,9310,23.314824896325504,37.490662671779255,0.6218835100473036,drbl-war-r1-v1
2024-25,1629018,Gary Trent Jr.,W0,0.8179597114401278,7728,63.21192650009308,37.490662671779255,1.6860711973404316,drbl-war-r1-v1
2024-25,1629020,Jarred Vanderbilt,W0,-0.6599707016826796,2355,-15.542310024627104,37.490662671779255,-0.41456482539921685,drbl-war-r1-v1
2024-25,1629021,Moritz Wagner,W0,1.5326416973880956,2282,34.97488353439635,37.490662671779255,0.932895847709925,drbl-war-r1-v1
2024-25,1629022,Lonnie Walker IV,W0,-0.018024908347920504,1994,-0.35941667245753484,37.490662671779255,-0.009586831676039761,drbl-war-r1-v1
2024-25,1629023,P.J. Washington,W0,0.08825184109180935,7641,6.743323177825152,37.490662671779255,0.17986673740235393,drbl-war-r1-v1
2024-25,1629026,Kenrich Williams,W0,0.596301802650288,4632,27.62069949876134,37.490662671779255,0.7367354303809776,drbl-war-r1-v1
2024-25,1629027,Trae Young,W0,-1.38838388203305,11689,-162.28819197084323,37.490662671779255,-4.328762961370756,drbl-war-r1-v1
2024-25,1629028,Deandre Ayton,W0,-0.4043339509027871,4954,-20.030703927724073,37.490662671779255,-0.5342851392915494,drbl-war-r1-v1
2024-25,1629029,Luka Dončić,W0,0.8164873176053681,7368,60.15878556116352,37.490662671779255,1.6046338281037502,drbl-war-r1-v1
2024-25,1629048,Goga Bitadze,W0,1.0342825196801513,5644,58.37490541074774,37.490662671779255,1.5570518430630171,drbl-war-r1-v1
2024-25,1629052,Oshae Brissett,W0,-2.3373853157935995,559,-13.065983915286221,37.490662671779255,-0.34851301588545985,drbl-war-r1-v1
2024-25,1629056,Terence Davis,W0,-10.232941054856576,29,-2.9675529059084074,37.490662671779255,-0.07915445325382858,drbl-war-r1-v1
2024-25,1629057,Robert Williams III,W0,1.1773804469968399,1456,17.142659308273988,37.490662671779255,0.4572514350667363,drbl-war-r1-v1
2024-25,1629060,Rui Hachimura,W0,1.0483493427212043,7480,78.41653083554608,37.490662671779255,2.0916282948120144,drbl-war-r1-v1
2024-25,1629098,Jack McVeigh,W0,-2.759944416212914,190,-5.243894390804536,37.490662671779255,-0.13987201124486467,drbl-war-r1-v1
2024-25,1629111,Jock Landale,W0,-0.02523207325087103,2153,-0.5432465370912533,37.490662671779255,-0.014490182311452634,drbl-war-r1-v1
2024-25,1629130,Duncan Robinson,W0,0.5663067127832832,7165,40.57587597092224,37.490662671779255,1.0822928451852987,drbl-war-r1-v1
2024-25,1629162,Jordan McLaughlin,W0,1.4037139915007257,1256,17.630647733249116,37.490662671779255,0.47026770072326357,drbl-war-r1-v1
2024-25,1629216,Gabe Vincent,W0,-0.4069740429222109,6205,-25.252739363323187,37.490662671779255,-0.6735740998873287,drbl-war-r1-v1
2024-25,1629234,Drew Eubanks,W0,-0.6742314728814751,3072,-20.712390846918915,37.490662671779255,-0.5524679845819309,drbl-war-r1-v1
2024-25,1629312,Haywood Highsmith,W0,-0.035152801789146274,7260,-2.552093409892019,37.490662671779255,-0.06807277407270487,drbl-war-r1-v1
2024-25,1629599,Amir Coffey,W0,0.44382541688627475,7136,31.671381749004567,37.490662671779255,0.8447805264547885,drbl-war-r1-v1
2024-25,1629610,DaQuan Jeffries,W0,-0.5327656236928032,4315,-22.98883666234446,37.490662671779255,-0.6131883254133327,drbl-war-r1-v1
2024-25,1629611,Terance Mann,W0,-0.09355581527755703,5811,-5.436528425778839,37.490662671779255,-0.1450101982292016,drbl-war-r1-v1
2024-25,1629614,Andrew Nembhard,W0,-1.135208631936252,7546,-85.66284336590958,37.490662671779255,-2.2849114222350484,drbl-war-r1-v1
2024-25,1629618,Jalen Pickett,W0,-1.027899956043506,2695,-27.70190381537249,37.490662671779255,-0.7389014181449729,drbl-war-r1-v1
2024-25,1629622,Max Strus,W0,-0.05309207580627771,5381,-2.8568845991358036,37.490662671779255,-0.07620256339950739,drbl-war-r1-v1
2024-25,1629626,Bol Bol,W0,0.6217187500732893,1903,11.831307813894693,37.490662671779255,0.31558011970806266,drbl-war-r1-v1
2024-25,1629627,Zion Williamson,W0,2.0875642100313554,3647,76.13346673984353,37.490662671779255,2.030731422551042,drbl-war-r1-v1
2024-25,1629628,RJ Barrett,W0,-0.42237077744649104,7729,-32.64503738883929,37.490662671779255,-0.8707511434150386,drbl-war-r1-v1
2024-25,1629629,Cam Reddish,W0,-0.5540117596745185,2518,-13.950016108604377,37.490662671779255,-0.3720930790349865,drbl-war-r1-v1
2024-25,1629630,Ja Morant,W0,0.009540441335040246,6603,0.6299553413527075,37.490662671779255,0.016802992971017835,drbl-war-r1-v1
2024-25,1629631,De'Andre Hunter,W0,1.5348458426453646,7330,112.50420026590523,37.490662671779255,3.0008592072871445,drbl-war-r1-v1
2024-25,1629632,Coby White,W0,0.2565345039036092,10460,26.833509108317525,37.490662671779255,0.7157384584859898,drbl-war-r1-v1
2024-25,1629634,Brandon Clarke,W0,1.2250123666154,5288,64.77865394662236,37.490662671779255,1.7278610013843227,drbl-war-r1-v1
2024-25,1629636,Darius Garland,W0,0.7003275100543167,9684,67.81971607366003,37.490662671779255,1.8089761887487439,drbl-war-r1-v1
2024-25,1629637,Jaxson Hayes,W0,0.9998366042484592,4526,45.25260470828526,37.490662671779255,1.207036672156471,drbl-war-r1-v1
2024-25,1629638,Nickeil Alexander-Walker,W0,-0.052843643161739576,8480,-4.481140940115516,37.490662671779255,-0.119526853375378,drbl-war-r1-v1
2024-25,1629639,Tyler Herro,W0,0.6897501607700166,10901,75.18966502553951,37.490662671779255,2.005557108547399,drbl-war-r1-v1
2024-25,1629640,Keldon Johnson,W0,0.6355679574849009,7505,47.699375209241815,37.490662671779255,1.2723001358188069,drbl-war-r1-v1
2024-25,1629643,Chuma Okeke,W0,0.47569088617230443,826,3.9292067197832345,37.490662671779255,0.10480494181130888,drbl-war-r1-v1
2024-25,1629645,Kevin Porter Jr.,W0,-0.700260896507291,6073,-42.526844244887776,37.490662671779255,-1.1343316232417375,drbl-war-r1-v1
2024-25,1629646,Charles Bassey,W0,-0.2323475767441147,1568,-3.6432100033477184,37.490662671779255,-0.09717646325014444,drbl-war-r1-v1
2024-25,1629650,Moses Brown,W0,2.628192861755129,517,13.587757095274016,37.490662671779255,0.36243043272484143,drbl-war-r1-v1
2024-25,1629651,Nic Claxton,W0,-0.19473244879133494,7622,-14.84250724687555,37.490662671779255,-0.3958987702302768,drbl-war-r1-v1
2024-25,1629652,Luguentz Dort,W0,0.4645967196304585,8626,40.07611303532335,37.490662671779255,1.0689625143780206,drbl-war-r1-v1
2024-25,1629655,Daniel Gafford,W0,1.559646338152323,5145,80.24380409793702,37.490662671779255,2.140367717702141,drbl-war-r1-v1
2024-25,1629656,Quentin Grimes,W0,0.23068993095419515,8263,19.061908994745146,37.490662671779255,0.5084441734633253,drbl-war-r1-v1
2024-25,1629659,Talen Horton-Tucker,W0,0.24474979262347324,3122,7.641088525704834,37.490662671779255,0.203813109216034,drbl-war-r1-v1
2024-25,1629660,Ty Jerome,W0,1.8019209099915334,5795,104.42131673400937,37.490662671779255,2.785261963710541,drbl-war-r1-v1
2024-25,1629661,Cameron Johnson,W0,1.0391553633785124,7215,74.97505946775968,37.490662671779255,1.999832868363686,drbl-war-r1-v1
2024-25,1629667,Jalen McDaniels,W0,5.4783822532763935,33,1.8078661435812098,37.490662671779255,0.04822177082887532,drbl-war-r1-v1
2024-25,1629669,Jaylen Nowell,W0,-1.4606776402758537,661,-9.655079202223392,37.490662671779255,-0.25753290323916206,drbl-war-r1-v1
2024-25,1629673,Jordan Poole,W0,0.419109407693331,8417,35.276438845547666,37.490662671779255,0.9409393254630752,drbl-war-r1-v1
2024-25,1629674,Neemias Queta,W0,0.1356683232959335,3323,4.50825838312387,37.490662671779255,0.12025016529028758,drbl-war-r1-v1
2024-25,1629675,Naz Reid,W0,0.9764666628310854,9046,88.33117431969998,37.490662671779255,2.3560846361403596,drbl-war-r1-v1
2024-25,1629680,Matisse Thybulle,W0,2.0421826167368273,1316,26.87512323625665,37.490662671779255,0.7168484449459104,drbl-war-r1-v1
2024-25,1629684,Grant Williams,W0,0.22975100716466298,1958,4.498524720284101,37.490662671779255,0.11999053630146483,drbl-war-r1-v1
2024-25,1629723,John Konchar,W0,0.5892227549564969,2491,14.677538825966337,37.490662671779255,0.39149851669639113,drbl-war-r1-v1
2024-25,1629726,Garrison Mathews,W0,0.4307147526832803,3507,15.10516637660264,37.490662671779255,0.4029047581485646,drbl-war-r1-v1
2024-25,1629731,Dean Wade,W0,0.10926649800375574,5213,5.696062540935786,37.490662671779255,0.1519328316707361,drbl-war-r1-v1
2024-25,1629750,Javonte Green,W0,-0.2167018862624159,5154,-11.168815217964916,37.490662671779255,-0.29790925051778655,drbl-war-r1-v1
2024-25,1630162,Anthony Edwards,W0,0.8152494744374443,11610,94.65046398218729,37.490662671779255,2.524640996901731,drbl-war-r1-v1
2024-25,1630163,LaMelo Ball,W0,-0.036028854691559184,6267,-2.257928323520014,37.490662671779255,-0.06022641806274735,drbl-war-r1-v1
2024-25,1630164,James Wiseman,W0,-3.349784214216366,23,-0.7704503692697642,37.490662671779255,-0.020550460150967495,drbl-war-r1-v1
2024-25,1630165,Killian Hayes,W0,-1.0627609885963092,678,-7.205519502682977,37.490662671779255,-0.1921950424233729,drbl-war-r1-v1
2024-25,1630166,Deni Avdija,W0,0.759226406039035,8956,67.99631692485598,37.490662671779255,1.8136867176807618,drbl-war-r1-v1
2024-25,1630167,Obi Toppin,W0,0.7606418728268648,6381,48.53655790508225,37.490662671779255,1.2946305678831782,drbl-war-r1-v1
2024-25,1630168,Onyeka Okongwu,W0,0.7472547491062713,8921,66.66259616777046,37.490662671779255,1.778111972876652,drbl-war-r1-v1
2024-25,1630169,Tyrese Haliburton,W0,0.8411035268077504,9847,82.82346428475917,37.490662671779255,2.209175788911935,drbl-war-r1-v1
2024-25,1630170,Devin Vassell,W0,0.197705443295655,7989,15.794687864889879,37.490662671779255,0.42129657731494785,drbl-war-r1-v1
2024-25,1630171,Isaac Okoro,W0,0.7630910184095868,4345,33.15630474989655,37.490662671779255,0.8843883353082111,drbl-war-r1-v1
2024-25,1630172,Patrick Williams,W0,-1.2735984275694272,6807,-86.6938449646509,37.490662671779255,-2.312411645631137,drbl-war-r1-v1
2024-25,1630173,Precious Achiuwa,W0,-0.6554367378492876,4884,-32.011530276559206,37.490662671779255,-0.8538534129634253,drbl-war-r1-v1
2024-25,1630174,Aaron Nesmith,W0,1.9776873078323867,4464,88.28396142163774,37.490662671779255,2.354825311959414,drbl-war-r1-v1
2024-25,1630175,Cole Anthony,W0,-0.702879266188235,4952,-34.8065812616414,37.490662671779255,-0.9284066693182706,drbl-war-r1-v1
2024-25,1630178,Tyrese Maxey,W0,0.581297199421341,7776,45.20167022700347,37.490662671779255,1.205678081039325,drbl-war-r1-v1
2024-25,1630182,Josh Green,W0,-0.014482688578122781,7785,-1.1274773058068586,37.490662671779255,-0.030073549664288983,drbl-war-r1-v1
2024-25,1630183,Jaden McDaniels,W0,0.7591651218909904,10534,79.97045393999693,37.490662671779255,2.133076564693372,drbl-war-r1-v1
2024-25,1630188,Jalen Smith,W0,0.5442097786140313,4157,22.62280049698528,37.490662671779255,0.6034249299630113,drbl-war-r1-v1
2024-25,1630191,Isaiah Stewart,W0,-0.22366910751044813,6066,-13.567768061583784,37.490662671779255,-0.36189725906863723,drbl-war-r1-v1
2024-25,1630192,Zeke Nnaji,W0,0.2073234859335522,2487,5.156135095167444,37.490662671779255,0.13753118050507748,drbl-war-r1-v1
2024-25,1630193,Immanuel Quickley,W0,1.0584828617645574,3787,40.084745975023786,37.490662671779255,1.069192783439307,drbl-war-r1-v1
2024-25,1630194,Paul Reed,W0,1.0524593792105963,1827,19.228432858177595,37.490662671779255,0.5128859157950179,drbl-war-r1-v1
2024-25,1630198,Isaiah Joe,W0,1.279853806512311,6664,85.28945766598041,37.490662671779255,2.2749519903840283,drbl-war-r1-v1
2024-25,1630200,Tre Jones,W0,0.7829258113184632,3663,28.678572468595306,37.490662671779255,0.7649524021399289,drbl-war-r1-v1
2024-25,1630201,Malachi Flynn,W0,0.515953028141312,141,0.7274937696792501,37.490662671779255,0.019404665530942035,drbl-war-r1-v1
2024-25,1630202,Payton Pritchard,W0,1.6565274489064752,9025,149.5016022638094,37.490662671779255,3.9877023133108107,drbl-war-r1-v1
2024-25,1630205,Lamar Stevens,W0,0.03849156877195653,640,0.2463460401405218,37.490662671779255,0.006570863852080067,drbl-war-r1-v1
2024-25,1630208,Nick Richards,W0,-0.7642778606331796,5185,-39.62780707383036,37.490662671779255,-1.0570047113000172,drbl-war-r1-v1
2024-25,1630214,Xavier Tillman,W0,-3.9823423845006043,926,-36.876490480475596,37.490662671779255,-0.9836179958545792,drbl-war-r1-v1
2024-25,1630215,Jared Butler,W0,0.7147596035618698,4371,31.242142271689332,37.490662671779255,0.833331289585515,drbl-war-r1-v1
2024-25,1630217,Desmond Bane,W0,0.6534603705559645,9508,62.1310120324611,37.490662671779255,1.6572396326093655,drbl-war-r1-v1
2024-25,1630222,Mason Jones,W0,1.6020359156598536,171,2.7394814157783496,37.490662671779255,0.07307103210636147,drbl-war-r1-v1
2024-25,1630224,Jalen Green,W0,0.25285052956807585,10969,27.735174588322238,37.490662671779255,0.7397888597258546,drbl-war-r1-v1
2024-25,1630227,Daishen Nix,W0,-10.419140868916394,57,-5.938910295282344,37.490662671779255,-0.1584103846676683,drbl-war-r1-v1
2024-25,1630228,Jonathan Kuminga,W0,0.036975908296834246,4641,1.7160519040560773,37.490662671779255,0.04577278132103595,drbl-war-r1-v1
