playerId,rawAbilityRate,N,legacy_drblP,legacy_fusedRateRaw,legacy_posteriorAbilityRate,legacy_drbl100,researchReliability,researchDRBL100,diff_research_minus_legacy
1627734,0.5931,10119,0.58,0.39,0.3824,0.3824,0.8634695793156413,0.5121238074921068,0.12972380749210682
1630529,0.4559,2686,0.42,2.2956,2.1365,2.1365,0.626691553896407,0.28570867942137196,-1.850791320578628
1630551,1.1111,5479,1.07,0.93,0.8972,0.8972,0.7739793756180251,0.8599684842491877,-0.037231515750812294
1630183,0.7592,10534,0.75,0.35,0.3435,0.3435,0.8681391132355365,0.6590912147684193,0.3155912147684192
1629660,1.8019,5795,1.74,0.86,0.8313,0.8313,0.7836375929682218,1.4120365787694389,0.5807365787694388
1630168,0.7473,8921,0.73,0.46,0.4499,0.4499,0.8479232012166144,0.6336530082691759,0.1837530082691759
1628384,1.0764,10928,1.06,0.31,0.3044,0.3044,0.8722860791826309,0.9389287356321839,0.6345287356321839
1629008,0.4308,10812,0.42,0.31,0.3044,0.3044,0.8710924911376088,0.37526664518208186,0.07086664518208186
1628970,0.6839,8345,0.67,0.48,0.4688,0.4688,0.8391151332327803,0.5738708396178984,0.10507083961789843
203507,1.5068,9335,1.48,0.4,0.3916,0.3916,0.8536808413351623,1.2863262917238225,0.8947262917238226
1629661,1.0392,7215,1.01,0.58,0.5644,0.5644,0.8184912081678957,0.8505760635280771,0.2861760635280771
1630583,0.4475,7119,0.44,0.59,0.5739,0.5739,0.8164927170547082,0.36538049088198193,-0.20851950911801803
1630530,0.8141,7827,0.79,0.5,0.4875,0.4875,0.830274742760157,0.6759266680810438,0.18842666808104386
1630541,0.6486,6827,0.63,0.59,0.5732,0.5732,0.8101340927969621,0.5254529725881096,-0.04774702741189041
1629048,1.0343,5644,1,0.75,0.7243,0.7243,0.7791275538376587,0.8058516289342904,0.08155162893429035
203084,1.1506,9064,1.13,0.36,0.3522,0.3522,0.8499624906226556,0.9779668417104276,0.6257668417104276
1628436,1.3802,5296,1.33,0.81,0.7805,0.7805,0.7679814385150812,1.059967981438515,0.27946798143851503
1631105,0.6982,8369,0.68,0.4,0.3907,0.3907,0.8395024576186177,0.586140615909319,0.195440615909319
203076,0.6092,6970,0.59,0.53,0.5152,0.5152,0.8133022170361727,0.49546371061843636,-0.019736289381563632
1630162,0.8152,11610,0.8,0.21,0.2064,0.2064,0.8788796366389099,0.7164626797880393,0.5100626797880393
1642377,0.2628,8654,0.26,0.37,0.3616,0.3616,0.8439633313828749,0.22179356348741952,-0.13980643651258046
1631109,1.2984,4827,1.25,0.87,0.8354,0.8354,0.7510502567294227,0.9751636533374825,0.13976365333748242
1627884,0.8821,7733,0.86,0.43,0.4192,0.4192,0.8285653059037823,0.7308774563377264,0.31167745633772637
201142,0.7265,9248,0.71,0.31,0.3034,0.3034,0.8525073746312685,0.6193466076696166,0.3159466076696166
1641709,0.9746,5515,0.94,0.7,0.6755,0.6755,0.77512297962052,0.7554348559381588,0.07993485593815886
1628401,0.4988,10451,0.49,0.24,0.2355,0.2355,0.8672309351921003,0.43257479047381964,0.19707479047381965
203552,1.3126,4319,1.25,0.96,0.9175,0.9175,0.7296840682547727,0.9577833079912147,0.04028330799121471
1628449,2.0391,3459,1.93,1.27,1.2006,1.2006,0.6837319628385057,1.394197845423997,0.19359784542399705
1630178,0.5813,7776,0.57,0.38,0.3705,0.3705,0.8293515358361775,0.48210204778157,0.11160204778157001
1629655,1.5596,5145,1.5,0.71,0.6834,0.6834,0.7627872498146775,1.189642994810971,0.506242994810971
1629060,1.0483,7480,1.02,0.4,0.3896,0.3896,0.8237885462555066,0.8635775330396476,0.47397753303964757
1627827,0.291,7259,0.28,0.42,0.4087,0.4087,0.8193927079805847,0.23844327802235013,-0.17025672197764988
1630534,1.0336,7355,1.01,0.41,0.3991,0.3991,0.8213288665549973,0.8489255164712453,0.44982551647124525
201939,1.1632,9434,1.14,0.26,0.2546,0.2546,0.8549936559724488,0.9945286206271524,0.7399286206271525
1630198,1.2799,6664,1.24,0.48,0.466,0.466,0.8063891577928364,1.0320974830590512,0.5660974830590513
202681,1.0784,7454,1.05,0.38,0.3701,0.3701,0.823282527059863,0.8878278771813564,0.5177278771813564
1630174,1.9777,4464,1.89,0.82,0.7848,0.7848,0.7361477572559367,1.4558794195250662,0.6710794195250661
1642419,0.9463,4336,0.9,0.83,0.7934,0.7934,0.7304582210242587,0.6912326145552561,-0.10216738544474391
1629012,0.5341,7276,0.52,0.37,0.3601,0.3601,0.8197386210004507,0.4378223974763407,0.07772239747634074
1629599,0.4438,7136,0.43,0.38,0.3696,0.3696,0.8168498168498168,0.3625179487179487,-0.007082051282051305
1628381,1.3288,5113,1.28,0.63,0.6063,0.6063,0.7616564874124833,1.0120891404737078,0.40578914047370784
1631117,0.5495,7243,0.53,0.36,0.3503,0.3503,0.8190659278525387,0.45007672735497,0.09977672735497001
1630215,0.7148,4371,0.68,0.76,0.7267,0.7267,0.7320381845587004,0.5232608943225591,-0.20343910567744095
1629637,0.9998,4526,0.96,0.7,0.6704,0.6704,0.7388181521384264,0.7386703885079987,0.06827038850799871
1627936,1.4982,4268,1.43,0.76,0.726,0.726,0.7273346966598501,1.0896928425357872,0.36369284253578726
1630573,1.1216,6035,1.09,0.44,0.4259,0.4259,0.7904387688277669,0.8865561231172233,0.4606561231172233
1641717,0.7636,7701,0.74,0.28,0.2729,0.2729,0.8279754865068272,0.6322420814966132,0.35934208149661323
1629006,2.081,2524,1.93,1.41,1.3065,1.3065,0.612027158098933,1.2736285160038796,-0.03287148399612039
1631108,-0.2143,8740,-0.21,0.2,0.1955,0.1955,0.8452611218568665,-0.18113945841392648,-0.3766394584139265
1629018,0.818,7728,0.8,0.25,0.2437,0.2437,0.8284734133790738,0.6776912521440823,0.4339912521440823
1628973,0.5316,9338,0.52,0.16,0.1566,0.1566,0.8537209727555312,0.4538380691168403,0.29723806911684036
1629634,1.225,5288,1.18,0.48,0.4625,0.4625,0.7677119628339141,0.9404471544715448,0.4779471544715448
1628404,0.0585,11694,0.06,0.07,0.0688,0.0688,0.8796449526102,0.051459229727696704,-0.017340770272303296
1626220,0.195,7432,0.19,0.26,0.2532,0.2532,0.8228520814880426,0.16045615589016832,-0.09274384410983166
204001,1.3021,5035,1.25,0.51,0.4905,0.4905,0.758854559155991,0.9881045214770159,0.4976045214770159
203932,0.9402,5970,0.91,0.38,0.3677,0.3677,0.7886393659180978,0.7414787318361956,0.3737787318361956
1629627,2.0876,3647,1.98,0.8,0.7584,0.7584,0.6950638460072422,1.451015284924719,0.6926152849247191
1629026,0.5963,4632,0.57,0.56,0.5368,0.5368,0.7432605905006419,0.44320629011553275,-0.0935937098844673
1629130,0.5663,7165,0.55,0.26,0.2529,0.2529,0.8174557900741586,0.46292521391899605,0.21002521391899603
1628415,0.809,9518,0.79,0.13,0.1273,0.1273,0.8560892246806979,0.6925761827666846,0.5652761827666847
1630167,0.7606,6381,0.74,0.32,0.3103,0.3103,0.7995238691893246,0.6081178549054004,0.29781785490540036
1629029,0.8165,7368,0.79,0.24,0.2337,0.2337,0.8215878679750223,0.6708264942016057,0.43712649420160565
1631217,0.8369,4891,0.8,0.5,0.4804,0.4804,0.753504852873209,0.6306082113695886,0.15020821136958856
1630182,-0.0145,7785,-0.01,0.21,0.2047,0.2047,0.8295151838039425,-0.012027970165157166,-0.21672797016515716
1631133,1.8049,3140,1.7,0.93,0.8743,0.8743,0.6624472573839663,1.1956510548523207,0.32135105485232074
1629639,0.6898,10901,0.68,0.07,0.0687,0.0687,0.8720102391808655,0.601512662986961,0.5328126629869611
1630572,1.922,2680,1.79,1.12,1.0422,1.0422,0.6261682242990654,1.2034953271028037,0.1612953271028037
1629640,0.6356,7505,0.62,0.21,0.2045,0.2045,0.8242723778143877,0.5239075233388248,0.31940752333882483
1629656,0.2307,8263,0.23,0.16,0.1562,0.1562,0.8377775524688229,0.19327528135455743,0.03707528135455743
1630598,0.3632,7221,0.35,0.21,0.2043,0.2043,0.8186146695386011,0.29732084797641994,0.09302084797641993
1628379,0.2911,6333,0.28,0.27,0.2617,0.2617,0.7983108533972015,0.2323882894239254,-0.029311710576074596
1630577,0.2792,7917,0.27,0.16,0.1561,0.1561,0.8318797940527477,0.23226083849952717,0.07616083849952718
202699,0.5639,9425,0.55,0.09,0.0881,0.0881,0.854875283446712,0.4820641723356009,0.3939641723356009
203952,0.4804,7631,0.47,0.17,0.1657,0.1657,0.8266709998916694,0.397132748347958,0.231432748347958
1641708,0.7403,9080,0.72,0.1,0.0978,0.0978,0.850187265917603,0.6293936329588015,0.5315936329588015
203081,0.7697,8516,0.75,0.12,0.1172,0.1172,0.8418347172795572,0.6479601818900752,0.5307601818900752
1627751,1.0462,7060,1.02,0.19,0.1848,0.1848,0.815242494226328,0.8529066974595844,0.6681066974595844
1628418,0.0755,3895,0.07,0.56,0.5326,0.5326,0.7088262056414922,0.05351637852593266,-0.4790836214740673
1627777,-0.2891,7167,-0.28,0.17,0.1654,0.1654,0.8174974335576594,-0.23633850804151935,-0.40173850804151934
1630231,0.1849,3840,0.18,0.55,0.5228,0.5228,0.7058823529411765,0.13051764705882354,-0.3922823529411765
1626172,0.6589,4598,0.63,0.41,0.3929,0.3929,0.7418522103904486,0.48880642142626657,0.09590642142626654
1629023,0.0883,7641,0.09,0.13,0.1267,0.1267,0.8268585650903582,0.07301161129747863,-0.05368838870252138
1630527,0.2554,4038,0.24,0.4823,0.4595,0.4595,0.7162114224902447,0.18292039730400853,-0.27657960269599147
1630631,0.0192,5672,0.02,0.26,0.2511,0.2511,0.7799779977997799,0.014975577557755774,-0.23612442244224421
1630241,0.5667,5801,0.55,0.24,0.232,0.232,0.7838129982434806,0.44418682610458043,0.21218682610458042
1630188,0.5442,4157,0.52,0.44,0.4198,0.4198,0.7220774709049852,0.39295455966649295,-0.026845440333507053
1630224,0.2529,10969,0.25,0,0,0,0.8727026811997772,0.22070650807542366,0.22070650807542366
1626166,0.305,4428,0.29,0.38,0.3636,0.3636,0.73457199734572,0.22404445919044458,-0.1395555408095554
1630171,0.7631,4345,0.73,0.39,0.3728,0.3728,0.7308662741799832,0.5577240538267452,0.18492405382674515
1642276,0.349,5710,0.34,0.23,0.2222,0.2222,0.7811217510259918,0.2726114911080711,0.05041149110807108
1628374,0.5565,6152,0.54,0.19,0.184,0.184,0.7936016511867905,0.4416393188854489,0.2576393188854489
1630559,0.2929,10582,0.29,0,0,0,0.8686586767361681,0.25443012641602364,0.25443012641602364
202692,1.2808,3377,1.21,0.57,0.5381,0.5381,0.6785211975085392,0.869049949768937,0.330949949768937
1629684,0.2298,1958,0.21,1.2207,1.1076,1.1076,0.5503091624508151,0.1264610455311973,-0.9811389544688026
1630166,0.7592,8956,0.74,0.04,0.0391,0.0391,0.8484274346343312,0.6441261083743842,0.6050261083743842
1629652,0.4646,8626,0.45,0.05,0.0489,0.0489,0.8435360844905144,0.391906864854293,0.343006864854293
1630217,0.6535,9508,0.64,0.02,0.0196,0.0196,0.855959668707238,0.55936964350018,0.5397696435001801
1641726,1.1322,3451,1.07,0.53,0.501,0.501,0.683231043357751,0.7735541872896458,0.27255418728964576
1630194,1.0525,1827,0.95,1.29,1.1627,1.1627,0.5331193463670849,0.5611081120513569,-0.6015918879486432
1626164,-0.1727,11430,-0.17,-0.03,-0.0295,-0.0295,0.8772064466615502,-0.15149355333844972,-0.12199355333844972
201572,0.3988,10423,0.39,-0.01,-0.0098,-0.0098,0.8669217333444232,0.34572838725775595,0.35552838725775593
1627750,0.4723,10017,0.46,0,0,0,0.8622708100197986,0.4072505035723509,0.4072505035723509
1628960,0.1689,6277,0.16,0.15,0.1454,0.1454,0.7968769836232068,0.13459252253395962,-0.010807477466040383
1628988,0.6644,3271,0.63,0.48,0.4523,0.4523,0.6715253541367275,0.44616144528844176,-0.0061385547115582195
1641740,1.9022,2157,1.74,0.86,0.787,0.787,0.5741282938514772,1.09210684056428,0.30510684056427995
1629638,-0.0528,8480,-0.05,0.01,0.0098,0.0098,0.8412698412698413,-0.04441904761904762,-0.054219047619047625
1631204,0.6753,3449,0.64,0.41,0.3875,0.3875,0.6831055654585066,0.46130118835412953,0.07380118835412952
1629731,0.1093,5213,0.11,0.17,0.1637,0.1637,0.7651548510201086,0.08363142521649787,-0.08006857478350214
1631207,-0.0721,4286,-0.07,0.26,0.2484,0.2484,0.7281685355079851,-0.05250095141012572,-0.30090095141012574
1641744,0.2151,6097,0.21,0.1,0.0968,0.0968,0.7921268026503833,0.17038647525009745,0.07358647525009746
1630643,1.296,3184,1.22,0.44,0.414,0.414,0.6655518394648829,0.8625551839464883,0.44855518394648836
1631260,0.4584,6755,0.45,0.04,0.0388,0.0388,0.8084979054458408,0.3706154398563734,0.3318154398563734
1630540,0.2766,6500,0.27,0.05,0.0485,0.0485,0.8024691358024691,0.22196296296296297,0.17346296296296299
203939,0.0787,2206,0.07,0.69,0.6326,0.6326,0.5796111403047819,0.045615396741986336,-0.5869846032580137
1629312,-0.0352,7260,-0.03,0.01,0.0097,0.0097,0.8194130925507901,-0.02884334085778781,-0.03854334085778781
1630548,0.4094,5273,0.39,0.11,0.106,0.106,0.7672050050923905,0.3140937290848247,0.2080937290848247
203484,0.4788,9099,0.47,-0.05,-0.0489,-0.0489,0.8504533133937752,0.4071970464529395,0.4560970464529395
1628371,0.2586,4369,0.25,0.18,0.1721,0.1721,0.7319484000670129,0.18928185625732954,0.017181856257329542
1641764,0.5095,6993,0.5,0.01,0.0097,0.0097,0.8138019318049575,0.41463208425462583,0.40493208425462585
1630228,0.037,4641,0.04,0.15,0.1438,0.1438,0.7436308283928857,0.027514340650536772,-0.11628565934946324
1642272,0.8158,2392,0.75,0.5426,0.5007,0.5007,0.5991983967935872,0.48882605210420843,-0.011873947895791603
1630570,-0.3031,3596,-0.29,0.26,0.2463,0.2463,0.6920708237105466,-0.20976666666666666,-0.4560666666666666
1627780,1.4066,3791,1.34,0.23,0.2185,0.2185,0.7032090521239103,0.9891338527174922,0.7706338527174922
1627747,0.2541,6779,0.25,0.01,0.0097,0.0097,0.809046425587779,0.20557869674185464,0.19587869674185465
1642024,0.9317,999,0.78,1.8276,1.5228,1.5228,0.3843786071565987,0.358125548287803,-1.164674451712197
203991,-0.0012,4846,0,0.11,0.1056,0.1056,0.751784052125349,-0.0009021408625504187,-0.10650214086255042
1627832,0.4368,8397,0.43,-0.05,-0.0488,-0.0488,0.8399519855956787,0.3668910273081925,0.4156910273081925
1629674,0.1357,3323,0.13,0.28,0.2641,0.2641,0.674994921795653,0.0915968108876701,-0.1725031891123299
201950,0.028,7860,0.03,-0.04,-0.039,-0.039,0.8308668076109936,0.02326427061310782,0.062264270613107825
1631110,0.0351,5657,0.03,0.04,0.0386,0.0386,0.7795232189610032,0.027361264985531212,-0.01123873501446879
1628368,0.034,9335,0.03,-0.08,-0.0783,-0.0783,0.8536808413351623,0.02902514860539552,0.10732514860539552
1642271,0.1047,6432,0.1,0,0,0,0.8007968127490039,0.08384342629482071,0.08384342629482071
1641787,0.3473,2656,0.32,0.37,0.3441,0.3441,0.6240601503759399,0.21673609022556392,-0.1273639097744361
1630533,-0.1248,6216,-0.12,0,0,0,0.7952917093142272,-0.09925240532241555,-0.09925240532241555
201143,0.2436,6682,0.24,-0.02,-0.0194,-0.0194,0.8068099492876117,0.19653890364646223,0.21593890364646223
1629673,0.4191,8417,0.41,-0.07,-0.0684,-0.0684,0.8402715383847459,0.35215780173704697,0.420557801737047
1630696,1.8654,1092,1.58,1.3691,1.1571,1.1571,0.40564635958395245,0.7566927191679049,-0.4004072808320951
1626158,1.3308,2259,1.22,0.46,0.4226,0.4226,0.5853848147188391,0.7790301114278311,0.3564301114278311
1641824,0.0973,6630,0.09,-0.03,-0.0291,-0.0291,0.8055893074119077,0.07838383961117862,0.10748383961117862
1627752,-0.1132,8916,-0.11,-0.09,-0.088,-0.088,0.8478508938759984,-0.09597672118676302,-0.007976721186763028
1630539,2.8355,1881,2.56,0.59,0.5333,0.5333,0.5403619649525998,1.5321963516230968,0.9988963516230968
1630264,1.2355,1626,1.1,0.72,0.6411,0.6411,0.5040297582145071,0.6227287662740236,-0.018371233725976377
1630625,-0.8123,4609,-0.78,0.05,0.0479,0.0479,0.742309550652279,-0.6029780479948462,-0.6508780479948462
201145,1.2011,1626,1.07,0.67,0.5966,0.5966,0.5040297582145071,0.6053901425914445,0.008790142591444505
1630549,0.7552,3558,0.72,0.14,0.1325,0.1325,0.6898022489336952,0.5209386583947266,0.38843865839472663
203937,0.2424,4127,0.23,0.08,0.0763,0.0763,0.7206216169023921,0.17467867993713984,0.09837867993713983
1628998,-0.1075,4817,-0.1,0.03,0.0288,0.0288,0.7506623032569737,-0.08069619760012467,-0.10949619760012466
1631230,0.787,1602,0.7,0.67,0.5956,0.5956,0.5003123048094941,0.39374578388507186,-0.20185421611492815
1641796,0.0329,3071,0.03,0.2,0.1878,0.1878,0.6574609291372298,0.02163046456861486,-0.16616953543138513
1629726,0.4307,3507,0.41,0.14,0.1324,0.1324,0.6867045232034462,0.2957636381437243,0.16336363814372432
203903,-0.1304,4009,-0.12,0.08,0.0762,0.0762,0.714744161169549,-0.09320263861650918,-0.16940263861650917
1629750,-0.2167,5154,-0.21,0,0,0,0.7631033461652355,-0.16536449511400653,-0.16536449511400653
1629057,1.1774,1456,1.04,0.7331,0.6446,0.6446,0.47643979057591623,0.5609602094240838,-0.0836397905759162
1631131,2.2036,1093,1.86,1.1,0.9299,0.9299,0.4058670627552915,0.8943686594875603,-0.03553134051243967
1630591,-0.4138,4056,-0.39,0.0585,0.0557,0.0557,0.7171145685997171,-0.29674200848656296,-0.35244200848656293
1631096,0.4821,3696,0.46,0.09,0.0854,0.0854,0.6978851963746223,0.3364504531722054,0.2510504531722054
1630557,0.0922,6614,0.09,-0.07,-0.0679,-0.0679,0.8052106160214269,0.07424041879717556,0.14214041879717557
1631221,0.7776,1847,0.7,0.46,0.4151,0.4151,0.5358282564548883,0.4166600522193211,0.0015600522193210953
1629680,2.0422,1316,1.77,0.7778,0.6752,0.6752,0.4513031550068587,0.9216513031550068,0.24645130315500674
1630531,-0.0493,1472,-0.04,0.63,0.5546,0.5546,0.4791666666666667,-0.023622916666666667,-0.5782229166666667
1629014,0.2504,9310,0.25,-0.13,-0.1273,-0.1273,0.8533455545371219,0.21367772685609535,0.34097772685609534
1628978,0.4146,6658,0.4,-0.08,-0.0777,-0.0777,0.8062484863162993,0.3342706224267377,0.4119706224267377
1628366,0.3799,3363,0.36,0.1,0.0944,0.0944,0.6776143461615958,0.25742569010679023,0.16302569010679024
1631255,0.687,3253,0.65,0.11,0.1036,0.1036,0.670307026581496,0.4605009272614878,0.3569009272614878
1641711,-0.209,6624,-0.2,-0.09,-0.0874,-0.0874,0.8054474708171206,-0.1683385214007782,-0.0809385214007782
1641774,0.6772,2122,0.62,0.29,0.265,0.265,0.570123589468028,0.38608769478774857,0.12108769478774856
1630170,0.1977,7989,0.19,-0.12,-0.1171,-0.1171,0.8331421420377516,0.1647122014808635,0.2818122014808635
1631095,0.0842,6903,0.08,-0.1,-0.0972,-0.0972,0.8118311184287899,0.0683561801717041,0.1655561801717041
1629021,1.5326,2282,1.41,0.2411,0.2216,0.2216,0.5878413189077795,0.9009256053580628,0.6793256053580627
1641730,-0.3566,4216,-0.34,0,0,0,0.7248968363136176,-0.258498211829436,-0.258498211829436
203114,0.4339,3552,0.41,0.05,0.0473,0.0473,0.6894409937888198,0.2991484472049689,0.2518484472049689
1629622,-0.0531,5381,-0.05,-0.06,-0.0578,-0.0578,0.7708064747170893,-0.04092982380747744,0.016870176192522554
1629011,1.0062,1139,0.86,0.795,0.6762,0.6762,0.4158451989777291,0.418423439211391,-0.257776560788609
1628470,0.024,1265,0.02,0.67,0.5785,0.5785,0.44153577661431065,0.010596858638743456,-0.5679031413612565
1641741,-0.9109,5086,-0.88,-0.05,-0.0481,-0.0481,0.7606939874364343,-0.6929161531558481,-0.6448161531558481
1630163,-0.036,6267,-0.03,-0.09,-0.0872,-0.0872,0.7966187873395195,-0.0286782763442227,0.0585217236557773
1641810,0.8799,2711,0.82,0.14,0.1304,0.1304,0.6288564138250986,0.5533307585247043,0.4229307585247043
1627741,0.4482,7528,0.44,-0.12,-0.1169,-0.1169,0.8247151621384751,0.36963733567046453,0.48653733567046453
1631218,0.1249,4137,0.12,-0.01,-0.0095,-0.0095,0.7211085933414677,0.09006646330834932,0.09956646330834931
1631209,-0.167,1127,-0.14,0.7462,0.6338,0.6338,0.4132746607994133,-0.06901686835350201,-0.7028168683535021
1626162,0.1953,8388,0.19,-0.14,-0.1367,-0.1367,0.8398077693231878,0.1640144573488186,0.3007144573488186
201144,0.3099,7101,0.3,-0.12,-0.1167,-0.1167,0.8161130904493736,0.2529134467302609,0.36961344673026086
1630639,-0.0873,2076,-0.08,0.23,0.2098,0.2098,0.5647442872687704,-0.049302176278563654,-0.25910217627856363
203926,1.5189,1386,1.33,0.49,0.4282,0.4282,0.46416610850636303,0.7050219022103148,0.2768219022103148
1642366,0.6729,2699,0.63,0.09,0.0838,0.0838,0.6278204233542685,0.42246036287508726,0.3386603628750873
1641727,0.9903,1034,0.83,0.73,0.6117,0.6117,0.3925588458618071,0.3887510250569476,-0.22294897494305244
203944,-0.5376,8998,-0.53,-0.16,-0.1565,-0.1565,0.8490281185129269,-0.4564375165125495,-0.2999375165125495
1642261,0.2525,5956,0.24,-0.11,-0.1064,-0.1064,0.7882477501323452,0.19903255690841715,0.30543255690841714
1631107,0.3565,4572,0.34,-0.0719,-0.0689,-0.0689,0.7407647440051847,0.2640826312378483,0.3329826312378483
1628380,0.0361,4039,0.03,-0.05,-0.0476,-0.0476,0.7162617485369747,0.025857049122184787,0.07345704912218479
1631157,0.3751,3402,0.35,-0.02,-0.0189,-0.0189,0.6801279488204718,0.25511599360255893,0.2740159936025589
1629626,0.6217,1903,0.56,0.17,0.1538,0.1538,0.543248644019412,0.33773768198686843,0.18393768198686844
1642382,-0.5201,1026,-0.44,0.6,0.5021,0.5021,0.3907083015993907,-0.2032073876618431,-0.7053073876618431
1642349,0.2203,2348,0.2,0.08,0.0737,0.0737,0.5947315096251267,0.13101935157041542,0.057319351570415414
1626167,0.4392,8645,0.43,-0.17,-0.1662,-0.1662,0.8438262567105905,0.37060849194729134,0.5368084919472913
1630560,-0.2678,3125,-0.25,-0.01,-0.0094,-0.0094,0.6613756613756614,-0.17711640211640212,-0.16771640211640212
1628975,0.0923,1366,0.08,0.35,0.3053,0.3053,0.4605529332434255,0.04250903573836817,-0.26279096426163184
1641989,0.285,586,0.21,1.3311,0.9924,0.9924,0.26806953339432754,0.07639981701738334,-0.9160001829826167
1628420,0.76,2343,0.7,0.06,0.0553,0.0553,0.5942176008115648,0.4516053766167893,0.3963053766167893
1630249,0.7054,4749,0.68,-0.11,-0.1056,-0.1056,0.7479918097338164,0.5276334225862341,0.6332334225862342
1628963,0.4739,1170,0.4,0.41,0.3501,0.3501,0.4223826714801444,0.20016714801444044,-0.14993285198555958
1631466,-1.8368,640,-1.4,1.06,0.8076,0.8076,0.2857142857142857,-0.5247999999999999,-1.3323999999999998
1630169,0.8411,9847,0.82,-0.19,-0.1862,-0.1862,0.8602253865641653,0.7235355726391194,0.9097355726391194
1641767,-0.2392,5035,-0.23,-0.13,-0.125,-0.125,0.758854559155991,-0.18151801055011305,-0.056518010550113046
1631116,4.6818,429,3.19,1.79,1.2208,1.2208,0.2114342040413997,0.9898926564810251,-0.23090734351897502
1642258,-0.3183,7854,-0.31,-0.18,-0.1755,-0.1755,0.8307594668923207,-0.26443073831182573,-0.08893073831182574
1631243,0.1148,2242,0.11,0.02,0.0184,0.0184,0.5835502342529932,0.06699156689224363,0.04859156689224363
1641763,0.2278,4675,0.22,-0.13,-0.1247,-0.1247,0.7450199203187251,0.16971553784860557,0.2944155378486056
1629001,1.4776,527,1.07,1.2134,0.8796,0.8796,0.24776680771039022,0.3661002350728726,-0.5134997649271275
1631111,0.2893,2039,0.26,0.04,0.0364,0.0364,0.5603187688925529,0.16210021984061557,0.12570021984061558
1630205,0.0385,640,0.03,0.8718,0.6642,0.6642,0.2857142857142857,0.011,-0.6532
1627739,0.2486,7311,0.24,-0.18,-0.1752,-0.1752,0.8204466389855235,0.20396303445180114,0.3791630344518011
1630692,-0.2155,2216,-0.2,0,0,0,0.5807127882599581,-0.12514360587002096,-0.12514360587002096
