playerId,player,WAR_current,WAR_posterior_direct,WAR_raw_direct,WAR_half_exposure,WAR_ppw30,WAR_no_calibration,ratio_current_over_posterior_direct,ratio_current_over_raw_direct,ratio_current_over_half_exposure,ratio_current_over_no_calibration,abilityTransformFactor,DIAGNOSTIC_COUNTERFACTUAL
201939,Stephen Curry,7.247882125850325,4.247912081762134,2.834516664206642,3.6239410629251627,9.3532193147878,0.6204160442804428,1.7062222537439458,2.557008119717281,2,11.682293184819878,5.835416607524311,true
1630198,Isaiah Joe,7.243210390365693,3.3645339519512274,2.2031282361623616,3.6216051951828465,9.34719055137668,0.8021390405904059,2.1528123935753616,3.2876935039345105,2,9.029868917780645,5.835416607524311,true
202681,Kyrie Irving,7.0243957902463725,3.578746111157293,2.0763378302583027,3.5121978951231863,9.064815519794129,0.7125858966789668,1.9628091996654178,3.383069791380007,2,9.857612707441772,5.835416607524311,true
1630174,Aaron Nesmith,6.9970726039919295,2.6213898501311697,2.280412162361624,3.4985363019959648,9.029555598484823,0.90492363099631,2.669222436960992,3.068336820632316,2,7.7322244268151525,5.835416607524311,true
1642419,Jamison Battle,6.852646430547949,2.555856549768986,1.059856,3.4263232152739747,8.843177060373783,0.8886080000000001,2.6811545550814793,6.465639134512566,2,7.711664120228434,5.835416607524312,true
1629012,Collin Sexton,6.746983271594251,3.4744922878503552,1.0037926642066421,3.3734916357971256,8.706821269533533,0.6767753948339482,1.941861634054328,6.721490913591004,2,9.969309350038756,5.835416607524311,true
1629599,Amir Coffey,6.71934536043525,3.4251492442692535,0.8180331217712177,3.359672680217625,8.671155203228347,0.6812641771217712,1.9617671760369686,8.214026035873,2,9.863053990044472,5.835416607524311,true
1628381,John Collins,6.638672986791001,2.7667562645223303,1.7549476309963101,3.3193364933955003,8.567049425811243,0.8007410811808118,2.399442651279997,3.782832529892716,2,8.290661167279303,5.835416607524311,true
1631117,Walker Kessler,6.6093921151627955,3.4403991914153056,1.0280516420664207,3.3046960575813977,8.529263158138654,0.6553712287822878,1.9211119836485704,6.42904679562369,2,10.084959218370592,5.835416607524311,true
1630215,Jared Butler,6.468512927568475,2.5011803032841873,0.8070382140221403,3.2342564637842375,8.347461920814556,0.8204737970479705,2.5861841783556994,8.015125944694136,2,7.88387508637315,5.83541660752431,true
1629637,Jaxson Hayes,6.313811166867015,2.5240555775494538,1.1688436752767528,3.1569055834335074,8.147822982004577,0.783749549815498,2.5014548899105247,5.401758421948139,2,8.05590404275619,5.835416607524311,true
1627936,Alex Caruso,6.311583071302267,2.4414697809995456,1.6516687527675276,3.1557915356511335,8.144947677728164,0.8003681180811808,2.5851571542770784,3.821337093607063,2,7.88585018408003,5.835416607524312,true
1630573,Sam Hauser,6.194767376099363,2.984453016110662,1.7484129889298892,3.0973836880496814,7.994199804394893,0.6639168081180812,2.07567930962853,3.5430801620221613,2,9.330637966010931,5.835416607524311,true
1641717,Cason Wallace,6.128887675890675,3.5039843933973613,1.5189441033210331,3.0644438379453374,7.909183619839871,0.5428494575645756,1.7491195701212252,4.034965909864899,2,11.290216081981812,5.835416607524311,true
1629006,Josh Okogie,5.941002937081493,1.8222910654098061,1.356719852398524,2.9705014685407467,7.6667228378527845,0.8517801476014759,3.2601833207942827,4.378945975160963,2,6.974807940535757,5.835416607524311,true
1631108,Max Christie,5.9361277156671886,3.801997860927338,-0.4837960885608856,2.9680638578335943,7.660431480694324,0.44135387453874536,1.5613180051130588,-12.269896049232173,2,13.449814441690306,5.835416607524311,true
1629018,Gary Trent Jr.,5.8102413713711,3.457981555492326,1.632860811808118,2.90512068568555,7.497978150674133,0.48646476752767526,1.680240706357346,3.558320053585729,2,11.943807155655012,5.835416607524311,true
1628973,Jalen Brunson,5.794758654538473,3.968306608335515,1.2822348929889298,2.8973793272692365,7.477998073237744,0.37772382287822875,1.4602598101584328,4.519264517151541,2,15.341258092705996,5.835416607524311,true
1629634,Brandon Clarke,5.719716359742453,2.6650355929839478,1.6732324723247234,2.8598581798712264,7.381157778524784,0.6317306273062732,2.1462063676749192,3.4183632306607725,2,9.054043151479883,5.835416607524311,true
1628404,Josh Hart,5.709192067459818,4.704312132149106,0.17670453874538747,2.854596033729909,7.367576429912432,0.20781661992619926,1.2136082613318528,32.30925537054914,2,27.472259290365184,5.835416607524311,true
1626220,Royce O'Neale,5.6941175283290795,3.343770182168612,0.37434243542435425,2.8470587641645397,7.348123096081812,0.4860692546125461,1.7029033749670388,15.2109859569467,2,11.714621886274118,5.835416607524311,true
204001,Kristaps Porziņģis,5.658560849169154,2.573944660536634,1.6934507195571957,2.829280424584577,7.302238048213527,0.6379214944649446,2.198400352550477,3.341438155725463,2,8.870309118389654,5.835416607524311,true
203932,Aaron Gordon,5.604328080653618,2.862560683145951,1.4498508487084871,2.802164040326809,7.232251951700621,0.5670178228782289,1.957802366828593,3.865451460504298,2,9.883865823133371,5.835416607524312,true
1629627,Zion Williamson,5.571346026060155,2.116754252077373,1.9665808265682656,2.7856730130300775,7.189689395534772,0.7144351881918819,2.632023070506395,2.833011463750665,2,7.79825254710692,5.835416607524311,true
1629026,Kenrich Williams,5.5289098644438175,2.423322830841777,0.7134476457564577,2.7644549322219087,7.134926539353688,0.6422584206642067,2.2815407811444044,7.749566344958078,2,8.608543985652949,5.835416607524311,true
1629130,Duncan Robinson,5.486312270656604,3.2230875874296094,1.0480729335793357,2.743156135328302,7.079955358799713,0.46805164206642075,1.7021914924229224,5.234666495889723,2,11.721596032512256,5.835416607524311,true
1628415,Dillon Brooks,5.486106071581203,3.9727652363240793,1.988945904059041,2.7430530357906013,7.079689263802409,0.3129701033210332,1.3809288355174463,2.7582982827160643,2,17.529169762115448,5.835416607524311,true
1630167,Obi Toppin,5.438074649820157,2.9650231116411203,1.2536428118081182,2.7190373249100785,7.01770585762506,0.5114453911439115,1.8340749616653813,4.33781823546443,2,10.632757170139364,5.835416607524311,true
1629029,Luka Dončić,5.428519854944671,3.277863723869439,1.55394110701107,2.7142599274723356,7.005375622333362,0.44477163099630995,1.6561151750800776,3.493388411216024,2,12.205184586041435,5.835416607524311,true
1631217,Moussa Diabaté,5.4222677120729195,2.4875704393265936,1.0573042546125462,2.7111338560364597,6.997307380817911,0.6069171512915129,2.179744390892816,5.128389192058944,2,8.934115143285034,5.835416607524311,true
1630182,Josh Green,5.395456556709658,3.405062315486983,-0.029157841328413283,2.697728278354829,6.962708223182464,0.4116282841328413,1.5845397401891643,-185.04307283721917,2,13.107594314312056,5.835416607524311,true
1631133,Jabari Walker,5.345373393856247,1.9164895494175775,1.463900442804428,2.6726866969281233,6.8980770939763945,0.7091185977859777,2.7891482087552784,3.651459646815866,2,7.538052746812259,5.835416607524311,true
1629639,Tyler Herro,5.320394064050989,4.385019138614325,1.9423088044280443,2.6601970320254944,6.865841863608657,0.19344246863468634,1.2133114807184728,2.7392112170431604,2,27.50375396675942,5.835416607524311,true
1630572,Sandro Mamukelashvili,5.240537442889246,1.7519588637871037,1.3305062730627306,2.620268721444623,6.762788795347551,0.7214639114391144,2.9912445726956696,3.938754404235842,2,7.263755483536066,5.835416607524311,true
1629640,Keldon Johnson,5.1991378536716875,3.282206080723302,1.232149298892989,2.5995689268358437,6.709363611166797,0.39643570110701104,1.5840376033079402,4.219568081841053,2,13.114706468548526,5.83541660752431,true
1629656,Quentin Grimes,5.122678241692922,3.5106173982336557,0.49239552398523984,2.561339120846461,6.610694302375152,0.33338613284132845,1.4591958224414783,10.403584094819028,2,15.365600836586102,5.835416607524311,true
1630598,Aaron Wiggins,5.000218148261554,3.1576296388103886,0.6774417121771219,2.500109074130777,6.452662467518482,0.381060963099631,1.5835353477823784,7.381030808085541,2,13.12183254770763,5.83541660752431,true
1628379,Luke Kennard,4.933244145942185,2.8632178730827924,0.47619018819188197,2.4666220729710924,6.366234112144438,0.42809677859778594,1.7229719723112162,10.359818972066519,2,11.523665658267344,5.835416607524311,true
1630577,Julian Champagnie,4.906980895285855,3.3634113728138977,0.570958848708487,2.4534904476429276,6.3323420124879375,0.31922161992619924,1.458929744648088,8.594281192743543,2,15.371706015464424,5.835416607524311,true
202699,Tobias Harris,4.875613313131443,3.8385150326505286,1.3728155904059038,2.4378066565657215,6.291862894564862,0.21447961254612544,1.2701821594182447,3.5515427907471957,2,22.73229261864181,5.835416607524311,true
203952,Andrew Wiggins,4.840138631264659,3.260831454632641,0.9469198081180811,2.4200693156323294,6.246083662251061,0.32661243173431737,1.4843265279437572,5.111455679530038,2,14.819211276078633,5.835416607524311,true
1641708,Amen Thompson,4.829899822204839,3.720757313630626,1.736290332103321,2.4149499111024193,6.23287072294053,0.2293788929889299,1.2980959022806942,2.781735135479305,2,21.056426592999273,5.835416607524311,true
203081,Damian Lillard,4.778914990587503,3.5323184672123356,1.6931127822878231,2.3894574952937515,6.16707601166292,0.25780540221402215,1.3529117023128912,2.8225615213476694,2,18.536907875267076,5.835416607524311,true
1627751,Jakob Pöltl,4.681222450864215,3.0516663564042994,1.907867306273063,2.3406112254321076,6.041006115162869,0.3370042804428044,1.5339889437913456,2.4536415270980156,2,13.890691372564634,5.835416607524311,true
1628418,Thomas Bryant,4.624544082934658,2.0335210658095484,0.07595968634686347,2.312272041467329,5.967864030834725,0.5358427675276752,2.2741559754108662,60.88155843373377,2,8.630412432870635,5.835416607524311,true
1627777,Georges Niang,4.542595023494614,3.0620024843621594,-0.5351977084870849,2.271297511747307,5.86211072079543,0.3061975129151291,1.4835373409048276,-8.487695203957012,2,14.835505945973233,5.835416607524311,true
1630231,KJ Martin,4.502519600123106,1.9950859481348953,0.1833989667896679,2.251259800061553,5.810394341111247,0.5185558671586716,2.2568048280487782,24.550408756047382,2,8.682805239084088,5.835416607524311,true
1626172,Kevon Looney,4.4910158622323175,2.234628582988422,0.7825592398523986,2.2455079311161588,5.7955490412617054,0.46663761623616234,2.0097370526901503,5.7388829286321945,2,9.624204534679954,5.835416607524312,true
1629023,P.J. Washington,4.39730652189978,3.1881306809928094,0.17427683025830257,2.19865326094989,5.674619368737336,0.25006652767527676,1.37927423995381,25.231733417358797,2,17.584546651561023,5.835416607524311,true
1630527,Brandon Boston Jr.,4.349405934054998,2.03193403228025,0.26638879704797047,2.174702967027499,5.612804800613831,0.47927036900369,2.1405251671355026,16.327285464905533,2,9.075057035335957,5.835416607524311,true
1630631,Jose Alvarado,4.327718252940241,2.5488426379819384,0.02812977121771217,2.1638591264701206,5.584817364508597,0.36788466420664206,1.6979150413015447,153.84832743379206,2,11.763790867099987,5.835416607524311,true
1630241,Sam Merrill,4.2591370132371,2.5781920381019114,0.8491508081180812,2.12956850661855,5.496314907558354,0.3476318819188192,1.6519859460789879,5.015760419137272,2,12.251859610021947,5.835416607524311,true
1630188,Jalen Smith,4.228828462298892,2.0491867743057366,0.5843422804428045,2.114414231149446,5.45720244420476,0.4507660590405904,2.0636617976082814,7.236903102569197,2,9.381426080081365,5.835416607524311,true
1630224,Jalen Green,4.21772355683026,4.21772355683026,0.716546889298893,2.10886177841513,5.442871828100001,0,1,5.886179424987946,2,,,true
1626166,Cameron Payne,4.129413225768035,2.118496280991022,0.3488479704797048,2.0647066128840175,5.328909448491131,0.4158725313653136,1.9492190110602017,11.837286082214073,2,9.929516653122366,5.835416607524311,true
1630171,Isaac Okoro,4.112262979424326,2.0891118239728423,0.8564459963099631,2.056131489712163,5.3067774639237735,0.4184026568265683,1.9684264538812852,4.801543818456972,2,9.82848199534473,5.835416607524312,true
1642276,Kel'el Ware,4.1079784701273425,2.5232939712133096,0.5147428044280443,2.0539892350636713,5.301248406688143,0.3277245018450184,1.6280221476342875,7.98064282742508,2,12.53485304577567,5.835416607524311,true
1628374,Lauri Markkanen,4.071743203074542,2.657914492199908,0.8843216236162362,2.035871601537271,5.254487657300956,0.29239025830258303,1.5319316008937645,4.6043691506988775,2,13.92571430632568,5.835416607524311,true
1630559,Austin Reaves,4.068917009606874,4.068917009606874,0.8006005387453874,2.034458504803437,5.250840521921252,0,1,5.082331091087237,2,,,true
202692,Alec Burks,4.037517171164351,1.7678786200576255,1.1172262435424354,2.0187585855821757,5.210319778026378,0.4693780774907749,2.2838203513274826,3.6138760564399464,2,8.601844365523663,5.835416607524311,true
1629684,Grant Williams,4.02173600830154,1.3130523884796297,0.11622283394833947,2.01086800415077,5.189954563093892,0.5601758523985239,3.062890744944509,34.60366497420966,2,7.179416947520206,5.835416607524311,true
1630166,Deni Avdija,3.9715256290595025,3.534151098646457,1.7563013431734316,1.9857628145297512,5.125159264167263,0.09045229520295205,1.123756601855692,2.261300798121249,2,43.90740577835427,5.835416607524311,true
1629652,Luguentz Dort,3.952607165352104,3.4257644737793522,1.0351836605166052,1.976303582676052,5.100745437192477,0.10895497416974169,1.153788357490768,3.818266570571224,2,36.277436578474244,5.835416607524311,true
1630217,Desmond Bane,3.936846200351941,3.7040864453882656,1.6049574169741696,1.9684231001759704,5.080406287120838,0.04813644280442804,1.0628386400791132,2.4529287560626294,2,81.78515010647594,5.835416607524311,true
1641726,Dereck Lively II,3.9330078527970542,1.7735470168940892,1.0092455867158672,1.9665039263985271,5.075452990990485,0.44659250922509225,2.2175943548904073,3.8969780047245464,2,8.806703586724813,5.835416607524311,true
1630194,Paul Reed,3.9043984847367668,1.2512053386595794,0.496694557195572,1.9521992423683834,5.038533282684114,0.5487000110701107,3.120509770937808,7.860763578287856,2,7.115725179451251,5.835416607524311,true
1626164,Devin Booker,3.8867440454784252,4.307888312698227,-0.5098792250922509,1.9433720227392126,5.015750649165016,-0.08709575645756458,0.9022388147857948,-7.622871955167831,2,-44.62610124262659,5.835416607524311,true
201572,Brook Lopez,3.853815349417634,3.9813950152772457,1.0736843837638377,1.926907674708817,4.973256950915138,-0.026384420664206636,0.9679560391847409,3.589337246303193,2,-146.06405039037895,5.835416607524311,true
1627750,Jamal Murray,3.851667140921571,3.851667140921571,1.222037036900369,1.9258335704607854,4.970484738998789,0,1,3.1518415764968273,2,,,true
1628960,Grayson Allen,3.7892675023012288,2.6493348807426025,0.2738486014760147,1.8946337511506144,4.889959491064919,0.23574651660516607,1.4302712465096545,13.837089113756587,2,16.073482471206923,5.835416607524311,true
1628988,Aaron Holiday,3.4877569740148076,1.6398939350309854,0.5613567084870849,1.7438784870074038,4.500867333133395,0.38215177490774904,2.126818631077447,6.2130850514188705,2,9.126627698789958,5.835416607524311,true
1641740,Jaylen Clark,3.388130715038365,1.2678785059621085,1.059827225092251,1.6940653575191824,4.372302017978081,0.4384838745387454,2.672283423928966,3.196870805751806,2,7.726922041551569,5.835416607524311,true
1629638,Nickeil Alexander-Walker,3.3859335191888618,3.2821365733489394,-0.11565343173431733,1.6929667595944309,4.369466589048484,0.021465977859778596,1.0316248100955814,-29.276550366158904,2,157.73488360542754,5.835416607524311,true
1631204,Marcus Sasser,3.340677344047905,1.6714036550168894,0.6016150516605167,1.6703386720239526,4.311064572557059,0.3452181734317343,1.9987256423787993,5.552848677617535,2,9.677003127729348,5.83541660752431,true
1629731,Dean Wade,3.2907509407255,2.224893672035453,0.14717587822878228,1.64537547036275,4.246635737793383,0.220427184501845,1.479059867932899,22.359309014008982,2,14.92897052676348,5.835416607524311,true
1631207,Dalen Terry,3.252761775689244,1.9230227795917605,-0.07982081918819188,1.626380887844622,4.197611624818024,0.2749998819188192,1.6914837464274732,-40.75079420094995,2,11.828229717747549,5.835416607524311,true
