playerId,player,posteriorAbilityRate,warCalibrationInput,warCalibratedRate,replacementLevelUsed,aboveReplacementRate,exposureUsed,seasonalImpact,pointsPerWin,reconstructedWAR,displayedWAR,residual,rateCalibrationSlope,calibrationIntercept
1627826,Ivica Zubac,0.6676,0.6676,3.89572412718323,-1.4886147765794517,5.384338903762682,10739,578.2241548750744,38.714285714285715,14.935679277215945,14.935679277215945,0,5.835416607524311,0
201942,DeMar DeRozan,0.6094,0.6094,3.5561028806253154,-1.4886147765794517,5.044717657204767,11459,578.0741963390942,38.714285714285715,14.931805809496899,14.931805809496899,0,5.835416607524311,0
1631165,Keon Ellis,0.9171,0.9171,5.351660570760546,-1.4886147765794517,6.840275347339998,8023,548.795291117088,38.714285714285715,14.175524124795631,14.175524124795631,0,5.835416607524311,0
1631128,Christian Braun,0.5697,0.5697,3.3244368413066,-1.4886147765794517,4.813051617886051,11046,531.6496817116932,38.714285714285715,13.732648605099087,13.732648605099087,0,5.835416607524311,0
1631106,Tari Eason,1.2376,1.2376,7.221911593472088,-1.4886147765794517,8.71052637005154,5836,508.3463189562078,38.714285714285715,13.130716725806106,13.130716725806106,0,5.835416607524311,0
1628386,Jarrett Allen,0.6368,0.6368,3.7159932956714816,-1.4886147765794517,5.204608072250934,9655,502.50490937582765,38.714285714285715,12.979831607493702,12.979831607493702,0,5.835416607524311,0
1627736,Malik Beasley,0.6076,0.6076,3.545599130731772,-1.4886147765794517,5.034213907311224,9795,493.10125222113436,38.714285714285715,12.736932714199042,12.736932714199042,0,5.835416607524311,0
1629631,De'Andre Hunter,0.8664,0.8664,5.055804948759063,-1.4886147765794517,6.544419725338514,7330,479.70596586731307,38.714285714285715,12.390929007642773,12.390929007642773,0,5.835416607524311,0
1630700,Dyson Daniels,0.5008,0.5008,2.9223766370481754,-1.4886147765794517,4.410991413627627,10870,479.4747666613231,38.714285714285715,12.3849570724327,12.3849570724327,0,5.835416607524311,0
1627783,Pascal Siakam,0.5396,0.5396,3.1487908014201182,-1.4886147765794517,4.63740557799957,10334,479.2294924304756,38.714285714285715,12.378621575694941,12.378621575694941,0,5.835416607524311,0
1630596,Evan Mobley,0.6262,0.6262,3.6541378796317234,-1.4886147765794517,5.142752656211175,9051,465.4705429136734,38.714285714285715,12.023224355703741,12.023224355703741,0,5.835416607524311,0
203497,Rudy Gobert,0.5583,0.5583,3.2579130919808232,-1.4886147765794517,4.746527868560275,9585,454.9546962015023,38.714285714285715,11.751597318857993,11.751597318857993,0,5.835416607524311,0
1626157,Karl-Anthony Towns,0.4707,0.4707,2.7467305971616933,-1.4886147765794517,4.235345373741145,10077,426.7957533118952,38.714285714285715,11.024244550491758,11.024244550491758,0,5.835416607524311,0
1630552,Jalen Johnson,1.0738,1.0738,6.266070353159606,-1.4886147765794517,7.754685129739057,5396,418.44280960071956,38.714285714285715,10.808485856845154,10.808485856845154,0,5.835416607524311,0
1628369,Jayson Tatum,0.4024,0.4024,2.348171642867783,-1.4886147765794517,3.8367864194472343,10587,406.2005782268787,38.714285714285715,10.49226585825886,10.49226585825886,0,5.835416607524311,0
1628378,Donovan Mitchell,0.4699,0.4699,2.742062263875674,-1.4886147765794517,4.2306770404551255,9308,393.79141892556305,38.714285714285715,10.171734068187975,10.171734068187975,0,5.835416607524311,0
202696,Nikola Vučević,0.4312,0.4312,2.516231641164483,-1.4886147765794517,4.004846417743935,9771,391.3135434777599,38.714285714285715,10.10772990532959,10.10772990532959,0,5.835416607524311,0
1629636,Darius Garland,0.4311,0.4311,2.5156480995037307,-1.4886147765794517,4.004262876083183,9684,387.77281691989543,38.714285714285715,10.016272023761136,10.016272023761136,0,5.835416607524311,0
1627734,Domantas Sabonis,0.3824,0.3824,2.2314633107172965,-1.4886147765794517,3.7200780872967485,10119,376.434701653558,38.714285714285715,9.723405577767181,9.723405577767181,0,5.835416607524311,0
1630529,Herbert Jones,2.1365,2.1365,12.46736758197569,-1.4886147765794517,13.955982358555142,2686,374.8576861507911,38.714285714285715,9.682670859983533,9.682670859983533,0,5.835416607524311,0
1630551,Justin Champagnie,0.8972,0.8972,5.235535780270812,-1.4886147765794517,6.7241505568502635,5479,368.41620900982593,38.714285714285715,9.516285841582219,9.516285841582219,0,5.835416607524311,0
1630183,Jaden McDaniels,0.3435,0.3435,2.004465604684601,-1.4886147765794517,3.493080381264053,10534,367.9610873623554,38.714285714285715,9.504529931868959,9.504529931868959,0,5.835416607524311,0
1629660,Ty Jerome,0.8313,0.8313,4.85098182583496,-1.4886147765794517,6.339596602414412,5795,367.3796231099152,38.714285714285715,9.48951056003471,9.48951056003471,0,5.835416607524311,0
1630168,Onyeka Okongwu,0.4499,0.4499,2.6253539317251877,-1.4886147765794517,4.11396870830464,8921,367.0071484678569,38.714285714285715,9.479889443819182,9.479889443819182,0,5.835416607524311,0
1628384,OG Anunoby,0.3044,0.3044,1.7763008153304003,-1.4886147765794517,3.264915591909852,10928,356.78997588390865,38.714285714285715,9.215977236853728,9.215977236853728,0,5.835416607524311,0
1629008,Michael Porter Jr.,0.3044,0.3044,1.7763008153304003,-1.4886147765794517,3.264915591909852,10812,353.0026737972932,38.714285714285715,9.11815024568654,9.11815024568654,0,5.835416607524311,0
1628970,Miles Bridges,0.4688,0.4688,2.735643305607397,-1.4886147765794517,4.224258082186849,8345,352.51433695849255,38.714285714285715,9.105536379001652,9.105536379001652,0,5.835416607524311,0
203507,Giannis Antetokounmpo,0.3916,0.3916,2.28514914350652,-1.4886147765794517,3.7737639200859716,9335,352.28086194002543,38.714285714285715,9.099505658967447,9.099505658967447,0,5.835416607524311,0
1629661,Cameron Johnson,0.5644,0.5644,3.2935091332867215,-1.4886147765794517,4.782123909866173,7215,345.03024009684435,38.714285714285715,8.912220223903729,8.912220223903729,0,5.835416607524311,0
1630583,Santi Aldama,0.5739,0.5739,3.348945591058202,-1.4886147765794517,4.8375603676376535,7119,344.38592257212457,38.714285714285715,8.895577335811335,8.895577335811335,0,5.835416607524311,0
1630530,Trey Murphy III,0.4875,0.4875,2.8447655961681018,-1.4886147765794517,4.333380372747554,7827,339.17368177495104,38.714285714285715,8.760943809685083,8.760943809685083,0,5.835416607524311,0
1630541,Moses Moody,0.5732,0.5732,3.3448607994329356,-1.4886147765794517,4.833475576012387,6827,329.9813775743657,38.714285714285715,8.523504217788043,8.523504217788043,0,5.835416607524311,0
1629048,Goga Bitadze,0.7243,0.7243,4.226592248829859,-1.4886147765794517,5.715207025409311,5644,322.5662845141015,38.714285714285715,8.331970448703728,8.331970448703728,0,5.835416607524311,0
203084,Harrison Barnes,0.3522,0.3522,2.0552337291700624,-1.4886147765794517,3.543848505749514,9064,321.21442856113595,38.714285714285715,8.297051660250744,8.297051660250744,0,5.835416607524311,0
1628436,Luke Kornet,0.7805,0.7805,4.554542662172725,-1.4886147765794517,6.043157438752177,5296,320.0456179563153,38.714285714285715,8.266860980421429,8.266860980421429,0,5.835416607524311,0
1631105,Jalen Duren,0.3907,0.3907,2.2798972685597483,-1.4886147765794517,3.7685120451392002,8369,315.38677305769966,38.714285714285715,8.146521813298515,8.146521813298515,0,5.835416607524311,0
203076,Anthony Davis,0.5152,0.5152,3.006406636196525,-1.4886147765794517,4.495021412775976,6970,313.30299247048555,38.714285714285715,8.092697222484867,8.092697222484867,0,5.835416607524311,0
1630162,Anthony Edwards,0.2064,0.2064,1.2044299877930178,-1.4886147765794517,2.6930447643724698,11610,312.66249714364375,38.714285714285715,8.076153062750945,8.076153062750945,0,5.835416607524311,0
1642377,Jaylen Wells,0.3616,0.3616,2.110086645280791,-1.4886147765794517,3.598701421860243,8654,311.4316210477854,38.714285714285715,8.04435921525645,8.04435921525645,0,5.835416607524311,0
1631109,Mark Williams,0.8354,0.8354,4.87490703392581,-1.4886147765794517,6.3635218105052616,4827,307.167197793089,38.714285714285715,7.934208061076099,7.934208061076099,0,5.835416607524311,0
1627884,Derrick Jones Jr.,0.4192,0.4192,2.4462066418741912,-1.4886147765794517,3.9348214184536427,7733,304.2797402890202,38.714285714285715,7.859624287908271,7.859624287908271,0,5.835416607524311,0
201142,Kevin Durant,0.3034,0.3034,1.770465398722876,-1.4886147765794517,3.2590801753023277,9248,301.3997346119593,38.714285714285715,7.785232997356881,7.785232997356881,0,5.835416607524311,0
1641709,Ausar Thompson,0.6755,0.6755,3.941823918382672,-1.4886147765794517,5.430438694962124,5515,299.48869402716116,38.714285714285715,7.735870325424827,7.735870325424827,0,5.835416607524311,0
1628401,Derrick White,0.2355,0.2355,1.3742406110719751,-1.4886147765794517,2.862855387651427,10451,299.19701656345063,38.714285714285715,7.728336221196142,7.728336221196142,0,5.835416607524311,0
203552,Seth Curry,0.9175,0.9175,5.353994737403555,-1.4886147765794517,6.842609513983007,4319,295.53230490892605,38.714285714285715,7.633675772555285,7.633675772555285,0,5.835416607524311,0
1628449,Chris Boucher,1.2006,1.2006,7.006001178993688,-1.4886147765794517,8.49461595557314,3459,293.8287659032749,38.714285714285715,7.589672920010791,7.589672920010791,0,5.835416607524311,0
1630178,Tyrese Maxey,0.3705,0.3705,2.162021853087757,-1.4886147765794517,3.6506366296672086,7776,283.87350432292214,38.714285714285715,7.3325259419204984,7.3325259419204984,0,5.835416607524311,0
1629655,Daniel Gafford,0.6834,0.6834,3.9879237095821143,-1.4886147765794517,5.476538486161566,5145,281.76790511301255,38.714285714285715,7.278137770446818,7.278137770446818,0,5.835416607524311,0
1629060,Rui Hachimura,0.3896,0.3896,2.2734783102914715,-1.4886147765794517,3.762093086870923,7480,281.404562897945,38.714285714285715,7.268752547179392,7.268752547179392,0,5.835416607524311,0
1627827,Dorian Finney-Smith,0.4087,0.4087,2.384934767495186,-1.4886147765794517,3.8735495440746375,7259,281.1809614043779,38.714285714285715,7.2629768628437095,7.2629768628437095,0,5.835416607524311,0
1630534,Ochai Agbaji,0.3991,0.3991,2.3289147680629525,-1.4886147765794517,3.8175295446424045,7355,280.77929800844885,38.714285714285715,7.2526017935761695,7.2526017935761695,0,5.835416607524311,0
201939,Stephen Curry,0.2546,0.2546,1.4856970682756896,-1.4886147765794517,2.9743118448551416,9434,280.596579443634,38.714285714285715,7.247882125850325,7.247882125850325,0,5.835416607524311,0
1630198,Isaiah Joe,0.466,0.466,2.7193041391063293,-1.4886147765794517,4.207918915685781,6664,280.4157165413004,38.714285714285715,7.243210390365693,7.243210390365693,0,5.835416607524311,0
202681,Kyrie Irving,0.3701,0.3701,2.1596876864447476,-1.4886147765794517,3.6483024630241996,7454,271.94446559382385,38.714285714285715,7.0243957902463725,7.0243957902463725,0,5.835416607524311,0
1630174,Aaron Nesmith,0.7848,0.7848,4.57963495358508,-1.4886147765794517,6.068249730164531,4464,270.8866679545447,38.714285714285715,6.9970726039919295,6.9970726039919295,0,5.835416607524311,0
1642419,Jamison Battle,0.7934,0.7934,4.629819536409789,-1.4886147765794517,6.1184343129892405,4336,265.2953118112135,38.714285714285715,6.852646430547949,6.852646430547949,0,5.835416607524311,0
1629012,Collin Sexton,0.3601,0.3601,2.1013335203695043,-1.4886147765794517,3.589948296948956,7276,261.204638086006,38.714285714285715,6.746983271594251,6.746983271594251,0,5.835416607524311,0
1629599,Amir Coffey,0.3696,0.3696,2.1567699781409853,-1.4886147765794517,3.645384754720437,7136,260.1346560968504,38.714285714285715,6.71934536043525,6.71934536043525,0,5.835416607524311,0
1628381,John Collins,0.6063,0.6063,3.5380130891419896,-1.4886147765794517,5.026627865721442,5113,257.0114827743373,38.714285714285715,6.638672986791001,6.638672986791001,0,5.835416607524311,0
1631117,Walker Kessler,0.3503,0.3503,2.0441464376157663,-1.4886147765794517,3.532761214195218,7243,255.87789474415965,38.714285714285715,6.6093921151627955,6.6093921151627955,0,5.835416607524311,0
1630215,Jared Butler,0.7267,0.7267,4.240597248687917,-1.4886147765794517,5.729212025267368,4371,250.42385762443666,38.714285714285715,6.468512927568475,6.468512927568475,0,5.835416607524311,0
1629637,Jaxson Hayes,0.6704,0.6704,3.912063293684298,-1.4886147765794517,5.40067807026375,4526,244.4346894601373,38.714285714285715,6.313811166867015,6.313811166867015,0,5.835416607524311,0
1627936,Alex Caruso,0.726,0.726,4.23651245706265,-1.4886147765794517,5.725127233642102,4268,244.3484303318449,38.714285714285715,6.311583071302267,6.311583071302267,0,5.835416607524311,0
1630573,Sam Hauser,0.4259,0.4259,2.4853039331446043,-1.4886147765794517,3.973918709724056,6035,239.82599413184678,38.714285714285715,6.194767376099363,6.194767376099363,0,5.835416607524311,0
1641717,Cason Wallace,0.2729,0.2729,1.5924851921933845,-1.4886147765794517,3.081099968772836,7701,237.27550859519613,38.714285714285715,6.128887675890675,6.128887675890675,0,5.835416607524311,0
1629006,Josh Okogie,1.3065,1.3065,7.623971797730513,-1.4886147765794517,9.112586574309965,2524,230.00168513558353,38.714285714285715,5.941002937081493,5.941002937081493,0,5.835416607524311,0
1631108,Max Christie,0.1955,0.1955,1.1408239467710029,-1.4886147765794517,2.6294387233504546,8740,229.81294442082972,38.714285714285715,5.9361277156671886,5.9361277156671886,0,5.835416607524311,0
1629018,Gary Trent Jr.,0.2437,0.2437,1.4220910272536746,-1.4886147765794517,2.9107058038331264,7728,224.939344520224,38.714285714285715,5.8102413713711,5.8102413713711,0,5.835416607524311,0
1628973,Jalen Brunson,0.1566,0.1566,0.9138262407383071,-1.4886147765794517,2.402441017317759,9338,224.33994219713233,38.714285714285715,5.794758654538473,5.794758654538473,0,5.835416607524311,0
1629634,Brandon Clarke,0.4625,0.4625,2.698880180979994,-1.4886147765794517,4.187494957559446,5288,221.43473335574353,38.714285714285715,5.719716359742453,5.719716359742453,0,5.835416607524311,0
1628404,Josh Hart,0.0688,0.0688,0.4014766625976726,-1.4886147765794517,1.8900914391771244,11694,221.02729289737294,38.714285714285715,5.709192067459818,5.709192067459818,0,5.835416607524311,0
1626220,Royce O'Neale,0.2532,0.2532,1.4775274850251554,-1.4886147765794517,2.966142261604607,7432,220.44369288245437,38.714285714285715,5.6941175283290795,5.6941175283290795,0,5.835416607524311,0
204001,Kristaps Porziņģis,0.4905,0.4905,2.8622718459906746,-1.4886147765794517,4.350886622570126,5035,219.06714144640583,38.714285714285715,5.658560849169154,5.658560849169154,0,5.835416607524311,0
203932,Aaron Gordon,0.3677,0.3677,2.1456826865866896,-1.4886147765794517,3.634297463166141,5970,216.96755855101864,38.714285714285715,5.604328080653618,5.604328080653618,0,5.835416607524311,0
1629627,Zion Williamson,0.7584,0.7584,4.425579955146437,-1.4886147765794517,5.914194731725889,3647,215.69068186604315,38.714285714285715,5.571346026060155,5.571346026060155,0,5.835416607524311,0
1629026,Kenrich Williams,0.5368,0.5368,3.1324516349190508,-1.4886147765794517,4.621066411498503,4632,214.04779618061065,38.714285714285715,5.5289098644438175,5.5289098644438175,0,5.835416607524311,0
1629130,Duncan Robinson,0.2529,0.2529,1.4757768600428984,-1.4886147765794517,2.9643916366223504,7165,212.3986607639914,38.714285714285715,5.486312270656604,5.486312270656604,0,5.835416607524311,0
1628415,Dillon Brooks,0.1273,0.1273,0.7428485341378448,-1.4886147765794517,2.2314633107172965,9518,212.39067791407228,38.714285714285715,5.486106071581203,5.486106071581203,0,5.835416607524311,0
1630167,Obi Toppin,0.3103,0.3103,1.8107297733147938,-1.4886147765794517,3.2993445498942453,6381,210.5311757287518,38.714285714285715,5.438074649820157,5.438074649820157,0,5.835416607524311,0
1629029,Luka Dončić,0.2337,0.2337,1.3637368611784315,-1.4886147765794517,2.8523516377578835,7368,210.16126867000085,38.714285714285715,5.428519854944671,5.428519854944671,0,5.835416607524311,0
1631217,Moussa Diabaté,0.4804,0.4804,2.8033341382546793,-1.4886147765794517,4.291948914834131,4891,209.9192214245373,38.714285714285715,5.4222677120729195,5.4222677120729195,0,5.835416607524311,0
1630182,Josh Green,0.2047,0.2047,1.1945097795602264,-1.4886147765794517,2.683124556139678,7785,208.88124669547392,38.714285714285715,5.395456556709658,5.395456556709658,0,5.835416607524311,0
1631133,Jabari Walker,0.8743,0.8743,5.101904739958505,-1.4886147765794517,6.590519516537957,3140,206.94231281929183,38.714285714285715,5.345373393856247,5.345373393856247,0,5.835416607524311,0
1629639,Tyler Herro,0.0687,0.0687,0.40089312093692014,-1.4886147765794517,1.889507897516372,10901,205.97525590825973,38.714285714285715,5.320394064050989,5.320394064050989,0,5.835416607524311,0
1630572,Sandro Mamukelashvili,1.0422,1.0422,6.081671188361837,-1.4886147765794517,7.570285964941289,2680,202.88366386042654,38.714285714285715,5.240537442889246,5.240537442889246,0,5.835416607524311,0
1629640,Keldon Johnson,0.2045,0.2045,1.1933426962387215,-1.4886147765794517,2.681957472818173,7505,201.28090833500391,38.714285714285715,5.1991378536716875,5.1991378536716875,0,5.835416607524311,0
1629656,Quentin Grimes,0.1562,0.1562,0.9114920740952974,-1.4886147765794517,2.4001068506747494,8263,198.32082907125456,38.714285714285715,5.122678241692922,5.122678241692922,0,5.835416607524311,0
1630598,Aaron Wiggins,0.2043,0.2043,1.1921756129172167,-1.4886147765794517,2.6807903894966687,7221,193.57987402555446,38.714285714285715,5.000218148261554,5.000218148261554,0,5.835416607524311,0
1628379,Luke Kennard,0.2617,0.2617,1.527128526189112,-1.4886147765794517,3.0157433027685636,6333,190.98702336433314,38.714285714285715,4.933244145942185,4.933244145942185,0,5.835416607524311,0
1630577,Julian Champagnie,0.1561,0.1561,0.910908532434545,-1.4886147765794517,2.399523309013997,7917,189.97026037463812,38.714285714285715,4.906980895285855,4.906980895285855,0,5.835416607524311,0
202699,Tobias Harris,0.0881,0.0881,0.5141002031228918,-1.4886147765794517,2.0027149797023434,9425,188.75588683694588,38.714285714285715,4.875613313131443,4.875613313131443,0,5.835416607524311,0
203952,Andrew Wiggins,0.1657,0.1657,0.9669285318667783,-1.4886147765794517,2.45554330844623,7631,187.3825098675318,38.714285714285715,4.840138631264659,4.840138631264659,0,5.835416607524311,0
1641708,Amen Thompson,0.0978,0.0978,0.5707037442158777,-1.4886147765794517,2.0593185207953293,9080,186.9861216882159,38.714285714285715,4.829899822204839,4.829899822204839,0,5.835416607524311,0
203081,Damian Lillard,0.1172,0.1172,0.6839108264018493,-1.4886147765794517,2.172525602981301,8516,185.01228034988762,38.714285714285715,4.778914990587503,4.778914990587503,0,5.835416607524311,0
1627751,Jakob Pöltl,0.1848,0.1848,1.0783849890704926,-1.4886147765794517,2.5669997656499444,7060,181.23018345488606,38.714285714285715,4.681222450864215,4.681222450864215,0,5.835416607524311,0
1628418,Thomas Bryant,0.5326,0.5326,3.1079428851674478,-1.4886147765794517,4.5965576617469,3895,179.03592092504175,38.714285714285715,4.624544082934658,4.624544082934658,0,5.835416607524311,0
1627777,Georges Niang,0.1654,0.1654,0.965177906884521,-1.4886147765794517,2.4537926834639725,7167,175.8633216238629,38.714285714285715,4.542595023494614,4.542595023494614,0,5.835416607524311,0
1630231,KJ Martin,0.5228,0.5228,3.0507558024137102,-1.4886147765794517,4.539370578993162,3840,174.31183023333742,38.714285714285715,4.502519600123106,4.502519600123106,0,5.835416607524311,0
1626172,Kevon Looney,0.3929,0.3929,2.2927351850963023,-1.4886147765794517,3.7813499616757538,4598,173.86647123785116,38.714285714285715,4.4910158622323175,4.4910158622323175,0,5.835416607524311,0
1629023,P.J. Washington,0.1267,0.1267,0.7393472841733303,-1.4886147765794517,2.227962060752782,7641,170.23858106212006,38.714285714285715,4.39730652189978,4.39730652189978,0,5.835416607524311,0
1630527,Brandon Boston Jr.,0.4595,0.4595,2.681373931157421,-1.4886147765794517,4.169988707736873,4038,168.38414401841493,38.714285714285715,4.349405934054998,4.349405934054998,0,5.835416607524311,0
1630631,Jose Alvarado,0.2511,0.2511,1.4652731101493546,-1.4886147765794517,2.9538878867288063,5672,167.5445209352579,38.714285714285715,4.327718252940241,4.327718252940241,0,5.835416607524311,0
1630241,Sam Merrill,0.232,0.232,1.3538166529456404,-1.4886147765794517,2.8424314295250923,5801,164.8894472267506,38.714285714285715,4.2591370132371,4.2591370132371,0,5.835416607524311,0
1630188,Jalen Smith,0.4198,0.4198,2.449707891838706,-1.4886147765794517,3.9383226684181576,4157,163.7160733261428,38.714285714285715,4.228828462298892,4.228828462298892,0,5.835416607524311,0
1630224,Jalen Green,0,0,0,-1.4886147765794517,1.4886147765794517,10969,163.28615484300005,38.714285714285715,4.21772355683026,4.21772355683026,0,5.835416607524311,0
1626166,Cameron Payne,0.3636,0.3636,2.1217574784958395,-1.4886147765794517,3.6103722550752915,4428,159.86728345473392,38.714285714285715,4.129413225768035,4.129413225768035,0,5.835416607524311,0
1630171,Isaac Okoro,0.3728,0.3728,2.1754433112850635,-1.4886147765794517,3.6640580878645155,4345,159.2033239177132,38.714285714285715,4.112262979424326,4.112262979424326,0,5.835416607524311,0
1642276,Kel'el Ware,0.2222,0.2222,1.296629570191902,-1.4886147765794517,2.7852443467713535,5710,159.03745220064428,38.714285714285715,4.1079784701273425,4.1079784701273425,0,5.835416607524311,0
1628374,Lauri Markkanen,0.184,0.184,1.0737166557844733,-1.4886147765794517,2.562331432363925,6152,157.63462971902868,38.714285714285715,4.071743203074542,4.071743203074542,0,5.835416607524311,0
1630559,Austin Reaves,0,0,0,-1.4886147765794517,1.4886147765794517,10582,157.52521565763757,38.714285714285715,4.068917009606874,4.068917009606874,0,5.835416607524311,0
202692,Alec Burks,0.5381,0.5381,3.140037676508832,-1.4886147765794517,4.628652453088284,3377,156.30959334079134,38.714285714285715,4.037517171164351,4.037517171164351,0,5.835416607524311,0
1629684,Grant Williams,1.1076,1.1076,6.4633074344939265,-1.4886147765794517,7.951922211073378,1958,155.69863689281675,38.714285714285715,4.02173600830154,4.02173600830154,0,5.835416607524311,0
1630166,Deni Avdija,0.0391,0.0391,0.2281647893542006,-1.4886147765794517,1.7167795659336522,8956,153.7547779250179,38.714285714285715,3.9715256290595025,3.9715256290595025,0,5.835416607524311,0
1629652,Luguentz Dort,0.0489,0.0489,0.28535187210793883,-1.4886147765794517,1.7739666486873906,8626,153.0223631157743,38.714285714285715,3.952607165352104,3.952607165352104,0,5.835416607524311,0
1630217,Desmond Bane,0.0196,0.0196,0.11437416550747649,-1.4886147765794517,1.6029889420869283,9508,152.41218861362515,38.714285714285715,3.936846200351941,3.936846200351941,0,5.835416607524311,0
1641726,Dereck Lively II,0.501,0.501,2.92354372036968,-1.4886147765794517,4.412158496949131,3451,152.26358972971454,38.714285714285715,3.9330078527970542,3.9330078527970542,0,5.835416607524311,0
1630194,Paul Reed,1.1627,1.1627,6.784838889568517,-1.4886147765794517,8.273453666147969,1827,151.1559984805234,38.714285714285715,3.9043984847367668,3.9043984847367668,0,5.835416607524311,0
1626164,Devin Booker,-0.0295,-0.0295,-0.17214478992196716,-1.4886147765794517,1.3164699866574845,11430,150.47251947495047,38.714285714285715,3.8867440454784252,3.8867440454784252,0,5.835416607524311,0
201572,Brook Lopez,-0.0098,-0.0098,-0.057187082753738246,-1.4886147765794517,1.4314276938257136,10423,149.19770852745413,38.714285714285715,3.853815349417634,3.853815349417634,0,5.835416607524311,0
1627750,Jamal Murray,0,0,0,-1.4886147765794517,1.4886147765794517,10017,149.11454216996367,38.714285714285715,3.851667140921571,3.851667140921571,0,5.835416607524311,0
1628960,Grayson Allen,0.1454,0.1454,0.8484695747340348,-1.4886147765794517,2.3370843513134867,6277,146.69878473194757,38.714285714285715,3.7892675023012288,3.7892675023012288,0,5.835416607524311,0
1628988,Aaron Holiday,0.4523,0.4523,2.6393589315832457,-1.4886147765794517,4.127973708162697,3271,135.02601999400184,38.714285714285715,3.4877569740148076,3.4877569740148076,0,5.835416607524311,0
1641740,Jaylen Clark,0.787,0.787,4.592472870121633,-1.4886147765794517,6.081087646701085,2157,131.1690605393424,38.714285714285715,3.388130715038365,3.388130715038365,0,5.835416607524311,0
1629638,Nickeil Alexander-Walker,0.0098,0.0098,0.057187082753738246,-1.4886147765794517,1.54580185933319,8480,131.0839976714545,38.714285714285715,3.3859335191888618,3.3859335191888618,0,5.835416607524311,0
1631204,Marcus Sasser,0.3875,0.3875,2.2612239354156705,-1.4886147765794517,3.749838711995122,3449,129.33193717671176,38.714285714285715,3.340677344047905,3.340677344047905,0,5.835416607524311,0
1629731,Dean Wade,0.1637,0.1637,0.9552576986517298,-1.4886147765794517,2.4438724752311813,5213,127.3990721338015,38.714285714285715,3.2907509407255,3.2907509407255,0,5.835416607524311,0
1631207,Dalen Terry,0.2484,0.2484,1.449517485309039,-1.4886147765794517,2.938132261888491,4286,125.92834874454073,38.714285714285715,3.252761775689244,3.252761775689244,0,5.835416607524311,0
1641744,Zach Edey,0.0968,0.0968,0.5648683276083533,-1.4886147765794517,2.053483104187805,6097,125.20086486233048,38.714285714285715,3.233970679100787,3.233970679100787,0,5.835416607524311,0
1630643,Jay Huff,0.414,0.414,2.415862475515065,-1.4886147765794517,3.904477252094517,3184,124.31855570668942,38.714285714285715,3.211180405707845,3.211180405707845,0,5.835416607524311,0
1631260,AJ Green,0.0388,0.0388,0.22641416437194328,-1.4886147765794517,1.715028940951395,6755,115.85020496126674,38.714285714285715,2.9924407185567055,2.9924407185567055,0,5.835416607524311,0
1630540,Miles McBride,0.0485,0.0485,0.2830177054649291,-1.4886147765794517,1.7716324820443807,6500,115.15611133288473,38.714285714285715,2.974512100849421,2.974512100849421,0,5.835416607524311,0
203939,Dwight Powell,0.6326,0.6326,3.6914845459198795,-1.4886147765794517,5.1800993224993315,2206,114.27299105433525,38.714285714285715,2.951700875942239,2.951700875942239,0,5.835416607524311,0
