playerId,player,actualOnCourtPossessions,E5_actualOnCourt,E4_half,rawAbilityRate,reconstructedImpact_E5,reconstructedImpact_E4,seasonalImpactStored,residual_E5_vs_seasonalImpact,residual_E4_vs_seasonalImpact,note
203999,Nikola Jokić,10737,10737,5368.5,2.6742,287.128854,143.564427,287.12,0.008853999999985263,-143.555573,off/def not separately stored on artifact; actualPossessions=off+def by construction
203507,Giannis Antetokounmpo,9335,9335,4667.5,1.5068,140.65977999999998,70.32988999999999,140.66,-0.00022000000001298758,-70.33011,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629661,Cameron Johnson,7215,7215,3607.5,1.0392,74.97828,37.48914,74.98,-0.001720000000005939,-37.490860000000005,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630583,Santi Aldama,7119,7119,3559.5,0.4475,31.857525,15.9287625,31.86,-0.002475000000000449,-15.9312375,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630530,Trey Murphy III,7827,7827,3913.5,0.8141,63.719607,31.8598035,63.72,-0.0003929999999954248,-31.860196499999997,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630541,Moses Moody,6827,6827,3413.5,0.6486,44.279922,22.139961,44.28,-0.0000780000000020209,-22.140039,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629048,Goga Bitadze,5644,5644,2822,1.0343,58.375892,29.187946,58.37,0.005892000000002895,-29.182053999999997,off/def not separately stored on artifact; actualPossessions=off+def by construction
203084,Harrison Barnes,9064,9064,4532,1.1506,104.29038400000002,52.14519200000001,104.29,0.0003840000000110422,-52.144808,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628436,Luke Kornet,5296,5296,2648,1.3802,73.095392,36.547696,73.09,0.0053920000000005075,-36.542304,off/def not separately stored on artifact; actualPossessions=off+def by construction
1631105,Jalen Duren,8369,8369,4184.5,0.6982,58.432358,29.216179,58.44,-0.00764199999999704,-29.223820999999997,off/def not separately stored on artifact; actualPossessions=off+def by construction
203076,Anthony Davis,6970,6970,3485,0.6092,42.46124,21.23062,42.46,0.001239999999995689,-21.229380000000003,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630162,Anthony Edwards,11610,11610,5805,0.8152,94.64471999999999,47.322359999999996,94.65,-0.005280000000013274,-47.32764000000001,off/def not separately stored on artifact; actualPossessions=off+def by construction
1642377,Jaylen Wells,8654,8654,4327,0.2628,22.742711999999997,11.371355999999999,22.74,0.0027119999999989375,-11.368644,off/def not separately stored on artifact; actualPossessions=off+def by construction
1631109,Mark Williams,4827,4827,2413.5,1.2984,62.673768,31.336884,62.67,0.0037680000000008818,-31.333116,off/def not separately stored on artifact; actualPossessions=off+def by construction
1627884,Derrick Jones Jr.,7733,7733,3866.5,0.8821,68.212793,34.1063965,68.22,-0.007206999999993968,-34.113603499999996,off/def not separately stored on artifact; actualPossessions=off+def by construction
201142,Kevin Durant,9248,9248,4624,0.7265,67.18672000000001,33.593360000000004,67.18,0.0067200000000013915,-33.58664,off/def not separately stored on artifact; actualPossessions=off+def by construction
1641709,Ausar Thompson,5515,5515,2757.5,0.9746,53.74919,26.874595,53.75,-0.0008100000000013097,-26.875405,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628401,Derrick White,10451,10451,5225.5,0.4988,52.129588000000005,26.064794000000003,52.13,-0.0004119999999971924,-26.065206,off/def not separately stored on artifact; actualPossessions=off+def by construction
203552,Seth Curry,4319,4319,2159.5,1.3126,56.691193999999996,28.345596999999998,56.69,0.001193999999998141,-28.344403,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628449,Chris Boucher,3459,3459,1729.5,2.0391,70.532469,35.2662345,70.53,0.0024690000000049395,-35.2637655,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630178,Tyrese Maxey,7776,7776,3888,0.5813,45.201888,22.600944,45.2,0.0018879999999938946,-22.599056000000004,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629655,Daniel Gafford,5145,5145,2572.5,1.5596,80.24142,40.12071,80.24,0.0014200000000101909,-40.11928999999999,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629060,Rui Hachimura,7480,7480,3740,1.0483,78.41284,39.20642,78.42,-0.007159999999998945,-39.21358,off/def not separately stored on artifact; actualPossessions=off+def by construction
1627827,Dorian Finney-Smith,7259,7259,3629.5,0.291,21.123689999999996,10.561844999999998,21.12,0.003689999999995308,-10.558155000000003,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630534,Ochai Agbaji,7355,7355,3677.5,1.0336,76.02128,38.01064,76.02,0.0012800000000083855,-38.009359999999994,off/def not separately stored on artifact; actualPossessions=off+def by construction
201939,Stephen Curry,9434,9434,4717,1.1632,109.736288,54.868144,109.74,-0.003711999999993054,-54.871855999999994,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630198,Isaiah Joe,6664,6664,3332,1.2799,85.292536,42.646268,85.29,0.0025359999999921,-42.64373200000001,off/def not separately stored on artifact; actualPossessions=off+def by construction
202681,Kyrie Irving,7454,7454,3727,1.0784,80.383936,40.191968,80.39,-0.006063999999994962,-40.198032,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630174,Aaron Nesmith,4464,4464,2232,1.9777,88.28452800000001,44.142264000000004,88.28,0.004528000000007637,-44.137736,off/def not separately stored on artifact; actualPossessions=off+def by construction
1642419,Jamison Battle,4336,4336,2168,0.9463,41.031568,20.515784,41.03,0.0015679999999989036,-20.514216,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629012,Collin Sexton,7276,7276,3638,0.5341,38.861116,19.430558,38.86,0.0011160000000032255,-19.429441999999998,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629599,Amir Coffey,7136,7136,3568,0.4438,31.669567999999998,15.834783999999999,31.67,-0.00043200000000354066,-15.835216000000003,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628381,John Collins,5113,5113,2556.5,1.3288,67.94154400000001,33.970772000000004,67.94,0.0015440000000097598,-33.969227999999994,off/def not separately stored on artifact; actualPossessions=off+def by construction
1631117,Walker Kessler,7243,7243,3621.5,0.5495,39.800285,19.9001425,39.8,0.00028500000000519776,-19.899857499999996,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630215,Jared Butler,4371,4371,2185.5,0.7148,31.243908,15.621954,31.24,0.003908000000002687,-15.618045999999998,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629637,Jaxson Hayes,4526,4526,2263,0.9998,45.250948,22.625474,45.25,0.0009480000000010591,-22.624526,off/def not separately stored on artifact; actualPossessions=off+def by construction
1627936,Alex Caruso,4268,4268,2134,1.4982,63.943176,31.971588,63.94,0.0031760000000033983,-31.968411999999997,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630573,Sam Hauser,6035,6035,3017.5,1.1216,67.68856,33.84428,67.69,-0.0014400000000023283,-33.84572,off/def not separately stored on artifact; actualPossessions=off+def by construction
1641717,Cason Wallace,7701,7701,3850.5,0.7636,58.804835999999995,29.402417999999997,58.81,-0.005164000000007718,-29.407582000000005,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629006,Josh Okogie,2524,2524,1262,2.081,52.52444,26.26222,52.53,-0.005560000000002674,-26.267780000000002,off/def not separately stored on artifact; actualPossessions=off+def by construction
1631108,Max Christie,8740,8740,4370,-0.2143,-18.72982,-9.36491,-18.73,0.00018000000000029104,9.36509,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629018,Gary Trent Jr.,7728,7728,3864,0.818,63.21504,31.60752,63.21,0.005040000000001044,-31.60248,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628973,Jalen Brunson,9338,9338,4669,0.5316,49.640808,24.820404,49.64,0.0008079999999992538,-24.819596,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629634,Brandon Clarke,5288,5288,2644,1.225,64.778,32.389,64.78,-0.001999999999995339,-32.391,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628404,Josh Hart,11694,11694,5847,0.0585,6.840990000000001,3.4204950000000003,6.84,0.0009900000000007125,-3.4195049999999996,off/def not separately stored on artifact; actualPossessions=off+def by construction
1626220,Royce O'Neale,7432,7432,3716,0.195,14.4924,7.2462,14.49,0.0023999999999997357,-7.2438,off/def not separately stored on artifact; actualPossessions=off+def by construction
204001,Kristaps Porziņģis,5035,5035,2517.5,1.3021,65.56073500000001,32.780367500000004,65.56,0.0007350000000059254,-32.7796325,off/def not separately stored on artifact; actualPossessions=off+def by construction
203932,Aaron Gordon,5970,5970,2985,0.9402,56.129940000000005,28.064970000000002,56.13,-0.00005999999999772854,-28.06503,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629627,Zion Williamson,3647,3647,1823.5,2.0876,76.134772,38.067386,76.13,0.004772000000002663,-38.062613999999996,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629026,Kenrich Williams,4632,4632,2316,0.5963,27.620616000000005,13.810308000000003,27.62,0.0006160000000043908,-13.809691999999998,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629130,Duncan Robinson,7165,7165,3582.5,0.5663,40.575395,20.2876975,40.58,-0.004604999999997972,-20.292302499999998,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628415,Dillon Brooks,9518,9518,4759,0.809,77.00062000000001,38.500310000000006,77,0.0006200000000120554,-38.499689999999994,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630167,Obi Toppin,6381,6381,3190.5,0.7606,48.533886,24.266943,48.54,-0.006113999999996622,-24.273056999999998,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629029,Luka Dončić,7368,7368,3684,0.8165,60.15972,30.07986,60.16,-0.00027999999999650527,-30.080139999999997,off/def not separately stored on artifact; actualPossessions=off+def by construction
1631217,Moussa Diabaté,4891,4891,2445.5,0.8369,40.932779000000004,20.466389500000002,40.93,0.0027790000000038617,-20.463610499999998,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630182,Josh Green,7785,7785,3892.5,-0.0145,-1.128825,-0.5644125,-1.13,0.001174999999999926,0.5655874999999999,off/def not separately stored on artifact; actualPossessions=off+def by construction
1631133,Jabari Walker,3140,3140,1570,1.8049,56.67386,28.33693,56.67,0.0038599999999959778,-28.333070000000003,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629639,Tyler Herro,10901,10901,5450.5,0.6898,75.195098,37.597549,75.19,0.005098000000003822,-37.592451,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630572,Sandro Mamukelashvili,2680,2680,1340,1.922,51.5096,25.7548,51.51,-0.00039999999999906777,-25.7552,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629640,Keldon Johnson,7505,7505,3752.5,0.6356,47.70178000000001,23.850890000000003,47.7,0.0017800000000036675,-23.84911,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629656,Quentin Grimes,8263,8263,4131.5,0.2307,19.062741,9.5313705,19.06,0.0027410000000003265,-9.5286295,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630598,Aaron Wiggins,7221,7221,3610.5,0.3632,26.226672000000004,13.113336000000002,26.23,-0.003327999999996223,-13.116663999999998,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628379,Luke Kennard,6333,6333,3166.5,0.2911,18.435363000000002,9.217681500000001,18.44,-0.004636999999998892,-9.2223185,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630577,Julian Champagnie,7917,7917,3958.5,0.2792,22.104263999999997,11.052131999999999,22.11,-0.005736000000002406,-11.057868000000001,off/def not separately stored on artifact; actualPossessions=off+def by construction
202699,Tobias Harris,9425,9425,4712.5,0.5639,53.147574999999996,26.573787499999998,53.15,-0.002425000000002342,-26.5762125,off/def not separately stored on artifact; actualPossessions=off+def by construction
203952,Andrew Wiggins,7631,7631,3815.5,0.4804,36.659324,18.329662,36.66,-0.0006759999999985666,-18.330337999999998,off/def not separately stored on artifact; actualPossessions=off+def by construction
1641708,Amen Thompson,9080,9080,4540,0.7403,67.21924,33.60962,67.22,-0.0007599999999996498,-33.61038,off/def not separately stored on artifact; actualPossessions=off+def by construction
203081,Damian Lillard,8516,8516,4258,0.7697,65.54765200000001,32.77382600000001,65.55,-0.0023479999999835854,-32.77617399999999,off/def not separately stored on artifact; actualPossessions=off+def by construction
1627751,Jakob Pöltl,7060,7060,3530,1.0462,73.86172,36.93086,73.86,0.001720000000005939,-36.92914,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628418,Thomas Bryant,3895,3895,1947.5,0.0755,2.940725,1.4703625,2.94,0.0007250000000000867,-1.4696375,off/def not separately stored on artifact; actualPossessions=off+def by construction
1627777,Georges Niang,7167,7167,3583.5,-0.2891,-20.719797000000003,-10.359898500000002,-20.72,0.00020299999999551233,10.360101499999997,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630231,KJ Martin,3840,3840,1920,0.1849,7.100160000000001,3.5500800000000003,7.1,0.0001600000000010482,-3.5499199999999993,off/def not separately stored on artifact; actualPossessions=off+def by construction
1626172,Kevon Looney,4598,4598,2299,0.6589,30.296222000000004,15.148111000000002,30.3,-0.0037779999999969505,-15.151888999999999,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629023,P.J. Washington,7641,7641,3820.5,0.0883,6.747002999999999,3.3735014999999997,6.74,0.007002999999999204,-3.3664985000000005,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630527,Brandon Boston Jr.,4038,4038,2019,0.2554,10.313052,5.156526,10.31,0.0030520000000002767,-5.153474,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630631,Jose Alvarado,5672,5672,2836,0.0192,1.0890239999999998,0.5445119999999999,1.09,-0.00097600000000031,-0.5454880000000002,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630241,Sam Merrill,5801,5801,2900.5,0.5667,32.874267,16.4371335,32.88,-0.005732999999999322,-16.4428665,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630188,Jalen Smith,4157,4157,2078.5,0.5442,22.622394,11.311197,22.62,0.002393999999998897,-11.308803000000001,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630224,Jalen Green,10969,10969,5484.5,0.2529,27.740601,13.8703005,27.74,0.0006010000000031823,-13.869699499999998,off/def not separately stored on artifact; actualPossessions=off+def by construction
1626166,Cameron Payne,4428,4428,2214,0.305,13.5054,6.7527,13.5,0.005399999999999849,-6.7473,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630171,Isaac Okoro,4345,4345,2172.5,0.7631,33.156695,16.5783475,33.16,-0.003304999999997449,-16.581652499999997,off/def not separately stored on artifact; actualPossessions=off+def by construction
1642276,Kel'el Ware,5710,5710,2855,0.349,19.9279,9.96395,19.93,-0.0020999999999986585,-9.96605,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628374,Lauri Markkanen,6152,6152,3076,0.5565,34.23588,17.11794,34.24,-0.004120000000000346,-17.12206,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630559,Austin Reaves,10582,10582,5291,0.2929,30.994678,15.497339,31,-0.005321999999999605,-15.502661,off/def not separately stored on artifact; actualPossessions=off+def by construction
202692,Alec Burks,3377,3377,1688.5,1.2808,43.252615999999996,21.626307999999998,43.25,0.002615999999996177,-21.623692000000002,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629684,Grant Williams,1958,1958,979,0.2298,4.499484,2.249742,4.5,-0.000516000000000183,-2.250258,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630166,Deni Avdija,8956,8956,4478,0.7592,67.993952,33.996976,68,-0.006048000000006937,-34.003024,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629652,Luguentz Dort,8626,8626,4313,0.4646,40.076396,20.038198,40.08,-0.0036039999999957217,-20.041801999999997,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630217,Desmond Bane,9508,9508,4754,0.6535,62.13478,31.06739,62.13,0.004779999999996676,-31.062610000000003,off/def not separately stored on artifact; actualPossessions=off+def by construction
1641726,Dereck Lively II,3451,3451,1725.5,1.1322,39.072222000000004,19.536111000000002,39.07,0.002222000000003277,-19.533889,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630194,Paul Reed,1827,1827,913.5,1.0525,19.229175,9.6145875,19.23,-0.0008249999999989654,-9.6154125,off/def not separately stored on artifact; actualPossessions=off+def by construction
1626164,Devin Booker,11430,11430,5715,-0.1727,-19.73961,-9.869805,-19.74,0.00038999999999944635,9.870194999999999,off/def not separately stored on artifact; actualPossessions=off+def by construction
201572,Brook Lopez,10423,10423,5211.5,0.3988,41.566924,20.783462,41.57,-0.0030760000000000787,-20.786538,off/def not separately stored on artifact; actualPossessions=off+def by construction
1627750,Jamal Murray,10017,10017,5008.5,0.4723,47.310291,23.6551455,47.31,0.00029099999999715465,-23.654854500000003,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628960,Grayson Allen,6277,6277,3138.5,0.1689,10.601852999999998,5.300926499999999,10.6,0.0018529999999987723,-5.2990735,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628988,Aaron Holiday,3271,3271,1635.5,0.6644,21.732523999999998,10.866261999999999,21.73,0.0025239999999975282,-10.863738000000001,off/def not separately stored on artifact; actualPossessions=off+def by construction
1641740,Jaylen Clark,2157,2157,1078.5,1.9022,41.030454,20.515227,41.03,0.000453999999997734,-20.514773,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629638,Nickeil Alexander-Walker,8480,8480,4240,-0.0528,-4.47744,-2.23872,-4.48,0.002560000000000784,2.2412800000000006,off/def not separately stored on artifact; actualPossessions=off+def by construction
1631204,Marcus Sasser,3449,3449,1724.5,0.6753,23.291097,11.6455485,23.29,0.001097000000001458,-11.644451499999999,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629731,Dean Wade,5213,5213,2606.5,0.1093,5.6978089999999995,2.8489044999999997,5.7,-0.00219100000000072,-2.8510955000000004,off/def not separately stored on artifact; actualPossessions=off+def by construction
1631207,Dalen Terry,4286,4286,2143,-0.0721,-3.0902060000000002,-1.5451030000000001,-3.09,-0.00020600000000037255,1.5448969999999997,off/def not separately stored on artifact; actualPossessions=off+def by construction
1641744,Zach Edey,6097,6097,3048.5,0.2151,13.114647,6.5573235,13.12,-0.005352999999999497,-6.562676499999999,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630643,Jay Huff,3184,3184,1592,1.296,41.26464,20.63232,41.27,-0.00536000000000314,-20.637680000000003,off/def not separately stored on artifact; actualPossessions=off+def by construction
1631260,AJ Green,6755,6755,3377.5,0.4584,30.964919999999996,15.482459999999998,30.96,0.004919999999994928,-15.477540000000003,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630540,Miles McBride,6500,6500,3250,0.2766,17.979,8.9895,17.98,-0.0010000000000012221,-8.9905,off/def not separately stored on artifact; actualPossessions=off+def by construction
203939,Dwight Powell,2206,2206,1103,0.0787,1.736122,0.868061,1.74,-0.003878000000000048,-0.871939,off/def not separately stored on artifact; actualPossessions=off+def by construction
1629312,Haywood Highsmith,7260,7260,3630,-0.0352,-2.55552,-1.27776,-2.55,-0.005520000000000191,1.2722399999999998,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630548,Johnny Juzang,5273,5273,2636.5,0.4094,21.587662,10.793831,21.59,-0.002337999999998175,-10.796168999999999,off/def not separately stored on artifact; actualPossessions=off+def by construction
203484,Kentavious Caldwell-Pope,9099,9099,4549.5,0.4788,43.566012,21.783006,43.57,-0.0039879999999996585,-21.786994,off/def not separately stored on artifact; actualPossessions=off+def by construction
1628371,Jonathan Isaac,4369,4369,2184.5,0.2586,11.298234,5.649117,11.3,-0.0017659999999999343,-5.650883,off/def not separately stored on artifact; actualPossessions=off+def by construction
1641764,Brandin Podziemski,6993,6993,3496.5,0.5095,35.629335,17.8146675,35.63,-0.0006650000000050227,-17.815332500000004,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630228,Jonathan Kuminga,4641,4641,2320.5,0.037,1.7171699999999999,0.8585849999999999,1.72,-0.00283000000000011,-0.861415,off/def not separately stored on artifact; actualPossessions=off+def by construction
1642272,Jared McCain,2392,2392,1196,0.8158,19.513935999999998,9.756967999999999,19.51,0.003935999999995943,-9.753032000000003,off/def not separately stored on artifact; actualPossessions=off+def by construction
1630570,Trendon Watford,3596,3596,1798,-0.3031,-10.899476,-5.449738,-10.9,0.000524000000000413,5.450262,off/def not separately stored on artifact; actualPossessions=off+def by construction
1627780,Gary Payton II,3791,3791,1895.5,1.4066,53.324206000000004,26.662103000000002,53.32,0.004206000000003485,-26.657897,off/def not separately stored on artifact; actualPossessions=off+def by construction
1627747,Caris LeVert,6779,6779,3389.5,0.2541,17.225438999999998,8.612719499999999,17.22,0.0054389999999990835,-8.6072805,off/def not separately stored on artifact; actualPossessions=off+def by construction
1642024,Alex Reese,999,999,499.5,0.9317,9.307682999999999,4.6538414999999995,9.31,-0.0023170000000014568,-4.656158500000001,off/def not separately stored on artifact; actualPossessions=off+def by construction
