split,season,gameId,date,homeTeamId,awayTeamId,quarantined
TRAIN,2024-25,0022400125,2024-10-30,1610612760,1610612759,false
TRAIN,2024-25,0022400126,2024-10-30,1610612744,1610612740,false
TRAIN,2024-25,0022400127,2024-10-30,1610612746,1610612757,false
TRAIN,2024-25,0022400128,2024-10-31,1610612763,1610612749,false
TRAIN,2024-25,0022400129,2024-10-31,1610612742,1610612745,false
TRAIN,2024-25,0022400130,2024-10-31,1610612762,1610612759,false
TRAIN,2024-25,0022400131,2024-10-31,1610612746,1610612756,false
TRAIN,2024-25,0022400132,2024-11-01,1610612766,1610612738,false
TRAIN,2024-25,0022400133,2024-11-01,1610612739,1610612753,false
TRAIN,2024-25,0022400134,2024-11-01,1610612765,1610612752,false
TRAIN,2024-25,0022400135,2024-11-01,1610612737,1610612758,false
TRAIN,2024-25,0022400136,2024-11-01,1610612751,1610612741,false
TRAIN,2024-25,0022400137,2024-11-01,1610612761,1610612747,false
TRAIN,2024-25,0022400138,2024-11-01,1610612740,1610612754,false
TRAIN,2024-25,0022400139,2024-11-01,1610612750,1610612743,false
TRAIN,2024-25,0022400140,2024-11-01,1610612757,1610612760,false
TRAIN,2024-25,0022400141,2024-11-02,1610612766,1610612738,false
TRAIN,2024-25,0022400142,2024-11-02,1610612755,1610612763,false
TRAIN,2024-25,0022400143,2024-11-02,1610612761,1610612758,false
TRAIN,2024-25,0022400144,2024-11-02,1610612745,1610612744,false
TRAIN,2024-25,0022400145,2024-11-02,1610612749,1610612739,false
TRAIN,2024-25,0022400146,2024-11-02,1610612759,1610612750,false
TRAIN,2024-25,0022400148,2024-11-02,1610612743,1610612762,false
TRAIN,2024-25,0022400149,2024-11-02,1610612756,1610612757,false
TRAIN,2024-25,0022400150,2024-11-02,1610612746,1610612760,false
TRAIN,2024-25,0022400151,2024-11-03,1610612751,1610612765,false
TRAIN,2024-25,0022400152,2024-11-03,1610612740,1610612737,false
TRAIN,2024-25,0022400153,2024-11-03,1610612742,1610612753,false
TRAIN,2024-25,0022400154,2024-11-04,1610612739,1610612749,false
TRAIN,2024-25,0022400155,2024-11-04,1610612764,1610612744,false
TRAIN,2024-25,0022400156,2024-11-04,1610612765,1610612747,false
TRAIN,2024-25,0022400157,2024-11-04,1610612737,1610612738,false
TRAIN,2024-25,0022400158,2024-11-04,1610612751,1610612763,false
TRAIN,2024-25,0022400159,2024-11-04,1610612748,1610612758,false
TRAIN,2024-25,0022400160,2024-11-04,1610612741,1610612762,false
TRAIN,2024-25,0022400161,2024-11-04,1610612745,1610612752,false
TRAIN,2024-25,0022400162,2024-11-04,1610612750,1610612766,false
TRAIN,2024-25,0022400163,2024-11-04,1610612760,1610612753,false
TRAIN,2024-25,0022400164,2024-11-04,1610612740,1610612757,false
TRAIN,2024-25,0022400165,2024-11-04,1610612742,1610612754,false
TRAIN,2024-25,0022400166,2024-11-04,1610612743,1610612761,false
TRAIN,2024-25,0022400167,2024-11-04,1610612756,1610612755,false
TRAIN,2024-25,0022400168,2024-11-04,1610612746,1610612759,false
TRAIN,2024-25,0022400169,2024-11-06,1610612766,1610612765,false
TRAIN,2024-25,0022400170,2024-11-06,1610612754,1610612753,false
TRAIN,2024-25,0022400171,2024-11-06,1610612737,1610612752,false
TRAIN,2024-25,0022400172,2024-11-06,1610612738,1610612744,false
TRAIN,2024-25,0022400173,2024-11-06,1610612745,1610612759,false
TRAIN,2024-25,0022400174,2024-11-06,1610612763,1610612747,false
TRAIN,2024-25,0022400175,2024-11-06,1610612740,1610612739,false
TRAIN,2024-25,0022400176,2024-11-06,1610612742,1610612741,false
TRAIN,2024-25,0022400177,2024-11-06,1610612743,1610612760,false
TRAIN,2024-25,0022400178,2024-11-06,1610612756,1610612748,false
TRAIN,2024-25,0022400179,2024-11-06,1610612746,1610612755,false
TRAIN,2024-25,0022400180,2024-11-06,1610612758,1610612761,false
TRAIN,2024-25,0022400181,2024-11-07,1610612741,1610612750,false
TRAIN,2024-25,0022400182,2024-11-07,1610612749,1610612762,false
TRAIN,2024-25,0022400183,2024-11-07,1610612759,1610612757,false
TRAIN,2024-25,0022400184,2024-11-08,1610612766,1610612754,false
TRAIN,2024-25,0022400185,2024-11-08,1610612765,1610612737,false
TRAIN,2024-25,0022400186,2024-11-08,1610612753,1610612740,false
TRAIN,2024-25,0022400187,2024-11-08,1610612738,1610612751,false
TRAIN,2024-25,0022400188,2024-11-08,1610612739,1610612744,false
TRAIN,2024-25,0022400189,2024-11-08,1610612752,1610612749,false
TRAIN,2024-25,0022400190,2024-11-08,1610612742,1610612756,false
TRAIN,2024-25,0022400191,2024-11-08,1610612763,1610612764,false
TRAIN,2024-25,0022400192,2024-11-08,1610612760,1610612745,false
TRAIN,2024-25,0022400193,2024-11-08,1610612750,1610612757,false
TRAIN,2024-25,0022400194,2024-11-08,1610612743,1610612748,false
TRAIN,2024-25,0022400195,2024-11-08,1610612747,1610612755,false
TRAIN,2024-25,0022400196,2024-11-08,1610612758,1610612746,false
TRAIN,2024-25,0022400197,2024-11-09,1610612759,1610612762,false
TRAIN,2024-25,0022400198,2024-11-09,1610612737,1610612741,false
TRAIN,2024-25,0022400199,2024-11-09,1610612739,1610612751,false
TRAIN,2024-25,0022400200,2024-11-09,1610612746,1610612761,false
TRAIN,2024-25,0022400201,2024-11-10,1610612765,1610612745,false
TRAIN,2024-25,0022400202,2024-11-10,1610612749,1610612738,false
TRAIN,2024-25,0022400203,2024-11-10,1610612754,1610612752,false
TRAIN,2024-25,0022400204,2024-11-10,1610612753,1610612764,false
TRAIN,2024-25,0022400205,2024-11-10,1610612755,1610612766,false
TRAIN,2024-25,0022400206,2024-11-10,1610612750,1610612748,false
TRAIN,2024-25,0022400207,2024-11-10,1610612760,1610612744,false
TRAIN,2024-25,0022400208,2024-11-10,1610612743,1610612742,false
TRAIN,2024-25,0022400209,2024-11-10,1610612756,1610612758,false
TRAIN,2024-25,0022400210,2024-11-10,1610612757,1610612763,false
TRAIN,2024-25,0022400211,2024-11-10,1610612747,1610612761,false
TRAIN,2024-25,0022400212,2024-11-11,1610612741,1610612739,false
TRAIN,2024-25,0022400213,2024-11-11,1610612745,1610612764,false
TRAIN,2024-25,0022400214,2024-11-11,1610612740,1610612751,false
TRAIN,2024-25,0022400215,2024-11-11,1610612760,1610612746,false
TRAIN,2024-25,0022400216,2024-11-11,1610612759,1610612758,false
TRAIN,2024-25,0022400001,2024-11-12,1610612738,1610612737,false
TRAIN,2024-25,0022400002,2024-11-12,1610612765,1610612748,false
TRAIN,2024-25,0022400003,2024-11-12,1610612753,1610612766,false
TRAIN,2024-25,0022400004,2024-11-12,1610612755,1610612752,false
TRAIN,2024-25,0022400005,2024-11-12,1610612749,1610612761,false
TRAIN,2024-25,0022400006,2024-11-12,1610612762,1610612756,false
TRAIN,2024-25,0022400007,2024-11-12,1610612744,1610612742,false
TRAIN,2024-25,0022400008,2024-11-12,1610612757,1610612750,false
TRAIN,2024-25,0022400217,2024-11-13,1610612753,1610612754,false
TRAIN,2024-25,0022400218,2024-11-13,1610612751,1610612738,false
TRAIN,2024-25,0022400219,2024-11-13,1610612752,1610612741,false
TRAIN,2024-25,0022400220,2024-11-13,1610612755,1610612739,false
TRAIN,2024-25,0022400221,2024-11-13,1610612760,1610612740,false
TRAIN,2024-25,0022400222,2024-11-13,1610612745,1610612746,false
TRAIN,2024-25,0022400223,2024-11-13,1610612749,1610612765,false
TRAIN,2024-25,0022400224,2024-11-13,1610612759,1610612764,false
TRAIN,2024-25,0022400225,2024-11-13,1610612747,1610612763,false
TRAIN,2024-25,0022400226,2024-11-13,1610612757,1610612750,false
TRAIN,2024-25,0022400227,2024-11-13,1610612758,1610612756,false
TRAIN,2024-25,0022400228,2024-11-14,1610612762,1610612742,false
TRAIN,2024-25,0022400009,2024-11-15,1610612754,1610612748,false
TRAIN,2024-25,0022400010,2024-11-15,1610612753,1610612755,false
TRAIN,2024-25,0022400011,2024-11-15,1610612761,1610612765,false
TRAIN,2024-25,0022400012,2024-11-15,1610612737,1610612764,false
TRAIN,2024-25,0022400013,2024-11-15,1610612739,1610612741,false
TRAIN,2024-25,0022400014,2024-11-15,1610612752,1610612751,false
TRAIN,2024-25,0022400015,2024-11-15,1610612759,1610612747,false
TRAIN,2024-25,0022400016,2024-11-15,1610612745,1610612746,false
TRAIN,2024-25,0022400017,2024-11-15,1610612740,1610612743,false
TRAIN,2024-25,0022400018,2024-11-15,1610612760,1610612756,false
TRAIN,2024-25,0022400019,2024-11-15,1610612744,1610612763,false
TRAIN,2024-25,0022400020,2024-11-15,1610612758,1610612750,false
TRAIN,2024-25,0022400229,2024-11-16,1610612766,1610612749,false
TRAIN,2024-25,0022400230,2024-11-16,1610612738,1610612761,false
TRAIN,2024-25,0022400231,2024-11-16,1610612740,1610612747,false
TRAIN,2024-25,0022400232,2024-11-16,1610612742,1610612759,false
TRAIN,2024-25,0022400233,2024-11-16,1610612758,1610612762,false
TRAIN,2024-25,0022400234,2024-11-17,1610612750,1610612756,false
TRAIN,2024-25,0022400235,2024-11-17,1610612754,1610612748,false
TRAIN,2024-25,0022400236,2024-11-17,1610612739,1610612766,false
TRAIN,2024-25,0022400237,2024-11-17,1610612764,1610612765,false
TRAIN,2024-25,0022400238,2024-11-17,1610612763,1610612743,false
TRAIN,2024-25,0022400239,2024-11-17,1610612757,1610612737,false
TRAIN,2024-25,0022400240,2024-11-17,1610612752,1610612751,false
TRAIN,2024-25,0022400241,2024-11-17,1610612741,1610612745,false
TRAIN,2024-25,0022400242,2024-11-17,1610612760,1610612742,false
TRAIN,2024-25,0022400243,2024-11-17,1610612746,1610612762,false
TRAIN,2024-25,0022400244,2024-11-18,1610612765,1610612741,false
TRAIN,2024-25,0022400245,2024-11-18,1610612748,1610612755,false
TRAIN,2024-25,0022400246,2024-11-18,1610612752,1610612764,false
TRAIN,2024-25,0022400247,2024-11-18,1610612761,1610612754,false
TRAIN,2024-25,0022400248,2024-11-18,1610612749,1610612745,false
TRAIN,2024-25,0022400249,2024-11-18,1610612756,1610612753,false
TRAIN,2024-25,0022400250,2024-11-18,1610612758,1610612737,false
TRAIN,2024-25,0022400251,2024-11-18,1610612746,1610612744,false
TRAIN,2024-25,0022400021,2024-11-19,1610612738,1610612739,false
TRAIN,2024-25,0022400022,2024-11-19,1610612751,1610612766,false
TRAIN,2024-25,0022400023,2024-11-19,1610612763,1610612743,false
TRAIN,2024-25,0022400024,2024-11-19,1610612742,1610612740,false
TRAIN,2024-25,0022400025,2024-11-19,1610612759,1610612760,false
TRAIN,2024-25,0022400026,2024-11-19,1610612747,1610612762,false
TRAIN,2024-25,0022400252,2024-11-20,1610612739,1610612740,false
TRAIN,2024-25,0022400253,2024-11-20,1610612749,1610612741,false
TRAIN,2024-25,0022400254,2024-11-20,1610612745,1610612754,false
TRAIN,2024-25,0022400255,2024-11-20,1610612763,1610612755,false
TRAIN,2024-25,0022400256,2024-11-20,1610612760,1610612757,false
TRAIN,2024-25,0022400257,2024-11-20,1610612756,1610612752,false
TRAIN,2024-25,0022400258,2024-11-20,1610612744,1610612737,false
TRAIN,2024-25,0022400259,2024-11-20,1610612746,1610612753,false
TRAIN,2024-25,0022400260,2024-11-21,1610612766,1610612765,false
TRAIN,2024-25,0022400261,2024-11-21,1610612761,1610612750,false
TRAIN,2024-25,0022400262,2024-11-21,1610612759,1610612762,false
TRAIN,2024-25,0022400263,2024-11-21,1610612747,1610612753,false
TRAIN,2024-25,0022400027,2024-11-22,1610612755,1610612751,false
TRAIN,2024-25,0022400028,2024-11-22,1610612764,1610612738,false
TRAIN,2024-25,0022400029,2024-11-22,1610612749,1610612754,false
TRAIN,2024-25,0022400030,2024-11-22,1610612741,1610612737,false
TRAIN,2024-25,0022400031,2024-11-22,1610612745,1610612757,false
TRAIN,2024-25,0022400032,2024-11-22,1610612740,1610612744,false
TRAIN,2024-25,0022400033,2024-11-22,1610612743,1610612742,false
TRAIN,2024-25,0022400034,2024-11-22,1610612746,1610612758,false
TRAIN,2024-25,0022400264,2024-11-23,1610612762,1610612752,false
TRAIN,2024-25,0022400265,2024-11-23,1610612753,1610612765,false
TRAIN,2024-25,0022400266,2024-11-23,1610612741,1610612763,false
TRAIN,2024-25,0022400267,2024-11-23,1610612745,1610612757,false
TRAIN,2024-25,0022400268,2024-11-23,1610612749,1610612766,false
TRAIN,2024-25,0022400269,2024-11-23,1610612759,1610612744,false
TRAIN,2024-25,0022400270,2024-11-23,1610612747,1610612743,false
TRAIN,2024-25,0022400271,2024-11-24,1610612738,1610612750,false
TRAIN,2024-25,0022400272,2024-11-24,1610612754,1610612764,false
TRAIN,2024-25,0022400273,2024-11-24,1610612748,1610612742,false
TRAIN,2024-25,0022400274,2024-11-24,1610612755,1610612746,false
TRAIN,2024-25,0022400275,2024-11-24,1610612739,1610612761,false
TRAIN,2024-25,0022400276,2024-11-24,1610612758,1610612751,false
TRAIN,2024-25,0022400277,2024-11-25,1610612766,1610612753,false
TRAIN,2024-25,0022400278,2024-11-25,1610612765,1610612761,false
TRAIN,2024-25,0022400279,2024-11-25,1610612754,1610612740,false
TRAIN,2024-25,0022400280,2024-11-25,1610612737,1610612742,false
TRAIN,2024-25,0022400281,2024-11-25,1610612738,1610612746,false
TRAIN,2024-25,0022400282,2024-11-25,1610612763,1610612757,false
TRAIN,2024-25,0022400283,2024-11-25,1610612743,1610612752,false
TRAIN,2024-25,0022400284,2024-11-25,1610612744,1610612751,false
TRAIN,2024-25,0022400285,2024-11-25,1610612758,1610612760,false
TRAIN,2024-25,0022400035,2024-11-26,1610612764,1610612741,false
TRAIN,2024-25,0022400036,2024-11-26,1610612748,1610612749,false
TRAIN,2024-25,0022400037,2024-11-26,1610612750,1610612745,false
TRAIN,2024-25,0022400038,2024-11-26,1610612762,1610612759,false
TRAIN,2024-25,0022400039,2024-11-26,1610612756,1610612747,false
TRAIN,2024-25,0022400286,2024-11-27,1610612766,1610612748,false
TRAIN,2024-25,0022400287,2024-11-27,1610612739,1610612737,false
TRAIN,2024-25,0022400288,2024-11-27,1610612754,1610612757,false
TRAIN,2024-25,0022400289,2024-11-27,1610612753,1610612741,false
TRAIN,2024-25,0022400290,2024-11-27,1610612755,1610612745,false
TRAIN,2024-25,0022400291,2024-11-27,1610612764,1610612746,false
TRAIN,2024-25,0022400292,2024-11-27,1610612742,1610612752,false
TRAIN,2024-25,0022400293,2024-11-27,1610612763,1610612765,false
TRAIN,2024-25,0022400294,2024-11-27,1610612750,1610612758,false
TRAIN,2024-25,0022400295,2024-11-27,1610612740,1610612761,false
TRAIN,2024-25,0022400296,2024-11-27,1610612759,1610612747,false
TRAIN,2024-25,0022400297,2024-11-27,1610612756,1610612751,false
TRAIN,2024-25,0022400298,2024-11-27,1610612762,1610612743,false
TRAIN,2024-25,0022400299,2024-11-27,1610612744,1610612760,false
TRAIN,2024-25,0022400040,2024-11-29,1610612766,1610612752,false
TRAIN,2024-25,0022400041,2024-11-29,1610612737,1610612739,false
TRAIN,2024-25,0022400042,2024-11-29,1610612763,1610612740,false
TRAIN,2024-25,0022400043,2024-11-29,1610612751,1610612753,false
TRAIN,2024-25,0022400044,2024-11-29,1610612750,1610612746,false
TRAIN,2024-25,0022400045,2024-11-29,1610612754,1610612765,false
TRAIN,2024-25,0022400046,2024-11-29,1610612748,1610612761,false
TRAIN,2024-25,0022400047,2024-11-29,1610612741,1610612738,false
TRAIN,2024-25,0022400048,2024-11-29,1610612747,1610612760,false
TRAIN,2024-25,0022400049,2024-11-29,1610612757,1610612758,false
TRAIN,2024-25,0022400300,2024-11-30,1610612766,1610612737,false
TRAIN,2024-25,0022400301,2024-11-30,1610612765,1610612755,false
TRAIN,2024-25,0022400302,2024-11-30,1610612749,1610612764,false
TRAIN,2024-25,0022400303,2024-11-30,1610612756,1610612744,false
TRAIN,2024-25,0022400304,2024-11-30,1610612762,1610612742,false
TRAIN,2024-25,0022400305,2024-12-01,1610612751,1610612753,false
TRAIN,2024-25,0022400306,2024-12-01,1610612763,1610612754,false
TRAIN,2024-25,0022400307,2024-12-01,1610612739,1610612738,false
TRAIN,2024-25,0022400308,2024-12-01,1610612752,1610612740,false
TRAIN,2024-25,0022400309,2024-12-01,1610612761,1610612748,false
TRAIN,2024-25,0022400310,2024-12-01,1610612745,1610612760,false
TRAIN,2024-25,0022400311,2024-12-01,1610612762,1610612747,false
TRAIN,2024-25,0022400312,2024-12-01,1610612757,1610612742,false
TRAIN,2024-25,0022400313,2024-12-01,1610612758,1610612759,false
TRAIN,2024-25,0022400314,2024-12-01,1610612746,1610612743,false
TRAIN,2024-25,0022400315,2024-12-02,1610612737,1610612740,false
TRAIN,2024-25,0022400316,2024-12-02,1610612738,1610612748,false
TRAIN,2024-25,0022400317,2024-12-02,1610612741,1610612751,false
TRAIN,2024-25,0022400318,2024-12-02,1610612750,1610612747,false
TRAIN,2024-25,0022400050,2024-12-03,1610612766,1610612755,false
TRAIN,2024-25,0022400051,2024-12-03,1610612739,1610612764,false
TRAIN,2024-25,0022400052,2024-12-03,1610612765,1610612749,false
TRAIN,2024-25,0022400053,2024-12-03,1610612752,1610612753,false
TRAIN,2024-25,0022400054,2024-12-03,1610612761,1610612754,false
TRAIN,2024-25,0022400055,2024-12-03,1610612760,1610612762,false
TRAIN,2024-25,0022400056,2024-12-03,1610612742,1610612763,false
TRAIN,2024-25,0022400057,2024-12-03,1610612756,1610612759,false
TRAIN,2024-25,0022400058,2024-12-03,1610612743,1610612744,false
TRAIN,2024-25,0022400059,2024-12-03,1610612758,1610612745,false
TRAIN,2024-25,0022400060,2024-12-03,1610612746,1610612757,false
TRAIN,2024-25,0022400319,2024-12-04,1610612738,1610612765,false
TRAIN,2024-25,0022400320,2024-12-04,1610612751,1610612754,false
TRAIN,2024-25,0022400321,2024-12-04,1610612748,1610612747,false
TRAIN,2024-25,0022400322,2024-12-04,1610612755,1610612753,false
TRAIN,2024-25,0022400323,2024-12-04,1610612749,1610612737,false
TRAIN,2024-25,0022400324,2024-12-04,1610612746,1610612750,false
TRAIN,2024-25,0022400325,2024-12-05,1610612739,1610612743,false
TRAIN,2024-25,0022400326,2024-12-05,1610612764,1610612742,false
TRAIN,2024-25,0022400327,2024-12-05,1610612752,1610612766,false
TRAIN,2024-25,0022400328,2024-12-05,1610612761,1610612760,false
TRAIN,2024-25,0022400329,2024-12-05,1610612763,1610612758,false
TRAIN,2024-25,0022400330,2024-12-05,1610612740,1610612756,false
TRAIN,2024-25,0022400331,2024-12-05,1610612759,1610612741,false
TRAIN,2024-25,0022400332,2024-12-05,1610612744,1610612745,false
TRAIN,2024-25,0022400333,2024-12-06,1610612755,1610612753,false
TRAIN,2024-25,0022400334,2024-12-06,1610612737,1610612747,false
TRAIN,2024-25,0022400335,2024-12-06,1610612738,1610612749,false
TRAIN,2024-25,0022400336,2024-12-06,1610612741,1610612754,false
TRAIN,2024-25,0022400337,2024-12-06,1610612759,1610612758,false
TRAIN,2024-25,0022400338,2024-12-06,1610612744,1610612750,false
TRAIN,2024-25,0022400339,2024-12-06,1610612757,1610612762,false
TRAIN,2024-25,0022400340,2024-12-07,1610612766,1610612739,false
TRAIN,2024-25,0022400341,2024-12-07,1610612764,1610612743,false
TRAIN,2024-25,0022400342,2024-12-07,1610612740,1610612760,false
TRAIN,2024-25,0022400343,2024-12-07,1610612752,1610612765,false
TRAIN,2024-25,0022400344,2024-12-07,1610612761,1610612742,false
TRAIN,2024-25,0022400345,2024-12-07,1610612738,1610612763,false
TRAIN,2024-25,0022400346,2024-12-07,1610612748,1610612756,false
TRAIN,2024-25,0022400347,2024-12-08,1610612741,1610612755,false
TRAIN,2024-25,0022400348,2024-12-08,1610612751,1610612749,false
TRAIN,2024-25,0022400349,2024-12-08,1610612754,1610612766,false
TRAIN,2024-25,0022400350,2024-12-08,1610612737,1610612743,false
TRAIN,2024-25,0022400351,2024-12-08,1610612748,1610612739,false
TRAIN,2024-25,0022400352,2024-12-08,1610612753,1610612756,false
TRAIN,2024-25,0022400353,2024-12-08,1610612764,1610612763,false
TRAIN,2024-25,0022400354,2024-12-08,1610612759,1610612740,false
TRAIN,2024-25,0022400355,2024-12-08,1610612744,1610612750,false
TRAIN,2024-25,0022400356,2024-12-08,1610612746,1610612745,false
TRAIN,2024-25,0022400357,2024-12-08,1610612758,1610612762,false
TRAIN,2024-25,0022400358,2024-12-08,1610612747,1610612757,false
TRAIN,2024-25,0022400359,2024-12-09,1610612761,1610612752,false
TRAIN,2024-25,0022401201,2024-12-10,1610612749,1610612753,false
TRAIN,2024-25,0022401203,2024-12-10,1610612760,1610612742,false
TRAIN,2024-25,0022401202,2024-12-11,1610612752,1610612737,false
TRAIN,2024-25,0022401204,2024-12-11,1610612745,1610612744,false
TRAIN,2024-25,0022401205,2024-12-12,1610612738,1610612765,false
TRAIN,2024-25,0022401206,2024-12-12,1610612748,1610612761,false
TRAIN,2024-25,0022401207,2024-12-12,1610612740,1610612758,false
TRAIN,2024-25,0022401208,2024-12-13,1610612739,1610612764,false
TRAIN,2024-25,0022401209,2024-12-13,1610612755,1610612754,false
TRAIN,2024-25,0022401210,2024-12-13,1610612750,1610612747,false
TRAIN,2024-25,0022401211,2024-12-13,1610612763,1610612751,false
TRAIN,2024-25,0022401212,2024-12-13,1610612741,1610612766,false
TRAIN,2024-25,0022401213,2024-12-13,1610612743,1610612746,false
TRAIN,2024-25,0022401214,2024-12-13,1610612762,1610612756,false
TRAIN,2024-25,0022401215,2024-12-13,1610612757,1610612759,false
TRAIN,2024-25,0022401216,2024-12-15,1610612754,1610612740,false
TRAIN,2024-25,0022401217,2024-12-15,1610612764,1610612738,false
TRAIN,2024-25,0022401218,2024-12-15,1610612759,1610612750,false
TRAIN,2024-25,0022401219,2024-12-15,1610612756,1610612757,false
TRAIN,2024-25,0022401220,2024-12-15,1610612747,1610612763,false
TRAIN,2024-25,0022401227,2024-12-15,1610612753,1610612752,false
TRAIN,2024-25,0022401228,2024-12-15,1610612744,1610612742,false
TRAIN,2024-25,0022401221,2024-12-16,1610612765,1610612748,false
TRAIN,2024-25,0022401222,2024-12-16,1610612766,1610612755,false
TRAIN,2024-25,0022401223,2024-12-16,1610612761,1610612741,false
TRAIN,2024-25,0022401224,2024-12-16,1610612751,1610612739,false
TRAIN,2024-25,0022401225,2024-12-16,1610612758,1610612743,false
TRAIN,2024-25,0022401226,2024-12-16,1610612746,1610612762,false
TRAIN,2024-25,0022400360,2024-12-19,1610612765,1610612762,false
TRAIN,2024-25,0022400361,2024-12-19,1610612753,1610612760,false
TRAIN,2024-25,0022400362,2024-12-19,1610612764,1610612766,false
TRAIN,2024-25,0022400363,2024-12-19,1610612738,1610612741,false
TRAIN,2024-25,0022400364,2024-12-19,1610612761,1610612751,false
TRAIN,2024-25,0022400365,2024-12-19,1610612745,1610612740,false
TRAIN,2024-25,0022400366,2024-12-19,1610612763,1610612744,false
TRAIN,2024-25,0022400367,2024-12-19,1610612750,1610612752,false
TRAIN,2024-25,0022400368,2024-12-19,1610612742,1610612746,false
TRAIN,2024-25,0022400369,2024-12-19,1610612756,1610612754,false
TRAIN,2024-25,0022400370,2024-12-19,1610612759,1610612737,false
TRAIN,2024-25,0022400371,2024-12-19,1610612757,1610612743,false
