season,playerId,N,rawAbilityRateExact,validatedDRBL100,R1Points,PosteriorR1Points,R1WinEq,playerName,teams
2025-26,1626220,5534,0.07565915198357734,0.05869046076214144,4.18697747077117,3.2479300985769073,0.1116805404968976,Royce O'Neale,1610612756
2025-26,1627734,1632,-1.357140567176362,-0.6852888012474698,-22.148534056318226,-11.183913236358707,-0.5907746750230245,Domantas Sabonis,1610612758
2025-26,1627739,5278,-0.5041541593369134,-0.38687491319863754,-26.60925652980229,-20.41925791862409,-0.7097569003450067,Kris Dunn,1610612746
2025-26,1627741,2146,-0.41862180725731274,-0.23981911328729127,-8.983623983741932,-5.146518171145271,-0.2396229712553006,Buddy Hield,1610612737|1610612744
2025-26,1627742,7618,-0.05927862114227547,-0.04898942675871714,-4.515845358618545,-3.7320145304790717,-0.12045253502594942,Brandon Ingram,1610612761
2025-26,1627746,93,5.102262673187755,0.2802778668673722,4.745104286064612,0.26065841618665614,0.12656762905491253,Skal Labissiere,1610612764
2025-26,1627747,3011,-1.8236629868614176,-1.1908586539665427,-54.910492534397285,-35.856754070932595,-1.4646444906862275,Caris LeVert,1610612765
2025-26,1627749,1180,-1.0749820065594924,-0.45628732652525217,-12.68478767740201,-5.384190452997975,-0.338345251148371,Dejounte Murray,1610612740
2025-26,1627750,8172,1.0701145548592883,0.8949013653612469,87.44976142310105,73.1313395773211,2.3325744382994875,Jamal Murray,1610612743
2025-26,1627751,2865,1.0260796379342576,0.6583915257965617,29.397181626816483,18.86291721407149,0.7841200856912283,Jakob Poeltl,1610612761
2025-26,1627752,1531,0.29459839993069314,0.1440530662069279,4.510301502938912,2.205452443628066,0.12030466205480009,Taurean Prince,1610612749
2025-26,1627759,7959,-0.20775943823899612,-0.1729843465785302,-16.5355736894417,-13.76782414418522,-0.44105845325291354,Jaylen Brown,1610612738
2025-26,1627780,2999,1.7783797547614142,1.1596783832418964,53.33360884529481,34.778754713424476,1.4225837860540456,Gary Payton II,1610612744
2025-26,1627783,6599,0.6241056028519919,0.5023140472277466,41.18472873220295,33.147703976559,1.0985329625342783,Pascal Siakam,1610612754
2025-26,1627824,2679,-1.3601236201953166,-0.8515473658572688,-36.43771178503253,-22.81295393131623,-0.971914316480212,Guerschon Yabusele,1610612741|1610612752
2025-26,1627826,3805,-0.36126537911320583,-0.2543228062027286,-13.746147675257482,-9.676982776013825,-0.3666552334804358,Ivica Zubac,1610612746|1610612754
2025-26,1627827,1437,-2.1229091987749555,-1.0044848596113305,-30.50620518639611,-14.43444743261482,-0.8137014128949865,Dorian Finney-Smith,1610612745
2025-26,1627884,3358,0.9001622592466633,0.6096702030153883,30.22744866550295,20.47272541725674,0.8062660543009388,Derrick Jones Jr.,1610612746
2025-26,1627936,2580,1.4838178502066106,0.9158492951036018,38.282500535330556,23.628911813672925,1.0211209353775266,Alex Caruso,1610612760
2025-26,1628365,105,-13.658159819664288,-0.8411183466655426,-14.341067810647504,-0.8831742639988198,-0.3825237216050227,Markelle Fultz,1610612761
2025-26,1628366,1827,-3.2489573063471355,-1.7320819955343498,-59.35844998696217,-31.64513805841257,-1.5832862306710755,Lonzo Ball,1610612739
2025-26,1628368,6676,0.05863727095761296,0.04730092084497633,3.9146242091302415,3.1578094756106196,0.10441597801035771,De'Aaron Fox,1610612759
2025-26,1628369,1652,-0.7017543917646986,-0.35648777835033274,-11.59298255195282,-5.8891780983474975,-0.30922319654486474,Jayson Tatum,1610612738
2025-26,1628370,4156,-0.5730264539079303,-0.41374182460760217,-23.814979424413583,-17.195110230691945,-0.635224285921734,Malik Monk,1610612758
2025-26,1628371,1193,-1.6964756987427143,-0.7246314030075396,-20.238955086000583,-8.644852637879948,-0.5398398866188958,Jonathan Isaac,1610612753
2025-26,1628374,4554,3.1567094550695156,2.335985514849947,143.75654858386574,106.38078034626659,3.8344627258903357,Lauri Markkanen,1610612762
2025-26,1628378,7650,2.0745126777381224,1.7156780523996364,158.70021984696638,131.24937100857218,4.2330598751039545,Donovan Mitchell,1610612739
2025-26,1628379,4204,1.8443506577667088,1.3359149147572784,77.53650165251244,56.16186301639598,2.0681550051895274,Luke Kennard,1610612737|1610612747
2025-26,1628380,490,1.400048503911993,0.3282410368023333,6.860237669168765,1.6083810803314333,0.18298523366280067,Zach Collins,1610612741
2025-26,1628381,4933,1.116951852392223,0.8433986664397423,55.09923487850837,41.60485621547248,1.4696788734007575,John Collins,1610612746
2025-26,1628384,5830,1.7251521737814637,1.3536523786199104,100.57637173145933,78.91793367354077,2.682704560652305,OG Anunoby,1610612752
2025-26,1628386,4254,1.7683464071756267,1.2850265828707064,75.22545616125116,54.66503083531985,2.0065117765410005,Jarrett Allen,1610612739
2025-26,1628389,7138,0.043553225168170534,0.035578269770016165,3.1088292125040127,2.5395768961837537,0.08292275972075988,Bam Adebayo,1610612748
2025-26,1628392,2778,0.2510787140488731,0.1593185627290474,6.974966676277695,4.4258696726129365,0.18604543582869332,Isaiah Hartenstein,1610612760
2025-26,1628396,1139,-0.7299458702853127,-0.30354448567176745,-8.31408346254971,-3.457371691801431,-0.22176411058234133,Tony Bradley,1610612737|1610612754
2025-26,1628398,5112,-0.8704130821334015,-0.6629248623161424,-44.49551675865949,-33.8887189616012,-1.1868426319429417,Kyle Kuzma,1610612749
2025-26,1628401,7175,-0.2209310821147495,-0.18064735204254445,-15.851805141733275,-12.961447509052563,-0.422820084043635,Derrick White,1610612738
2025-26,1628404,4918,0.08318540687523071,0.06276554633513112,4.091058310123846,3.086809568761749,0.10912205916283661,Josh Hart,1610612752
2025-26,1628415,5204,-0.015380170893197386,-0.011763434645531921,-0.8003840932819919,-0.6121691389534811,-0.021348891597066207,Dillon Brooks,1610612756
2025-26,1628418,1894,0.3277542762536426,0.17766645656107588,6.2076659922439905,3.3650026872667773,0.16557898820275463,Thomas Bryant,1610612739
2025-26,1628420,176,0.8588285218584595,0.08510913279678427,1.5115381984708887,0.1497920737223403,0.04031772422120148,Monté Morris,1610612754
2025-26,1628436,3378,1.3374579114589302,0.9075799166147582,45.179328249082666,30.658049583246534,1.2050821465764856,Luke Kornet,1610612759
2025-26,1628449,218,-0.07807232146178102,-0.009361807524019945,-0.17019766078668264,-0.02040874040236348,-0.004539734660779878,Chris Boucher,1610612738
2025-26,1628467,1101,-1.2194520729860643,-0.4970813522242343,-13.426167323576566,-5.472865687988819,-0.3581202989426748,Maxi Kleber,1610612747
2025-26,1628502,439,-4.3156553541033595,-0.9291675823694825,-18.945727004513746,-4.079045686602028,-0.5053452154308001,Nigel Hayes-Davis,1610612756
2025-26,1628960,4188,0.9655829136202938,0.6986629651419818,40.438612422417904,29.260004980146196,1.0786315722516606,Grayson Allen,1610612756
2025-26,1628963,3370,1.6987679726108853,1.1518808989333367,57.24848067698684,38.81838629405345,1.5270063689773106,Marvin Bagley III,1610612742|1610612764
2025-26,1628964,104,-5.41935418820111,-0.3307587063221335,-5.636128355729154,-0.3439890545750188,-0.15033418867711018,Mo Bamba,1610612761|1610612762
2025-26,1628969,6922,1.0729184543717953,0.8714787070126223,74.26741541161567,60.323756099413714,1.980957660359516,Mikal Bridges,1610612752
2025-26,1628970,6635,0.3699656194942346,0.2980840176495746,24.54721885344247,19.777874571049274,0.6547555338871126,Miles Bridges,1610612766
2025-26,1628971,4987,-0.890222860312646,-0.6739853354150851,-44.395414043791654,-33.61164867715029,-1.184172561377793,Bruce Brown,1610612743
2025-26,1628973,7800,0.9300782539454359,0.7717670617845106,72.54610380774399,60.19783081919182,1.9350445854442682,Jalen Brunson,1610612752
2025-26,1628975,2348,-0.23915968910973398,-0.14223580294570806,-5.615469500296554,-3.3396966531652255,-0.1497831486591339,Jevon Carter,1610612741|1610612753
2025-26,1628976,5664,0.22556451387330884,0.17588070024482672,12.775974065784212,9.961882861866986,0.3407774937891724,Wendell Carter Jr.,1610612753
2025-26,1628978,6678,0.488809870725181,0.39433103608392833,32.64272316702759,26.33342658968473,0.870689415463416,Donte DiVincenzo,1610612750
2025-26,1628983,7358,4.083151656481538,3.3538546425978075,300.4382988839116,246.7766246023467,8.01368334068055,Shai Gilgeous-Alexander,1610612760
2025-26,1628988,1936,0.9168526733499496,0.5019872102956738,17.750267756055024,9.718472391324246,0.4734583624582441,Aaron Holiday,1610612745
2025-26,1628989,4166,-0.3058703324671151,-0.220994763277489,-12.742558050580016,-9.206641838140191,-0.3398861781168743,Kevin Huerter,1610612741|1610612765
2025-26,1628991,4223,1.2674720265599093,0.9192056273677652,53.525343681624975,38.818053643740726,1.4276979884358159,Jaren Jackson Jr.,1610612762|1610612763
2025-26,1628997,2152,-0.5225312099768396,-0.29970340188437067,-11.244871638701586,-6.449617208551657,-0.29993792686854953,Caleb Martin,1610612742
2025-26,1628998,145,-2.3612789480894953,-0.1962094254859466,-3.423854474729768,-0.2845036669546226,-0.09132552563033361,Cody Martin,1610612754
2025-26,1629001,3282,0.11496461245873427,0.07728673865005446,3.7731385808956586,2.5365507624947874,0.10064208824283742,De'Anthony Melton,1610612744
2025-26,1629004,3021,1.3777283480207017,0.9006962431011771,41.62117339370539,27.21003350408656,1.1101743855020023,Svi Mykhailiuk,1610612762
2025-26,1629006,3160,-0.5762236135337042,-0.38253500394254314,-18.208666187665052,-12.088106124584362,-0.48568536510216065,Josh Okogie,1610612745
2025-26,1629008,5151,1.734821521446884,1.3236654802211376,89.360656569729,68.1820088861908,2.383544333479984,Michael Porter Jr.,1610612751
2025-26,1629011,2658,2.2319787391000965,1.3932831114438835,59.325994885280565,37.033465102178425,1.5824205457413174,Mitchell Robinson,1610612752
2025-26,1629012,4869,1.269701876018304,0.9556621478332236,61.821784343331224,46.53118997799966,1.6489915071537797,Collin Sexton,1610612741|1610612766
2025-26,1629013,2981,1.711403615830923,1.1136638678873567,51.01694178791981,33.1983199017221,1.3607906116400108,Landry Shamet,1610612752
2025-26,1629014,3857,0.07337945845023959,0.05186449903657213,2.830245712425741,2.000413727840587,0.07549201616423233,Anfernee Simons,1610612738|1610612741
2025-26,1629018,3585,-1.0926106199386132,-0.7554501586267943,-39.17009072479928,-27.082888186770578,-1.0447959020549455,Gary Trent Jr.,1610612749
2025-26,1629020,2819,-1.5400757377402639,-0.9824560997261381,-43.414735046898045,-27.695437451279837,-1.1580146082501253,Jarred Vanderbilt,1610612747
2025-26,1629021,1266,-0.6231731879468523,-0.27527468804630667,-7.88937255940715,-3.484977550666242,-0.21043566576767397,Moritz Wagner,1610612753
2025-26,1629023,4688,0.3299871844129835,0.24602097972774598,15.469799205280667,11.53346352963673,0.41263072196708367,P.J. Washington,1610612742
2025-26,1629026,2204,0.10354969728304458,0.059995671086180404,2.2822353281183028,1.322304590739416,0.06087476628777314,Kenrich Williams,1610612760
2025-26,1629027,1251,-0.43884451106664785,-0.19256207763745228,-5.489944833443765,-2.408951591244528,-0.14643499053369013,Trae Young,1610612737|1610612764
2025-26,1629028,5025,0.892796304050166,0.6771775740154089,44.86301427852084,34.0281730942743,1.1966450065522864,Deandre Ayton,1610612747
2025-26,1629029,7889,1.535967754159721,1.276978565978084,121.17249612566039,100.74083907001105,3.2320713343077783,Luka Dončić,1610612747
2025-26,1629048,2339,1.6999493704252964,1.0094393443576462,39.76181577424768,23.610786264525345,1.0605791666674917,Goga Bitadze,1610612753
2025-26,1629057,2547,2.921814811113476,1.7945170783472446,74.41862323906024,45.70634998550432,1.9849908733429287,Robert Williams III,1610612757
2025-26,1629060,4939,0.6205969055297557,0.4687456975701886,30.651281164114632,23.151350002991613,0.8175710691608312,Rui Hachimura,1610612747
2025-26,1629111,3940,-0.35901499301527057,-0.255328352433243,-14.14519072480166,-10.059937085869773,-0.3772990317252866,Jock Landale,1610612737|1610612763
2025-26,1629130,5312,1.3388157671174108,1.0289047099143065,71.11789354927686,54.655418190647964,1.89694949304831,Duncan Robinson,1610612765
2025-26,1629162,718,-3.0688654498143095,-0.9505804111159079,-22.034453929666743,-6.825167351812219,-0.5877317806455572,Jordan McLaughlin,1610612759
2025-26,1629216,2146,-1.9471143938715678,-1.115458486184833,-41.78507489248385,-23.937739113526515,-1.1145461806930708,Gabe Vincent,1610612737|1610612747
2025-26,1629234,1428,-1.1302994907513428,-0.5330474480822053,-16.140676727929176,-7.611917558613891,-0.43052524489194793,Drew Eubanks,1610612758
2025-26,1629312,216,4.5968444755450415,0.5467612371793662,9.929184067177289,1.181004272307431,0.26484418678070976,Haywood Highsmith,1610612756
2025-26,1629599,1140,1.2579643339282602,0.5233866206854805,14.340793406782165,5.966607475814477,0.3825164023461517,Amir Coffey,1610612749|1610612756
2025-26,1629610,150,6.56286365681966,0.5625311705845423,9.844295485229491,0.8437967558768135,0.262579927471906,DaQuan Jeffries,1610612758
2025-26,1629611,3733,-1.1042440186725484,-0.772950107201317,-41.221429217046236,-28.85422750182516,-1.0995118858775277,Terance Mann,1610612751
2025-26,1629614,5237,-1.1863672435530737,-0.9087326684931178,-62.13005254487447,-47.59032984898458,-1.6572140399012547,Andrew Nembhard,1610612754
2025-26,1629618,2011,-1.7201240263489712,-0.9579533140370483,-34.59169416987781,-19.26444114528504,-0.9226749196918407,Jalen Pickett,1610612743
2025-26,1629622,782,0.29965238981893766,0.09837454611184267,2.3432816883840926,0.7692889505946097,0.06250307466952233,Max Strus,1610612739
2025-26,1629627,5523,2.1827417867609222,1.6924446003482483,120.55282888280574,93.47371527723375,3.215542758958773,Zion Williamson,1610612740
2025-26,1629628,5090,0.3077930323253082,0.23418034895901624,15.666665345358188,11.919779762013928,0.417881793195166,RJ Barrett,1610612761
2025-26,1629630,1869,-2.6273304401950934,-1.4155320244233582,-49.1048059272463,-26.456293536472568,-1.3097876225113907,Ja Morant,1610612763
2025-26,1629631,3350,-1.1032933099773354,-0.7466732501866816,-36.96032588424074,-25.013553881253834,-0.9858541634171294,De'Andre Hunter,1610612739|1610612758
2025-26,1629632,3901,0.025047187105809277,0.017762057244094163,0.9770907689976198,0.6928978530921133,0.02606224321911268,Coby White,1610612741|1610612766
2025-26,1629634,63,-0.8742423075805323,-0.03311922151387465,-0.5507726537757354,-0.020865109553741032,-0.014690928741313615,Brandon Clarke,1610612763
2025-26,1629636,4118,-0.5858978932024993,-0.42195304725566496,-24.127275242078923,-17.376026485988284,-0.6435542485153377,Darius Garland,1610612739|1610612746
2025-26,1629637,2960,2.3627044966804718,1.5336853750382011,69.93605310174196,45.39708710113076,1.8654258985500853,Jaxson Hayes,1610612747
2025-26,1629638,7723,1.4098671733219834,1.1679077742749844,108.88404179565678,90.19751740725704,2.9042976046837983,Nickeil Alexander-Walker,1610612737
2025-26,1629639,3164,1.375088337332652,0.913261859639066,43.50779499320511,28.895605238980046,1.1604968248788836,Tyler Herro,1610612748
2025-26,1629640,5348,1.861788724858595,1.4330521157950151,99.56846100543765,76.63962715271741,2.6558202472208334,Keldon Johnson,1610612759
2025-26,1629645,3692,-0.08121947156323202,-0.05666331991901977,-2.998622890114526,-2.09200977141021,-0.07998319251827234,Kevin Porter Jr.,1610612749
2025-26,1629646,361,2.644279944112152,0.48678483417872864,9.545850598244868,1.7572932513852104,0.2546194150211812,Charles Bassey,1610612738|1610612744|1610612755|1610612763
2025-26,1629651,5008,-0.24112798789295692,-0.1827434871924831,-12.075689633679284,-9.151793838599554,-0.32209859130521973,Nic Claxton,1610612751
2025-26,1629652,4540,-0.5208334260936524,-0.3851113606620817,-23.645837544651815,-17.484055774058508,-0.6307127124336215,Luguentz Dort,1610612760
2025-26,1629655,3106,2.2536794687486634,1.4874476051707073,69.99928429933348,46.200122616602165,1.8671124837711868,Daniel Gafford,1610612742
2025-26,1629656,5988,-0.4749888224900203,-0.37483303493282044,-28.442330690702416,-22.445002131777287,-0.7586510523888956,Quentin Grimes,1610612755
2025-26,1629660,1123,1.7133995542539335,0.7066278734583795,19.24147699427167,7.935431018937602,0.5132338460572348,Ty Jerome,1610612763
2025-26,1629661,4182,1.0674641079860776,0.7720745243164608,44.64134899597777,32.28815660691439,1.1907324601541687,Cameron Johnson,1610612743
2025-26,1629673,2784,-1.6374290924578125,-1.039827233896567,-45.5860259340255,-28.948790191680427,-1.21593011927047,Jordan Poole,1610612740
2025-26,1629674,4606,2.329980126542712,1.7292762589197117,107.3188846285573,79.65046448584192,2.8625496851870955,Neemias Queta,1610612738
2025-26,1629675,5751,0.286172086432604,0.22388459652753442,16.457756690739057,12.875603146298504,0.43898281646345716,Naz Reid,1610612750
2025-26,1629680,1245,4.30451088411382,1.8836963271429545,53.59116050721706,23.452019272929782,1.4294535409094624,Matisse Thybulle,1610612757
2025-26,1629684,1770,0.24197960244432945,0.12709314431052318,4.283038963264631,2.2495486542962606,0.11424281829215702,Grant Williams,1610612766
2025-26,1629723,2599,1.402197006066055,0.8678995043500064,36.44310018765677,22.55670811805667,0.9720580430041044,John Konchar,1610612762|1610612763
2025-26,1629726,498,2.9653021751820567,0.7038705830508409,14.767204832406641,3.505275503593188,0.3938902057210772,Garrison Mathews,1610612754
2025-26,1629731,3134,1.0469534880807245,0.6931035554805642,32.8115223164499,21.721865428760886,0.8751918471995553,Dean Wade,1610612739
2025-26,1629750,3824,2.635311918284892,1.857933771298198,100.77432775521427,71.0473874144431,2.6879847026836154,Javonte Green,1610612765
2025-26,1630162,6902,2.132433260980057,1.7311284835667315,147.18054367284353,119.48248793577581,3.9257920021678436,Anthony Edwards,1610612750
2025-26,1630163,6407,-0.024865038505432025,-0.019896378381953662,-1.5931030170430298,-1.2747609629317713,-0.042493327765108384,LaMelo Ball,1610612766
2025-26,1630164,147,-2.030832759189125,-0.17088289387567338,-2.985324156008014,-0.2511978539972399,-0.0796284712848031,James Wiseman,1610612754
2025-26,1630165,1084,-2.287930816695259,-0.9240376323761778,-24.80117005297661,-10.016567934957767,-0.6615292524995953,Killian Hayes,1610612758
2025-26,1630166,6997,0.16933237422704503,0.13781768319956195,11.84818622466634,9.643103293473349,0.316030322760471,Deni Avdija,1610612757
2025-26,1630167,1284,1.876176254584705,0.8353017721521364,24.090103108867613,10.72527475443343,0.642562744749807,Obi Toppin,1610612754
2025-26,1630168,6279,0.30218410417297464,0.2408191382284691,18.974139901021076,15.121033689365575,0.5061030813761445,Onyeka Okongwu,1610612737
2025-26,1630170,5337,0.8334864846059903,0.6412451158054159,44.483173683421704,34.22325183053505,1.1865134012930103,Devin Vassell,1610612759
2025-26,1630171,4438,-0.7388479570873967,-0.5430618141029921,-32.79007233553867,-24.101083309890793,-0.8746197052478639,Isaac Okoro,1610612741
2025-26,1630172,3960,-1.8672924008226615,-1.3299420696506725,-73.94477907257739,-52.66570595816663,-1.9723518818524013,Patrick Williams,1610612741
2025-26,1630173,4490,0.34540260340865514,0.25465643502542884,15.508576893048616,11.434073932641754,0.4136650511841326,Precious Achiuwa,1610612758
2025-26,1630174,3727,-0.7473439314256007,-0.5228741941849473,-27.853508324232138,-19.487521217272985,-0.7429452119340266,Aaron Nesmith,1610612754
2025-26,1630175,1505,-3.0614416153403767,-1.4838871597704564,-46.07469631087267,-22.33250175454537,-1.2289645748394564,Cole Anthony,1610612749
2025-26,1630178,8273,2.0127160607309307,1.6865390428873683,166.5119997042699,139.52737501807198,4.441425886814486,Tyrese Maxey,1610612755
2025-26,1630180,6365,1.1897293334592958,0.9507378791548547,75.72627207468418,60.5144660082065,2.019870193750574,Saddiq Bey,1610612740
2025-26,1630182,2023,0.907237517475141,0.5065805955981811,18.353414978522103,10.248125448951205,0.48954629421201096,Josh Green,1610612766
2025-26,1630183,6376,0.5452038534512278,0.4358349761290156,34.762197696050286,27.788838077986032,0.927222812794323,Jaden McDaniels,1610612750
2025-26,1630188,3041,1.0249293262422465,0.6715815731744607,31.168100811026722,20.42279564023535,0.8313563588858145,Jalen Smith,1610612741
2025-26,1630191,3359,0.5843095066747631,0.39578455997590833,19.626956329205292,13.29440336959076,0.5235158551619654,Isaiah Stewart,1610612765
2025-26,1630192,1506,-1.8451992425732517,-0.8946780615954015,-27.78870059315317,-13.473851607626749,-0.7412165753493297,Zeke Nnaji,1610612743
2025-26,1630193,6166,0.7283658072022924,0.5783033179512406,44.91103567209335,35.658182584873494,1.197925895983154,Immanuel Quickley,1610612761
2025-26,1630194,2558,2.2413876799760457,1.3789008382344217,57.33469685378725,35.2722834420365,1.5293060396327804,Paul Reed,1610612765
2025-26,1630198,3941,2.752254210641829,1.9575228016855166,108.4663384413945,77.14597361442621,2.8931560743801286,Isaiah Joe,1610612760
2025-26,1630200,5094,1.6409405165047666,1.248722884833475,83.5895099107528,63.60994375341722,2.229608759987964,Tre Jones,1610612741
2025-26,1630202,6790,1.1152508291100458,0.9025689069913243,75.72553129657211,61.28442878471092,2.0198504347476844,Payton Pritchard,1610612738
2025-26,1630208,1773,-2.8568120476389947,-1.50166847330683,-50.65127760463937,-26.624582031730096,-1.3510371381823199,Nick Richards,1610612741|1610612756
2025-26,1630209,276,-1.8889127257577072,-0.27789974003684814,-5.213399123091271,-0.7670032825017009,-0.13905860157056144,Omer Yurtseven,1610612744
2025-26,1630214,409,-4.140689515978689,-0.8429776067871,-16.935420120352838,-3.4477784117592387,-0.45172368033656596,Xavier Tillman,1610612738|1610612766
2025-26,1630217,7732,1.6662846129343418,1.3805950093450847,128.8371262720833,106.74760612256196,3.4365123764287113,Desmond Bane,1610612753
2025-26,1630224,2564,-0.8748568167202743,-0.5386966565972102,-22.431328780707833,-13.81218227515247,-0.5983177458635002,Jalen Green,1610612756
2025-26,1630228,2322,-0.6173693541819423,-0.36551036216483174,-14.335316404104699,-8.487150609467394,-0.3823703125657332,Jonathan Kuminga,1610612737|1610612744
2025-26,1630230,6215,1.0603855073192152,0.8432880266140655,65.90295927988922,52.41035085406417,1.7578499440474562,Naji Marshall,1610612742
2025-26,1630241,3577,2.1995591250439945,1.5197649198922867,78.67822990282367,54.361991184547094,2.0986086746886974,Sam Merrill,1610612739
2025-26,1630245,5342,2.1290815168245274,1.638368404332559,113.73553462876626,87.52164015944531,3.0337029682427996,Ayo Dosunmu,1610612741|1610612750
2025-26,1630249,3624,1.714710730140005,1.1895313334661903,62.14111686027378,43.10861552481474,1.657509161795903,Vít Krejčí,1610612737|1610612757
2025-26,1630256,984,-1.3295126180977088,-0.506284990792626,-13.082404162081454,-4.98184430939944,-0.34895099818892,Jae'Sean Tate,1610612745
2025-26,1630264,2370,1.0717168154820675,0.639790642995592,25.399688526925,15.16303823899553,0.677493720217551,Anthony Gill,1610612764
2025-26,1630286,463,-2.3966383916292058,-0.5378786114029677,-11.096435753243222,-2.4903779707957403,-0.2959786507480424,Trevon Scott,1610612751
2025-26,1630311,3245,-1.9715828582741526,-1.3204925438802115,-63.97786375099625,-42.84998304891286,-1.706501277694272,Pat Spencer,1610612744
2025-26,1630314,4510,-0.16902023503562305,-0.12475961702302127,-7.6228126001066,-5.626658727738259,-0.20332562981994448,Brandon Williams,1610612742
2025-26,1630322,751,-3.374695348505223,-1.0780077442481593,-25.343962067274223,-8.095838159303675,-0.67600731118449,Lindy Waters III,1610612759
2025-26,1630526,932,-1.5000635464204646,-0.5521560921263321,-13.98059225263873,-5.146094778617416,-0.37290864594832807,Jeremiah Robinson-Earl,1610612742|1610612754
2025-26,1630529,4074,-1.1632753722802693,-0.8352456585600665,-47.39183866669818,-34.02790812973711,-1.2640971188373242,Herbert Jones,1610612740
2025-26,1630530,6712,1.7667468377286906,1.4266608246914065,118.58404774834972,95.75747455328721,3.163028852984579,Trey Murphy III,1610612740
2025-26,1630532,3009,1.6830406768952995,1.0987783460138763,50.64269396777956,33.06224043155754,1.3508081841908965,Franz Wagner,1610612753
2025-26,1630533,3423,1.8551851739069516,1.2642442465226946,63.50298850283495,43.275080558471835,1.693834783844358,Ziaire Williams,1610612751
2025-26,1630534,2419,-0.05309580108730531,-0.03195788575023427,-1.2843874283019154,-0.7730612562981669,-0.034258861721020634,Ochai Agbaji,1610612751|1610612761
2025-26,1630536,1986,-0.7677381637041557,-0.4251890666805503,-15.247279931164533,-8.44425486427573,-0.40669539678853905,Sharife Cooper,1610612764
2025-26,1630538,3285,1.274443791668058,0.8570210554001167,41.865478556295706,28.153141669893834,1.116690812398191,Bones Hyland,1610612750
2025-26,1630540,2784,2.2907706386872033,1.4547229603342093,63.77505458105175,40.49948721570439,1.7010916861989165,Miles McBride,1610612752
2025-26,1630541,4107,2.162735826102914,1.5563967124241578,88.82356037804668,63.92121297926016,2.369218201227149,Moses Moody,1610612744
2025-26,1630543,2353,0.981109222410158,0.5839994941389076,23.08550000331102,13.741508097088497,0.6157666564984036,Isaiah Jackson,1610612746|1610612754
2025-26,1630544,1858,-3.6125149839010393,-1.9410216425934446,-67.12052840088131,-36.0641821193862,-1.7903265404643183,Tre Mann,1610612766
2025-26,1630545,1422,-1.0682424064073979,-0.5026607220090403,-15.190407019113197,-7.147835466968553,-0.4051784080772633,Terrence Shannon Jr.,1610612750
2025-26,1630548,251,-4.007403220882734,-0.5434134027236986,-10.058582084415663,-1.3639676408364836,-0.26829565997474797,Johnny Juzang,1610612750
2025-26,1630549,3058,1.4012543520026413,0.9199304011215279,42.850358084240774,28.131471666296324,1.1429608075851905,Day'Ron Sharpe,1610612751
2025-26,1630551,3684,1.6480919664617466,1.149048221885896,60.71570804445075,42.3309364942764,1.6194887931429904,Justin Champagnie,1610612764
2025-26,1630552,7787,-0.4386430419926318,-0.3638769966972008,-34.15713367996624,-28.335101732811026,-0.9110837538136584,Jalen Johnson,1610612737
2025-26,1630557,2958,-0.1474940438690049,-0.09571903943934104,-4.3628738176451645,-2.8313691866157082,-0.11637227796800927,Corey Kispert,1610612737|1610612764
2025-26,1630558,5191,-0.8612011527662922,-0.658297037845652,-44.704951840098225,-34.17219923456779,-1.192428958417677,Davion Mitchell,1610612748
2025-26,1630559,5266,0.7296084249482899,0.5595860713337744,38.421179657776946,29.46780251643656,1.0248199663511983,Austin Reaves,1610612747
