foldId,foldLabel,playerId,N,rawAbilityRate,P_post,target,yhat_identity,yhat_zero_linear,yhat_affine,b_zero_fit,a_affine_fit,b_affine_fit,historyDateMax,futureDateMin,futureDateMax
1,F2,202696,2460,1.3558,0.8214945812807881,2.959629388548291,0.8214945812807881,0.8846869150304082,0.7243709525050924,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629639,1891,1.7544,0.9503209395588657,2.5266357846382714,0.9503209395588657,1.0234230626285372,0.8668081238205034,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629655,1466,2.1948,1.049437964774951,2.937200288261422,1.049437964774951,1.1301645278354,0.9763970999406173,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1628374,1711,1.8649,0.9637100271821202,-2.2380256160122003,0.9637100271821202,1.0378420872872527,0.8816118005916342,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630643,1097,2.8234,1.1484129773822764,0.9619270145587104,1.1484129773822764,1.2367530563101141,1.0858290594800155,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1627884,1963,1.5657,0.8626071007577883,-0.14997350826542627,0.8626071007577883,0.9289619581701061,0.7698271080483029,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629599,1844,1.4937,0.7997627177700349,0.6707093231795054,0.7997627177700349,0.8612833579951139,0.7003430656094413,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1631260,1260,2.1214,0.9346027972027973,-0.5436077091593996,0.9346027972027973,1.006495823925004,0.8494293221105407,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629675,1646,1.6115,0.8171685150955021,1.5827342221054304,0.8171685150955021,0.8800280721909205,0.7195878270749277,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1627747,1325,1.9913,0.9020418803418804,1.080061983613123,0.9020418803418804,0.9714302035975582,0.8134282664640387,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,201950,2050,1.2753,0.7162643835616439,-1.4378592247428128,0.7162643835616439,0.7713620299860731,0.6080229325779705,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,202710,1145,2.2629,0.9439054644808744,2.5773612667951404,0.9439054644808744,1.0165140860089306,0.8597148384481024,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629652,2001,1.2713,0.7064346848097751,0.011060700955207402,0.7064346848097751,0.7607761952616238,0.5971547026302092,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1627736,2189,1.155,0.6672723673792558,2.126581710826024,0.6672723673792558,0.7186013707618313,0.553854792646581,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1628449,1227,2.0548,0.8918428015564203,-3.70830621557103,0.8918428015564203,0.9604465747916406,0.8021516305981999,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1642272,1548,1.6208,0.7970134688691233,-0.20488724088358612,0.7970134688691233,0.8583226269273494,0.697303351983115,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1642261,1508,1.6356,0.7935922779922779,-1.9326210958279684,0.7935922779922779,0.854638265677093,0.6935207041031208,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,201142,1417,1.7068,0.8016359297315214,-0.5038623347230582,0.8016359297315214,0.8633006641942879,0.70241418689731,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630578,2147,1.1257,0.6450167867627435,-0.0941826564167244,0.6450167867627435,0.6946338104072208,0.529247856679677,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1641726,1221,1.9243,0.8328856079404466,0.5529680339264736,0.8328856079404466,0.896954180651139,0.7369654683904048,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629636,2188,1.07,0.6180464625131996,1.8461665278687285,0.6180464625131996,0.665588831290623,0.4994280531323916,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,201143,1587,1.4169,0.7055601819893317,-1.2964824044860703,0.7055601819893317,0.7598344225219944,0.596187806494075,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629008,2345,0.9303,0.5529920152091254,-0.40705429821403966,0.5529920152091254,0.5955301606604171,0.4275004477934411,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,203084,2071,1.0365,0.584742985562517,-1.3698582638819492,0.584742985562517,0.6297235304661795,0.462605984145672,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1627739,1679,1.2651,0.6477898444647758,-1.3492113623572097,0.6477898444647758,0.6976201817351818,0.5323138945639374,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629023,1550,1.3097,0.6444555555555556,0.2863019206712973,0.6444555555555556,0.6940294072661413,0.5286273300524068,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630534,2311,0.799,0.4721270774737919,1.7583574406292366,0.4721270774737919,0.508444799503609,0.3380919358742013,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1628998,1657,1.1126,0.5660356770033774,-0.9890229854330057,0.5660356770033774,0.6095771880862895,0.44192220367012114,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1627734,2344,0.7603,0.4518618661257606,2.452726060636072,0.4518618661257606,0.48662071481886643,0.31568565645200525,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629631,710,2.5047,0.7698428571428572,2.7914151908897726,0.7698428571428572,0.8290619534970722,0.6672621001078979,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630700,2175,0.8081,0.46559403973509933,0.8753763791804251,0.46559403973509933,0.5014092168783285,0.3308686670646649,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630163,2235,0.7688,0.4480490221642764,0.37474043361424875,0.4480490221642764,0.4825145731124675,0.3114699764017428,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629029,2141,0.8016,0.45876118684843625,3.051624927438701,0.45876118684843625,0.494050756239752,0.3233139069193085,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,203078,1281,1.3321,0.5923013189864631,-1.821130575012333,0.5923013189864631,0.6378632782283337,0.47096287358317157,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1642377,1888,0.8979,0.48601926605504586,-0.15848590258917894,0.48601926605504586,0.5234056254652466,0.35345186742347956,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,203932,863,1.9365,0.6785219244823387,-0.4543479101261315,0.6785219244823387,0.7307162844761351,0.5662928923781249,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1628973,2231,0.7414,0.43175760897937876,2.2661129862182907,0.43175760897937876,0.4649699655149811,0.293457336428031,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630198,1336,1.2324,0.5607923705722071,1.6538280120569124,0.5607923705722071,0.6039305475644262,0.43612492936711156,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629021,1380,1.185,0.548758389261745,2.8574088732297143,0.548758389261745,0.5909708688962021,0.4228195291335288,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629634,1143,1.3838,0.5766253736784542,1.9460976133756522,0.5766253736784542,0.6209814825223829,0.45363072714037467,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,203897,2227,0.7019,0.40844821008622945,-0.7310560899437704,0.40844821008622945,0.43986752337124524,0.26768524376174513,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1628371,1047,1.4791,0.5850463543634303,0.7984110371919608,0.5850463543634303,0.6300502354922528,0.46294140458637223,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1628381,1877,0.8243,0.44498449813057234,1.3186003896880547,0.44498449813057234,0.4792143148086485,0.30808167807038195,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1626204,594,2.5775,0.6978281677301732,1.0498447305872631,0.6978281677301732,0.7515076337667465,0.5876388864254994,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1641708,1943,0.7768,0.4260012418854079,1.918826285973404,0.4260012418854079,0.45877079784888664,0.2870927953754268,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629673,1703,0.8579,0.4423262791401756,-3.0599300367858384,0.4423262791401756,0.4763516160012835,0.3051426118824538,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1641717,1686,0.859,0.44074071819841754,1.0690193277677857,0.44074071819841754,0.47464408797843316,0.30338953263290513,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1631218,1290,1.108,0.49457439446366785,-0.8509113904318403,0.49457439446366785,0.5326188452867487,0.3629108656211457,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1626164,2395,0.592,0.3549036295369211,-0.6771317884262092,0.3549036295369211,0.3822041000667237,0.20848355014365033,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629057,524,2.7049,0.6673105461393597,1.3062634641666062,0.6673105461393597,0.7186424863702183,0.5538970050840528,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630171,1390,1.0028,0.46618461538461536,-0.777152769349769,0.46618461538461536,0.5020452217423507,0.3315216384448172,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630322,1024,1.3404,0.5230829268292684,-2.8428036853758223,0.5230829268292684,0.5633203570499128,0.39443139265292626,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,202692,452,3.0053,0.6619861598440545,-0.6773872228650442,0.6619861598440545,0.7129085290278829,0.548010084635236,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1631095,2069,0.6504,0.366769582992641,0.6180822760053772,0.366769582992641,0.3949828255700233,0.2216031699775417,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1641705,1805,0.721,0.38220411160058737,1.346571444014328,0.38220411160058737,0.41160463393037017,0.23866839346819735,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1627780,768,1.6529,0.5360756756756757,-1.1122786481915357,0.5360756756756757,0.5773125551198891,0.4087968565069856,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1631165,1412,0.8952,0.4196621513944223,0.8682131931575072,0.4196621513944223,0.4519440815949279,0.2800839648044391,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,201572,2298,0.5464,0.3221208825038481,-1.0542408042968314,0.3221208825038481,0.3468995855881327,0.1722372274364578,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1642349,1058,1.134,0.45138148984198645,-0.3259072623795501,0.45138148984198645,0.48610338625428434,0.3151545272642958,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630215,343,3.4431,0.6078143592382913,-3.132920915294867,0.6078143592382913,0.654569637632111,0.48811490366076593,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1631222,1788,0.6537,0.34498689492325857,2.267030987094802,0.34498689492325857,0.37152453436726635,0.19751908878701746,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1628404,2410,0.4782,0.28739700748129676,2.2594705846477185,0.28739700748129676,0.30950462453591565,0.1338446919225223,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630572,502,2.2642,0.5407366317792579,-1.6155682686293191,0.5407366317792579,0.5823320488211639,0.413950253776716,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629656,1211,0.937,0.4036666666666667,0.8257387015708983,0.4036666666666667,0.43471816634159605,0.26239851883753185,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629638,1558,0.7222,0.35629753008233056,2.648588897966458,0.35629753008233056,0.38370522448248656,0.21002471961732716,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629312,1202,0.924,0.39637687366167024,-0.10883172271822501,0.39637687366167024,0.4268676160984701,0.25433854175686904,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,203944,2194,0.5018,0.2901816552451239,0.6677489955354169,0.2901816552451239,0.3125034774751349,0.13692354438634152,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1626172,871,1.2637,0.4454401861594496,0.8381784098150402,0.4454401861594496,0.4797050560084933,0.3085855106299849,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1627759,1958,0.5556,0.30575177065767284,0.8126613025501714,0.30575177065767284,0.32927130246738173,0.1541386797519692,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630577,2006,0.4949,0.27531042706600106,0.8350184592928434,0.27531042706600106,0.2964883006495137,0.12048113536280908,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630540,1165,0.8393,0.3536291139240506,1.2527403714202021,0.3536291139240506,0.3808315441042114,0.2070743789063268,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630583,2016,0.4824,0.26894867256637167,4.490224573641142,0.26894867256637167,0.28963717698941227,0.11344724627642866,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1631097,2201,0.4326,0.25050055248618786,-1.1792297325698533,0.25050055248618786,0.2697699608035153,0.09305003816288088,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630241,1140,0.8115,0.3376313868613139,-0.253592762154754,0.3376313868613139,0.3636032140273834,0.18938645369638174,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,203081,2060,0.4448,0.25035191256830597,1.1485191493774876,0.25035191256830597,0.26960988696566196,0.09288569408197511,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,203991,1601,0.5704,0.2852890971571384,1.1342709827176736,0.2852890971571384,0.3072345661273344,0.13151407582832536,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,201567,344,2.6089,0.4616572016460906,-1.1896788695057938,0.4616572016460906,0.49716954296774807,0.32651589261058334,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1627936,1051,0.8197,0.324973481705017,3.4140721735285062,0.324973481705017,0.34997161703496915,0.17539121056958373,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630191,1646,0.5182,0.2627717806531115,-2.409860335466755,0.2627717806531115,0.2829851362142941,0.10661775095104903,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630228,1412,0.5918,0.2774308100929615,0.435160047918505,0.2774308100929615,0.2987717912062984,0.12282554193070666,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629130,1052,0.7902,0.3134579185520362,0.6341946205908091,0.3134579185520362,0.33757023512352075,0.16265900061241007,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1631111,482,1.7187,0.397893083573487,-0.27077693669721054,0.397893083573487,0.42850045835937994,0.25601494287420407,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1627777,1482,0.5565,0.26759669046073975,0.05178858444226229,0.26759669046073975,0.2881811955313934,0.11195242402600392,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630230,1688,0.4886,0.25083844282238443,1.7492164534563044,0.25083844282238443,0.27013384288619713,0.09342362742167815,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629006,630,1.2397,0.3502291479820628,1.1944829043322316,0.3502291479820628,0.37717004048755204,0.2033151984263497,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1628370,997,0.7822,0.3002901039661147,1.0072445965466938,0.3002901039661147,0.32338950462430216,0.14809997490451937,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1628436,964,0.8071,0.30344945397815914,3.104143481434826,0.30344945397815914,0.32679188326361,0.15159311780575357,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1628988,405,1.8846,0.3806798004987531,4.978555659525524,0.3806798004987531,0.40996306730661247,0.2369830352507331,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629048,1145,0.658,0.27446630236794173,2.102782829666119,0.27446630236794173,0.29557924282729076,0.11954782687038462,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629060,1473,0.5102,0.24455730556459485,2.1909002807850526,0.24455730556459485,0.263369537837693,0.08647887298165735,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1630178,1432,0.5178,0.24455461741424803,0.9167892722012895,0.24455461741424803,0.26336664290510103,0.08647590082179357,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,101108,2015,0.3678,0.2050116182572614,-1.5483048530965846,0.2050116182572614,0.220781853263881,0.04275508917631429,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1626166,873,0.8261,0.29162365547917507,2.272430793474909,0.29162365547917507,0.3140564015815202,0.13851789539586906,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1627826,2484,0.2889,0.17571684622918704,0.25989580826431846,0.17571684622918704,0.18923362144033126,0.010365254380225009,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
1,F2,1629650,96,7.1628,0.4054415094339623,-5.765193135783092,0.4054415094339623,0.436629536432455,0.26436087799044306,1.0769236160402875,-0.18391649714864355,1.1056523930293363,2024-11-24,2024-11-25,2024-12-12
