playerId,playerName,historicalN,futureN,rawPrediction,EB200Prediction,EB1600Prediction,futureTarget,signedError_research,absoluteError_research
1628381,John Collins,5965,1628,0.865,0.8369383617193836,0.6820522141440847,0.4313021249557886,0.25075008918829605,0.25075008918829605
1628384,OG Anunoby,5825,2998,0.8733,0.8443107883817427,0.6851141414141414,2.309116829300571,-1.6240026878864295,1.6240026878864295
1630249,Vít Krejčí,5114,852,0.9446,0.9090486262702295,0.7194942508191838,0.33116207473848347,0.38833217608070036,0.38833217608070036
1641750,Ryan Kalkbrenner,4544,1661,1.0468,1.0026684654300169,0.7741958333333333,1.389956906413353,-0.6157610730800197,0.6157610730800197
203944,Julius Randle,8258,2808,0.5726,0.5590601560652637,0.47966431324812336,-0.8303909955999373,1.3100553088480607,1.3100553088480607
1628978,Donte DiVincenzo,7727,2901,0.6119,0.5964616248265422,0.506931628605125,-0.39261614363790653,0.8995477722430315,0.8995477722430315
1631106,Tari Eason,3616,2633,1.294,1.2261802935010482,0.8970674846625767,-0.4652462577211403,1.362313742383717,1.362313742383717
1629048,Goga Bitadze,2675,1203,1.7492,1.6275165217391305,1.0945286549707602,-0.0479598970166645,1.1424885519874248,1.1424885519874248
1630194,Paul Reed,2366,1517,1.8588,1.7139208106001558,1.108905900151286,2.560162172361557,-1.451256272210271,1.451256272210271
1627936,Alex Caruso,2956,1249,1.4607,1.3681334600760457,0.94772370500439,0.5584636862265223,0.38926001877786764,0.38926001877786764
202699,Tobias Harris,4525,2444,0.9508,0.9105544973544973,0.7024277551020408,2.015660479915497,-1.3132327248134563,1.3132327248134563
1630559,Austin Reaves,4208,3102,0.9852,0.9404994555353902,0.713795041322314,0.8632628667143235,-0.14946782539200953,0.14946782539200953
1628368,De'Aaron Fox,6310,3001,0.6528,0.6327447004608295,0.5207544879898862,0.7963856241466694,-0.27563113615678314,0.27563113615678314
1630183,Jaden McDaniels,7715,2180,0.5317,0.518264750473784,0.4403720343531937,0.15978725138665234,0.2805847829665414,0.2805847829665414
1629057,Robert Williams III,2799,1466,1.462,1.3645008336112037,0.9302427824505569,1.9948122631989857,-1.0645694807484287,1.0645694807484287
1642270,Donovan Clingan,6199,2651,0.6471,0.626874964838256,0.5143445185280164,0.23675085927563144,0.277593659252385,0.277593659252385
1641708,Amen Thompson,8363,3649,0.4703,0.45931553193974073,0.394772548429188,1.4739167616692976,-1.0791442132401097,1.0791442132401097
1629639,Tyler Herro,1703,2728,2.2607,2.023106726221755,1.1655985770511657,0.10159447102348741,1.0640041060276781,1.0640041060276781
1629637,Jaxson Hayes,3319,1615,1.1551,1.0894506678033533,0.7793813579995934,2.0939011366083125,-1.314519778608719,1.314519778608719
203954,Joel Embiid,4117,872,0.9044,0.8625005327773917,0.6512882280916564,0.4338055779329355,0.21748265015872092,0.21748265015872092
1626157,Karl-Anthony Towns,6870,2539,0.5335,0.5184080622347949,0.4327207792207792,1.4152825787172247,-0.9825617994964455,0.9825617994964455
1631323,Simone Fontecchio,4026,1005,0.8967,0.8542627070515855,0.6416840028439389,1.447104231365916,-0.805420228521977,0.805420228521977
1630170,Devin Vassell,5447,2886,0.6535,0.630354967239242,0.5051248048815098,1.4419584201321736,-0.9368336152506638,0.9368336152506638
203924,Jerami Grant,5338,2012,0.6657,0.6416588299024918,0.5121802536754108,1.502348875075301,-0.9901686213998901,0.9901686213998901
201935,James Harden,7038,2840,0.4961,0.48239179331306986,0.4042083584163001,0.4425047740936643,-0.03829641567736419,0.03829641567736419
1641709,Ausar Thompson,5373,2252,0.6293,0.6067161134039117,0.4849030402982934,0.8550217901624285,-0.3701187498641351,0.3701187498641351
1641706,Brandon Miller,5128,2944,0.6526,0.6281030030030029,0.4974038049940546,2.160601938106446,-1.6631981331123915,1.6631981331123915
1630692,Jordan Goodwin,4818,1507,0.6864,0.6590424870466322,0.5152812714241196,0.736436907748938,-0.22115563632481838,0.22115563632481838
1630180,Saddiq Bey,6605,2848,0.4903,0.4758900073475386,0.39469000609384525,1.0398305022038727,-0.6451404961100276,0.6451404961100276
1629001,De'Anthony Melton,2762,1999,1.1209,1.0452146522619852,0.7097491517652453,-1.424116249559468,2.133865401324713,2.133865401324713
1630696,Dru Smith,4244,749,0.7223,0.6897932493249326,0.5245450376454484,0.42174858017243344,0.10279645747301491,0.10279645747301491
1641783,Tristan da Silva,4603,3127,0.6645,0.6368297938788257,0.49309906496856354,1.0112391690813312,-0.5181401041127676,0.5181401041127676
1628960,Grayson Allen,4502,1537,0.6541,0.6262777966822629,0.4825890199934448,1.2603402838750433,-0.7777512638815984,0.7777512638815984
1642066,Myron Gardner,1133,627,2.5749,2.188568417104276,1.0674576289791438,-0.2115360642595823,1.278993693238726,1.278993693238726
1642266,Ja'Kobe Walter,3697,2365,0.7814,0.7412973569412369,0.5453720596564092,1.8769229031402002,-1.3315508434837908,1.3315508434837908
1642844,Dylan Harper,4112,2288,0.6991,0.6666742115027829,0.5032736694677872,2.1954374634381697,-1.6921637939703826,1.6921637939703826
1627759,Jaylen Brown,6992,2851,0.4111,0.3996678531701891,0.33454506517690874,1.0435830931823618,-0.709038028005453,0.709038028005453
1630191,Isaiah Stewart,4685,780,0.5973,0.5728455475946777,0.44524272076372323,0.7246740141091442,-0.279431293345421,0.279431293345421
1641775,Jordan Walsh,3526,1203,0.7927,0.7501503488996242,0.5452712056184159,0.9279937684928377,-0.38272256287442175,0.38272256287442175
1629731,Dean Wade,4400,1115,0.6208,0.593808695652174,0.4552533333333333,0.6915096310103118,-0.23625629767697853,0.23625629767697853
1631101,Shaedon Sharpe,6191,139,0.4203,0.4071471287748396,0.3339850211782826,-2.989256965946314,3.3232419871245966,3.3232419871245966
1628963,Marvin Bagley III,3740,1409,0.6904,0.6553543147208122,0.4835385767790263,0.5991079722874215,-0.11556939550839523,0.11556939550839523
1630200,Tre Jones,4677,2964,0.5376,0.515553660036908,0.40056638521586746,1.0177952631473917,-0.6172288779315243,0.6172288779315243
1630188,Jalen Smith,4037,693,0.6221,0.5927348831720557,0.4455238069895334,-0.9892009164047985,1.4347247233943319,1.4347247233943319
1629628,RJ Barrett,4221,3058,0.5898,0.5631182537887356,0.42768352516749697,0.4728788691876176,-0.045195344020120654,0.045195344020120654
1631169,Josh Minott,2074,1291,1.191,1.086250659630607,0.6723282525857376,1.1098648292834212,-0.43753657669768364,0.43753657669768364
1628392,Isaiah Hartenstein,3424,1205,0.6918,0.6536211920529802,0.4714815286624203,0.8620893113352291,-0.3906077826728088,0.3906077826728088
1629028,Deandre Ayton,5647,2414,0.4152,0.4009978450487429,0.32353172347178144,1.200969307752401,-0.8774375842806197,0.8774375842806197
1641757,Jordan Miller,2706,2493,0.8641,0.8046299380591878,0.5430224338132837,0.2230702961362041,0.31995213767707964,0.31995213767707964
1627742,Brandon Ingram,7671,2830,0.3043,0.29656781857451403,0.2517835508575127,-0.035623852596464105,0.2874074034539768,0.2874074034539768
1629026,Kenrich Williams,2521,917,0.9222,0.8544160970231532,0.564150982771172,-1.128240596994292,1.6923915797654638,1.6923915797654638
1629655,Daniel Gafford,3621,1359,0.641,0.6074485736718137,0.44456253591266043,1.6571614785137154,-1.212598942601055,1.212598942601055
1626162,Kelly Oubre Jr.,4885,1709,0.4708,0.45228279252704034,0.35464271395528146,-0.05585004166238553,0.410492755617667,0.410492755617667
1629723,John Konchar,2224,2392,1.0341,0.9487782178217822,0.6014221757322176,-0.5797751044742482,1.1811972802064656,1.1811972802064656
1631108,Max Christie,6313,3008,0.3626,0.3514653462306157,0.2892826740806268,-1.1996924393472486,1.4889751134278755,1.4889751134278755
202331,Paul George,3381,1313,0.6613,0.6243661826305501,0.4488767918088737,2.696169103936608,-2.247292312127734,2.247292312127734
1628415,Dillon Brooks,6456,712,0.3424,0.33211153846153846,0.2743960278053625,-1.4354809479788522,1.7098769757842147,1.7098769757842147
1630567,Scottie Barnes,7933,3190,0.2752,0.26843250952907904,0.22901097241162277,0.12087531897135136,0.10813565344027141,0.10813565344027141
1631245,Quenton Jackson,2129,1743,1.0177,0.9303062687848863,0.581036015017431,-1.4118772832734137,1.9929132982908446,1.9929132982908446
1631248,Baylor Scheierman,2942,2581,0.7359,0.6890572246976449,0.4766661822985469,0.8050628831541866,-0.3283967008556397,0.3283967008556397
1631255,Karlo Matković,2386,1302,0.9068,0.8366685228151586,0.5428060210737582,1.0949933005872743,-0.5521872795135161,0.5521872795135161
1641710,Anthony Black,6908,670,0.3092,0.3004999437253798,0.2510523742360131,-1.2723428536408379,1.523395227876851,1.523395227876851
1629661,Cameron Johnson,4360,2512,0.4832,0.46200701754385964,0.3534818791946309,1.5828794744739914,-1.2293975952793605,1.2293975952793605
1631217,Moussa Diabaté,5028,2559,0.4184,0.4023938791124713,0.31739818949909476,0.31511547531842693,0.002282714180667833,0.002282714180667833
1642954,Will Richard,4267,1625,0.4886,0.46672402059547796,0.35535302539628427,-1.090400387656593,1.4457534130528773,1.4457534130528773
1641842,Ronald Holland II,4472,1938,0.4601,0.44040393835616437,0.33886152832674576,0.20497148650643496,0.1338900418203108,0.1338900418203108
1627783,Pascal Siakam,7363,1327,0.2786,0.27123255321962186,0.2288666517906951,-0.5077782632984619,0.736644915089157,0.736644915089157
1642285,Cam Spencer,5169,1725,0.3782,0.36411171540324083,0.288804225144039,-0.20358006539984458,0.49238429054388355,0.49238429054388355
203084,Harrison Barnes,6362,1785,0.306,0.2966735751295337,0.2445079125847777,1.9633113361522156,-1.7188034235674379,1.7188034235674379
1631123,Jamaree Bouyea,1831,637,1.0579,0.9537247168882325,0.5645627805304577,-1.6227691741916035,2.1873319547220613,2.1873319547220613
1629021,Moritz Wagner,821,970,2.351,1.8904711067580802,0.7972618752581577,-2.8474229778397206,3.6446848530978784,3.6446848530978784
1642419,Jamison Battle,1422,716,1.3329,1.1685473489519111,0.627195168762409,0.5757612422274029,0.051433926535006114,0.051433926535006114
1630538,Bones Hyland,3066,1885,0.6099,0.5725515615431721,0.40076155165023575,1.3013103461650413,-0.9005487945148055,0.9005487945148055
1642366,Quinten Post,3925,832,0.4746,0.45158909090909094,0.3371592760180996,-1.8670097115466961,2.204168987564796,2.204168987564796
1629012,Collin Sexton,4422,2365,0.4203,0.40211306793595847,0.3086294586516108,1.6268452771756508,-1.31821581852404,1.31821581852404
1642275,Tidjane Salaün,2385,22,0.7626,0.7035980657640232,0.4564117942283563,-19.638414311093985,20.09482610532234,20.09482610532234
1630549,Day'Ron Sharpe,4128,568,0.4347,0.4146121996303142,0.31327541899441336,-0.4394892730232228,0.7527646920176362,0.7527646920176362
1630182,Josh Green,2212,1361,0.8094,0.7422855721393036,0.4696728226652676,0.65557662322233,-0.1859038005570624,0.1859038005570624
1629660,Ty Jerome,591,830,2.9656,2.215764348925411,0.7999404837973527,-0.12613281329817871,0.9260732970955314,0.9260732970955314
1642864,Hugo González,3038,1181,0.5521,0.5179987029030265,0.3616385942216473,0.7910626980414951,-0.4294241038198478,0.4294241038198478
1641740,Jaylen Clark,3004,716,0.5544,0.5197932584269662,0.36173275412684625,0.6166200714985393,-0.254887317371693,0.254887317371693
1642854,Asa Newell,1878,251,0.8742,0.7900614051973051,0.4720378378378378,-0.17249199257242492,0.6445298304102627,0.6445298304102627
1631114,Jalen Williams,3132,759,0.5242,0.49273541416566624,0.34695570583262886,1.9765332012595551,-1.6295774954269262,1.6295774954269262
1628404,Josh Hart,5563,2321,0.2939,0.2837004511539129,0.22825152868909673,0.3387662435105657,-0.11051471482146899,0.11051471482146899
1631250,Pete Nance,1073,1841,1.4816,1.2488270227808327,0.5947462775907221,-2.1247911246741578,2.71953740226488,2.71953740226488
1629011,Mitchell Robinson,3167,1502,0.5007,0.47095839025839026,0.3326446192573946,2.664970632880601,-2.3323260136232067,2.3323260136232067
1631204,Marcus Sasser,684,1218,2.3131,1.7897742081447965,0.692714711033275,-0.6407346597440191,1.333449370777294,1.333449370777294
1630166,Deni Avdija,6847,2540,0.2306,0.22405537107989215,0.1869205871907186,0.4953337362391453,-0.30841314904842665,0.30841314904842665
1629680,Matisse Thybulle,326,1723,4.8228,2.9890357414448667,0.8163202492211838,2.2190855785341874,-1.4027653293130036,1.4027653293130036
1627884,Derrick Jones Jr.,2670,2878,0.5819,0.5413494773519164,0.3638578454332553,0.35748330346814405,0.0063745419651112245,0.0063745419651112245
1630533,Ziaire Williams,3643,1654,0.3747,0.3551996096799375,0.2603532519549876,1.0546878868439584,-0.7943346348889708,0.7943346348889708
1628988,Aaron Holiday,1802,1273,0.7542,0.6788553446553447,0.39949100529100523,1.0795365398533754,-0.6800455345623702,0.6800455345623702
1641772,Nae'Qwan Tomlin,3344,951,0.3929,0.3707273137697517,0.26574789644012947,-1.0065039000919451,1.2722517965320745,1.2722517965320745
1641796,Pelle Larsson,5119,2961,0.2561,0.24647037037037037,0.19511473433546658,-0.6780945448037222,0.8732092791391888,0.8732092791391888
1628418,Thomas Bryant,1754,1243,0.7191,0.6454971340839304,0.37605885509838993,0.48667795300981076,-0.11061909791142083,0.11061909791142083
1629638,Nickeil Alexander-Walker,8358,2864,0.1496,0.14610385604113113,0.12556304478811006,4.09056947005984,-3.96500642527173,3.96500642527173
1631124,Julian Strawther,2179,1448,0.5402,0.4947859604875999,0.31148340830907645,0.5971928271402086,-0.28570941883113216,0.28570941883113216
1642867,Collin Murray-Boyles,4222,980,0.2763,0.2638033921302578,0.2003673308141532,2.357114842846089,-2.1567475120319357,2.1567475120319357
1630578,Alperen Sengun,6736,2995,0.1726,0.1676230680507497,0.13947140115163148,0.1260252626929521,0.013446138458679369,0.013446138458679369
203991,Clint Capela,2291,1353,0.5032,0.4627985547972701,0.29628147005911076,0.05082605763534306,0.2454554124237677,0.2454554124237677
1629060,Rui Hachimura,5739,2356,0.1934,0.18688711904361002,0.15123621746831992,0.984439040731993,-0.833202823263673,0.833202823263673
1630224,Jalen Green,785,2596,1.4072,1.1214741116751268,0.4631664570230608,-0.7848892324795571,1.248055689502618,1.248055689502618
201950,Jrue Holiday,3413,3124,0.3147,0.29727957376141706,0.2142571514063435,1.0607587279164037,-0.8465015765100602,0.8465015765100602
1642885,Mohamed Diawara,1353,1142,0.7553,0.658030199613651,0.3460619370132069,-0.30961290707818945,0.6556748440913964,0.6556748440913964
203952,Andrew Wiggins,7134,1945,0.1428,0.13890580856285792,0.11664016487291047,0.10758808923663174,0.00905207563627873,0.00905207563627873
1631157,Ryan Rollins,6999,2778,0.1423,0.13834667314904847,0.11582250261658332,-0.8808501769788025,0.9966726795953859,0.9966726795953859
1630604,E.J. Liddell,193,1220,5.1187,2.513763613231552,0.5509810931399888,-1.1291065815833687,1.6800876747233575,1.6800876747233575
1630596,Evan Mobley,6192,2587,0.1588,0.15383128911138924,0.12619219712525667,2.1151313683375252,-1.9889391712122686,1.9889391712122686
204456,T.J. McConnell,3053,1050,0.3197,0.3000442975714725,0.20976662368364496,-1.3154418497993647,1.5252084734830098,1.5252084734830098
1631230,Dominick Barlow,4713,2264,0.2064,0.19799780175045795,0.15408889592903532,-0.7873979809733606,0.9414868769023959,0.9414868769023959
1626192,Pat Connaughton,701,397,1.2953,1.0077750277469477,0.3946133420252064,1.2149853910698851,-0.8203720490446786,0.8203720490446786
1630611,Gui Santos,2973,2881,0.2913,0.272938827607942,0.18938003498797287,-0.20625081498367037,0.3956308499716432,0.3956308499716432
1642382,Branden Carlson,1475,476,0.5851,0.5152373134328357,0.28065772357723573,-0.16351639354112088,0.44417411711835664,0.44417411711835664
1641763,Julian Phillips,1407,303,0.5686,0.4978345986309894,0.26605261057532426,-3.202604804801915,3.468657415377239,3.468657415377239
1628970,Miles Bridges,6870,2784,0.1161,0.11281570014144271,0.09416847697756787,1.4019458131940872,-1.3077773362165193,1.3077773362165193
1642866,Joan Beringer,869,467,0.8576,0.6971509822263798,0.30184463345484003,0.5922242069669224,-0.2903795735120823,0.2903795735120823
1642450,Daniss Jenkins,3319,2657,0.2235,0.21079752770673488,0.1508022972148811,-0.04170419235704138,0.19250648957192246,0.19250648957192246
1631166,Drew Timme,596,331,1.2114,0.9070281407035177,0.32877704918032785,-3.358192648934939,3.686969698115267,3.686969698115267
203648,Thanasis Antetokounmpo,232,351,2.9241,1.5703500000000001,0.3703008733624454,-1.2227239170911817,1.593024790453627,1.593024790453627
203552,Seth Curry,133,406,4.9564,1.9795831831831834,0.38038153491055976,-0.8023691842853099,1.1827507191958697,1.1827507191958697
202696,Nikola Vučević,6788,850,0.0943,0.09160108757870634,0.07631239866475918,-0.1266641081208554,0.20297650678561457,0.20297650678561457
1631165,Keon Ellis,3664,2341,0.1707,0.16186459627329192,0.11881550151975682,0.9809461985558023,-0.8621306970360455,0.8621306970360455
1630591,Jalen Suggs,3732,2857,0.1638,0.1554683621566633,0.114647711927982,-0.25510570398042104,0.36975341590840305,0.36975341590840305
1641810,Antonio Reeves,234,20,2.6028,1.403352995391705,0.3320911668484187,11.336233035112654,-11.004141868264236,11.004141868264236
1631121,Bryce McGowens,2888,787,0.2086,0.19508963730569948,0.13423279857397505,0.9249570322550754,-0.7907242336811003,0.7907242336811003
1630598,Aaron Wiggins,4288,1608,0.1391,0.132901247771836,0.10130108695652174,-0.7072999909767254,0.8086010779332471,0.8086010779332471
1642396,Blake Hinson,213,1005,2.6802,1.382282324455206,0.31488284611141754,3.826830652084749,-3.5119478059733313,3.5119478059733313
1630643,Jay Huff,5037,2195,0.1048,0.10079770861180065,0.0795355733011903,-0.7085114096900959,0.7880469829912862,0.7880469829912862
1642928,Dylan Cardwell,2547,1223,0.2055,0.19053822351656352,0.12621376898963105,-0.5403729861652257,0.6665867551548568,0.6665867551548568
1629652,Luguentz Dort,5480,2133,0.0794,0.07660422535211268,0.06145649717514124,-0.6372799667327198,0.698736463907861,0.698736463907861
1626167,Myles Turner,5896,1956,0.0731,0.0707017060367454,0.05749701173959445,-0.7833125182595817,0.8408095299991761,0.8408095299991761
204001,Kristaps Porziņģis,1873,1462,0.2206,0.19931683550410031,0.11897028505614742,0.10906441776138365,0.009905867294763768,0.009905867294763768
1642384,Isaiah Crawford,101,252,4.0689,1.3653119601328902,0.2415984126984127,-2.460919713670156,2.7025181263685685,2.7025181263685685
1627752,Taurean Prince,779,1761,0.484,0.385123595505618,0.15848507776376627,-0.4222184920201925,0.5807035697839588,0.5807035697839588
1643024,Chris Mañon,85,100,3.5803,1.0678087719298244,0.1806086053412463,-2.341984855723,2.5225934610642464,2.5225934610642464
2544,LeBron James,5233,2976,0.0524,0.05047104730351555,0.04013013317722816,0.9845773821242514,-0.9444472489470233,0.9444472489470233
1641794,Dillon Jones,88,71,3.072,0.9386666666666668,0.16015165876777251,-3.3874199269796192,3.547571585747392,3.547571585747392
1642886,Koby Brea,72,256,3.3897,0.8972735294117647,0.14596794258373205,1.3652817197347198,-1.2193137771509877,1.2193137771509877
1627751,Jakob Poeltl,2474,2188,0.0925,0.08558152580403888,0.056172066764850266,1.7460728982559306,-1.6899008314910804,1.6899008314910804
1626164,Devin Booker,6252,2839,0.0306,0.029651456912585243,0.02436464595007641,1.1505145929427103,-1.126149946992634,1.126149946992634
1630551,Justin Champagnie,4122,1666,0.0458,0.04368061082832023,0.032993289059769317,0.548611556858736,-0.5156182677989667,0.5156182677989667
1629684,Grant Williams,1379,1563,0.1295,0.11309721342621913,0.05994645854313528,0.6608175248746567,-0.6008710663315214,0.6008710663315214
1631260,AJ Green,6291,2994,0.0281,0.027234185795717146,0.022402369788366492,-1.2433231485697656,1.265725518358132,1.265725518358132
202691,Klay Thompson,4947,1489,0.0355,0.03412055566349329,0.026824270658316784,-0.9682737836449016,0.9950980543032184,0.9950980543032184
1631199,Ron Harper Jr.,459,764,0.2935,0.2044256449165402,0.06542812044681884,1.4560466267822967,-1.390618506335478,1.390618506335478
1631102,TyTy Washington Jr.,154,193,0.8546,0.37177514124293787,0.0750332953249715,-4.453114691517882,4.528147986842853,4.528147986842853
1642449,Tolu Smith,244,125,0.491,0.26982882882882886,0.06496963123644252,2.0089891990673308,-1.9440195678308883,1.9440195678308883
