season,playerId,teamId,teamN,observedRealizedR1Points,rateAllocatedR1PointsDiagnostic,R1WinEq
2024-25,1628436,1610612738,5296,73.09437518998138,73.09437518998138,1.9496687969989521
2024-25,1628449,1610612761,3459,70.5311890194672,70.5311890194672,1.8813001423034035
2024-25,1628464,1610612740,2604,-36.6605067646013,-36.6605067646013,-0.9778569956352666
2024-25,1628467,1610612742,2673,-47.425074152019185,-47.425074152019185,-1.2649836191804091
2024-25,1628470,1610612738,788,-12.629819353430179,0.18916540157224052,-0.3368790641019306
2024-25,1628470,1610612741,477,12.933492237933839,0.11450748293141971,0.34497902454174023
2024-25,1628960,1610612756,6277,10.600893264351598,10.600893264351598,0.28276089321652137
2024-25,1628963,1610612763,414,-2.6509554671303364,1.9619831445873095,-0.07070975219453292
2024-25,1628963,1610612764,756,8.195690440964036,3.582751829246391,0.2186061770290677
2024-25,1628964,1610612740,231,-4.280861600976108,-2.5468336868980104,-0.11418474083677604
2024-25,1628964,1610612746,1414,-13.855681320873359,-15.589709234951458,-0.36957685816802305
2024-25,1628969,1610612752,12218,-6.742645304717812,-6.742645304717812,-0.17984865628404256
2024-25,1628970,1610612766,8345,57.0691068140477,57.0691068140477,1.522221874648429
2024-25,1628971,1610612740,2356,-22.104888120599256,-13.997900880394972,-0.5896104935279926
2024-25,1628971,1610612761,1443,-0.4664299798338923,-8.573417220038177,-0.012441230605000565
2024-25,1628973,1610612752,9338,49.644175823945886,49.644175823945886,1.324174401998903
2024-25,1628975,1610612741,1366,1.2614885818936847,1.2614885818936847,0.03364807373339011
2024-25,1628976,1610612753,7120,-21.663763804849754,-21.663763804849754,-0.5778442487002757
2024-25,1628978,1610612750,6658,27.601265943527704,27.601265943527707,0.7362170731728436
2024-25,1628981,1610612761,640,-1.8716600563839871,-1.871660056383987,-0.049923365526234394
2024-25,1628983,1610612760,10880,300.769723363203,300.769723363203,8.022523527961127
2024-25,1628988,1610612745,3271,21.73116375314573,21.73116375314573,0.5796420282937186
2024-25,1628989,1610612741,3331,24.55962182893472,4.82165215719761,0.6550863622749924
2024-25,1628989,1610612758,3795,-14.244673383365772,5.493296288371339,-0.3799525633375458
2024-25,1628991,1610612763,9713,135.44099933095353,135.44099933095353,3.6126595178299015
2024-25,1628995,1610612744,349,-8.399751898883322,-8.399751898883322,-0.22404917118752762
2024-25,1628997,1610612742,1133,-9.627267589794833,-11.005201918116969,-0.2567910755293656
2024-25,1628997,1610612755,3774,-38.03603851099948,-36.65810418267735,-1.014546977843386
2024-25,1628998,1610612756,849,-12.569602481602272,-0.9123458894429534,-0.3352728809209319
2024-25,1628998,1610612766,3968,7.393194767295197,-4.264061824864122,0.19720096259755782
2024-25,1629001,1610612744,527,7.78686155357407,7.786861553574069,0.20770135811537835
2024-25,1629003,1610612747,1381,-20.94073668265266,-3.587852893376795,-0.558558723434238
2024-25,1629003,1610612751,2026,12.089313939904839,-5.263569849371026,0.322461996624161
2024-25,1629004,1610612762,3140,-31.622157893032437,-31.62215789303243,-0.843467563373739
2024-25,1629006,1610612756,1417,21.655524145874075,29.48840475047228,0.5776244697369691
2024-25,1629006,1610612766,1107,30.870046489406125,23.037165884807916,0.8234062641054158
2024-25,1629008,1610612743,10812,46.574937205213445,46.574937205213445,1.2423076543875629
2024-25,1629011,1610612752,1139,11.461018213072522,11.461018213072522,0.30570327106273576
2024-25,1629012,1610612762,7276,38.864155149718364,38.864155149718364,1.0366355881720115
2024-25,1629013,1610612752,3088,23.78082788133359,23.78082788133359,0.6343133512877164
2024-25,1629014,1610612757,9310,23.314824896325508,23.314824896325504,0.6218835100473037
2024-25,1629018,1610612749,7728,63.21192650009308,63.21192650009308,1.6860711973404316
2024-25,1629020,1610612747,2355,-15.542310024627104,-15.542310024627104,-0.41456482539921685
2024-25,1629021,1610612753,2282,34.97488353439634,34.97488353439635,0.9328958477099247
2024-25,1629022,1610612755,1994,-0.35941667245753484,-0.35941667245753484,-0.009586831676039761
2024-25,1629023,1610612742,7641,6.743323177825152,6.743323177825152,0.17986673740235393
2024-25,1629026,1610612760,4632,27.620699498761336,27.62069949876134,0.7367354303809774
2024-25,1629027,1610612737,11689,-162.28819197084323,-162.28819197084323,-4.328762961370756
2024-25,1629028,1610612757,4954,-20.030703927724073,-20.030703927724073,-0.5342851392915494
2024-25,1629029,1610612742,3348,42.0350191791835,27.335995393427723,1.121213021684596
2024-25,1629029,1610612747,4020,18.123766381980026,32.822790167735796,0.48342080641915464
2024-25,1629048,1610612753,5644,58.37490541074773,58.37490541074774,1.5570518430630167
2024-25,1629052,1610612755,559,-13.065983915286221,-13.065983915286221,-0.34851301588545985
2024-25,1629056,1610612758,29,-2.9675529059084074,-2.9675529059084074,-0.07915445325382858
2024-25,1629057,1610612757,1456,17.142659308273988,17.142659308273988,0.4572514350667363
2024-25,1629060,1610612747,7480,78.41653083554607,78.41653083554608,2.091628294812014
2024-25,1629098,1610612745,190,-5.243894390804536,-5.243894390804536,-0.13987201124486467
2024-25,1629111,1610612745,2153,-0.5432465370912533,-0.5432465370912533,-0.014490182311452634
2024-25,1629130,1610612748,7165,40.57587597092223,40.57587597092224,1.0822928451852984
2024-25,1629162,1610612758,748,-1.7930762394742819,10.499780656425427,-0.04782727515840906
2024-25,1629162,1610612759,508,19.423723972723398,7.130867076823687,0.5180949758816726
2024-25,1629216,1610612747,6205,-25.252739363323187,-25.252739363323187,-0.6735740998873287
2024-25,1629234,1610612746,698,-15.422342138229933,-4.706135680712697,-0.4113648849914557
2024-25,1629234,1610612762,2374,-5.290048708688982,-16.00625516620622,-0.14110309959047526
2024-25,1629312,1610612748,7260,-2.5520934098920196,-2.552093409892019,-0.06807277407270489
2024-25,1629599,1610612746,7136,31.671381749004567,31.671381749004567,0.8447805264547885
2024-25,1629610,1610612766,4315,-22.98883666234446,-22.98883666234446,-0.6131883254133327
2024-25,1629611,1610612737,2876,13.99243116723018,-2.6906652473825403,0.37322442896595825
2024-25,1629611,1610612746,2935,-19.42895959300902,-2.745863178396299,-0.5182346271951599
2024-25,1629614,1610612754,7546,-85.66284336590957,-85.66284336590958,-2.284911422235048
2024-25,1629618,1610612743,2695,-27.70190381537249,-27.70190381537249,-0.7389014181449729
2024-25,1629622,1610612739,5381,-2.8568845991358036,-2.8568845991358036,-0.07620256339950739
2024-25,1629626,1610612756,1903,11.831307813894695,11.831307813894693,0.3155801197080627
2024-25,1629627,1610612740,3647,76.13346673984353,76.13346673984353,2.030731422551042
2024-25,1629628,1610612761,7729,-32.64503738883929,-32.64503738883929,-0.8707511434150386
2024-25,1629629,1610612747,2518,-13.950016108604377,-13.950016108604377,-0.3720930790349865
2024-25,1629630,1610612763,6603,0.6299553413527074,0.6299553413527075,0.01680299297101783
2024-25,1629631,1610612737,4517,62.17188819242054,69.32898671229111,1.6583299350219234
2024-25,1629631,1610612739,2813,50.33231207348467,43.1752135536141,1.3425292722652205
2024-25,1629632,1610612741,10460,26.833509108317525,26.833509108317525,0.7157384584859898
2024-25,1629634,1610612763,5288,64.77865394662236,64.77865394662236,1.7278610013843227
2024-25,1629636,1610612739,9684,67.81971607366003,67.81971607366003,1.8089761887487439
2024-25,1629637,1610612747,4526,45.25260470828526,45.25260470828526,1.207036672156471
2024-25,1629638,1610612750,8480,-4.481140940115516,-4.481140940115516,-0.119526853375378
2024-25,1629639,1610612748,10901,75.18966502553951,75.18966502553951,2.005557108547399
2024-25,1629640,1610612759,7505,47.699375209241815,47.699375209241815,1.2723001358188069
2024-25,1629643,1610612739,90,-1.511407042640377,0.428121797555074,-0.040314225861312246
2024-25,1629643,1610612755,736,5.440613762423611,3.5010849222281606,0.14511916767262112
2024-25,1629645,1610612746,3612,-76.23059565228469,-25.29342358184335,-2.0333221719675434
2024-25,1629645,1610612749,2461,33.703751407396915,-17.23342066304443,0.8989905487258057
2024-25,1629646,1610612759,1568,-3.6432100033477184,-3.6432100033477184,-0.09717646325014444
2024-25,1629650,1610612742,305,11.668509417292727,8.015988228353143,0.3112377479013218
2024-25,1629650,1610612754,212,1.9192476779812888,5.571768866920873,0.05119268482351966
2024-25,1629651,1610612751,7622,-14.84250724687555,-14.84250724687555,-0.3958987702302768
2024-25,1629652,1610612760,8626,40.07611303532335,40.07611303532335,1.0689625143780206
2024-25,1629655,1610612742,5145,80.24380409793702,80.24380409793702,2.140367717702141
2024-25,1629656,1610612742,4404,15.396540821617226,10.159584559222754,0.41067667852152495
2024-25,1629656,1610612755,3859,3.66536817312792,8.902324435522392,0.09776749494180031
2024-25,1629659,1610612741,3122,7.641088525704834,7.641088525704834,0.203813109216034
2024-25,1629660,1610612739,5795,104.42131673400937,104.42131673400937,2.785261963710541
2024-25,1629661,1610612751,7215,74.97505946775968,74.97505946775968,1.999832868363686
2024-25,1629667,1610612764,33,1.80786614358121,1.8078661435812098,0.04822177082887533
2024-25,1629669,1610612740,661,-9.655079202223392,-9.655079202223392,-0.25753290323916206
2024-25,1629673,1610612764,8417,35.276438845547666,35.276438845547666,0.9409393254630752
2024-25,1629674,1610612738,3323,4.508258383123871,4.50825838312387,0.1202501652902876
2024-25,1629675,1610612750,9046,88.33117431969998,88.33117431969998,2.3560846361403596
2024-25,1629680,1610612757,1316,26.875123236256645,26.87512323625665,0.7168484449459103
2024-25,1629684,1610612766,1958,4.498524720284101,4.498524720284101,0.11999053630146483
2024-25,1629723,1610612763,2491,14.677538825966337,14.677538825966337,0.39149851669639113
2024-25,1629726,1610612737,3507,15.10516637660264,15.10516637660264,0.4029047581485646
2024-25,1629731,1610612739,5213,5.696062540935786,5.696062540935786,0.1519328316707361
2024-25,1629750,1610612739,659,-4.704067661593051,-1.428065430469321,-0.1254730465229678
2024-25,1629750,1610612740,4495,-6.464747556371864,-9.740749787495595,-0.17243620399481874
2024-25,1630162,1610612750,11610,94.65046398218729,94.65046398218729,2.524640996901731
2024-25,1630163,1610612766,6267,-2.257928323520014,-2.257928323520014,-0.06022641806274735
2024-25,1630164,1610612754,23,-0.7704503692697642,-0.7704503692697642,-0.020550460150967495
2024-25,1630165,1610612751,678,-7.205519502682977,-7.205519502682977,-0.1921950424233729
2024-25,1630166,1610612757,8956,67.99631692485598,67.99631692485598,1.8136867176807618
2024-25,1630167,1610612754,6381,48.53655790508225,48.53655790508225,1.2946305678831782
2024-25,1630168,1610612737,8921,66.66259616777046,66.66259616777046,1.778111972876652
2024-25,1630169,1610612754,9847,82.82346428475918,82.82346428475917,2.2091757889119354
2024-25,1630170,1610612759,7989,15.794687864889879,15.794687864889879,0.42129657731494785
2024-25,1630171,1610612739,4345,33.15630474989655,33.15630474989655,0.8843883353082111
2024-25,1630172,1610612741,6807,-86.6938449646509,-86.6938449646509,-2.312411645631137
2024-25,1630173,1610612752,4884,-32.011530276559206,-32.011530276559206,-0.8538534129634253
2024-25,1630174,1610612754,4464,88.28396142163774,88.28396142163774,2.354825311959414
2024-25,1630175,1610612753,4952,-34.8065812616414,-34.8065812616414,-0.9284066693182706
2024-25,1630178,1610612755,7776,45.20167022700347,45.20167022700347,1.205678081039325
2024-25,1630182,1610612766,7785,-1.1274773058068586,-1.1274773058068586,-0.030073549664288983
2024-25,1630183,1610612750,10534,79.97045393999693,79.97045393999693,2.133076564693372
2024-25,1630188,1610612741,4157,22.622800496985285,22.62280049698528,0.6034249299630114
2024-25,1630191,1610612765,6066,-13.567768061583784,-13.567768061583784,-0.36189725906863723
2024-25,1630192,1610612743,2487,5.156135095167444,5.156135095167444,0.13753118050507748
2024-25,1630193,1610612761,3787,40.08474597502379,40.084745975023786,1.0691927834393071
2024-25,1630194,1610612765,1827,19.228432858177595,19.228432858177595,0.5128859157950179
2024-25,1630198,1610612760,6664,85.28945766598041,85.28945766598041,2.2749519903840283
2024-25,1630200,1610612741,1942,27.256302308897023,15.204419255804556,0.7270157518291601
2024-25,1630200,1610612759,1721,1.4222701596982819,13.474153212790752,0.037936650310768774
2024-25,1630201,1610612766,141,0.7274937696792501,0.7274937696792501,0.019404665530942035
2024-25,1630202,1610612738,9025,149.5016022638094,149.5016022638094,3.9877023133108107
2024-25,1630205,1610612763,640,0.24634604014052178,0.2463460401405218,0.006570863852080066
2024-25,1630208,1610612756,3319,-25.095797759722377,-25.366382194415234,-0.669387948125361
2024-25,1630208,1610612766,1866,-14.532009314107986,-14.26142487941513,-0.38761676317465626
2024-25,1630214,1610612738,926,-36.876490480475596,-36.876490480475596,-0.9836179958545792
2024-25,1630215,1610612755,2867,-3.5794812063458106,20.492157834118807,-0.09547660540661053
2024-25,1630215,1610612764,1504,34.82162347803514,10.749984437570522,0.9288078949921255
2024-25,1630217,1610612763,9508,62.1310120324611,62.1310120324611,1.6572396326093655
2024-25,1630222,1610612758,171,2.7394814157783496,2.7394814157783496,0.07307103210636147
2024-25,1630224,1610612745,10969,27.73517458832224,27.735174588322238,0.7397888597258547
2024-25,1630227,1610612750,57,-5.938910295282344,-5.938910295282344,-0.1584103846676683
2024-25,1630228,1610612744,4641,1.7160519040560773,1.7160519040560773,0.04577278132103595
2024-25,1630230,1610612742,7960,-13.65292826943355,-13.65292826943355,-0.3641687635388388
2024-25,1630231,1610612755,1936,30.3508040457769,3.578791663444199,0.8095563503768949
2024-25,1630231,1610612762,1904,-23.252374300102456,3.5196380822302458,-0.6202177460470835
2024-25,1630241,1610612739,5801,32.87670220217789,32.87670220217788,0.8769304103799029
2024-25,1630243,1610612753,1731,-3.4891586265262546,-3.489158626526255,-0.09306740339782486
2024-25,1630245,1610612741,5993,-13.453078273363852,-13.45307827336385,-0.358838103000258
2024-25,1630249,1610612737,4749,33.49915916103922,33.49915916103922,0.8935333966837402
2024-25,1630256,1610612745,2459,-1.1596907160414702,-1.1596907160414702,-0.030932787883592588
2024-25,1630264,1610612764,1626,20.088440278595655,20.088440278595655,0.535825158772588
2024-25,1630283,1610612740,233,-5.943770760427209,-1.096389914262361,-0.15854002935246397
2024-25,1630283,1610612742,279,3.534536270717643,-1.312844575447205,0.0942777752866511
2024-25,1630288,1610612755,2535,22.332485884353193,22.332485884353197,0.5956812788258278
2024-25,1630296,1610612744,56,-5.172298200583297,-5.172298200583296,-0.13796230399727494
2024-25,1630311,1610612744,1037,-13.399496625022552,-13.399496625022552,-0.3574089031802817
2024-25,1630314,1610612742,2040,31.006036451405265,31.006036451405265,0.8270335662736836
2024-25,1630322,1610612744,2754,1.7257205777651645,4.22927778553996,0.046030676834746494
2024-25,1630322,1610612765,450,3.194615669464331,0.6910584616895359,0.08521096832649608
2024-25,1630346,1610612752,282,-8.434667287646898,-8.434667287646898,-0.22498048011287927
2024-25,1630526,1610612740,5128,-34.365011802403,-34.365011802403,-0.916628551041082
2024-25,1630527,1610612740,4038,10.314283524392728,10.314283524392728,0.2751160632899858
2024-25,1630528,1610612748,301,-13.406665053069245,-13.406665053069245,-0.3576001088708679
2024-25,1630529,1610612740,2686,12.244547672553423,12.244547672553423,0.3266025938178573
2024-25,1630530,1610612740,7827,63.72042984923334,63.72042984923334,1.699634663891879
2024-25,1630531,1610612738,512,8.937625488858714,-0.2524541937727584,0.23839603922462613
2024-25,1630531,1610612762,960,-9.663431295955395,-0.47335161332392206,-0.2577556812093762
2024-25,1630532,1610612753,8188,108.61896895875402,108.61896895875402,2.8972272352101136
2024-25,1630533,1610612751,6216,-7.757073812716445,-7.757073812716445,-0.20690682052295412
2024-25,1630534,1610612761,7355,76.02350706030606,76.02350706030606,2.027798434129361
2024-25,1630537,1610612741,319,8.130516909037132,8.130516909037134,0.21686778332561463
2024-25,1630538,1610612746,901,6.884190193332527,4.883995314824195,0.18362412672194606
2024-25,1630538,1610612750,67,-1.6370120970508169,0.36318278145751504,-0.043664528188856536
2024-25,1630539,1610612742,1067,43.815841932868004,30.255144041369785,1.1687134558400316
2024-25,1630539,1610612746,814,9.520546016350895,23.081243907849117,0.25394445810949606
2024-25,1630540,1610612752,6500,17.978253043256796,17.978253043256796,0.47953948428843746
2024-25,1630541,1610612744,6827,44.27976958977606,44.27976958977606,1.1810879412144197
2024-25,1630542,1610612755,1066,-12.12463515740352,-12.124635157403521,-0.3234041303444397
2024-25,1630543,1610612754,363,1.6821480836450717,1.6821480836450717,0.04486845427011598
2024-25,1630544,1610612766,1304,-6.928675249208993,-6.928675249208993,-0.18481069032755423
2024-25,1630545,1610612750,1428,7.520092957978062,7.520092957978062,0.2005857571474388
2024-25,1630548,1610612762,5273,21.58939074635952,21.589390746359516,0.5758604731895212
2024-25,1630549,1610612751,3558,26.870217966918442,26.870217966918446,0.7167176051850571
2024-25,1630550,1610612739,173,-2.017093287466163,-2.1451124979266827,-0.05380255092115272
2024-25,1630550,1610612764,824,-10.345202437579516,-10.217183227118998,-0.27594077299057107
2024-25,1630551,1610612764,5479,60.877154061548794,60.877154061548794,1.6237950925144222
2024-25,1630552,1610612737,5396,17.833020471991972,17.833020471991972,0.47566565115467035
2024-25,1630553,1610612751,7816,-50.53299794300293,-50.532997943002925,-1.3478822283139096
2024-25,1630556,1610612742,2540,-22.331084844214736,-22.33108484421474,-0.5956439084504167
2024-25,1630557,1610612764,6614,6.096126949325952,6.096126949325952,0.16260387293486692
2024-25,1630558,1610612748,3689,-0.42028919506679685,-26.19977364694111,-0.011210503232399933
2024-25,1630558,1610612761,4540,-58.023174437537804,-32.243689985663494,-1.5476700144117272
2024-25,1630559,1610612747,10582,30.999859504970445,30.999859504970445,0.8268688066777038
2024-25,1630560,1610612751,3125,-8.369481776309001,-8.369481776309001,-0.22324176687890476
2024-25,1630561,1610612759,141,2.3714603211740624,2.3714603211740624,0.06325469202653376
2024-25,1630567,1610612761,8958,-58.909981777898345,-58.909981777898345,-1.5713240999136109
2024-25,1630568,1610612750,926,-11.73364931969589,-11.733649319695893,-0.31297524459412357
2024-25,1630570,1610612751,3596,-10.89821628905562,-10.89821628905562,-0.2906914818888798
2024-25,1630572,1610612759,2680,51.50941802877132,51.50941802877132,1.3739265821925455
2024-25,1630573,1610612738,6035,67.68592252723519,67.68592252723519,1.8054074722500206
2024-25,1630574,1610612752,874,-24.47348978695745,-24.47348978695745,-0.6527889357735904
2024-25,1630577,1610612759,7917,22.10605887980379,22.10605887980379,0.589641721549081
2024-25,1630578,1610612745,9596,-30.980375717361564,-30.98037571736156,-0.8263491096059433
2024-25,1630579,1610612749,843,-7.872162610410255,-10.887874630592584,-0.2099766194940041
2024-25,1630579,1610612752,1659,-24.44273931811009,-21.427027297927758,-0.6519687190407848
2024-25,1630581,1610612741,8977,-69.7265637882174,-69.7265637882174,-1.8598381255262106
2024-25,1630583,1610612763,7119,31.857044510140263,31.857044510140263,0.849732766503494
2024-25,1630585,1610612766,311,-6.608858597542003,-6.608858597542003,-0.17628012221071673
2024-25,1630590,1610612763,7220,6.666685267818338,6.666685267818338,0.17782255080907447
2024-25,1630591,1610612753,4056,-16.783592133798006,-16.783592133798006,-0.4476739256580732
2024-25,1630592,1610612751,8064,-26.109359728197028,-26.109359728197028,-0.6964229988884834
2024-25,1630595,1610612765,10295,-82.8296412913865,-82.8296412913865,-2.209340550113448
2024-25,1630596,1610612739,9051,94.86050182345659,94.86050182345657,2.5302434009751966
2024-25,1630598,1610612760,7221,26.22755798178807,26.227557981788074,0.699575737335009
2024-25,1630600,1610612755,77,0.4790192795040542,0.4790192795040543,0.012777028875102587
2024-25,1630604,1610612741,221,1.3027121917975384,1.3027121917975384,0.034747643785398935
2024-25,1630611,1610612744,3041,-12.083277995469539,-12.083277995469539,-0.32230099801797085
2024-25,1630618,1610612761,151,-3.1224963368942524,-3.1224963368942524,-0.0832873071418042
2024-25,1630623,1610612751,642,-13.334745977992586,-13.334745977992586,-0.355681789216017
2024-25,1630625,1610612757,4609,-37.43810207339218,-37.43810207339218,-0.9985980349601385
2024-25,1630631,1610612740,5672,1.0869183769669117,1.086918376966912,0.028991708855151267
2024-25,1630639,1610612761,2076,-1.8118240059943032,-1.8118240059943032,-0.048327340112825926
2024-25,1630643,1610612763,3184,41.26524578237709,41.26524578237709,1.1006806186287852
2024-25,1630644,1610612753,39,-3.8139550312785713,-3.8139550312785713,-0.10173079800345834
2024-25,1630649,1610612749,354,-10.271650474793963,-10.271650474793965,-0.27397889881860776
2024-25,1630658,1610612755,398,-0.2957418522037646,-1.1948288511432688,-0.007888413570944466
2024-25,1630658,1610612761,1180,-4.174300980422377,-3.5424573978619525,-0.11134241656295242
2024-25,1630658,1610612763,171,-0.7805995308150069,-0.513356114435927,-0.020821171864817314
2024-25,1630678,1610612758,26,-0.3061534298589952,-0.3061534298589952,-0.008166124790572169
2024-25,1630692,1610612747,2216,-4.774630575586401,-4.774630575586401,-0.12735519287527716
2024-25,1630695,1610612762,2933,-35.644408070739274,-35.644408070739274,-0.9507542820140725
2024-25,1630696,1610612748,1092,20.370353891152437,20.370353891152437,0.5433447274455896
2024-25,1630699,1610612746,71,-1.1100278157612233,-0.34632221233311483,-0.029608114038399923
2024-25,1630699,1610612749,503,-2.844218491565515,-2.453522152162771,-0.07586471640861323
